line_no,doi,compound,entity,title,year,authors,existing_sources
963,10.1007/7854_2017_475,,,Chemistry and Structure-Activity Relationships of Psychedelics.,2018,Nichols DE,candidate_paper_corpus | mechanistic:paper_library
964,10.1002/cmdc.201700810,,,Comparative Pharmacological Study of Common NMDA Receptor Open Channel Blockers Regarding Their Affinity and Functional Activity toward GluN2A and GluN2B NMDA Receptors.,2018,Temme L; Schepmann D; Schreiber JA; Frehland B; Wünsch B,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
965,10.1007/s40263-018-0492-x,,,Convergent Mechanisms Underlying Rapid Antidepressant Action.,2018,Zanos P; Thompson SM; Duman RS; Zarate CA Jr; Gould TD,candidate_paper_corpus | mechanistic:paper_library
968,10.1073/pnas.1718883115,,,Disinhibition of CA1 pyramidal cells by low-dose ketamine and other antagonists with rapid antidepressant efficacy.,2018,Widman AJ; McMahon LL,candidate_paper_corpus | mechanistic:paper_library
971,10.1016/j.neuropharm.2018.05.017,,,Effects of Mg(2+) on recovery of NMDA receptors from inhibition by memantine and ketamine reveal properties of a second site.,2018,Glasgow NG; Wilcox MR; Johnson JW,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
973,10.1007/s00213-018-5081-7,,,Effects of ketamine on brain function during response inhibition.,2018,Steffens M; Neumann C; Kasparbauer AM; Becker B; Weber B; Mehta MA; Hurlemann R; Ettinger U,candidate_paper_corpus | mechanistic:paper_library
974,10.1016/j.neulet.2018.02.056,,,Effects of mesyl salvinorin B alone and in combination with naltrexone on alcohol deprivation effect in male and female mice.,2018,Zhou Y; Crowley R; Prisinzano T; Kreek MJ,candidate_paper_corpus | mechanistic:paper_library
979,10.1016/j.pbb.2018.07.003,,,"Expression of heat shock protein HSP-70 in the retrosplenial cortex of rat brain after administration of (R,S)-ketamine and (S)-ketamine, but not (R)-ketamine.",2018,Tian Z; Dong C; Fujita A; Fujita Y; Hashimoto K,candidate_paper_corpus | mechanistic:paper_library
981,10.1186/s13550-018-0424-2,,,"First in human evaluation of [(18)F]PK-209, a PET ligand for the ion channel binding site of NMDA receptors.",2018,van der Aart J; Golla SSV; van der Pluijm M; Schwarte LA; Schuit RC; Klein PJ; Metaxas A; Windhorst AD; Boellaard R; Lammertsma AA,candidate_paper_corpus | mechanistic:paper_library
983,10.1111/jnc.14259,,,Functional properties of dopamine transporter oligomers after copper linking.,2018,Zhen J; Reith MEA,candidate_paper_corpus | mechanistic:paper_library
985,10.1007/7854_2017_478,,,Hallucinogens and Serotonin 5-HT(2A) Receptor-Mediated Signaling Pathways.,2018,López-Giménez JF; González-Maeso J,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
986,10.3233/ch-170361,,,"Hemorheological and metabolic consequences of renal ischemia-reperfusion and their modulation by N,N-dimethyl-tryptamine on a rat model.",2018,Peto K; Nemeth N; Mester A; Magyar Z; Ghanem S; Somogyi V; Tanczos B; Deak A; Bidiga L; Frecska E,candidate_paper_corpus | mechanistic:paper_library
987,10.1002/evl3.42,,,Horizontal gene cluster transfer increased hallucinogenic mushroom diversity.,2018,Reynolds HT; Vijayakumar V; Gluck-Thaler E; Korotkin HB; Matheny PB; Slot JC,candidate_paper_corpus | disorder:paper_library
988,10.3389/fnmol.2018.00456,,,Hyperforin Potentiates Antidepressant-Like Activity of Lanicemine in Mice.,2018,Pochwat B; Szewczyk B; Kotarska K; Rafało-Ulińska A; Siwiec M; Sowa JE; Tokarski K; Siwek A; Bouron A; Friedland K,candidate_paper_corpus | mechanistic:curated | mechanistic:paper_library
989,10.3389/fphar.2018.00330,,,Hypothesis: The Psychedelic Ayahuasca Heals Traumatic Memories via a Sigma 1 Receptor-Mediated Epigenetic-Mnemonic Process.,2018,Inserra A,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
992,10.1016/j.schres.2017.06.040,,,Interactive effects of an N-methyl-d-aspartate receptor antagonist and a nicotinic acetylcholine receptor agonist on mismatch negativity: Implications for schizophrenia.,2018,Hamilton HK; D'Souza DC; Ford JM; Roach BJ; Kort NS; Ahn KH; Bhakta S; Ranganathan M; Mathalon DH,candidate_paper_corpus | mechanistic:paper_library
994,10.3390/molecules23102602,,,Kappa Opioid Receptor Agonist Mesyl Sal B Attenuates Behavioral Sensitization to Cocaine with Fewer Aversive Side-Effects than Salvinorin A in Rodents.,2018,Kivell BM; Paton KF; Kumar N; Morani AS; Culverhouse A; Shepherd A; Welsh SA; Biggerstaff A; Crowley RS; Prisinzano TE,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
995,10.3390/ph11030083,,,Ketamine and Ceftriaxone-Induced Alterations in Glutamate Levels Do Not Impact the Specific Binding of Metabotropic Glutamate Receptor Subtype 5 Radioligand [(18)F]PSS232 in the Rat Brain.,2018,Müller Herde A; Boss SD; He Y; Schibli R; Mu L; Ametamey SM,candidate_paper_corpus | mechanistic:paper_library
996,10.12688/f1000research.14344.1,,,Ketamine and rapid-acting antidepressants: a new era in the battle against depression and suicide.,2018,Duman RS,candidate_paper_corpus | disorder:curated | disorder:paper_library | mechanistic:curated | mechanistic:paper_library | mechanistic:stubs
1000,10.1016/j.neuropharm.2018.01.017,,,Ketamine for the treatment of addiction: Evidence and potential mechanisms.,2018,Ivan Ezquerra-Romano I; Lawn W; Krupitsky E; Morgan CJA,candidate_paper_corpus | disorder:paper_library
1001,10.1007/s00213-018-5017-2,,,Lack of deuterium isotope effects in the antidepressant effects of (R)-ketamine in a chronic social defeat stress model.,2018,Zhang K; Toki H; Fujita Y; Ma M; Chang L; Qu Y; Harada S; Nemoto T; Mizuno-Yasuhira A; Yamaguchi JI,candidate_paper_corpus | mechanistic:paper_library
1004,10.1038/mp.2017.255,,,Mechanisms of ketamine action as an antidepressant.,2018,Zanos P; Gould TD,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
1007,10.1016/j.neubiorev.2017.08.012,,,Molecular and cellular dissection of NMDA receptor subtypes as antidepressant targets.,2018,Lang E; Mallien AS; Vasilescu AN; Hefter D; Luoni A; Riva MA; Borgwardt S; Sprengel R; Lang UE; Gass P,candidate_paper_corpus | mechanistic:paper_library
1008,10.1093/ijnp/pyy047,,,Monoamine Transporter and Receptor Interaction Profiles in Vitro Predict Reported Human Doses of Novel Psychoactive Stimulants and Psychedelics.,2018,Luethi D; Liechti ME,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
1009,10.1016/j.neuropharm.2017.07.012,,,Monoamine receptor interaction profiles of 4-thio-substituted phenethylamines (2C-T drugs).,2018,Luethi D; Trachsel D; Hoener MC; Liechti ME,candidate_paper_corpus | mechanistic:paper_library
1010,10.1007/s12640-017-9831-9,,,Neurochemical and Neurotoxic Effects of MDMA (Ecstasy) and Caffeine After Chronic Combined Administration in Mice.,2018,Górska AM; Kamińska K; Wawrzczak-Bargieła A; Costa G; Morelli M; Przewłocki R; Kreiner G; Gołembiowska K,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
1011,10.1016/j.bcp.2018.09.024,,,Neurochemical pharmacology of psychoactive substituted N-benzylphenethylamines: High potency agonists at 5-HT(2A) receptors.,2018,Eshleman AJ; Wolfrum KM; Reed JF; Kim SO; Johnson RA; Janowsky A,candidate_paper_corpus | mechanistic:paper_library
1012,10.1007/164_2018_178,,,Neuropharmacology of Synthetic Cathinones.,2018,Baumann MH; Walters HM; Niello M; Sitte HH,candidate_paper_corpus | mechanistic:paper_library
1013,10.1007/s00228-017-2392-2,,,No major role of norepinephrine transporter gene variations in the cardiostimulant effects of MDMA.,2018,Vizeli P; Meyer Zu Schwabedissen HE; Liechti ME,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
1014,10.1016/j.bmcl.2018.01.055,,,O6C-20-nor-salvinorin A is a stable and potent KOR agonist.,2018,Hirasawa S; Cho M; Brust TF; Roach JJ; Bohn LM; Shenvi RA,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
1016,10.1016/j.neuroimage.2018.08.016,,,Pathophysiology of levodopa-induced dyskinesia: Insights from multimodal imaging and immunohistochemistry in non-human primates.,2018,Beaudoin-Gobert M; Météreau E; Duperrier S; Thobois S; Tremblay L; Sgambato V,candidate_paper_corpus | mechanistic:paper_library
1017,10.1016/j.neuropharm.2017.07.026,,,Pharmacological profile of mephedrone analogs and related new psychoactive substances.,2018,Luethi D; Kolaczynska KE; Docci L; Krähenbühl S; Hoener MC; Liechti ME,candidate_paper_corpus | mechanistic:paper_library
1018,10.1007/164_2018_113,,,Pharmacology of MDMA- and Amphetamine-Like New Psychoactive Substances.,2018,Simmler LD; Liechti ME,candidate_paper_corpus | mechanistic:paper_library
1021,10.1016/j.euroneuro.2018.03.016,,,Psilocybin modulates functional connectivity of the amygdala during emotional face discrimination.,2018,Grimm O; Kraehenmann R; Preller KH; Seifritz E; Vollenweider FX,candidate_paper_corpus | mechanistic:paper_library
1022,10.1016/j.celrep.2018.05.022,,,Psychedelics Promote Structural and Functional Neural Plasticity.,2018,Ly C; Greb AC; Cameron LP; Wong JM; Barragan EV; Wilson PC; Burbach KF; Soltanzadeh Zarandi S; Sood A; Paddy MR,candidate_paper_corpus | disorder:paper_library | disorder:stubs | mechanistic:paper_library | mechanistic:stubs
1023,10.1080/09540261.2018.1481827,,,Psychedelics as anti-inflammatory agents.,2018,Flanagan TW; Nichols CD,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
1025,10.1002/dta.2222,,,Return of the lysergamides. Part IV: Analytical and pharmacological characterization of lysergic acid morpholide (LSM-775).,2018,Brandt SD; Kavanagh PV; Twamley B; Westphal F; Elliott SP; Wallach J; Stratford A; Klein LM; McCorvy JD; Nichols DE,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
1028,10.1523/jneurosci.1939-17.2018,,,Role of the 5-HT(2A) Receptor in Self- and Other-Initiated Social Interaction in Lysergic Acid Diethylamide-Induced States: A Pharmacological fMRI Study.,2018,Preller KH; Schilbach L; Pokorny T; Flemming J; Seifritz E; Vollenweider FX,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
1030,10.1002/ejp.1120,,,Salvinorin A reduces neuropathic nociception in the insular cortex of the rat.,2018,Coffeen U; Canseco-Alba A; Simón-Arceo K; Almanza A; Mercado F; León-Olea M; Pellicer F,candidate_paper_corpus | mechanistic:paper_library
1032,10.1007/164_2018_107,,,Serotonergic Psychedelics: Experimental Approaches for Assessing Mechanisms of Action.,2018,Canal CE,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
1033,10.1093/cercor/bhx257,,,Serotonin 2A Receptor Signaling Underlies LSD-induced Alteration of the Neural Response to Dynamic Changes in Music.,2018,Barrett FS; Preller KH; Herdener M; Janata P; Vollenweider FX,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
1035,10.1016/j.neuropharm.2018.06.008,,,Some distorted thoughts about ketamine as a psychedelic and a novel hypothesis based on NMDA receptor-mediated synaptic plasticity.,2018,Ingram R; Kang H; Lightman S; Jane DE; Bortolotto ZA; Collingridge GL; Lodge D; Volianskis A,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
1038,10.2174/1570159x15666170529104323,,,"The Role of Sigma-1 Receptor, an Intracellular Chaperone in Neurodegenerative Diseases.",2018,Penke B; Fulop L; Szucs M; Frecska E,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
1039,10.1016/j.neuropharm.2018.05.012,,,The abuse potential of medical psilocybin according to the 8 factors of the Controlled Substances Act.,2018,Johnson MW; Griffiths RR; Hendricks PS; Henningfield JE,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
1041,10.1007/s00213-018-5042-1,,,The neuropharmacology of sleep paralysis hallucinations: serotonin 2A activation and a novel therapeutic drug.,2018,Jalal B,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
1042,10.1016/j.neubiorev.2018.02.001,,,The pharmacology of amphetamine and methylphenidate: Relevance to the neurobiology of attention-deficit/hyperactivity disorder and other psychiatric comorbidities.,2018,Faraone SV,candidate_paper_corpus | mechanistic:paper_library
1043,10.1016/j.neuropharm.2018.06.018,,,"The psychostimulant (±)-cis-4,4'-dimethylaminorex (4,4'-DMAR) interacts with human plasmalemmal and vesicular monoamine transporters.",2018,Maier J; Mayer FP; Luethi D; Holy M; Jäntsch K; Reither H; Hirtler L; Hoener MC; Liechti ME; Pifl C,candidate_paper_corpus | mechanistic:curated | mechanistic:paper_library
1047,10.1016/j.ejphar.2017.02.031,,,22-azidosalvinorin A exhibits antidepressant-like effect in mice.,2017,Fajemiroye JO; Prabhakar PR; Cunha LC; Costa EA; Zjawiony JK,candidate_paper_corpus | mechanistic:paper_library
1048,10.1523/eneuro.0285-16.2017,,,A Negative Allosteric Modulator for α5 Subunit-Containing GABA Receptors Exerts a Rapid and Persistent Antidepressant-Like Action without the Side Effects of the NMDA Receptor Antagonist Ketamine in Mice.,2017,Zanos P; Nelson ME; Highland JN; Krimmel SR; Georgiou P; Gould TD; Thompson SM,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
1050,10.3389/fphar.2017.00423,,,A Single Dose of LSD Does Not Alter Gene Expression of the Serotonin 2A Receptor Gene (HTR2A) or Early Growth Response Genes (EGR1-3) in Healthy Subjects.,2017,Dolder PC; Grünblatt E; Müller F; Borgwardt SJ; Liechti ME,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
1051,10.1016/j.phytochem.2017.02.001,,,"A unique natural selective kappa-opioid receptor agonist, salvinorin A, and its roles in human therapeutics.",2017,Cruz A; Domingos S; Gallardo E; Martinho A,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
1053,10.1021/acs.jmedchem.7b00148,,,Addressing Structural Flexibility at the A-Ring on Salvinorin A: Discovery of a Potent Kappa-Opioid Agonist with Enhanced Metabolic Stability.,2017,Sherwood AM; Crowley RS; Paton KF; Biggerstaff A; Neuenswander B; Day VW; Kivell BM; Prisinzano TE,candidate_paper_corpus | mechanistic:paper_library
1055,10.1007/s00213-017-4700-z,,,Alterations in amino acid levels in mouse brain regions after adjunctive treatment of brexpiprazole with fluoxetine: comparison with (R)-ketamine.,2017,Ma M; Ren Q; Fujita Y; Yang C; Dong C; Ohgi Y; Futamura T; Hashimoto K,candidate_paper_corpus | mechanistic:paper_library
1059,10.1016/j.jchemneu.2017.01.004,,,"Atypical dopamine efflux caused by 3,4-methylenedioxypyrovalerone (MDPV) via the human dopamine transporter.",2017,Shekar A; Aguilar JI; Galli G; Cozzi NV; Brandt SD; Ruoho AE; Baumann MH; Matthies HJG; Galli A,candidate_paper_corpus | mechanistic:paper_library
1061,10.1016/j.jpsychires.2016.10.023,,,Case series: Antidepressant effects of low-affinity and low-trapping NMDA receptor antagonists did not predict response to ketamine in seven subjects.,2017,Lepow L; Luckenbaugh DA; Park L; Henter ID; Zarate CA Jr,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
1064,10.1016/j.pnpbp.2016.11.004,,,Combined in vitro and in silico approaches to the assessment of stimulant properties of novel psychoactive substances - The case of the benzofuran 5-MAPB.,2017,Sahai MA; Davidson C; Khelashvili G; Barrese V; Dutta N; Weinstein H; Opacka-Juffry J,candidate_paper_corpus | mechanistic:paper_library
1065,10.1038/s41598-017-16060-7,,,Comparison of (R)-ketamine and lanicemine on depression-like phenotype and abnormal composition of gut microbiota in a social defeat stress model.,2017,Qu Y; Yang C; Ren Q; Ma M; Dong C; Hashimoto K,candidate_paper_corpus | disorder:paper_library | mechanistic:curated | mechanistic:paper_library
1066,10.1016/j.cell.2016.12.033,,,Crystal Structure of an LSD-Bound Human Serotonin Receptor.,2017,Wacker D; Wang S; McCorvy JD; Betz RM; Venkatakrishnan AJ; Levit A; Lansu K; Schools ZL; Che T; Nichols DE,benchmark_manifest | candidate_paper_corpus | mechanistic:paper_library
1068,10.2174/1871527316666170428123248,,,Differential Mechanisms Underlying Antidepressant Responses of Ketamine and Imipramine.,2017,Wei Z; Zhang K; Zhou Q; Huang M; Xu T; Dong J; Zheng Y; Cai X,candidate_paper_corpus | mechanistic:paper_library
1070,10.1074/jbc.m116.762872,,,Dopamine Transporter Amino and Carboxyl Termini Synergistically Contribute to Substrate and Inhibitor Affinities.,2017,Sweeney CG; Tremblay BP; Stockner T; Sitte HH; Melikian HE,candidate_paper_corpus | mechanistic:paper_library
1071,10.1016/j.neuropharm.2017.04.037,,,Dopamine transporter (DAT) genetic hypofunction in mice produces alterations consistent with ADHD but not schizophrenia or bipolar disorder.,2017,Mereu M; Contarini G; Buonaguro EF; Latte G; Managò F; Iasevoli F; de Bartolomeis A; Papaleo F,candidate_paper_corpus | mechanistic:paper_library
1072,10.1074/jbc.m117.787002,,,"Dopamine transporter phosphorylation site threonine 53 is stimulated by amphetamines and regulates dopamine transport, efflux, and cocaine analog binding.",2017,Challasivakanaka S; Zhen J; Smith ME; Reith MEA; Foster JD; Vaughan RA,candidate_paper_corpus | mechanistic:paper_library
1073,10.1007/s00213-017-4610-0,,,Dreamlike effects of LSD on waking imagery in humans depend on serotonin 2A receptor activation.,2017,Kraehenmann R; Pokorny D; Vollenweider L; Preller KH; Pokorny T; Seifritz E; Vollenweider FX,candidate_paper_corpus | mechanistic:paper_library
1074,10.1021/acscentsci.7b00488,,,"Dynamic Strategic Bond Analysis Yields a Ten-Step Synthesis of 20-nor-Salvinorin A, a Potent κ-OR Agonist.",2017,Roach JJ; Sasano Y; Schmid CL; Zaidi S; Katritch V; Stevens RC; Bohn LM; Shenvi RA,candidate_paper_corpus | mechanistic:paper_library
1076,10.1016/j.neuropharm.2016.08.004,,,Ephenidine: A new psychoactive agent with ketamine-like NMDA receptor antagonist properties.,2017,Kang H; Park P; Bortolotto ZA; Brandt SD; Colestock T; Wallach J; Collingridge GL; Lodge D,candidate_paper_corpus | mechanistic:curated | mechanistic:paper_library
1082,10.1177/2470547017743511,,,Hydroxynorketamine: Implications for the NMDA Receptor Hypothesis of Ketamine's Antidepressant Action.,2017,Aleksandrova LR; Wang YT; Phillips AG,candidate_paper_corpus | mechanistic:paper_library
1083,10.1016/j.comppsych.2016.10.012,,,Increase in PAS-induced neuroplasticity after a treatment course of intranasal ketamine for depression. Report of three cases from a placebo-controlled trial.,2017,Gálvez V; Nikolin S; Ho KA; Alonzo A; Somogyi AA; Loo CK,candidate_paper_corpus | disorder:paper_library
1088,10.1007/s12035-016-0231-6,,,Ketamine Self-Administration Reduces the Homeostasis of the Glutamate Synapse in the Rat Brain.,2017,Caffino L; Piva A; Giannotti G; Di Chio M; Mottarlini F; Venniro M; Yew DT; Chiamulera C; Fumagalli F,candidate_paper_corpus | mechanistic:paper_library
1092,10.3892/ol.2017.6806,,,Ketamine suppresses the proliferation of rat C6 glioma cells.,2017,Niwa H; Furukawa KI; Seya K; Hirota K,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
1093,10.3389/fphar.2017.00814,,,LSD Increases Primary Process Thinking via Serotonin 2A Receptor Activation.,2017,Kraehenmann R; Pokorny D; Aicher H; Preller KH; Pokorny T; Bosch OG; Seifritz E; Vollenweider FX,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
1095,10.3109/00952990.2016.1170135,,,Long-term follow-up of psilocybin-facilitated smoking cessation.,2017,Johnson MW; Garcia-Romeu A; Griffiths RR,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
1097,10.1016/j.tiv.2017.05.010,,,"Measuring inhibition of monoamine reuptake transporters by new psychoactive substances (NPS) in real-time using a high-throughput, fluorescence-based assay.",2017,Zwartsen A; Verboven AHA; van Kleef RGDM; Wijnolts FMJ; Westerink RHS; Hondebrink L,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
1098,10.1016/j.neubiorev.2017.07.002,,,Mechanisms of action and clinical efficacy of NMDA receptor modulators in mood disorders.,2017,Ghasemi M; Phillips C; Fahimi A; McNerney MW; Salehi A,candidate_paper_corpus | mechanistic:paper_library
1099,10.1523/jneurosci.1173-17.2017,,,Memantine and Ketamine Differentially Alter NMDA Receptor Desensitization.,2017,Glasgow NG; Povysheva NV; Azofeifa AM; Johnson JW,candidate_paper_corpus | mechanistic:curated | mechanistic:paper_library
1101,10.1016/j.biopsych.2017.03.011,,,Motor-Activity Markers of Circadian Timekeeping Are Related to Ketamine's Rapid Antidepressant Properties.,2017,Duncan WC Jr; Slonena E; Hejazi NS; Brutsche N; Yu KC; Park L; Ballard ED; Zarate CA Jr,candidate_paper_corpus | disorder:paper_library
1102,10.1155/2017/4605971,,,New Treatment Strategies of Depression: Based on Mechanisms Related to Neuroplasticity.,2017,Huang YJ; Lane HY; Lin CH,candidate_paper_corpus | disorder:paper_library
1103,10.1016/j.pneurobio.2015.12.001,,,New targets for rapid antidepressant action.,2017,Machado-Vieira R; Henter ID; Zarate CA Jr,candidate_paper_corpus | mechanistic:paper_library
1105,10.1074/jbc.m117.797092,,,Pharmacochaperoning in a Drosophila model system rescues human dopamine transporter variants associated with infantile/juvenile parkinsonism.,2017,Asjad HMM; Kasture A; El-Kasaby A; Sackel M; Hummel T; Freissmuth M; Sucic S,candidate_paper_corpus | disorder:paper_library | mechanistic:curated | mechanistic:paper_library
1107,10.1007/s12640-017-9761-6,,,"Progression and Persistence of Neurotoxicity Induced by MDMA in Dopaminergic Regions of the Mouse Brain and Association with Noradrenergic, GABAergic, and Serotonergic Damage.",2017,Costa G; Morelli M; Simola N,candidate_paper_corpus | mechanistic:paper_library
1108,10.3389/fpsyt.2017.00130,,,"Psychostimulant Effect of the Synthetic Cannabinoid JWH-018 and AKB48: Behavioral, Neurochemical, and Dopamine Transporter Scan Imaging Studies in Mice.",2017,Ossato A; Uccelli L; Bilel S; Canazza I; Di Domenico G; Pasquali M; Pupillo G; De Luca MA; Boschi A; Vincenzi F,candidate_paper_corpus | mechanistic:paper_library
1110,10.1016/j.biopsych.2016.06.019,,,Role of N-Methyl-D-Aspartate Receptors in Action-Based Predictive Coding Deficits in Schizophrenia.,2017,Kort NS; Ford JM; Roach BJ; Gunduz-Bruce H; Krystal JH; Jaeger J; Reinhart RM; Mathalon DH,candidate_paper_corpus | mechanistic:paper_library
1111,10.1021/acs.jnatprod.7b00327,,,"Semisynthesis and Kappa-Opioid Receptor Activity of Derivatives of Columbin, a Furanolactone Diterpene.",2017,Yilmaz A; Crowley RS; Sherwood AM; Prisinzano TE,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
1112,10.1016/j.ejphar.2017.09.011,,,Serotonin 2A receptor disulfide bridge integrity is crucial for ligand binding to different signalling states but not for its homodimerization.,2017,Iglesias A; Cimadevila M; la Fuente RA; Martí-Solano M; Cadavid MI; Castro M; Selent J; Loza MI; Brea J,candidate_paper_corpus | mechanistic:paper_library
1113,10.1016/j.neubiorev.2017.03.007,,,"Serotonin and neuroplasticity - Links between molecular, functional and structural pathophysiology in depression.",2017,Kraus C; Castrén E; Kasper S; Lanzenberger R,candidate_paper_corpus | disorder:paper_library
1117,10.1021/acs.orglett.7b02177,,,Synthesis and N-Methyl-d-aspartate (NMDA) Receptor Activity of Ketamine Metabolites.,2017,Morris PJ; Moaddel R; Zanos P; Moore CE; Gould TD; Zarate CA Jr; Thomas CJ,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
1121,10.1016/j.cub.2016.12.030,,,The Fabric of Meaning and Subjective Effects in LSD-Induced States Depend on Serotonin 2A Receptor Activation.,2017,Preller KH; Herdener M; Pokorny T; Planzer A; Kraehenmann R; Stämpfli P; Liechti ME; Seifritz E; Vollenweider FX,candidate_paper_corpus | mechanistic:paper_library
1123,10.1093/cercor/bhw168,,,The N-Methyl d-Aspartate Glutamate Receptor Antagonist Ketamine Disrupts the Functional State of the Corticothalamic Pathway.,2017,Anderson PM; Jones NC; O'Brien TJ; Pinault D,candidate_paper_corpus | mechanistic:paper_library
1124,10.1007/978-3-319-50174-1_17,,,The Sigma-1 Receptor-A Therapeutic Target for the Treatment of ALS?,2017,Mavlyutov TA; Baker EM; Losenegger TM; Kim JR; Torres B; Epstein ML; Ruoho AE,candidate_paper_corpus | mechanistic:paper_library
1125,10.1002/ejp.1002,,,The analgesic and anti-inflammatory effects of Salvinorin A analogue β-tetrahydropyran Salvinorin B in mice.,2017,Paton KF; Kumar N; Crowley RS; Harper JL; Prisinzano TE; Kivell BM,candidate_paper_corpus | mechanistic:paper_library
1126,10.1016/j.mehy.2017.01.013,,,The fibrinolytic system: A new target for treatment of depression with psychedelics.,2017,Idell RD; Florova G; Komissarov AA; Shetty S; Girard RB; Idell S,candidate_paper_corpus | mechanistic:paper_library
1128,10.2174/1570159x14666160321123221,,,Therapeutic Modulation of Glutamate Receptors in Major Depressive Disorder.,2017,Jaso BA; Niciu MJ; Iadarola ND; Lally N; Richards EM; Park M; Ballard ED; Nugent AC; Machado-Vieira R; Zarate CA,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
1134,10.1016/j.ejphar.2016.05.029,,,"A single dose of vortioxetine, but not ketamine or fluoxetine, increases plasticity-related gene expression in the rat frontal cortex.",2016,du Jardin KG; Müller HK; Sanchez C; Wegener G; Elfving B,candidate_paper_corpus | disorder:paper_library
1136,10.1111/jne.12374,,,Acute Effects of Lysergic Acid Diethylamide on Circulating Steroid Levels in Healthy Subjects.,2016,Strajhar P; Schmid Y; Liakoni E; Dolder PC; Rentsch KM; Kratschmar DV; Odermatt A; Liechti ME,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
1140,10.1017/s1092852914000686,,,Ameliorating treatment-refractory depression with intranasal ketamine: potential NMDA receptor actions in the pain circuitry representing mental anguish.,2016,Opler LA; Opler MG; Arnsten AF,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
1141,10.4137/jen.s40231,,,Amphetamine Withdrawal Differentially Increases the Expression of Organic Cation Transporter 3 and Serotonin Transporter in Limbic Brain Regions.,2016,Solanki RR; Scholl JL; Watt MJ; Renner KJ; Forster GL,candidate_paper_corpus | mechanistic:paper_library
1142,10.1016/j.jad.2016.01.009,,,"An assessment of the anti-fatigue effects of ketamine from a double-blind, placebo-controlled, crossover study in bipolar disorder.",2016,Saligan LN; Luckenbaugh DA; Slonena EE; Machado-Vieira R; Zarate CA Jr,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
1148,10.1016/j.pbb.2016.01.005,,,"Behavioral and pharmacokinetic interactions between monoamine oxidase inhibitors and the hallucinogen 5-methoxy-N,N-dimethyltryptamine.",2016,Halberstadt AL,candidate_paper_corpus | mechanistic:paper_library
1149,10.1073/pnas.1521825113,,,Collybolide is a novel biased agonist of κ-opioid receptors with potent antipruritic activity.,2016,Gupta A; Gomes I; Bobeck EN; Fakira AK; Massaro NP; Sharma I; Cavé A; Hamm HE; Parello J; Devi LA,candidate_paper_corpus | mechanistic:paper_library
1150,10.1007/s00213-016-4399-2,,,Comparison of R-ketamine and rapastinel antidepressant effects in the social defeat stress model of depression.,2016,Yang B; Zhang JC; Han M; Yao W; Yang C; Ren Q; Ma M; Chen QX; Hashimoto K,candidate_paper_corpus | mechanistic:paper_library
1154,10.1016/j.neuropharm.2016.03.038,,,Effect of 5-HT2A and 5-HT2C receptors on temporal discrimination by mice.,2016,Halberstadt AL; Sindhunata IS; Scheffers K; Flynn AD; Sharp RF; Geyer MA; Young JW,candidate_paper_corpus | mechanistic:paper_library
1159,10.1074/jbc.m116.737551,,,Functional Rescue of a Misfolded Drosophila melanogaster Dopamine Transporter Mutant Associated with a Sleepless Phenotype by Pharmacological Chaperones.,2016,Kasture A; El-Kasaby A; Szöllősi D; Asjad HMM; Grimm A; Stockner T; Hummel T; Freissmuth M; Sucic S,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
