# discovered queue (mechanistic) generated at 2026-05-17T09:15:11.219418+00:00
# doi,compound,target,optional_study_title,optional_study_year,optional_authors
10.1007/s00259-025-07564-w,PRO-LAD,TAAR1,Preclinical development of [(18)F]TAAR1-2203 as a PET radioligand for imaging TAAR1 expression and receptor occupancy.,2026,Haider A; Xiao Z; Chen J; Pfister SK; Zhou X; Li Y; Chaudhary A; Zhao C; Rong J; Paehler A
10.1007/s10565-026-10149-4,PRO-LAD,D1 receptor (DRD1),Repeated 7-day exposure to ketamine induces anxiety-like behaviors and neuronal apoptosis in mice via DRD1-medicated inhibition of Akt/Gsk-3β phosphorylation.,2026,Wei JY; Lv P; Zhang J; Hou XK; Li A; Zhang FT; Wang H; Lu Y; Wu X; Yao J
10.1016/j.neuropharm.2025.110758,25I-NBOMe,SERT (SLC6A4),Repeated administration of the synthetic cannabinoid AKB48 induces serotonergic neuroadaptation in male and female mice: behavioural and immunohistochemical evidence.,2026,Corli G; De Luca F; Bilel S; Bassi M; Roda E; Gaudio RM; Fattore L; Locatelli CA; Marti M
10.1097/CM9.0000000000004077,PRO-LAD,Beta2 adrenergic receptor (ADRB2),Skin-localized sympathetic nerve-keratinocyte crosstalk fuels psoriatic inflammation via neutrophil recruitment.,2026,Xiao C; Li Y; Dang E; Zhang C; Yin A; Li K; Liu Q; Wang G; Wu Y; Chen K
10.1021/acschemneuro.5c00932,Lisuride,5-HT2A,Snapshot IP(1) Detection Following 5-HT(2)A Receptor Stimulation in the Mouse Brain.,2026,de la Fuente Revenga M; González-Maeso J
10.1007/s43440-025-00817-3,25I-NBOMe,5-HT2A,The effect of psilocin on neurotransmitters release in the claustrum and on rat behavior.,2026,Kościuk Z; Szpręgiel I; Bysiek A; Gołembiowska K
10.1007/s40268-026-00543-y,PRO-LAD,5-HT2B,"Updated Viloxazine Pharmacology: Experiments Establish Norepinephrine Transporter Occupancy and Serotonin 5-HT(2C), 5-HT(2B), and 5-HT(7) Receptor Binding at Therapeutically Relevant Concentrations.",2026,Garcia-Olivares J; Yegla B; Koch J; Yu C; Rubin J
10.3892/ijmm.2026.5812,PRO-LAD,D2 receptor (DRD2),circOMA1 delivered by exosomes regulates DRD2‑mediated prolactinoma resistance.,2026,Rao Q; Zhu D; Wang Z; Zhang S; Li X; Tagilapalli S; Wang N; Hu W; Chen W; Zhu Y
10.1038/s41380-025-03128-4,PRO-LAD,5-HT2C,5-HT(2C) receptors in the nucleus accumbens constrain the rewarding effects of MDMA.,2025,Pomrenze MB; Vaillancourt S; Salgado JS; Raymond KB; Llorach P; Sacai H; Rijsketic DR; Hietamies TM; Touponse GC; Cardozo Pinto DF
10.1016/j.pnpbp.2024.111191,PRO-LAD,5-HT1A,A new pharmacological strategy against treatment-resistant depression.,2025,Pineda-Gómez JP; Millón C; Cantero-García N; Flores-Gómez M; de Guevara-Miranda DL; Flores-Burgess A; Díaz-Cabiale Z
10.1016/j.phymed.2025.156966,PRO-LAD,TrkB (NTRK2),Activation of BDNF-TrkB-PI3K-AKT signaling pathway by Tong-Qiao-Huo-Xue Decoction facilitates nerve regeneration and mitigates cerebral ischemia-reperfusion injury.,2025,Peng Y; Sun H; Xu F; Ye H; Wang Y; Zhou X; Chang D; Wang N; Huang P
10.1161/JAHA.124.040708,PRO-LAD,Alpha1B adrenergic receptor (ADRA1B),Activation of Chemokine (C-C Motif) Receptor 1 Modulates α(1B)-Adrenoceptor and Arginine Vasopressin Receptor 1A Signaling and Function.,2025,Gao X; Cook EA; Boshra SN; Ogunsina OR; Majetschak M
10.1177/0271678X251323364,PRO-LAD,5-HT2A,Acute psilocybin and ketanserin effects on cerebral blood flow: 5-HT2AR neuromodulation in healthy humans.,2025,Larsen K; Lindberg U; Ozenne B; McCulloch DE; Armand S; Madsen MK; Johansen A; Stenbæk DS; Knudsen GM; Fisher PM
10.1021/acs.jcim.5c00601,PRO-LAD,M2 muscarinic receptor (CHRM2),Adiabatic-Bias Molecular Dynamics Simulations Reveal the Impact of Mutations on Muscarinic Antagonist Unbinding Kinetics.,2025,Coricello A; Chiaravalle AL; Musgaard M; Tehan BG; Elisi GM; Bottegoni G
10.1111/febs.17257,PRO-LAD,Beta1 adrenergic receptor (ADRB1),Altered O-glycosylation of β(1)-adrenergic receptor N-terminal single-nucleotide variants modulates receptor processing and functional activity.,2025,Tuhkanen HE; Haasiomäki IJ; Lackman JJ; Goth CK; Mattila SO; Ye Z; Vakhrushev SY; Magga J; Kerkelä R; Clausen H
10.2174/0115665240265771231129105108,PRO-LAD,Sigma-1 receptor (SIGMAR1),Amiodarone Advances the Apoptosis of Cardiomyocytes by Repressing Sigmar1 Expression and Blocking KCNH2-related Potassium Channels.,2025,Liang H; Li H; Li F; Xiong X; Gao Y
10.1038/s41401-025-01513-x,PRO-LAD,NMDA receptor,An efficient deep learning-based strategy to screen inhibitors for GluN1/GluN3A receptor.,2025,Wang ZC; Zeng Y; Sun JY; Chen XQ; Wu HC; Li YY; Mu YG; Zheng LZ; Gao ZB; Li WF
10.1002/jbt.70326,PRO-LAD,5-HT7,Antagonism of 5-HT7 Receptors as a Promising Target for Gastric Cancer via Apoptotic Pathway.,2025,Cinar I; Dincer B; Cadirci E; Kara S; Yildirgan MI; Halici Z; Palabiyik-Yucelik SS
10.1016/j.phymed.2025.157029,PRO-LAD,TrkB (NTRK2),Anxiolytic effects of corilagin by targeting Htr2c through activation of the TrkB/CREB/BDNF pathway.,2025,Yun X; Wu J; Zhou J; Song L; Tang Y; Lo H; Ng JPL; Liu M; Wang Z; Qu L
10.1177/02698811251330741,Lisuride,5-HT2A,Are the LSD-analogs lisuride and ergotamine examples of non-hallucinogenic serotonin 5-HT2A receptor agonists?,2025,Kehler J; Lindskov MST
10.1371/journal.pone.0317817,PRO-LAD,Alpha2B adrenergic receptor (ADRA2B),Association of adenylate cyclase activity in vasopressor-type neurally mediated syncope based on the α2b-AR gene.,2025,Komiyama T; Ayabe K; Orita K; Sasaki A; Kitamura Y; Matsuzawa H; Yamashita T; Nagata E; Kanatani Y; Yoshioka K
10.3390/ijms262411849,PRO-LAD,H1 receptor (HRH1),Azelastine Inhibits Triple-Negative Breast Cancer Cell Viability via an ARF1-Dependent Mechanism.,2025,Park SU; Jung GU; Paik EK; Lee JY; Cho DC; Chung HK; Jo HJ; Jung SJ
10.1016/j.jdermsci.2025.04.012,PRO-LAD,D2 receptor (DRD2),Big data-driven target identification by machine learning: DRD2 as a therapeutic target for psoriasis.,2025,Sakai T; Sawada R; Ichinose O; Terabayashi T; Hatano Y; Yamanishi Y; Ishizaki T
10.1016/j.tjpad.2024.100016,PRO-LAD,Sigma-1 receptor (SIGMAR1),Blarcamesine for the treatment of Early Alzheimer's Disease: Results from the ANAVEX2-73-AD-004 Phase IIB/III trial.,2025,Macfarlane S; Grimmer T; Teo K; O'Brien TJ; Woodward M; Grunfeld J; Mander A; Brodtmann A; Brew BJ; Morris P
10.1152/ajpcell.00993.2024,PRO-LAD,D2 receptor (DRD2),Blocking dopamine receptor 2 decreases gastrin levels in H. pylori-infected mice through increasing gastric somatostatin content.,2025,Shen QY; Zhou YY; Wang YL; Qi Y; Lian DB; Li ZH; Chen MF; Zhang XL; Zhang Y; Song J
10.2174/0115701638363093250324035540,PRO-LAD,CB2 receptor (CNR2),"Cannabigerol and Cannabinoid Receptors in Major Depressive Disorder: Network Pharmacology, Molecular Docking, and In-vivo Analysis.",2025,Sharma A; Singh R; Sharma S; Dutt R; Rana N; Alshammari SO; Alshammari QA; Alshammari A; Arora S; Iqbal MA
10.1111/jnc.70332,PRO-LAD,CB1 receptor (CNR1),"Cannabinoid Ligand-Mediated Glycogen Depletion in Astrocytes Is Associated With Increased Intracellular Calcium, Energy Metabolism, and Membrane Dynamics.",2025,Fink K; Zorec R; Kreft M
10.1002/advs.202407572,PRO-LAD,M1 muscarinic receptor (CHRM1),Chemogenomic Screening in a Patient-Derived 3D Fatty Liver Disease Model Reveals the CHRM1-TRPM8 Axis as a Novel Module for Targeted Intervention.,2025,Youhanna S; Kemas AM; Wright SC; Zhong Y; Klumpp B; Klein K; Motso A; Michel M; Ziegler N; Shang M
10.1186/s40478-025-01986-1,PRO-LAD,D2 receptor (DRD2),Cholesterol-activated stress granules reduce the membrane localization of DRD2 and promote prolactinoma dopamine agonists resistance.,2025,Peng Y; Yin H; Pei X; Zhang Y; Wang C; Zheng X; Liang H; Yang H; Li S
10.1111/jnc.70229,PRO-LAD,5-HT2A,Clozapine's Molecular Signature: Selective 5-HT2A Receptor Downregulation and Signalling in Rat Brain Cortical Regions.,2025,Kedracka-Krok S; Nowak J; Fic E; Solich J; Rybczynski P; Romanska W; Sarga P; Pustelny K; Dziedzicka-Wasylewska M
10.1021/acs.jmedchem.4c02923,PRO-LAD,5-HT2C,Diazepine Agonists of the 5-HT(2C) Receptor with Unprecedented Selectivity: Discovery of Bexicaserin (LP352).,2025,Ren A; Zhu X; Lehmann J; Kasem M; Schrader TO; Dang H; Le M; Frazer J; Unett DJ; Grottick AJ
10.1021/acs.biochem.5c00526,PRO-LAD,kappa opioid receptor (OPRK1),Differential Effects of Sodium on Agonist-Induced Conformational Transitions and Signaling at μ and κ Opioid Receptors.,2025,Kuijer MB; Fulton CJ; Albert TL; Knobloch P; Wang J; Krumm BE; Che T; Varga BR; Majumdar S; Katritch V
10.1186/s13041-025-01237-3,PRO-LAD,M3 muscarinic receptor (CHRM3),Differential effects of antiemetic serotonin receptor antagonist Ondansetron on nausea associated with CHRM3 rs2165870 and TACR1 rs3755468 single-nucleotide polymorphisms.,2025,Kang Y; Ohka S; Nishizawa D; Hasegawa J; Nakayama K; Yoshida K; Koshika K; Ichinohe T; Ikeda K
10.1038/s41380-025-03075-0,PRO-LAD,D1 receptor (DRD1),Directing negative emotional states through parallel genetically-distinct basolateral amygdala pathways to ventral striatum subregions.,2025,Sniffen SE; Ryu SE; Kokoska MM; Bhattarai J; Wang Y; Thomas ER; Skates GM; Johnson NL; Chavez AA; Iaconis SR
10.1021/acs.jmedchem.5c01855,PRO-LAD,5-HT2A,Discovery of Highly Selective 5-HT(2A) Agonists Using Structure-Guided Design.,2025,Fenske TG; McKee JL; Cavalco NG; Schalk SS; Bonniwell EM; Lammers JC; Shacham N; Cuccurazzu B; Halberstadt AL; McCorvy JD
10.1021/acsptsci.5c00161,PRO-LAD,5-HT2B,"Discovery of a Novel, Potent, and Selective 5‑Hydroxytryptamine 2B Receptor Antagonist that Induces Mitochondrial Biogenesis in the Kidney.",2025,Santiago Raj PV; Gnawali G; Janda J; Scholpa NE; Kaleeswaran V; Girdhar I; Wang W; Schnellmann RG
10.1002/jor.26021,PRO-LAD,D4 receptor (DRD4),Disease modifying osteoarthritis drug discovery using a temporal phenotypic reporter in 3D aggregates of primary human chondrocytes.,2025,Cruz MA; Gronowicz S; Karimzadeh M; Martyniak K; Medam R; Kean TJ
10.7150/thno.114797,PRO-LAD,D2 receptor (DRD2),Dopamine D2 receptor modulating mPFC-BLA circuit contributes to chronic sleep deprivation-induced memory impairment in mice.,2025,Yang J; Sun J; Liu Z; Tang X; Hu Y; Shen W; Xie Y; Jin Y; Li H; Li X
10.1016/j.pnpbp.2025.111389,PRO-LAD,D3 receptor (DRD3),Dopamine D3 receptor in the nucleus accumbens modulates opioid taking and seeking in mice.,2025,Yang MD; Cun XF; Wu N; Li J; Song R
10.1016/j.schres.2025.03.005,PRO-LAD,D2 receptor (DRD2),"Dopamine receptor D2 (DRD2) TaqIA gene polymorphism and acute risperidone-induced changes in body weight, plasma glucose and lipid profile.",2025,Olasore HSA; Faleti JO; Afe TO; Murtala AA; Olawale MO; Awesu AB; Igwo-Ezikpe MN; Magbagbeola OA; Olashore AA
10.1186/s12868-025-00964-6,PRO-LAD,TrkB (NTRK2),Effects of arabinoxylan on BDNF/TrkB/p-CREB signaling pathway in the prefrontal cortex and intestinal microbiome in post-stroke depressed rats.,2025,Bi BY; Lin L; Huang L; Zhou J; Yan WJ; Huang L; Wang J; Li XB
10.1016/j.nbd.2025.106881,PRO-LAD,D1 receptor (DRD1),Enhancement of D1 dopaminergic responses in aged LRRK2 G2019S knock-in mice.,2025,Mercatelli D; Brugnoli A; Di Maio A; Albanese F; Shimshek DR; Usiello A; Morari M
10.1007/s10565-024-09975-1,PRO-LAD,AMPA receptor,Esketamine alleviates depressive-like behavior in neuropathic pain mice through the METTL3-GluA1 pathway.,2025,Ji X; Huang Z; Zhou C; Wang Y; Geng D; Zhang G; Kang Y; Cui R; Wang J; Zhang T
10.1111/bph.70109,Lisuride,5-HT2A,Evidence that 5-HT(2A) receptor signalling efficacy and not biased agonism differentiates serotonergic psychedelic from non-psychedelic drugs.,2025,Ippolito A; Vasudevan S; Hurley S; Gilmour G; Westhorpe F; Churchill G; Sharp T
10.1038/s41598-025-86916-w,PRO-LAD,D4 receptor (DRD4),Exploring the impact of deleterious missense nonsynonymous single nucleotide polymorphisms in the DRD4 gene using computational approaches.,2025,Sarker DK; Ray P; Salam FBA; Uddin SJ
10.1038/s41388-025-03613-8,PRO-LAD,H1 receptor (HRH1),HRH1-targeting mAb: a precision therapeutic strategy for Glioblastoma.,2025,Wang K; Zhao P; Zhu X; Tang F; Chen H; Zhang Y; Wang H; Chen Y; Pan Y; Zhuge Q
10.1016/j.freeradbiomed.2025.06.025,PRO-LAD,5-HT7,"High mobility group box 1, a novel serotonin receptor-7 negative modulator, contributes to M2 microglial ferroptosis and neuroinflammation in post-stroke depression.",2025,Du O; Wu C; Yang YX; Yang HY; Wu YJ; Li MY; Liu SC; Shao ZH; Du JR
10.1093/schbul/sbaf012,PRO-LAD,TrkB (NTRK2),Impact of Relapse in BDNF Receptors Expression in Patients With a First Episode of Schizophrenia.,2025,Bioque M; Llorca-Bofí V; MacDowell KS; Amoretti S; Mezquida G; Cuesta MJ; Diaz-Caneja CM; Ibáñez Á; Segarra R; González-Pinto A
10.1007/s12035-025-04789-6,PRO-LAD,D1 receptor (DRD1),Ketamine Alters Specific Gene Expression Profiles by Transcriptome-Wide Responses in a Ketamine-Induced Schizophrenia-Like Mouse Model.,2025,Du Z; Zhu XM; Lv P; Pan Y; Hou XK; Li A; Zhao D; Xing JX; Yao J
10.1016/j.phymed.2025.156457,PRO-LAD,AMPA receptor,L-theanine ameliorates traumatic-brain-injury-induced hippocampal neuronal death in rats.,2025,Park MK; Choi BY; Kho AR; Lee SH; Hong DK; Kang BS; Lee CJ; Yang HW; Woo SY; Park SW
10.19852/j.cnki.jtcm.2025.05.013,PRO-LAD,M1 muscarinic receptor (CHRM1),Mechanisms of Baishao () and Gancao () on major depressive disorder: network pharmacology and o validation.,2025,Ke P; Yong LI; Zhe L; Guangfu L
10.1016/j.tox.2025.154122,PRO-LAD,TAAR1,Mice mortality induced by dexmedetomidine is non-alpha2-adrenergic receptor-dependent.,2025,Wang X; Li Y; Yin J; Wang J; Zhou P; Su R
10.1111/bph.17369,PRO-LAD,mu opioid receptor (OPRM1),Mu-opioid receptors in tachykinin-1-positive cells mediate the respiratory and antinociceptive effects of the opioid fentanyl.,2025,Furdui A; da Silveira Scarpellini C; Montandon G
10.3748/wjg.v31.i11.98974,PRO-LAD,NMDA receptor,NMDAR2B/PKA/CREB signaling pathway contributes to esophageal neuropathic pain in gastroesophageal reflux disease.,2025,Wang Y; Li GW; Zhu SL; Xu TT; Qin YW; Cheng CQ; Zheng QW; He C; Zhou BD; Fang SQ
10.1177/0271678X241302937,Lisuride,5-HT2A,Neurochemical characterization of 5-HT(2A)R partial agonists with simultaneous PET-MRI.,2025,Bagdasarian FA; Larsen K; Deng HP; Fisher PM; Mandeville JB; Sander CY; Wey HY; Hansen HD
10.1007/s12024-025-00981-1,PRO-LAD,delta opioid receptor (OPRD1),New molecular markers to differentiate carbon dioxide intoxication from asphyxia due to oxygen deficiency.,2025,Yatsushiro M; Katsuyama M; Nakamae T; Imahara K; Miyamoto M; Hayashi T
10.1002/cmdc.202500288,PRO-LAD,5-HT2C,"Novel 4,5-Dihydrothiazole-Phenylpiperazine Derivatives: Synthesis, Docking Studies and Pharmacological Evaluation as Serotonergic Agents.",2025,Andreozzi G; Karkoszka N; Sparaco R; Corvino A; Severino B; Santagada V; Magli E; Gibuła-Tarłowska E; Kotlińska JH; Gawel K
10.3390/ph18101485,PRO-LAD,5-HT7,Novel Dual 5-HT(7) Antagonists and Sodium Channel Inhibitors as Potential Therapeutic Agents with Antidepressant and Anxiolytic Activities.,2025,Czopek A; Koczurkiewicz-Adamczyk P; Wójcik-Pszczoła K; Kornas D; Sitko W; Bucki A; Sapa M; Kamiński K; Satała G; Duszyńska B
10.1016/j.jpain.2025.105474,PRO-LAD,D1 receptor (DRD1),Opposing effects of mu opioid receptors on dopamine D1 and D2 receptor expressing neurons in opioid mediated antinociception.,2025,Alderete J; Tanzillo A; Miller J; Barrall L; Nasef H; Ellis E; Sigal G; Silva FD'D; Dagher M; Evans CJ
10.1021/acs.biochem.4c00877,PRO-LAD,D1 receptor (DRD1),Pharmacological Characterization of Dopamine Receptor DRD1 Variants and Exploration of Their Allosteric Activation.,2025,Wu C; Wang K; Liu Z; Shen S; Yang Z; Shao Z; Yan W
10.3389/fendo.2025.1663917,PRO-LAD,Alpha1A adrenergic receptor (ADRA1A),Prostogrit mitigates testosterone/estradiol induced prostatic enlargement/remodeling in rat model of benign prostatic hyperplasia and fine-tunes prostatic expression of Adra1a and Il6 genes.,2025,Balkrishna A; Sinha S; Pamidiboina V; Tomer M; Singh R; Dev R; Varshney A
10.3389/fphar.2025.1703480,PRO-LAD,TAAR1,"Receptor interaction profiles of 4-alkoxy-2,6-dimethoxyphenethylamines (Ψ derivatives) and related amphetamines.",2025,Kolaczynska KE; Trachsel D; Hoener MC; Liechti ME; Luethi D
10.1007/s11064-025-04525-5,PRO-LAD,TAAR1,Role of Glial Trace Amine Associated Receptor 1 (TAAR1) and Microbiota in Schizophrenia.,2025,Tsytsarev V; Vaganova AN; Volnova A; Fesenko Z; Getachew B; Gainetdinov RR; Tizabi Y
10.1097/FBP.0000000000000834,PRO-LAD,5-HT2C,Role of serotonin 5HT 2C receptors in the discriminative stimulus properties of lorcaserin in male C57BL/6 mice.,2025,Zhang F; Nicholson KL; Shelton KL; Hillhouse TM; Meltzer HY; Porter JH
10.1177/02698811251350269,PRO-LAD,5-HT1A,Roles of the 5-HT1A receptor in zebrafish responses to potential threat and in sociality.,2025,Bruce de Souza LVX; Oliveira LN; Costa BPD; Lima-Maximino M; Veloso V; Maximino C
10.31083/FBL26778,PRO-LAD,SERT (SLC6A4),SERT-Deficient Mice Fed Western Diet Reveal Altered Metabolic and Pro-Inflammatory Responses of the Liver: A Link to Abnormal Behaviors.,2025,Cespuglio R; Gorlova A; Zabegalov K; Chaprov K; Svirin E; Sitdikova K; Burova A; Shulgin B; Lebedeva K; Deikin AV
10.1111/bph.70122,PRO-LAD,mu opioid receptor (OPRM1),Semax peptide targets the μ opioid receptor gene Oprm1 to promote deubiquitination and functional recovery after spinal cord injury in female mice.,2025,Liu R; Chen Y; Huang H; Li X; Lv J; Jiang L; Jiang H; Wu C; Chen W; Xu H
10.1021/acschemneuro.5c00647,PRO-LAD,5-HT2C,Serotonin 5-HT(2C) Receptor Signaling Analysis Reveals Psychedelic Biased Agonism.,2025,Bonniwell EM; Alabdali R; Hennessey JJ; McKee JL; Cavalco NG; Lammers JC; Moore EJ; Franchini L; Orlandi C; McCorvy JD
10.1111/1471-0528.18081,PRO-LAD,Sigma-1 receptor (SIGMAR1),Sigma-1 Receptor-Mediated High Mobility Group A1 Silencing Alleviates Endoplasmic Reticulum Stress-Induced Ovarian Granulosa Cell Apoptosis: An In Vitro Cell Experimental Study.,2025,Jiang L; Yang S; Zhang C
10.1158/2159-8290.CD-24-0718,PRO-LAD,Beta2 adrenergic receptor (ADRB2),Sympathetic Neurons Promote Small Cell Lung Cancer through the β2-Adrenergic Receptor.,2025,Fnu T; Shi P; Zhang W; Chung SSW; Damoci CB; Fang Y; Chen QY; Saqi A; Huang Y; Wu X
10.1007/s00210-025-03817-5,PRO-LAD,TrkB (NTRK2),Synergistic amelioration of glaucoma by exogenous BDNF supplementation and microRNA-93 inhibitors via regulating Rho/ROCK and BDNF/TrkB/CREB signaling pathways.,2025,Li K; Long B; Chen W; Gan M; Xu M
10.1093/neuonc/noae211,PRO-LAD,D3 receptor (DRD3),Synergistic combination of perphenazine and temozolomide suppresses patient-derived glioblastoma tumorspheres.,2025,Hong JP; Choi RJ; Shim JK; Kim K; Kim RN; Cho H; Kim SJ; Kim S; Kim NH; Park HH
10.3390/ph18091300,PRO-LAD,NMDA receptor,"Synthesis and Structure-Affinity Relationships of Receptor Ligands with 1,3-Dioxane Structure.",2025,Quick E; Schepmann D; Wünsch B
10.1002/prp2.70068,PRO-LAD,TAAR1,The TAAR1 Agonist PCC0105004 Regulates Amygdala Synaptic Plasticity to Alleviate Anxiety-Like Behaviors in Rats.,2025,Zhang Y; Zhang W; Yu L; Shi Y; Xu M; Wang H; Li C; Tian J
10.1016/j.jbc.2025.108569,PRO-LAD,AMPA receptor,"The impact of subunit type, alternative splicing, and auxiliary proteins on AMPA receptor trafficking.",2025,Couch T; McCullock TW; MacLean DM
10.3892/ijmm.2025.5495,PRO-LAD,H1 receptor (HRH1),"The off‑target effect of loratadine triggers autophagy‑mediated apoptosis in lung adenocarcinoma cells by deactivating JNK, p38, and STAT3 signaling through both PP2A‑dependent and independent pathways.",2025,Chien MH; Hung WY; Lai TC; Tsai CH; Lee KL; Hsieh FK; Lee WJ; Chang JH
10.1038/s41398-025-03638-3,Salvinorin A,kappa opioid receptor (OPRK1),The translational potential of salvinorin A: systematic review and meta-analysis of preclinical studies.,2025,Zürrer WE; Wettstein L; Aicher HD; Scheidegger M; Ineichen BV
10.1192/bjp.2024.237,PRO-LAD,TAAR1,Triangulating evidence from the GALENOS living systematic review on trace amine-associated receptor 1 (TAAR1) agonists in psychosis.,2025,Smith KA; Boyce N; Chevance A; Chiocchia V; Correll CU; Donoghue K; Ghodke N; Kambeu T; Malhi GS; Macleod M
10.1016/j.phymed.2025.156707,PRO-LAD,D2 receptor (DRD2),Valproic acid promotes transcriptional activation of Drd2 by mediating histone acetylation to inhibit the mTOR-Pttg1 signaling axis and exerts anti-PitNETs activity.,2025,Du Q; Chen Z; Feng Z; Li Y; Xu L; Lin Y; Wang Y; Peng A; Feng Q
10.1186/s12964-024-01691-x,PRO-LAD,TrkB (NTRK2),A rare olive compound oleacein functions as a TrkB agonist and mitigates neuroinflammation both in vitro and in vivo.,2024,Wakasugi D; Kondo S; Ferdousi F; Mizuno S; Yada A; Tominaga K; Takahashi S; Isoda H
10.1021/acschemneuro.4c00245,Salvinorin A,kappa opioid receptor (OPRK1),Acute Effects of Hallucinogens on Functional Connectivity: Psilocybin and Salvinorin-A.,2024,Bagdasarian FA; Hansen HD; Chen J; Yoo CH; Placzek MS; Hooker JM; Wey HY
10.1016/j.toxlet.2024.08.012,PRO-LAD,CB1 receptor (CNR1),Alcohol activates cannabinoid receptor 1 and 2 in a model of pathogen induced pulmonary inflammation.,2024,Parker D; Muhkopadyay S; Sivaraman V
10.1016/j.phymed.2024.155803,PRO-LAD,TrkB (NTRK2),Astragaloside IV mediates radiation-induced neuronal damage through activation of BDNF-TrkB signaling.,2024,Liu X; Ding Y; Jiang C; Xin Y; Ma X; Xu M; Wang Q; Hou B; Li Y; Zhang S
10.1111/bph.16315,PRO-LAD,5-HT1A,Ayahuasca-enhanced extinction of fear behaviour: Role of infralimbic cortex 5-HT(2A) and 5-HT(1A) receptors.,2024,Werle I; Nascimento LMM; Dos Santos ALA; Soares LA; Dos Santos RG; Hallak JEC; Bertoglio LJ
