# discovered queue (mechanistic) generated at 2026-05-15T06:47:46.759828+00:00
# doi,compound,target,optional_study_title,optional_study_year,optional_authors
10.1038/s41386-023-01666-5,,,Therapeutic mechanisms of psychedelics and entactogens,2023,Boris D. Heifets; David E. Olson
10.1021/acsptsci.3c00123,,,Transient Elevation of Plasma Glucocorticoids Supports Psilocybin-Induced Anxiolysis in Mice,2023,N. Jones; Zarmeen Zahid; Sean M. Grady; Ziyad W. Sultan; Zhen Zheng; John A. Razidlo; Matthew I. Banks; Cody J. Wenthur
10.1007/s00213-022-06065-0,,,"Administration of N,N-dimethyltryptamine (DMT) in psychedelic therapeutics and research and the study of endogenous DMT",2022,Steven A. Barker
10.1016/j.neuropharm.2022.109398,,,Canalization and plasticity in psychopathology,2022,Robin Carhart‐Harris; Shamil Chandaria; David Erritzøe; Adam Gazzaley; Manesh Girn; Hannes Kettner; Pedro A. M. Mediano; David Nutt; Fernando E. Rosas; Leor Roseman
10.1523/jneurosci.1121-22.2022,,,Psychedelics and Neural Plasticity: Therapeutic Implications,2022,Steven F. Grieco; Eero Ċastrén; Gitte M. Knudsen; Alex C. Kwan; David E. Olson; Yi Zuo; Todd C. Holmes; Xiangmin Xu
10.1038/s41386-022-01389-z,,,Towards an understanding of psychedelic-induced neuroplasticity,2022,Abigail E. Calder; Gregor Hasler
10.1038/s41380-021-01159-1,,,An analog of psychedelics restores functional neural circuits disrupted by unpredictable stress,2021,Ju Lu; Michelle Tjia; Brian Mullen; Bing Cao; Kacper Łukasiewicz; Sajita Shah-Morales; Sydney Weiser; Lindsay P. Cameron; David E. Olson; Lu Chen
10.3389/fnins.2021.710004,,,Critical Period Plasticity as a Framework for Psychedelic-Assisted Psychotherapy,2021,Lauren Lepow; Hirofumi Morishita; Rachel Yehuda
10.3389/fpsyt.2021.661233,,,Does Psychedelic Therapy Have a Transdiagnostic Action and Prophylactic Potential?,2021,Rita Kočárová; Jiřı́ Horáček; Robin Carhart‐Harris
10.1177/26331055211033847,,,Engineering Safer Psychedelics for Treating Addiction,2021,Jamie Peters; David E. Olson
10.1038/s41392-020-00435-w,,,G protein-coupled receptors: structure- and function-based drug discovery,2021,Dehua Yang; Qingtong Zhou; Viktorija Labroska; Shanshan Qin; Sanaz Darbalaei; Yiran Wu; Elita Yuliantie; Linshan Xie; Houchao Tao; Jianjun Cheng
10.3389/fpsyt.2021.800072,,,Psychedelic Therapy's Transdiagnostic Effects: A Research Domain Criteria (RDoC) Perspective,2021,John R. Kelly; Claire M. Gillan; Jack Prenderville; Clare Kelly; Andrew Harkin; Gerard Clarke; Veronica O’Keane
10.1007/s11845-021-02668-2,,,Psychedelic perceptions: mental health service user attitudes to psilocybin therapy,2021,Kate Corrigan; Maeve Haran; Conor McCandliss; Róisín M. McManus; Shannon Cleary; Rebecca Trant; Yazeed Kelly; Kathryn Ledden; Gavin Rush; Veronica O’Keane
10.3389/fpsyt.2021.724606,,,Psychedelics and Neuroplasticity: A Systematic Review Unraveling the Biological Underpinnings of Psychedelics,2021,Cato M. H. de Vos; Natasha L. Mason; Kim P. C. Kuypers
10.3389/fpsyt.2021.727117,,,Psychedelics and Other Psychoplastogens for Treating Mental Illness,2021,Maxemiliano V. Vargas; Retsina Meyer; Arabo A. Avanes; Mark Rus; David E. Olson
10.3389/fnmol.2021.748359,,,Serotonergic Psychedelics in Neural Plasticity,2021,Kacper Łukasiewicz; Jacob J. Baker; Yi Zuo; Ju Lu
10.3389/fnmol.2021.790213,,,"The Hallucinogenic Serotonin2A Receptor Agonist, 2,5-Dimethoxy-4-Iodoamphetamine, Promotes cAMP Response Element Binding Protein-Dependent Gene Expression of Specific Plasticity-Associated Genes in the Rodent Neocortex",2021,Lynette A. Desouza; Madhurima Benekareddy; Sashaina E. Fanibunda; Farhan Mohammad; Balaganesh Janakiraman; Utkarsha Ghai; Tamar Gur; Julie A. Blendy; Vidita A. Vaidya
10.3390/molecules26102948,,,The Therapeutic Potential of Psilocybin,2021,Henry Lowe; Ngeh J. Toyang; Blair Steele; Henkel Valentine; Justin Grant; Amza Ali; Wilfred Ngwa; Lorenzo Gordon
10.1007/s00204-020-02693-7,,,Designer drugs: mechanism of action and adverse effects,2020,Dino Luethi; Matthias E. Liechti
10.1523/jneurosci.1659-20.2020,,,"Hallucinogens in Mental Health: Preclinical and Clinical Studies on LSD, Psilocybin, MDMA, and Ketamine",2020,Danilo De Gregorio; Argel Aguilar‐Valles; Katrin H. Preller; Boris D. Heifets; Meghan Hibicke; Jennifer Mitchell; Gabriella Gobbi
10.1177/0269881120959637,,,Pivotal mental states,2020,Ari Brouwer; Robin Carhart‐Harris
10.1124/pharmrev.120.000056,,,"Psychedelics in Psychiatry: Neuroplastic, Immunomodulatory, and Neurotransmitter Mechanisms",2020,Antonio Inserra; Danilo De Gregorio; Gabriella Gobbi
10.1038/s41386-019-0324-9,,,Psychedelic effects of psilocybin correlate with serotonin 2A receptor occupancy and plasma psilocin levels,2019,M. Madsen; Patrick M. Fisher; Daniel Burmester; Agnete Dyssegaard; Dea Siggaard Stenbæk; Sara Kristiansen; Sys Stybe Johansen; Sczabolz Lehel; Kristían Línnet; Claus Svarer
10.1124/pr.117.015198,,,Ketamine and Ketamine Metabolite Pharmacology: Insights into Therapeutic Mechanisms,2018,Panos Zanos; Ruin Moaddel; Patrick J. Morris; Lace M. Riggs; Jaclyn N. Highland; Polymnia Georgiou; Edna F. R. Pereira; Edson X. Albuquerque; Craig J. Thomas; Carlos A. Zarate
10.1038/srep46421,,,"Increased spontaneous MEG signal diversity for psychoactive doses of ketamine, LSD and psilocybin",2017,Michael Schartner; Robin Carhart‐Harris; Adam B. Barrett; Anil K. Seth; Suresh Muthukumaraswamy
10.1007/s12640-016-9654-0,,,Neurotoxic Effects of 5-MeO-DIPT: A Psychoactive Tryptamine Derivative in Rats,2016,Karolina Noworyta; Katarzyna Kamińska; Grzegorz Kreiner; Zofia Rogóż; Krystyna Gołembiowska
10.3389/fphar.2016.00035,,,The Therapeutic Potentials of Ayahuasca: Possible Effects against Various Diseases of Civilization,2016,Ede Frecska; Petra Bokor; Michael Winkelman
10.3390/medicines2030251,,,Modes of Action of Herbal Medicines and Plant Secondary Metabolites,2015,Michaël Wink
10.3389/fphar.2015.00225,,,The role of serotonin 5-HT2A receptors in memory and cognition,2015,Gongliang Zhang; Robert W. Stackman
10.1177/2045125314527985,,,Classical hallucinogens as antidepressants? A review of pharmacodynamics and putative clinical roles,2014,David Baumeister; Georgina L. Barnes; Giovanni Giaroli; Derek K. Tracy
10.1007/s00213-014-3446-0,,,Mefloquine and psychotomimetics share neurotransmitter receptor and transporter interactions in vitro,2014,Aaron Janowsky; Amy J. Eshleman; Robert A. Johnson; Katherine M. Wolfrum; David J. Hinrichs; Jongtae Yang; T. Mark Zabriskie; Martin J. Smilkstein; Michael K. Riscoe
10.3389/fnhum.2014.00204,,,The effects of psilocybin and MDMA on between-network resting state functional connectivity in healthy volunteers,2014,Leor Roseman; Robert Leech; Amanda Feilding; David Nutt; Robin Carhart‐Harris
10.3389/fnhum.2014.00020,,,The entropic brain: a theory of conscious states informed by neuroimaging research with psychedelic drugs,2014,Robin Carhart‐Harris; Robert Leech; Peter J. Hellyer; Murray Shanahan; Amanda Feilding; Enzo Tagliazucchi; Dante R. Chialvo; David Nutt
10.1016/j.jep.2013.04.044,,,Argyreia nervosa (Burm. f.): Receptor profiling of lysergic acid amide and other potential psychedelic LSD-like compounds by computational and binding assay approaches,2013,Alexander Paulke; Christian Kremer; Cora Wunder; Janosch Achenbach; Bardya Djahanschiri; Anderson Elias; J. Stefan Schwed; Harald Hübner; Peter Gmeiner; Ewgenij Proschak
10.1007/s00213-013-3303-6,,,"Behavioral and neurochemical pharmacology of six psychoactive substituted phenethylamines: mouse locomotion, rat drug discrimination and in vitro receptor and transporter binding and function",2013,Amy J. Eshleman; Michael J. Forster; Katherine M. Wolfrum; Robert A. Johnson; Aaron Janowsky; Michael B. Gatch
10.3390/molecules18066620,,,Biomedical Importance of Indoles,2013,Nagendra Kumar Kaushik; Neha Kaushik; Pankaj Attri; Naresh Kumar; Chung-Hwan Kim; Akhilesh K. Verma; Eun Ha Choi
10.1523/jneurosci.2063-13.2013,,,Broadband Cortical Desynchronization Underlies the Human Psychedelic State,2013,Suresh Muthukumaraswamy; Robin Carhart‐Harris; Rosalyn Moran; Matthew J. Brookes; Tom A. Williams; David Errtizoe; Ben Sessa; Andreas Papadopoulos; Mark Bolstridge; Krish D. Singh
10.1111/cns.12099,,,"Ketamine Pharmacology: An Update (<i>Pharmacodynamics and Molecular Aspects, Recent Findings</i>)",2013,G. Mion; Thierry Villevieille
10.1093/bioinformatics/btt540,,,Shaping the interaction landscape of bioactive molecules,2013,David Gfeller; Olivier Michielin; Vincent Zoete
10.1111/j.1476-5381.2012.02145.x,,,Pharmacological characterization of designer cathinones<i>in vitro</i>,2012,Linda D. Simmler; TA Buser; Massimiliano Donzelli; York Schramm; L‐H Dieu; Jörg Huwyler; Sylvie Chaboz; Marius C. Hoener; ME Liechti
10.1371/journal.pone.0030800,,,Prediction of Psilocybin Response in Healthy Volunteers,2012,Erich Studerus; Alex Gamma; Michael Kometer; Franz X. Vollenweider
10.1073/pnas.1103029108,,,"TAAR1 activation modulates monoaminergic neurotransmission, preventing hyperdopaminergic and hypoglutamatergic activity",2011,Florent G. Revel; Jean‐Luc Moreau; Raul R. Gainetdinov; Amyaouch Bradaïa; Tatyana D. Sotnikova; Roland Mory; Sean Durkin; Katrin Groebke Zbinden; Roger D. Norcross; Claas A. Meyer
10.1016/j.jmgm.2009.12.008,,,CoMFA analyses of C-2 position Salvinorin A analogs at the kappa-opioid receptor provides insights into epimer selectivity,2010,Donna L. McGovern; Philip D. Mosier; Bryan L. Roth; Richard B. Westkaemper
10.1371/journal.pone.0009019,,,Psychedelics and the Human Receptorome,2010,Thomas S. Ray
10.1021/jm060656o,,,1-Aminomethylbenzocycloalkanes:  Conformationally Restricted Hallucinogenic Phenethylamine Analogues as Functionally Selective 5-HT<sub>2A</sub>Receptor Agonists,2006,Thomas H. McLean; Jason C. Parrish; M. Braden; Danuta Marona‐Lewicka; Alejandra Gallardo‐Godoy; David E. Nichols
10.1016/j.pbb.2005.12.015,,,"Hallucinogen-like actions of 5-methoxy-N,N-diisopropyltryptamine in mice and rats",2006,William E. Fantegrossi; Andrew W. Harrington; Christina Lynn Kiessel; J.R. Eckler; R.A. Rabin; J.C. Winter; Andrew Coop; Kenner C. Rice; J H Woods
10.1007/s00213-006-0358-7,,,"Increased frontal and paralimbic activation following ayahuasca, the pan-amazonian inebriant",2006,Jordi Riba; Sergio Romero; Eva Grasa; Esther Mena; Ignasi Carrió; Manel J. Barbanoj
10.1038/sj.mp.4001920,,,"Serotonergic vulnerability and depression: assumptions, experimental evidence and implications",2006,L.A.W. Jans; Wim J. Riedel; C. Rob Markus; Arjan Blokland
10.1007/s00213-005-0009-4,,,"Hallucinogen-like actions of 2,5-dimethoxy-4-(n)-propylthiophenethylamine (2C-T-7) in mice and rats",2005,William E. Fantegrossi; Andrew W. Harrington; J.R. Eckler; Sadia Arshad; Richard A. Rabin; J.C. Winter; Andrew Coop; Kenner C. Rice; James H. Woods
10.1074/jbc.r400030200,,,Mining the Receptorome,2004,Blaine N. Armbruster; Bryan L. Roth
10.1002/ardp.200390014,,,"Synthesis and 5‐HT<sub>2A</sub> Radioligand Receptor Binding Assays of DOMCl and DOMOM, Two Novel 5‐HT<sub>2A</sub> Receptor Ligands",2003,Antje Harms; Ernst Ulmer; Karl‐Artur Kovar
10.1016/s0893-133x(01)00243-3,,,Effects of Ketamine in Normal and Schizophrenic Volunteers,2001,Adrienne C. Lahti
10.1016/s0376-8716(99)00148-9,,,"Binding of β-carbolines and related agents at serotonin (5-HT2 and 5-HT1A), dopamine (D2) and benzodiazepine receptors",2000,Richard A. Glennon; Maƚgorzata Dukat; Brian Grella; Seoung‐Soo Hong; Luca Costantino; Milt Teitler; Carol Smith; Chris Egan; Katherine Davis; Mariena V. Mattson
10.1021/jm000339w,,,Effect of Ring Fluorination on the Pharmacology of Hallucinogenic Tryptamines,2000,Joseph B. Blair; Deborah Kurrasch‐Orbaugh; Danuta Marona‐Lewicka; Medhane Cumbay; Val J. Watts; Eric L. Barker; David E. Nichols
10.1021/jm990325u,,,Further Studies on Oxygenated Tryptamines with LSD-like Activity Incorporating a Chiral Pyrrolidine Moiety into the Side Chain,1999,Madina R. Gerasimov; Danuta Marona‐Lewicka; Deborah Kurrasch‐Orbaugh; Amjad M. Qandil; David E. Nichols
10.1016/s0893-133x(98)00135-3,,,Serotonin and Hallucinogens,1999,G K Aghajanian
10.1016/s0091-3057(97)00451-6,,,Behavioral and Biochemical Evidence for a Nonessential 5-HT2A Component of the Ibogaine-Induced Discriminative Stimulus,1998,Scott Helsley
10.1097/00000539-199811000-00039,,,Ketamine,1998,Rainer Kohrs; Marcel E. Durieux
10.1213/00000539-199811000-00039,,,Ketamine,1998,Rainer Kohrs; Marcel E. Durieux
10.1523/jneurosci.18-13-05086.1998,,,"Small Changes in Ambient Temperature Cause Large Changes in 3,4-Methylenedioxymethamphetamine (MDMA)-Induced Serotonin Neurotoxicity and Core Body Temperature in the Rat",1998,Jessica E. Malberg; Lewis S. Seiden
10.1021/jm970219x,,,Dihydrobenzofuran Analogues of Hallucinogens. 4. Mescaline Derivatives,1997,Aaron Monte; Steve R. Waldman; Danuta Marona‐Lewicka; David B. Wainscott; David L. Nelson; Elaine Sanders‐Bush; David E. Nichols
10.1016/s0893-133x(96)00246-1,,,Positron Emission Tomography and Fluorodeoxyglucose Studies of Metabolic Hyperfrontality and Psychopathology in the Psilocybin Model of Psychosis,1997,FX Vollenweider
10.1523/jneurosci.15-08-05476.1995,,,"Reorganization of ascending 5-HT axon projections in animals previously exposed to the recreational drug (+/-)3,4-methylenedioxymethamphetamine (MDMA, ""ecstasy"")",1995,Christina Weide Fischer; George Hatzidimitriou; J Wlos; Jonathan L. Katz; G.A. Ricaurte
10.1016/0169-328x(94)90133-3,,,Binding sites for 5-hydroxytryptamine-2 receptor agonists are predominantly located in striosomes in the human basal ganglia,1994,Christian Waeber; José Palacios
10.1007/bf00443425,,,Hallucinogenic drug interactions with neurotransmitter receptor binding sites in human cortex,1989,Pamela A. Pierce; Stephen J. Peroutka
10.1523/jneurosci.08-08-02788.1988,,,Methylenedioxyamphetamine (MDA) and methylenedioxymethamphetamine (MDMA) cause selective ablation of serotonergic axon terminals in forebrain: immunocytochemical evidence for neurotoxicity,1988,Elizabeth O’Hearn; Giuseppe Battaglia; EB De Souza; MJ Kuhar; Molliver Me
10.1523/jneurosci.07-03-00894.1987,,,Characterization of a novel 3H-5-hydroxytryptamine binding site subtype in bovine brain membranes,1987,RE Heuring; SJ Peroutka
10.1080/00032718708078037,,,Enzyme-Amplified Receptor Assay (ERA): A Novel Approach to Drug Detection,1987,S. F. Hallowed; G. A. Rechnitz
10.1016/0014-2999(87)90345-1,,,Potent agonist activity of DOB at 5-HT2 receptors in guinea pig trachea,1987,William A. Heller; Jay M. Baraban
10.1093/schbul/13.4.643,,,Startle Habituation and Sensorimotor Gating in Schizophrenia and Related Animal Models,1987,Mark A. Geyer; David Braff
10.1016/0014-2999(84)90333-9,,,"5-HT1 and 5-HT2 binding properties of derivatives of the hallucinugen 1-(2,5-dimethoxyphenyl)-2-aminopropane (2,5-DMA)",1984,Michael H. Shannon; George Battaglia; Richard A. Glennon; Milt Titeler
10.1021/jm00185a014,,,"Studies on several 7-substituted N,N-dimethyltryptamines",1980,R. A. GLENNON; E. Schubert; John M. Jacyno; John A. Rosecrans
10.1007/bf00426533,,,Endogenous ligands of a putative LSD-serotonin receptor in the cerebrospinal fluid: Higher level of LSD-displacing factors (LDF) in unmedicated psychotic patients,1977,E. Mehl; E. R�ther; J. Redemann
