seed_id,dataset,family,query,compound,entity,entity_type,template
disorder_00353,disorder,pair_core,Psilocybin Treatment-resistant depression treatment outcome,Psilocybin,Treatment-resistant depression,indication,{compound} {entity} treatment outcome
disorder_00354,disorder,pair_core,Psilocybin Major depressive disorder clinical trial,Psilocybin,Major depressive disorder,indication,{compound} {entity} clinical trial
disorder_00355,disorder,pair_core,Psilocybin Major depressive disorder randomized placebo,Psilocybin,Major depressive disorder,indication,{compound} {entity} randomized placebo
disorder_00356,disorder,pair_core,Psilocybin Major depressive disorder treatment outcome,Psilocybin,Major depressive disorder,indication,{compound} {entity} treatment outcome
disorder_00357,disorder,pair_core,Psilocybin Bipolar depression clinical trial,Psilocybin,Bipolar depression,indication,{compound} {entity} clinical trial
disorder_00358,disorder,pair_core,Psilocybin Bipolar depression randomized placebo,Psilocybin,Bipolar depression,indication,{compound} {entity} randomized placebo
disorder_00359,disorder,pair_core,Psilocybin Bipolar depression treatment outcome,Psilocybin,Bipolar depression,indication,{compound} {entity} treatment outcome
disorder_00360,disorder,pair_core,Psilocybin Persistent depressive disorder clinical trial,Psilocybin,Persistent depressive disorder,indication,{compound} {entity} clinical trial
disorder_00361,disorder,pair_core,Psilocybin Persistent depressive disorder randomized placebo,Psilocybin,Persistent depressive disorder,indication,{compound} {entity} randomized placebo
disorder_00362,disorder,pair_core,Psilocybin Persistent depressive disorder treatment outcome,Psilocybin,Persistent depressive disorder,indication,{compound} {entity} treatment outcome
disorder_00363,disorder,pair_core,Psilocybin Post-traumatic stress disorder clinical trial,Psilocybin,Post-traumatic stress disorder,indication,{compound} {entity} clinical trial
disorder_00364,disorder,pair_core,Psilocybin Post-traumatic stress disorder randomized placebo,Psilocybin,Post-traumatic stress disorder,indication,{compound} {entity} randomized placebo
disorder_00365,disorder,pair_core,Psilocybin Post-traumatic stress disorder treatment outcome,Psilocybin,Post-traumatic stress disorder,indication,{compound} {entity} treatment outcome
disorder_00366,disorder,pair_core,Psilocybin Complex post-traumatic stress disorder clinical trial,Psilocybin,Complex post-traumatic stress disorder,indication,{compound} {entity} clinical trial
disorder_00367,disorder,pair_core,Psilocybin Complex post-traumatic stress disorder randomized placebo,Psilocybin,Complex post-traumatic stress disorder,indication,{compound} {entity} randomized placebo
disorder_00368,disorder,pair_core,Psilocybin Complex post-traumatic stress disorder treatment outcome,Psilocybin,Complex post-traumatic stress disorder,indication,{compound} {entity} treatment outcome
disorder_00369,disorder,pair_core,Psilocybin Alcohol use disorder clinical trial,Psilocybin,Alcohol use disorder,indication,{compound} {entity} clinical trial
disorder_00370,disorder,pair_core,Psilocybin Alcohol use disorder randomized placebo,Psilocybin,Alcohol use disorder,indication,{compound} {entity} randomized placebo
disorder_00371,disorder,pair_core,Psilocybin Alcohol use disorder treatment outcome,Psilocybin,Alcohol use disorder,indication,{compound} {entity} treatment outcome
disorder_00372,disorder,pair_core,Psilocybin Tobacco use disorder clinical trial,Psilocybin,Tobacco use disorder,indication,{compound} {entity} clinical trial
disorder_00373,disorder,pair_core,Psilocybin Tobacco use disorder randomized placebo,Psilocybin,Tobacco use disorder,indication,{compound} {entity} randomized placebo
disorder_00374,disorder,pair_core,Psilocybin Tobacco use disorder treatment outcome,Psilocybin,Tobacco use disorder,indication,{compound} {entity} treatment outcome
disorder_00375,disorder,pair_core,Psilocybin Nicotine dependence clinical trial,Psilocybin,Nicotine dependence,indication,{compound} {entity} clinical trial
disorder_00376,disorder,pair_core,Psilocybin Nicotine dependence randomized placebo,Psilocybin,Nicotine dependence,indication,{compound} {entity} randomized placebo
disorder_00377,disorder,pair_core,Psilocybin Nicotine dependence treatment outcome,Psilocybin,Nicotine dependence,indication,{compound} {entity} treatment outcome
disorder_00378,disorder,pair_core,Psilocybin Opioid use disorder clinical trial,Psilocybin,Opioid use disorder,indication,{compound} {entity} clinical trial
disorder_00379,disorder,pair_core,Psilocybin Opioid use disorder randomized placebo,Psilocybin,Opioid use disorder,indication,{compound} {entity} randomized placebo
disorder_00380,disorder,pair_core,Psilocybin Opioid use disorder treatment outcome,Psilocybin,Opioid use disorder,indication,{compound} {entity} treatment outcome
disorder_00381,disorder,pair_core,Psilocybin Cannabis use disorder clinical trial,Psilocybin,Cannabis use disorder,indication,{compound} {entity} clinical trial
disorder_00382,disorder,pair_core,Psilocybin Cannabis use disorder randomized placebo,Psilocybin,Cannabis use disorder,indication,{compound} {entity} randomized placebo
disorder_00383,disorder,pair_core,Psilocybin Cannabis use disorder treatment outcome,Psilocybin,Cannabis use disorder,indication,{compound} {entity} treatment outcome
disorder_00384,disorder,pair_core,Psilocybin Cocaine use disorder clinical trial,Psilocybin,Cocaine use disorder,indication,{compound} {entity} clinical trial
disorder_00385,disorder,pair_core,Psilocybin Cocaine use disorder randomized placebo,Psilocybin,Cocaine use disorder,indication,{compound} {entity} randomized placebo
disorder_00386,disorder,pair_core,Psilocybin Cocaine use disorder treatment outcome,Psilocybin,Cocaine use disorder,indication,{compound} {entity} treatment outcome
disorder_00387,disorder,pair_core,Psilocybin Methamphetamine use disorder clinical trial,Psilocybin,Methamphetamine use disorder,indication,{compound} {entity} clinical trial
disorder_00388,disorder,pair_core,Psilocybin Methamphetamine use disorder randomized placebo,Psilocybin,Methamphetamine use disorder,indication,{compound} {entity} randomized placebo
disorder_00389,disorder,pair_core,Psilocybin Methamphetamine use disorder treatment outcome,Psilocybin,Methamphetamine use disorder,indication,{compound} {entity} treatment outcome
disorder_00390,disorder,pair_core,Psilocybin Stimulant use disorder clinical trial,Psilocybin,Stimulant use disorder,indication,{compound} {entity} clinical trial
disorder_00391,disorder,pair_core,Psilocybin Stimulant use disorder randomized placebo,Psilocybin,Stimulant use disorder,indication,{compound} {entity} randomized placebo
disorder_00392,disorder,pair_core,Psilocybin Stimulant use disorder treatment outcome,Psilocybin,Stimulant use disorder,indication,{compound} {entity} treatment outcome
disorder_00393,disorder,pair_core,Psilocybin Substance use disorder clinical trial,Psilocybin,Substance use disorder,indication,{compound} {entity} clinical trial
disorder_00394,disorder,pair_core,Psilocybin Substance use disorder randomized placebo,Psilocybin,Substance use disorder,indication,{compound} {entity} randomized placebo
disorder_00395,disorder,pair_core,Psilocybin Substance use disorder treatment outcome,Psilocybin,Substance use disorder,indication,{compound} {entity} treatment outcome
disorder_00396,disorder,pair_core,Psilocybin Generalized anxiety disorder clinical trial,Psilocybin,Generalized anxiety disorder,indication,{compound} {entity} clinical trial
disorder_00397,disorder,pair_core,Psilocybin Generalized anxiety disorder randomized placebo,Psilocybin,Generalized anxiety disorder,indication,{compound} {entity} randomized placebo
disorder_00398,disorder,pair_core,Psilocybin Generalized anxiety disorder treatment outcome,Psilocybin,Generalized anxiety disorder,indication,{compound} {entity} treatment outcome
disorder_00399,disorder,pair_core,Psilocybin Social anxiety disorder clinical trial,Psilocybin,Social anxiety disorder,indication,{compound} {entity} clinical trial
disorder_00400,disorder,pair_core,Psilocybin Social anxiety disorder randomized placebo,Psilocybin,Social anxiety disorder,indication,{compound} {entity} randomized placebo
disorder_00401,disorder,pair_core,Psilocybin Social anxiety disorder treatment outcome,Psilocybin,Social anxiety disorder,indication,{compound} {entity} treatment outcome
disorder_00402,disorder,pair_core,Psilocybin Distress associated with life-threatening disease clinical trial,Psilocybin,Distress associated with life-threatening disease,indication,{compound} {entity} clinical trial
disorder_00403,disorder,pair_core,Psilocybin Distress associated with life-threatening disease randomized placebo,Psilocybin,Distress associated with life-threatening disease,indication,{compound} {entity} randomized placebo
disorder_00404,disorder,pair_core,Psilocybin Distress associated with life-threatening disease treatment outcome,Psilocybin,Distress associated with life-threatening disease,indication,{compound} {entity} treatment outcome
disorder_00405,disorder,pair_core,Psilocybin Obsessive-compulsive disorder clinical trial,Psilocybin,Obsessive-compulsive disorder,indication,{compound} {entity} clinical trial
disorder_00406,disorder,pair_core,Psilocybin Obsessive-compulsive disorder randomized placebo,Psilocybin,Obsessive-compulsive disorder,indication,{compound} {entity} randomized placebo
disorder_00407,disorder,pair_core,Psilocybin Obsessive-compulsive disorder treatment outcome,Psilocybin,Obsessive-compulsive disorder,indication,{compound} {entity} treatment outcome
disorder_00408,disorder,pair_core,Psilocybin Eating disorders clinical trial,Psilocybin,Eating disorders,indication,{compound} {entity} clinical trial
disorder_00409,disorder,pair_core,Psilocybin Eating disorders randomized placebo,Psilocybin,Eating disorders,indication,{compound} {entity} randomized placebo
disorder_00410,disorder,pair_core,Psilocybin Eating disorders treatment outcome,Psilocybin,Eating disorders,indication,{compound} {entity} treatment outcome
disorder_00411,disorder,pair_core,Psilocybin Anorexia nervosa clinical trial,Psilocybin,Anorexia nervosa,indication,{compound} {entity} clinical trial
disorder_00412,disorder,pair_core,Psilocybin Anorexia nervosa randomized placebo,Psilocybin,Anorexia nervosa,indication,{compound} {entity} randomized placebo
disorder_00413,disorder,pair_core,Psilocybin Anorexia nervosa treatment outcome,Psilocybin,Anorexia nervosa,indication,{compound} {entity} treatment outcome
disorder_00414,disorder,pair_core,Psilocybin Bulimia nervosa clinical trial,Psilocybin,Bulimia nervosa,indication,{compound} {entity} clinical trial
disorder_00415,disorder,pair_core,Psilocybin Bulimia nervosa randomized placebo,Psilocybin,Bulimia nervosa,indication,{compound} {entity} randomized placebo
disorder_00416,disorder,pair_core,Psilocybin Bulimia nervosa treatment outcome,Psilocybin,Bulimia nervosa,indication,{compound} {entity} treatment outcome
disorder_00417,disorder,pair_core,Psilocybin Binge-eating disorder clinical trial,Psilocybin,Binge-eating disorder,indication,{compound} {entity} clinical trial
disorder_00418,disorder,pair_core,Psilocybin Binge-eating disorder randomized placebo,Psilocybin,Binge-eating disorder,indication,{compound} {entity} randomized placebo
disorder_00419,disorder,pair_core,Psilocybin Binge-eating disorder treatment outcome,Psilocybin,Binge-eating disorder,indication,{compound} {entity} treatment outcome
disorder_00420,disorder,pair_core,Psilocybin Autism spectrum disorder clinical trial,Psilocybin,Autism spectrum disorder,indication,{compound} {entity} clinical trial
disorder_00421,disorder,pair_core,Psilocybin Autism spectrum disorder randomized placebo,Psilocybin,Autism spectrum disorder,indication,{compound} {entity} randomized placebo
disorder_00422,disorder,pair_core,Psilocybin Autism spectrum disorder treatment outcome,Psilocybin,Autism spectrum disorder,indication,{compound} {entity} treatment outcome
disorder_00423,disorder,pair_core,Psilocybin Demoralization clinical trial,Psilocybin,Demoralization,indication,{compound} {entity} clinical trial
disorder_00424,disorder,pair_core,Psilocybin Demoralization randomized placebo,Psilocybin,Demoralization,indication,{compound} {entity} randomized placebo
disorder_00425,disorder,pair_core,Psilocybin Demoralization treatment outcome,Psilocybin,Demoralization,indication,{compound} {entity} treatment outcome
disorder_00426,disorder,pair_core,Psilocybin Suicidal ideation clinical trial,Psilocybin,Suicidal ideation,indication,{compound} {entity} clinical trial
disorder_00427,disorder,pair_core,Psilocybin Suicidal ideation randomized placebo,Psilocybin,Suicidal ideation,indication,{compound} {entity} randomized placebo
disorder_00428,disorder,pair_core,Psilocybin Suicidal ideation treatment outcome,Psilocybin,Suicidal ideation,indication,{compound} {entity} treatment outcome
disorder_00429,disorder,pair_core,Psilocybin Cluster headache clinical trial,Psilocybin,Cluster headache,indication,{compound} {entity} clinical trial
disorder_00430,disorder,pair_core,Psilocybin Cluster headache randomized placebo,Psilocybin,Cluster headache,indication,{compound} {entity} randomized placebo
disorder_00431,disorder,pair_core,Psilocybin Cluster headache treatment outcome,Psilocybin,Cluster headache,indication,{compound} {entity} treatment outcome
disorder_00432,disorder,pair_core,Psilocybin Headache disorders clinical trial,Psilocybin,Headache disorders,indication,{compound} {entity} clinical trial
disorder_00433,disorder,pair_core,Psilocybin Headache disorders randomized placebo,Psilocybin,Headache disorders,indication,{compound} {entity} randomized placebo
disorder_00434,disorder,pair_core,Psilocybin Headache disorders treatment outcome,Psilocybin,Headache disorders,indication,{compound} {entity} treatment outcome
disorder_00435,disorder,pair_core,Psilocybin Migraine clinical trial,Psilocybin,Migraine,indication,{compound} {entity} clinical trial
disorder_00436,disorder,pair_core,Psilocybin Migraine randomized placebo,Psilocybin,Migraine,indication,{compound} {entity} randomized placebo
disorder_00437,disorder,pair_core,Psilocybin Migraine treatment outcome,Psilocybin,Migraine,indication,{compound} {entity} treatment outcome
disorder_00438,disorder,pair_core,Psilocybin Chronic pain clinical trial,Psilocybin,Chronic pain,indication,{compound} {entity} clinical trial
disorder_00439,disorder,pair_core,Psilocybin Chronic pain randomized placebo,Psilocybin,Chronic pain,indication,{compound} {entity} randomized placebo
disorder_00440,disorder,pair_core,Psilocybin Chronic pain treatment outcome,Psilocybin,Chronic pain,indication,{compound} {entity} treatment outcome
disorder_00441,disorder,pair_core,Psilocybin Fibromyalgia randomized placebo,Psilocybin,Fibromyalgia,indication,{compound} {entity} randomized placebo
disorder_00442,disorder,pair_core,Psilocybin Fibromyalgia treatment outcome,Psilocybin,Fibromyalgia,indication,{compound} {entity} treatment outcome
disorder_00443,disorder,pair_core,Psilocin Treatment-resistant depression clinical trial,Psilocin,Treatment-resistant depression,indication,{compound} {entity} clinical trial
disorder_00444,disorder,pair_core,Psilocin Treatment-resistant depression randomized placebo,Psilocin,Treatment-resistant depression,indication,{compound} {entity} randomized placebo
disorder_00445,disorder,pair_core,Psilocin Treatment-resistant depression treatment outcome,Psilocin,Treatment-resistant depression,indication,{compound} {entity} treatment outcome
disorder_00446,disorder,pair_core,Psilocin Major depressive disorder clinical trial,Psilocin,Major depressive disorder,indication,{compound} {entity} clinical trial
disorder_00447,disorder,pair_core,Psilocin Major depressive disorder randomized placebo,Psilocin,Major depressive disorder,indication,{compound} {entity} randomized placebo
disorder_00448,disorder,pair_core,Psilocin Major depressive disorder treatment outcome,Psilocin,Major depressive disorder,indication,{compound} {entity} treatment outcome
disorder_00449,disorder,pair_core,Psilocin Bipolar depression clinical trial,Psilocin,Bipolar depression,indication,{compound} {entity} clinical trial
disorder_00450,disorder,pair_core,Psilocin Bipolar depression randomized placebo,Psilocin,Bipolar depression,indication,{compound} {entity} randomized placebo
disorder_00451,disorder,pair_core,Psilocin Bipolar depression treatment outcome,Psilocin,Bipolar depression,indication,{compound} {entity} treatment outcome
disorder_00452,disorder,pair_core,Psilocin Persistent depressive disorder clinical trial,Psilocin,Persistent depressive disorder,indication,{compound} {entity} clinical trial
disorder_00453,disorder,pair_core,Psilocin Persistent depressive disorder randomized placebo,Psilocin,Persistent depressive disorder,indication,{compound} {entity} randomized placebo
disorder_00454,disorder,pair_core,Psilocin Persistent depressive disorder treatment outcome,Psilocin,Persistent depressive disorder,indication,{compound} {entity} treatment outcome
disorder_00455,disorder,pair_core,Psilocin Post-traumatic stress disorder clinical trial,Psilocin,Post-traumatic stress disorder,indication,{compound} {entity} clinical trial
disorder_00456,disorder,pair_core,Psilocin Post-traumatic stress disorder randomized placebo,Psilocin,Post-traumatic stress disorder,indication,{compound} {entity} randomized placebo
disorder_00457,disorder,pair_core,Psilocin Post-traumatic stress disorder treatment outcome,Psilocin,Post-traumatic stress disorder,indication,{compound} {entity} treatment outcome
disorder_00458,disorder,pair_core,Psilocin Complex post-traumatic stress disorder clinical trial,Psilocin,Complex post-traumatic stress disorder,indication,{compound} {entity} clinical trial
