seed_id,dataset,family,query,compound,entity,entity_type,template
disorder_01333,disorder,pair_core,MDA Obsessive-compulsive disorder randomized placebo,MDA,Obsessive-compulsive disorder,indication,{compound} {entity} randomized placebo
disorder_01334,disorder,pair_core,MDA Obsessive-compulsive disorder treatment outcome,MDA,Obsessive-compulsive disorder,indication,{compound} {entity} treatment outcome
disorder_01335,disorder,pair_core,MDA Eating disorders clinical trial,MDA,Eating disorders,indication,{compound} {entity} clinical trial
disorder_01336,disorder,pair_core,MDA Eating disorders randomized placebo,MDA,Eating disorders,indication,{compound} {entity} randomized placebo
disorder_01337,disorder,pair_core,MDA Eating disorders treatment outcome,MDA,Eating disorders,indication,{compound} {entity} treatment outcome
disorder_01338,disorder,pair_core,MDA Anorexia nervosa clinical trial,MDA,Anorexia nervosa,indication,{compound} {entity} clinical trial
disorder_01339,disorder,pair_core,MDA Anorexia nervosa randomized placebo,MDA,Anorexia nervosa,indication,{compound} {entity} randomized placebo
disorder_01340,disorder,pair_core,MDA Anorexia nervosa treatment outcome,MDA,Anorexia nervosa,indication,{compound} {entity} treatment outcome
disorder_01341,disorder,pair_core,MDA Bulimia nervosa clinical trial,MDA,Bulimia nervosa,indication,{compound} {entity} clinical trial
disorder_01342,disorder,pair_core,MDA Bulimia nervosa randomized placebo,MDA,Bulimia nervosa,indication,{compound} {entity} randomized placebo
disorder_01343,disorder,pair_core,MDA Bulimia nervosa treatment outcome,MDA,Bulimia nervosa,indication,{compound} {entity} treatment outcome
disorder_01344,disorder,pair_core,MDA Binge-eating disorder clinical trial,MDA,Binge-eating disorder,indication,{compound} {entity} clinical trial
disorder_01345,disorder,pair_core,MDA Binge-eating disorder randomized placebo,MDA,Binge-eating disorder,indication,{compound} {entity} randomized placebo
disorder_01346,disorder,pair_core,MDA Binge-eating disorder treatment outcome,MDA,Binge-eating disorder,indication,{compound} {entity} treatment outcome
disorder_01347,disorder,pair_core,MDA Autism spectrum disorder clinical trial,MDA,Autism spectrum disorder,indication,{compound} {entity} clinical trial
disorder_01348,disorder,pair_core,MDA Autism spectrum disorder randomized placebo,MDA,Autism spectrum disorder,indication,{compound} {entity} randomized placebo
disorder_01349,disorder,pair_core,MDA Autism spectrum disorder treatment outcome,MDA,Autism spectrum disorder,indication,{compound} {entity} treatment outcome
disorder_01350,disorder,pair_core,MDA Demoralization clinical trial,MDA,Demoralization,indication,{compound} {entity} clinical trial
disorder_01351,disorder,pair_core,MDA Demoralization randomized placebo,MDA,Demoralization,indication,{compound} {entity} randomized placebo
disorder_01352,disorder,pair_core,MDA Demoralization treatment outcome,MDA,Demoralization,indication,{compound} {entity} treatment outcome
disorder_01353,disorder,pair_core,MDA Suicidal ideation clinical trial,MDA,Suicidal ideation,indication,{compound} {entity} clinical trial
disorder_01354,disorder,pair_core,MDA Suicidal ideation randomized placebo,MDA,Suicidal ideation,indication,{compound} {entity} randomized placebo
disorder_01355,disorder,pair_core,MDA Suicidal ideation treatment outcome,MDA,Suicidal ideation,indication,{compound} {entity} treatment outcome
disorder_01356,disorder,pair_core,MDA Cluster headache clinical trial,MDA,Cluster headache,indication,{compound} {entity} clinical trial
disorder_01357,disorder,pair_core,MDA Cluster headache randomized placebo,MDA,Cluster headache,indication,{compound} {entity} randomized placebo
disorder_01358,disorder,pair_core,MDA Cluster headache treatment outcome,MDA,Cluster headache,indication,{compound} {entity} treatment outcome
disorder_01359,disorder,pair_core,MDA Headache disorders clinical trial,MDA,Headache disorders,indication,{compound} {entity} clinical trial
disorder_01360,disorder,pair_core,MDA Headache disorders randomized placebo,MDA,Headache disorders,indication,{compound} {entity} randomized placebo
disorder_01361,disorder,pair_core,MDA Headache disorders treatment outcome,MDA,Headache disorders,indication,{compound} {entity} treatment outcome
disorder_01362,disorder,pair_core,MDA Migraine clinical trial,MDA,Migraine,indication,{compound} {entity} clinical trial
disorder_01363,disorder,pair_core,MDA Migraine randomized placebo,MDA,Migraine,indication,{compound} {entity} randomized placebo
disorder_01364,disorder,pair_core,MDA Migraine treatment outcome,MDA,Migraine,indication,{compound} {entity} treatment outcome
disorder_01365,disorder,pair_core,MDA Chronic pain clinical trial,MDA,Chronic pain,indication,{compound} {entity} clinical trial
disorder_01366,disorder,pair_core,MDA Chronic pain randomized placebo,MDA,Chronic pain,indication,{compound} {entity} randomized placebo
disorder_01367,disorder,pair_core,MDA Chronic pain treatment outcome,MDA,Chronic pain,indication,{compound} {entity} treatment outcome
disorder_01368,disorder,pair_core,MDA Fibromyalgia clinical trial,MDA,Fibromyalgia,indication,{compound} {entity} clinical trial
disorder_01369,disorder,pair_core,MDA Fibromyalgia randomized placebo,MDA,Fibromyalgia,indication,{compound} {entity} randomized placebo
disorder_01370,disorder,pair_core,MDA Fibromyalgia treatment outcome,MDA,Fibromyalgia,indication,{compound} {entity} treatment outcome
disorder_01371,disorder,pair_core,Ketamine Treatment-resistant depression clinical trial,Ketamine,Treatment-resistant depression,indication,{compound} {entity} clinical trial
disorder_01372,disorder,pair_core,Ketamine Treatment-resistant depression randomized placebo,Ketamine,Treatment-resistant depression,indication,{compound} {entity} randomized placebo
disorder_01373,disorder,pair_core,Ketamine Treatment-resistant depression treatment outcome,Ketamine,Treatment-resistant depression,indication,{compound} {entity} treatment outcome
disorder_01374,disorder,pair_core,Ketamine Major depressive disorder clinical trial,Ketamine,Major depressive disorder,indication,{compound} {entity} clinical trial
disorder_01375,disorder,pair_core,Ketamine Major depressive disorder randomized placebo,Ketamine,Major depressive disorder,indication,{compound} {entity} randomized placebo
disorder_01376,disorder,pair_core,Ketamine Major depressive disorder treatment outcome,Ketamine,Major depressive disorder,indication,{compound} {entity} treatment outcome
disorder_01377,disorder,pair_core,Ketamine Bipolar depression clinical trial,Ketamine,Bipolar depression,indication,{compound} {entity} clinical trial
disorder_01378,disorder,pair_core,Ketamine Bipolar depression randomized placebo,Ketamine,Bipolar depression,indication,{compound} {entity} randomized placebo
disorder_01379,disorder,pair_core,Ketamine Bipolar depression treatment outcome,Ketamine,Bipolar depression,indication,{compound} {entity} treatment outcome
disorder_01380,disorder,pair_core,Ketamine Persistent depressive disorder clinical trial,Ketamine,Persistent depressive disorder,indication,{compound} {entity} clinical trial
disorder_01381,disorder,pair_core,Ketamine Persistent depressive disorder randomized placebo,Ketamine,Persistent depressive disorder,indication,{compound} {entity} randomized placebo
disorder_01382,disorder,pair_core,Ketamine Persistent depressive disorder treatment outcome,Ketamine,Persistent depressive disorder,indication,{compound} {entity} treatment outcome
disorder_01383,disorder,pair_core,Ketamine Post-traumatic stress disorder clinical trial,Ketamine,Post-traumatic stress disorder,indication,{compound} {entity} clinical trial
disorder_01384,disorder,pair_core,Ketamine Post-traumatic stress disorder randomized placebo,Ketamine,Post-traumatic stress disorder,indication,{compound} {entity} randomized placebo
disorder_01385,disorder,pair_core,Ketamine Post-traumatic stress disorder treatment outcome,Ketamine,Post-traumatic stress disorder,indication,{compound} {entity} treatment outcome
disorder_01386,disorder,pair_core,Ketamine Complex post-traumatic stress disorder clinical trial,Ketamine,Complex post-traumatic stress disorder,indication,{compound} {entity} clinical trial
disorder_01387,disorder,pair_core,Ketamine Complex post-traumatic stress disorder randomized placebo,Ketamine,Complex post-traumatic stress disorder,indication,{compound} {entity} randomized placebo
disorder_01388,disorder,pair_core,Ketamine Complex post-traumatic stress disorder treatment outcome,Ketamine,Complex post-traumatic stress disorder,indication,{compound} {entity} treatment outcome
disorder_01389,disorder,pair_core,Ketamine Alcohol use disorder clinical trial,Ketamine,Alcohol use disorder,indication,{compound} {entity} clinical trial
disorder_01390,disorder,pair_core,Ketamine Alcohol use disorder randomized placebo,Ketamine,Alcohol use disorder,indication,{compound} {entity} randomized placebo
disorder_01391,disorder,pair_core,Ketamine Alcohol use disorder treatment outcome,Ketamine,Alcohol use disorder,indication,{compound} {entity} treatment outcome
disorder_01392,disorder,pair_core,Ketamine Tobacco use disorder clinical trial,Ketamine,Tobacco use disorder,indication,{compound} {entity} clinical trial
disorder_01393,disorder,pair_core,Ketamine Tobacco use disorder randomized placebo,Ketamine,Tobacco use disorder,indication,{compound} {entity} randomized placebo
disorder_01394,disorder,pair_core,Ketamine Tobacco use disorder treatment outcome,Ketamine,Tobacco use disorder,indication,{compound} {entity} treatment outcome
disorder_01395,disorder,pair_core,Ketamine Nicotine dependence clinical trial,Ketamine,Nicotine dependence,indication,{compound} {entity} clinical trial
disorder_01396,disorder,pair_core,Ketamine Nicotine dependence randomized placebo,Ketamine,Nicotine dependence,indication,{compound} {entity} randomized placebo
disorder_01397,disorder,pair_core,Ketamine Nicotine dependence treatment outcome,Ketamine,Nicotine dependence,indication,{compound} {entity} treatment outcome
disorder_01398,disorder,pair_core,Ketamine Opioid use disorder clinical trial,Ketamine,Opioid use disorder,indication,{compound} {entity} clinical trial
disorder_01399,disorder,pair_core,Ketamine Opioid use disorder randomized placebo,Ketamine,Opioid use disorder,indication,{compound} {entity} randomized placebo
disorder_01400,disorder,pair_core,Ketamine Opioid use disorder treatment outcome,Ketamine,Opioid use disorder,indication,{compound} {entity} treatment outcome
disorder_01401,disorder,pair_core,Ketamine Cannabis use disorder clinical trial,Ketamine,Cannabis use disorder,indication,{compound} {entity} clinical trial
disorder_01402,disorder,pair_core,Ketamine Cannabis use disorder randomized placebo,Ketamine,Cannabis use disorder,indication,{compound} {entity} randomized placebo
disorder_01403,disorder,pair_core,Ketamine Cannabis use disorder treatment outcome,Ketamine,Cannabis use disorder,indication,{compound} {entity} treatment outcome
disorder_01404,disorder,pair_core,Ketamine Cocaine use disorder clinical trial,Ketamine,Cocaine use disorder,indication,{compound} {entity} clinical trial
disorder_01405,disorder,pair_core,Ketamine Cocaine use disorder randomized placebo,Ketamine,Cocaine use disorder,indication,{compound} {entity} randomized placebo
disorder_01406,disorder,pair_core,Ketamine Cocaine use disorder treatment outcome,Ketamine,Cocaine use disorder,indication,{compound} {entity} treatment outcome
disorder_01407,disorder,pair_core,Ketamine Methamphetamine use disorder clinical trial,Ketamine,Methamphetamine use disorder,indication,{compound} {entity} clinical trial
disorder_01408,disorder,pair_core,Ketamine Methamphetamine use disorder randomized placebo,Ketamine,Methamphetamine use disorder,indication,{compound} {entity} randomized placebo
disorder_01409,disorder,pair_core,Ketamine Methamphetamine use disorder treatment outcome,Ketamine,Methamphetamine use disorder,indication,{compound} {entity} treatment outcome
disorder_01410,disorder,pair_core,Ketamine Stimulant use disorder clinical trial,Ketamine,Stimulant use disorder,indication,{compound} {entity} clinical trial
disorder_01411,disorder,pair_core,Ketamine Stimulant use disorder randomized placebo,Ketamine,Stimulant use disorder,indication,{compound} {entity} randomized placebo
disorder_01412,disorder,pair_core,Ketamine Stimulant use disorder treatment outcome,Ketamine,Stimulant use disorder,indication,{compound} {entity} treatment outcome
disorder_01413,disorder,pair_core,Ketamine Substance use disorder clinical trial,Ketamine,Substance use disorder,indication,{compound} {entity} clinical trial
disorder_01414,disorder,pair_core,Ketamine Substance use disorder randomized placebo,Ketamine,Substance use disorder,indication,{compound} {entity} randomized placebo
disorder_01415,disorder,pair_core,Ketamine Substance use disorder treatment outcome,Ketamine,Substance use disorder,indication,{compound} {entity} treatment outcome
disorder_01416,disorder,pair_core,Ketamine Generalized anxiety disorder clinical trial,Ketamine,Generalized anxiety disorder,indication,{compound} {entity} clinical trial
disorder_01417,disorder,pair_core,Ketamine Generalized anxiety disorder randomized placebo,Ketamine,Generalized anxiety disorder,indication,{compound} {entity} randomized placebo
disorder_01418,disorder,pair_core,Ketamine Generalized anxiety disorder treatment outcome,Ketamine,Generalized anxiety disorder,indication,{compound} {entity} treatment outcome
disorder_01419,disorder,pair_core,Ketamine Social anxiety disorder clinical trial,Ketamine,Social anxiety disorder,indication,{compound} {entity} clinical trial
disorder_01420,disorder,pair_core,Ketamine Social anxiety disorder randomized placebo,Ketamine,Social anxiety disorder,indication,{compound} {entity} randomized placebo
disorder_01421,disorder,pair_core,Ketamine Social anxiety disorder treatment outcome,Ketamine,Social anxiety disorder,indication,{compound} {entity} treatment outcome
disorder_01422,disorder,pair_core,Ketamine Distress associated with life-threatening disease clinical trial,Ketamine,Distress associated with life-threatening disease,indication,{compound} {entity} clinical trial
disorder_01423,disorder,pair_core,Ketamine Distress associated with life-threatening disease randomized placebo,Ketamine,Distress associated with life-threatening disease,indication,{compound} {entity} randomized placebo
disorder_01424,disorder,pair_core,Ketamine Distress associated with life-threatening disease treatment outcome,Ketamine,Distress associated with life-threatening disease,indication,{compound} {entity} treatment outcome
disorder_01425,disorder,pair_core,Ketamine Obsessive-compulsive disorder clinical trial,Ketamine,Obsessive-compulsive disorder,indication,{compound} {entity} clinical trial
disorder_01426,disorder,pair_core,Ketamine Obsessive-compulsive disorder randomized placebo,Ketamine,Obsessive-compulsive disorder,indication,{compound} {entity} randomized placebo
disorder_01427,disorder,pair_core,Ketamine Obsessive-compulsive disorder treatment outcome,Ketamine,Obsessive-compulsive disorder,indication,{compound} {entity} treatment outcome
disorder_01428,disorder,pair_core,Ketamine Eating disorders clinical trial,Ketamine,Eating disorders,indication,{compound} {entity} clinical trial
disorder_01429,disorder,pair_core,Ketamine Eating disorders randomized placebo,Ketamine,Eating disorders,indication,{compound} {entity} randomized placebo
disorder_01430,disorder,pair_core,Ketamine Eating disorders treatment outcome,Ketamine,Eating disorders,indication,{compound} {entity} treatment outcome
disorder_01431,disorder,pair_core,Ketamine Anorexia nervosa clinical trial,Ketamine,Anorexia nervosa,indication,{compound} {entity} clinical trial
disorder_01432,disorder,pair_core,Ketamine Anorexia nervosa randomized placebo,Ketamine,Anorexia nervosa,indication,{compound} {entity} randomized placebo
disorder_01433,disorder,pair_core,Ketamine Anorexia nervosa treatment outcome,Ketamine,Anorexia nervosa,indication,{compound} {entity} treatment outcome
disorder_01434,disorder,pair_core,Ketamine Bulimia nervosa clinical trial,Ketamine,Bulimia nervosa,indication,{compound} {entity} clinical trial
disorder_01435,disorder,pair_core,Ketamine Bulimia nervosa randomized placebo,Ketamine,Bulimia nervosa,indication,{compound} {entity} randomized placebo
disorder_01436,disorder,pair_core,Ketamine Bulimia nervosa treatment outcome,Ketamine,Bulimia nervosa,indication,{compound} {entity} treatment outcome
disorder_01437,disorder,pair_core,Ketamine Binge-eating disorder clinical trial,Ketamine,Binge-eating disorder,indication,{compound} {entity} clinical trial
disorder_01438,disorder,pair_core,Ketamine Binge-eating disorder randomized placebo,Ketamine,Binge-eating disorder,indication,{compound} {entity} randomized placebo
disorder_01439,disorder,pair_core,Ketamine Binge-eating disorder treatment outcome,Ketamine,Binge-eating disorder,indication,{compound} {entity} treatment outcome
disorder_01440,disorder,pair_core,Ketamine Autism spectrum disorder clinical trial,Ketamine,Autism spectrum disorder,indication,{compound} {entity} clinical trial
disorder_01441,disorder,pair_core,Ketamine Autism spectrum disorder randomized placebo,Ketamine,Autism spectrum disorder,indication,{compound} {entity} randomized placebo
disorder_01442,disorder,pair_core,Ketamine Autism spectrum disorder treatment outcome,Ketamine,Autism spectrum disorder,indication,{compound} {entity} treatment outcome
disorder_01443,disorder,pair_core,Ketamine Demoralization clinical trial,Ketamine,Demoralization,indication,{compound} {entity} clinical trial
disorder_01444,disorder,pair_core,Ketamine Demoralization randomized placebo,Ketamine,Demoralization,indication,{compound} {entity} randomized placebo
disorder_01445,disorder,pair_core,Ketamine Demoralization treatment outcome,Ketamine,Demoralization,indication,{compound} {entity} treatment outcome
disorder_01446,disorder,pair_core,Ketamine Suicidal ideation clinical trial,Ketamine,Suicidal ideation,indication,{compound} {entity} clinical trial
disorder_01447,disorder,pair_core,Ketamine Suicidal ideation randomized placebo,Ketamine,Suicidal ideation,indication,{compound} {entity} randomized placebo
disorder_01448,disorder,pair_core,Ketamine Suicidal ideation treatment outcome,Ketamine,Suicidal ideation,indication,{compound} {entity} treatment outcome
disorder_01449,disorder,pair_core,Ketamine Cluster headache clinical trial,Ketamine,Cluster headache,indication,{compound} {entity} clinical trial
disorder_01450,disorder,pair_core,Ketamine Cluster headache randomized placebo,Ketamine,Cluster headache,indication,{compound} {entity} randomized placebo
disorder_01451,disorder,pair_core,Ketamine Cluster headache treatment outcome,Ketamine,Cluster headache,indication,{compound} {entity} treatment outcome
disorder_01452,disorder,pair_core,Ketamine Headache disorders clinical trial,Ketamine,Headache disorders,indication,{compound} {entity} clinical trial
disorder_01453,disorder,pair_core,Ketamine Headache disorders randomized placebo,Ketamine,Headache disorders,indication,{compound} {entity} randomized placebo
disorder_01454,disorder,pair_core,Ketamine Headache disorders treatment outcome,Ketamine,Headache disorders,indication,{compound} {entity} treatment outcome
disorder_01455,disorder,pair_core,Ketamine Migraine clinical trial,Ketamine,Migraine,indication,{compound} {entity} clinical trial
disorder_01456,disorder,pair_core,Ketamine Migraine randomized placebo,Ketamine,Migraine,indication,{compound} {entity} randomized placebo
disorder_01457,disorder,pair_core,Ketamine Migraine treatment outcome,Ketamine,Migraine,indication,{compound} {entity} treatment outcome
disorder_01458,disorder,pair_core,Ketamine Chronic pain clinical trial,Ketamine,Chronic pain,indication,{compound} {entity} clinical trial
disorder_01459,disorder,pair_core,Ketamine Chronic pain randomized placebo,Ketamine,Chronic pain,indication,{compound} {entity} randomized placebo
disorder_01460,disorder,pair_core,Ketamine Chronic pain treatment outcome,Ketamine,Chronic pain,indication,{compound} {entity} treatment outcome
disorder_01461,disorder,pair_core,Ketamine Fibromyalgia clinical trial,Ketamine,Fibromyalgia,indication,{compound} {entity} clinical trial
disorder_01462,disorder,pair_core,Ketamine Fibromyalgia randomized placebo,Ketamine,Fibromyalgia,indication,{compound} {entity} randomized placebo
disorder_01463,disorder,pair_core,Ketamine Fibromyalgia treatment outcome,Ketamine,Fibromyalgia,indication,{compound} {entity} treatment outcome
