doi,mapping_status,current_pmid,verified_pmid,current_pmcid,verified_pmcid,verified_doi,idconv_status,idconv_error
10.1101/2025.07.06.663398,pmcid_verified,40672181,40672181,PMC12265607,PMC12265607,10.1101/2025.07.06.663398,,
10.1101/2025.07.09.663970,pmcid_verified,40791502,40791502,PMC12338575,PMC12338575,10.1101/2025.07.09.663970,,
10.1101/2025.07.25.666803,pmcid_verified,40766642,40766642,PMC12324220,PMC12324220,10.1101/2025.07.25.666803,,
10.1101/2025.07.29.25332162,pmcid_verified,40767350,40767350,PMC12324635,PMC12324635,10.1101/2025.07.29.25332162,,
10.1101/2025.07.30.25332422,no_pmcid,,,,,10.1101/2025.07.30.25332422,error,Identifier not found in PMC
10.1101/2025.08.01.25332769,no_pmcid,,,,,10.1101/2025.08.01.25332769,error,Identifier not found in PMC
10.1101/2025.08.05.25333019,no_pmcid,,,,,10.1101/2025.08.05.25333019,error,Identifier not found in PMC
10.1101/2025.08.18.25333599,no_pmcid,,,,,10.1101/2025.08.18.25333599,error,Identifier not found in PMC
10.1101/2025.08.19.25333796,no_pmcid,,,,,10.1101/2025.08.19.25333796,error,Identifier not found in PMC
10.1101/2025.08.27.25334164,pmcid_verified,41030930,41030930,PMC12478351,PMC12478351,10.1101/2025.08.27.25334164,,
10.1101/2025.09.28.25336830,no_pmcid,,,,,10.1101/2025.09.28.25336830,error,Identifier not found in PMC
10.1101/2025.10.07.25337510,no_pmcid,,,,,10.1101/2025.10.07.25337510,error,Identifier not found in PMC
10.1101/2025.10.14.682230,pmcid_verified,41279879,41279879,PMC12632800,PMC12632800,10.1101/2025.10.14.682230,,
10.1101/2025.10.20.683366,no_pmcid,,,,,10.1101/2025.10.20.683366,error,Identifier not found in PMC
10.1101/2025.11.06.687042,pmcid_verified,41279438,41279438,PMC12637432,PMC12637432,10.1101/2025.11.06.687042,,
10.1101/2025.11.15.25340324,no_pmcid,,,,,10.1101/2025.11.15.25340324,error,Identifier not found in PMC
10.1101/cshperspect.a005595,pmcid_verified,22199021,22199021,PMC3281572,PMC3281572,10.1101/cshperspect.a005595,,
10.1101/lm.60803,pmcid_verified,14557608,14557608,PMC218001,PMC218001,10.1101/lm.60803,,
10.1107/s1600536812043449,pmcid_verified,23284529,23284529,PMC3515309,PMC3515309,10.1107/s1600536812043449,,
10.1108/dat-03-2020-0016,no_pmcid,,,,,10.1108/dat-03-2020-0016,error,Identifier not found in PMC
10.1109/tbme.2018.2877651,no_pmcid,30369433,,,,10.1109/tbme.2018.2877651,error,Identifier not found in PMC
10.11118/978-80-7509-657-9,no_pmcid,,,,,10.11118/978-80-7509-657-9,error,Identifier not found in PMC
10.1111/1468-5922.12949,no_pmcid,37553849,,,,10.1111/1468-5922.12949,error,Identifier not found in PMC
10.1111/1556-4029.15348,pmcid_verified,37515395,37515395,PMC10529932,PMC10529932,10.1111/1556-4029.15348,,
10.1111/1751-7915.70039,pmcid_verified,39487767,39487767,PMC11530996,PMC11530996,10.1111/1751-7915.70039,,
10.1111/1751-7915.70135,pmcid_verified,40177917,40177917,PMC11966237,PMC11966237,10.1111/1751-7915.70135,,
10.1111/acel.70303,pmcid_verified,41315771,41315771,PMC12740082,PMC12740082,10.1111/acel.70303,,
10.1111/acem.15050,pmcid_verified,39737775,39737775,PMC12017257,PMC12017257,10.1111/acem.15050,,
10.1111/acem.15116,pmcid_verified,39878430,39878430,PMC12352472,PMC12352472,10.1111/acem.15116,,
10.1111/acer.70275,pmcid_verified,41807288,41807288,PMC12981343,PMC12981343,10.1111/acer.70275,,
10.1111/acps.12818,pmcid_verified,28940312,28940312,PMC5698745,PMC5698745,10.1111/acps.12818,,
10.1111/acps.12904,pmcid_verified,29923178,29923178,PMC6220878,PMC6220878,10.1111/acps.12904,,
10.1111/acps.13060,no_pmcid,31215032,,,,10.1111/acps.13060,error,Identifier not found in PMC
10.1111/acps.13216,pmcid_verified,32677051,32677051,PMC10072788,PMC10072788,10.1111/acps.13216,,
10.1111/acps.13260,pmcid_verified,33249552,33249552,PMC7986932,PMC7986932,10.1111/acps.13260,,
10.1111/acps.13397,pmcid_verified,35075641,35075641,PMC9305858,PMC9305858,10.1111/acps.13397,,
10.1111/acps.13812,pmcid_verified,,,PMC12213008,PMC12213008,10.1111/acps.13812,,
10.1111/acps.13817,pmcid_verified,40844121,40844121,PMC12318650,PMC12318650,10.1111/acps.13817,,
10.1111/acps.70053,pmcid_verified,41326978,41326978,PMC12779203,PMC12779203,10.1111/acps.70053,,
10.1111/adb.12926,pmcid_verified,32458577,32458577,PMC7688480,PMC7688480,10.1111/adb.12926,,
10.1111/adb.13143,pmcid_verified,35106880,35106880,PMC9731343,PMC9731343,10.1111/adb.13143,,
10.1111/adb.13229,pmcid_verified,36301215,36301215,PMC9541961,PMC9541961,10.1111/adb.13229,,
10.1111/adb.13386,pmcid_verified,38600715,38600715,PMC11007263,PMC11007263,10.1111/adb.13386,,
10.1111/adb.70063,pmcid_verified,40590377,40590377,PMC12210140,PMC12210140,10.1111/adb.70063,,
10.1111/adb.70132,pmcid_verified,41787845,41787845,PMC12963791,PMC12963791,10.1111/adb.70132,,
10.1111/add.12570,pmcid_verified,24861844,24861844,PMC4204159,PMC4204159,10.1111/add.12570,,
10.1111/add.12932,no_pmcid,25808511,,,,10.1111/add.12932,error,Identifier not found in PMC
10.1111/add.14767,pmcid_verified,31642141,31642141,PMC6973045,PMC6973045,10.1111/add.14767,,
10.1111/add.14892,pmcid_verified,31705770,31705770,PMC7210080,PMC7210080,10.1111/add.14892,,
10.1111/add.15448,pmcid_verified,33620733,33620733,PMC9292417,PMC9292417,10.1111/add.15448,,
10.1111/add.15987,pmcid_verified,35978453,35978453,PMC9994631,PMC9994631,10.1111/add.15987,,
10.1111/add.16168,pmcid_verified,36792381,36792381,PMC10631254,PMC10631254,10.1111/add.16168,,
10.1111/add.16403,no_pmcid,38105000,,,,10.1111/add.16403,error,Identifier not found in PMC
10.1111/add.16432,no_pmcid,38213013,,,,10.1111/add.16432,error,Identifier not found in PMC
10.1111/add.16518,no_pmcid,38771189,,,,10.1111/add.16518,error,Identifier not found in PMC
10.1111/add.16575,pmcid_verified,38845381,38845381,PMC11707317,PMC11707317,10.1111/add.16575,,
10.1111/add.16647,no_pmcid,39129581,,,,10.1111/add.16647,error,Identifier not found in PMC
10.1111/add.16715,pmcid_verified,39552271,39552271,PMC11908935,PMC11908935,10.1111/add.16715,,
10.1111/add.16762,no_pmcid,39887551,,,,10.1111/add.16762,error,Identifier not found in PMC
10.1111/add.16767,pmcid_verified,39821493,39821493,PMC12951787,PMC12951787,10.1111/add.16767,,
10.1111/add.70069,pmcid_verified,40254751,40254751,PMC12221795,PMC12221795,10.1111/add.70069,,
10.1111/add.70073,pmcid_verified,40294641,40294641,PMC12426348,PMC12426348,10.1111/add.70073,,
10.1111/add.70173,pmcid_verified,40874506,40874506,PMC12586782,PMC12586782,10.1111/add.70173,,
10.1111/add.70187,no_pmcid,40974259,,,,10.1111/add.70187,error,Identifier not found in PMC
10.1111/add.70260,no_pmcid,41368982,,,,10.1111/add.70260,error,Identifier not found in PMC
10.1111/add.70319,pmcid_verified,41560340,41560340,PMC13155281,PMC13155281,10.1111/add.70319,,
10.1111/add.70331,pmcid_verified,41612591,41612591,PMC13155325,PMC13155325,10.1111/add.70331,,
10.1111/ajad.12403,pmcid_verified,27419383,27419383,PMC5072356,PMC5072356,10.1111/ajad.12403,,
10.1111/ajad.12803,pmcid_verified,30260086,30260086,PMC6182767,PMC6182767,10.1111/ajad.12803,,
10.1111/ajad.70131,pmcid_verified,41607036,41607036,PMC13108631,PMC13108631,10.1111/ajad.70131,,
10.1111/anoc.12226,no_pmcid,,,,,10.1111/anoc.12226,error,Identifier not found in PMC
10.1111/anoc.12233,no_pmcid,,,,,10.1111/anoc.12233,error,Identifier not found in PMC
10.1111/anoc.70010,no_pmcid,,,,,10.1111/anoc.70010,error,Identifier not found in PMC
10.1111/appy.12550,no_pmcid,37932015,,,,10.1111/appy.12550,error,Identifier not found in PMC
10.1111/bcp.12094,pmcid_verified,23432384,23432384,PMC4014022,PMC4014022,10.1111/bcp.12094,,
10.1111/bcp.12137,pmcid_verified,23593934,23593934,PMC3895349,PMC3895349,10.1111/bcp.12137,,
10.1111/bcp.12264,pmcid_verified,24977293,24977293,PMC4093926,PMC4093926,10.1111/bcp.12264,,
10.1111/bcp.12614,pmcid_verified,25702819,25702819,PMC4541975,PMC4541975,10.1111/bcp.12614,,
10.1111/bcp.13918,pmcid_verified,30883864,30883864,PMC6595343,PMC6595343,10.1111/bcp.13918,,
10.1111/bcp.14231,pmcid_verified,32030770,32030770,PMC7080630,PMC7080630,10.1111/bcp.14231,,
10.1111/bcp.15360,no_pmcid,35451097,,,,10.1111/bcp.15360,error,Identifier not found in PMC
10.1111/bcp.15374,pmcid_verified,35510346,35510346,PMC9540337,PMC9540337,10.1111/bcp.15374,,
10.1111/bcp.15467,no_pmcid,35863300,,,,10.1111/bcp.15467,error,Identifier not found in PMC
10.1111/bcp.15841,no_pmcid,37455605,,,,10.1111/bcp.15841,error,Identifier not found in PMC
10.1111/bcp.15887,no_pmcid,37596682,,,,10.1111/bcp.15887,error,Identifier not found in PMC
10.1111/bcp.16045,pmcid_verified,38627909,38627909,PMC11480258,PMC11480258,10.1111/bcp.16045,,
10.1111/bcp.16264,no_pmcid,39380091,,,,10.1111/bcp.16264,error,Identifier not found in PMC
10.1111/bcp.16273,pmcid_verified,39340184,39340184,PMC11604519,PMC11604519,10.1111/bcp.16273,,
10.1111/bcp.16349,no_pmcid,39587436,,,,10.1111/bcp.16349,error,Identifier not found in PMC
10.1111/bcpt.12941,no_pmcid,29171155,,,,10.1111/bcpt.12941,error,Identifier not found in PMC
10.1111/bcpt.14117,pmcid_verified,39806572,39806572,PMC11730279,PMC11730279,10.1111/bcpt.14117,,
10.1111/bdi.12003,pmcid_verified,22978511,22978511,PMC3504126,PMC3504126,10.1111/bdi.12003,,
10.1111/bdi.12118,pmcid_verified,24103187,24103187,PMC3949142,PMC3949142,10.1111/bdi.12118,,
10.1111/bdi.12277,pmcid_verified,25400146,25400146,PMC4431955,PMC4431955,10.1111/bdi.12277,,
10.1111/bdi.12436,pmcid_verified,27687706,27687706,PMC5071181,PMC5071181,10.1111/bdi.12436,,
10.1111/bdi.13296,no_pmcid,36636839,,,,10.1111/bdi.13296,error,Identifier not found in PMC
10.1111/bdi.70027,pmcid_verified,40176400,40176400,PMC12256196,PMC12256196,10.1111/bdi.70027,,
10.1111/bph.12423,pmcid_verified,24328722,24328722,PMC3874698,PMC3874698,10.1111/bph.12423,,
10.1111/bph.12494,pmcid_verified,24684390,24684390,PMC3976632,PMC3976632,10.1111/bph.12494,,
10.1111/bph.12518,pmcid_verified,24236947,24236947,PMC3969090,PMC3969090,10.1111/bph.12518,,
10.1111/bph.12519,pmcid_verified,24236988,24236988,PMC3954483,PMC3954483,10.1111/bph.12519,,
10.1111/bph.12520,pmcid_verified,24251585,24251585,PMC3925039,PMC3925039,10.1111/bph.12520,,
10.1111/bph.12628,pmcid_verified,24654568,24654568,PMC3997268,PMC3997268,10.1111/bph.12628,,
10.1111/bph.12692,pmcid_verified,24641310,24641310,PMC4292965,PMC4292965,10.1111/bph.12692,,
10.1111/bph.12974,pmcid_verified,25297798,25297798,PMC4439876,PMC4439876,10.1111/bph.12974,,
10.1111/bph.13007,pmcid_verified,25377730,25377730,PMC4337705,PMC4337705,10.1111/bph.13007,,
10.1111/bph.13128,pmcid_verified,25765500,25765500,PMC4500375,PMC4500375,10.1111/bph.13128,,
10.1111/bph.13212,pmcid_verified,26040667,26040667,PMC4556471,PMC4556471,10.1111/bph.13212,,
10.1111/bph.13222,pmcid_verified,26075331,26075331,PMC4556466,PMC4556466,10.1111/bph.13222,,
10.1111/bph.13879,pmcid_verified,29055038,29055038,PMC5650660,PMC5650660,10.1111/bph.13879,,
10.1111/bph.13919,pmcid_verified,28626937,28626937,PMC5595770,PMC5595770,10.1111/bph.13919,,
10.1111/bph.14179,pmcid_verified,29488218,29488218,PMC6003638,PMC6003638,10.1111/bph.14179,,
10.1111/bph.14683,pmcid_verified,30941749,30941749,PMC8567221,PMC8567221,10.1111/bph.14683,,
10.1111/bph.14753,pmcid_verified,31710713,31710713,PMC6844579,PMC6844579,10.1111/bph.14753,,
10.1111/bph.15596,no_pmcid,34128229,,,,10.1111/bph.15596,error,Identifier not found in PMC
10.1111/bph.15753,pmcid_verified,34822719,34822719,PMC9303797,PMC9303797,10.1111/bph.15753,,
10.1111/bph.16216,no_pmcid,37574491,,,,10.1111/bph.16216,error,Identifier not found in PMC
10.1111/bph.16233,no_pmcid,37679998,,,,10.1111/bph.16233,error,Identifier not found in PMC
10.1111/bph.16315,no_pmcid,38320596,,,,10.1111/bph.16315,error,Identifier not found in PMC
10.1111/bph.16368,no_pmcid,38644550,,,,10.1111/bph.16368,error,Identifier not found in PMC
10.1111/bph.16466,no_pmcid,38825326,,,,10.1111/bph.16466,error,Identifier not found in PMC
10.1111/bph.17324,no_pmcid,39238235,,,,10.1111/bph.17324,error,Identifier not found in PMC
10.1111/bph.17348,no_pmcid,39304979,,,,10.1111/bph.17348,error,Identifier not found in PMC
10.1111/bph.17370,no_pmcid,39467003,,,,10.1111/bph.17370,error,Identifier not found in PMC
10.1111/bph.17398,no_pmcid,39701143,,,,10.1111/bph.17398,error,Identifier not found in PMC
10.1111/bph.17420,no_pmcid,39614355,,,,10.1111/bph.17420,error,Identifier not found in PMC
10.1111/bph.70018,no_pmcid,40155780,,,,10.1111/bph.70018,error,Identifier not found in PMC
10.1111/bph.70050,no_pmcid,40405723,,,,10.1111/bph.70050,error,Identifier not found in PMC
10.1111/bph.70088,no_pmcid,40518133,,,,10.1111/bph.70088,error,Identifier not found in PMC
10.1111/bph.70109,no_pmcid,40545270,,,,10.1111/bph.70109,error,Identifier not found in PMC
10.1111/bph.70181,no_pmcid,40891276,,,,10.1111/bph.70181,error,Identifier not found in PMC
10.1111/bph.70225,pmcid_verified,41121647,41121647,PMC12873472,PMC12873472,10.1111/bph.70225,,
10.1111/cga.12152,no_pmcid,26714672,,,,10.1111/cga.12152,error,Identifier not found in PMC
10.1111/cns.12081,pmcid_verified,23611295,23611295,PMC3663928,PMC3663928,10.1111/cns.12081,,
10.1111/cns.12099,pmcid_verified,23575437,23575437,PMC6493357,PMC6493357,10.1111/cns.12099,,
10.1111/cns.12103,pmcid_verified,23578128,23578128,PMC6493512,PMC6493512,10.1111/cns.12103,,
10.1111/cns.14054,pmcid_verified,36627756,36627756,PMC9928547,PMC9928547,10.1111/cns.14054,,
10.1111/cns.14464,pmcid_verified,37680076,37680076,PMC11017467,PMC11017467,10.1111/cns.14464,,
10.1111/cns.14604,pmcid_verified,38332635,38332635,PMC10853651,PMC10853651,10.1111/cns.14604,,
10.1111/cns.70145,pmcid_verified,39690816,39690816,PMC11652676,PMC11652676,10.1111/cns.70145,,
10.1111/cpr.12804,pmcid_verified,32266752,32266752,PMC7260066,PMC7260066,10.1111/cpr.12804,,
10.1111/crj.70108,pmcid_verified,40808216,40808216,PMC12350540,PMC12350540,10.1111/crj.70108,,
10.1111/cts.13410,pmcid_verified,36088656,36088656,PMC9747126,PMC9747126,10.1111/cts.13410,,
10.1111/cts.70234,pmcid_verified,40356576,40356576,PMC12070030,PMC12070030,10.1111/cts.70234,,
10.1111/cts.70527,pmcid_verified,41923438,41923438,PMC13045265,PMC13045265,10.1111/cts.70527,,
10.1111/dar.12055,no_pmcid,23718639,,,,10.1111/dar.12055,error,Identifier not found in PMC
10.1111/dar.12061,no_pmcid,23782033,,,,10.1111/dar.12061,error,Identifier not found in PMC
10.1111/dar.12259,no_pmcid,25867295,,,,10.1111/dar.12259,error,Identifier not found in PMC
10.1111/dar.12263,no_pmcid,25867685,,,,10.1111/dar.12263,error,Identifier not found in PMC
10.1111/dar.12843,no_pmcid,30392182,,,,10.1111/dar.12843,error,Identifier not found in PMC
10.1111/dar.13142,no_pmcid,32924181,,,,10.1111/dar.13142,error,Identifier not found in PMC
10.1111/dar.13587,no_pmcid,36456173,,,,10.1111/dar.13587,error,Identifier not found in PMC
10.1111/dar.13673,pmcid_verified,37102194,37102194,PMC10524187,PMC10524187,10.1111/dar.13673,,
10.1111/dar.13922,no_pmcid,39161236,,,,10.1111/dar.13922,error,Identifier not found in PMC
10.1111/dar.14037,pmcid_verified,40052590,40052590,PMC12117305,PMC12117305,10.1111/dar.14037,,
10.1111/dar.70133,pmcid_verified,41748121,41748121,PMC12945474,PMC12945474,10.1111/dar.70133,,
10.1111/dar.70140,pmcid_verified,41796977,41796977,PMC12968355,PMC12968355,10.1111/dar.70140,,
10.1111/dar.70145,pmcid_verified,41918345,41918345,PMC13040133,PMC13040133,10.1111/dar.70145,,
10.1111/ejn.14630,pmcid_verified,31811669,31811669,PMC7274898,PMC7274898,10.1111/ejn.14630,,
10.1111/ejn.14639,pmcid_verified,31800125,31800125,PMC7269860,PMC7269860,10.1111/ejn.14639,,
10.1111/ejn.15239,pmcid_verified,33876886,33876886,PMC9290537,PMC9290537,10.1111/ejn.15239,,
10.1111/ejn.15646,pmcid_verified,35263482,35263482,PMC9310726,PMC9310726,10.1111/ejn.15646,,
10.1111/ejn.15845,pmcid_verified,36226598,36226598,PMC10092610,PMC10092610,10.1111/ejn.15845,,
10.1111/ejn.15872,pmcid_verified,36442864,36442864,PMC10107757,PMC10107757,10.1111/ejn.15872,,
10.1111/ejn.15929,no_pmcid,36740723,,,,10.1111/ejn.15929,error,Identifier not found in PMC
10.1111/ejn.16346,pmcid_verified,38637983,38637983,PMC11406194,PMC11406194,10.1111/ejn.16346,,
10.1111/ejn.16421,no_pmcid,38773750,,,,10.1111/ejn.16421,error,Identifier not found in PMC
10.1111/ejn.16558,no_pmcid,39364682,,,,10.1111/ejn.16558,error,Identifier not found in PMC
10.1111/ejn.70338,pmcid_verified,41305961,41305961,PMC12658408,PMC12658408,10.1111/ejn.70338,,
10.1111/ejn.70359,pmcid_verified,41404898,41404898,PMC12710120,PMC12710120,10.1111/ejn.70359,,
10.1111/ene.14914,pmcid_verified,33979006,33979006,PMC8361969,PMC8361969,10.1111/ene.14914,,
10.1111/fcp.12995,no_pmcid,38372190,,,,10.1111/fcp.12995,error,Identifier not found in PMC
10.1111/fcp.13060,pmcid_verified,39909873,39909873,PMC11864097,PMC11864097,10.1111/fcp.13060,,
10.1111/fcp.70038,pmcid_verified,40670864,40670864,PMC12267113,PMC12267113,10.1111/fcp.70038,,
10.1111/gbb.12507,no_pmcid,30051606,,,,10.1111/gbb.12507,error,Identifier not found in PMC
10.1111/gbb.12640,pmcid_verified,31925906,31925906,PMC7286770,PMC7286770,10.1111/gbb.12640,,
10.1111/head.13473,pmcid_verified,30632614,30632614,PMC6590636,PMC6590636,10.1111/head.13473,,
10.1111/head.14656,no_pmcid,38238974,,,,10.1111/head.14656,error,Identifier not found in PMC
10.1111/head.14837,pmcid_verified,39301810,39301810,PMC11804157,PMC11804157,10.1111/head.14837,,
10.1111/head.70016,no_pmcid,41321235,,,,10.1111/head.70016,error,Identifier not found in PMC
10.1111/hiv.13160,pmcid_verified,34432363,34432363,PMC9290820,PMC9290820,10.1111/hiv.13160,,
10.1111/iju.12841,no_pmcid,26087832,,,,10.1111/iju.12841,error,Identifier not found in PMC
10.1111/inm.13127,no_pmcid,36779424,,,,10.1111/inm.13127,error,Identifier not found in PMC
10.1111/inm.13214,no_pmcid,37589380,,,,10.1111/inm.13214,error,Identifier not found in PMC
10.1111/inm.13425,pmcid_verified,39283006,39283006,PMC11751762,PMC11751762,10.1111/inm.13425,,
10.1111/inm.70010,pmcid_verified,39952893,39952893,PMC11828729,PMC11828729,10.1111/inm.70010,,
10.1111/j.0019-2805.2004.01847.x,pmcid_verified,15056370,15056370,PMC1782451,PMC1782451,10.1111/j.0019-2805.2004.01847.x,,
10.1111/j.1360-0443.2007.02041.x,pmcid_verified,17999706,17999706,PMC2253702,PMC2253702,10.1111/j.1360-0443.2007.02041.x,,
10.1111/j.1360-0443.2009.02678.x,pmcid_verified,19624572,19624572,PMC3225199,PMC3225199,10.1111/j.1360-0443.2009.02678.x,,
10.1111/j.1360-0443.2010.03272.x,no_pmcid,21182557,,,,10.1111/j.1360-0443.2010.03272.x,error,Identifier not found in PMC
10.1111/j.1365-2044.1992.tb02230.x,no_pmcid,1599073,,,,10.1111/j.1365-2044.1992.tb02230.x,error,Identifier not found in PMC
10.1111/j.1365-2125.2012.04198.x,pmcid_verified,22295895,22295895,PMC3630750,PMC3630750,10.1111/j.1365-2125.2012.04198.x,,
10.1111/j.1369-1600.2008.00143.x,no_pmcid,19076925,,,,10.1111/j.1369-1600.2008.00143.x,error,Identifier not found in PMC
10.1111/j.1369-1600.2010.00251.x,pmcid_verified,21040239,21040239,PMC3783954,PMC3783954,10.1111/j.1369-1600.2010.00251.x,,
10.1111/j.1369-1600.2012.00447.x,pmcid_verified,22458604,22458604,PMC4888945,PMC4888945,10.1111/j.1369-1600.2012.00447.x,,
10.1111/j.1464-410x.2012.11028.x,no_pmcid,22416998,,,,10.1111/j.1464-410x.2012.11028.x,error,Identifier not found in PMC
10.1111/j.1468-5906.2012.01685.x,pmcid_verified,23316089,23316089,PMC3539773,PMC3539773,10.1111/j.1468-5906.2012.01685.x,,
10.1111/j.1471-4159.2008.05745.x,pmcid_verified,19014370,19014370,PMC2606093,PMC2606093,10.1111/j.1471-4159.2008.05745.x,,
10.1111/j.1476-5381.1963.tb01484.x,pmcid_verified,14035890,14035890,PMC1703804,PMC1703804,10.1111/j.1476-5381.1963.tb01484.x,,
10.1111/j.1476-5381.1968.tb07943.x,pmcid_verified,5302837,5302837,PMC1703426,PMC1703426,10.1111/j.1476-5381.1968.tb07943.x,,
10.1111/j.1476-5381.1970.tb09914.x,pmcid_verified,5492893,5492893,PMC1702892,PMC1702892,10.1111/j.1476-5381.1970.tb09914.x,,
10.1111/j.1476-5381.1974.tb08611.x,pmcid_verified,4458849,4458849,PMC1777004,PMC1777004,10.1111/j.1476-5381.1974.tb08611.x,,
10.1111/j.1476-5381.1974.tb09609.x,pmcid_verified,4277490,4277490,PMC1776687,PMC1776687,10.1111/j.1476-5381.1974.tb09609.x,,
10.1111/j.1476-5381.1974.tb09657.x,pmcid_verified,4375525,4375525,PMC1776744,PMC1776744,10.1111/j.1476-5381.1974.tb09657.x,,
10.1111/j.1476-5381.1975.tb07606.x,pmcid_verified,1182345,1182345,PMC1666726,PMC1666726,10.1111/j.1476-5381.1975.tb07606.x,,
10.1111/j.1476-5381.1975.tb07621.x,pmcid_verified,1182341,1182341,PMC1666715,PMC1666715,10.1111/j.1476-5381.1975.tb07621.x,,
10.1111/j.1476-5381.1975.tb07622.x,pmcid_verified,1237330,1237330,PMC1666706,PMC1666706,10.1111/j.1476-5381.1975.tb07622.x,,
10.1111/j.1476-5381.1978.tb08464.x,pmcid_verified,638311,638311,PMC1668237,PMC1668237,10.1111/j.1476-5381.1978.tb08464.x,,
10.1111/j.1476-5381.1983.tb11031.x,pmcid_verified,6317114,6317114,PMC2044888,PMC2044888,10.1111/j.1476-5381.1983.tb11031.x,,
10.1111/j.1476-5381.1985.tb12922.x,pmcid_verified,2858237,2858237,PMC1987274,PMC1987274,10.1111/j.1476-5381.1985.tb12922.x,,
10.1111/j.1476-5381.1985.tb16157.x,pmcid_verified,2580582,2580582,PMC1987141,PMC1987141,10.1111/j.1476-5381.1985.tb16157.x,,
10.1111/j.1476-5381.1987.tb11248.x,pmcid_verified,3038243,3038243,PMC1853537,PMC1853537,10.1111/j.1476-5381.1987.tb11248.x,,
10.1111/j.1476-5381.1988.tb11484.x,pmcid_verified,3291999,3291999,PMC1853870,PMC1853870,10.1111/j.1476-5381.1988.tb11484.x,,
10.1111/j.1476-5381.1990.tb13008.x,pmcid_verified,1972895,1972895,PMC1917531,PMC1917531,10.1111/j.1476-5381.1990.tb13008.x,,
10.1111/j.1476-5381.1990.tb14094.x,pmcid_verified,2145051,2145051,PMC1917590,PMC1917590,10.1111/j.1476-5381.1990.tb14094.x,,
10.1111/j.1476-5381.1990.tb14138.x,pmcid_verified,2150180,2150180,PMC1917735,PMC1917735,10.1111/j.1476-5381.1990.tb14138.x,,
10.1111/j.1476-5381.1990.tb14651.x,pmcid_verified,1691944,1691944,PMC1917489,PMC1917489,10.1111/j.1476-5381.1990.tb14651.x,,
10.1111/j.1476-5381.1991.tb09825.x,pmcid_verified,1832068,1832068,PMC1908369,PMC1908369,10.1111/j.1476-5381.1991.tb09825.x,,
10.1111/j.1476-5381.1991.tb12170.x,pmcid_verified,1849763,1849763,PMC1918018,PMC1918018,10.1111/j.1476-5381.1991.tb12170.x,,
10.1111/j.1476-5381.1991.tb12409.x,pmcid_verified,1686203,1686203,PMC1908275,PMC1908275,10.1111/j.1476-5381.1991.tb12409.x,,
10.1111/j.1476-5381.1992.tb14206.x,pmcid_verified,1596688,1596688,PMC1908636,PMC1908636,10.1111/j.1476-5381.1992.tb14206.x,,
10.1111/j.1476-5381.1992.tb14476.x,pmcid_verified,1330157,1330157,PMC1907613,PMC1907613,10.1111/j.1476-5381.1992.tb14476.x,,
10.1111/j.1476-5381.1993.tb14010.x,pmcid_verified,8306109,8306109,PMC2175846,PMC2175846,10.1111/j.1476-5381.1993.tb14010.x,,
10.1111/j.1476-5381.1994.tb13159.x,pmcid_verified,7921613,7921613,PMC1910217,PMC1910217,10.1111/j.1476-5381.1994.tb13159.x,,
10.1111/j.1476-5381.1994.tb14034.x,pmcid_verified,7516800,7516800,PMC1910050,PMC1910050,10.1111/j.1476-5381.1994.tb14034.x,,
10.1111/j.1476-5381.1994.tb14808.x,pmcid_verified,7912626,7912626,PMC1910094,PMC1910094,10.1111/j.1476-5381.1994.tb14808.x,,
10.1111/j.1476-5381.1994.tb14809.x,pmcid_verified,7517329,7517329,PMC1910061,PMC1910061,10.1111/j.1476-5381.1994.tb14809.x,,
10.1111/j.1476-5381.1994.tb14893.x,pmcid_verified,7913376,7913376,PMC1910173,PMC1910173,10.1111/j.1476-5381.1994.tb14893.x,,
10.1111/j.1476-5381.1994.tb16176.x,pmcid_verified,7529115,7529115,PMC1510038,PMC1510038,10.1111/j.1476-5381.1994.tb16176.x,,
10.1111/j.1476-5381.1995.tb13293.x,pmcid_verified,7780647,7780647,PMC1510319,PMC1510319,10.1111/j.1476-5381.1995.tb13293.x,,
10.1111/j.1476-5381.1995.tb14973.x,pmcid_verified,7582477,7582477,PMC1908484,PMC1908484,10.1111/j.1476-5381.1995.tb14973.x,,
10.1111/j.1476-5381.1995.tb14986.x,pmcid_verified,7582490,7582490,PMC1908492,PMC1908492,10.1111/j.1476-5381.1995.tb14986.x,,
10.1111/j.1476-5381.1995.tb15037.x,pmcid_verified,7582557,7582557,PMC1908797,PMC1908797,10.1111/j.1476-5381.1995.tb15037.x,,
10.1111/j.1476-5381.1995.tb15928.x,pmcid_verified,8680708,8680708,PMC1909204,PMC1909204,10.1111/j.1476-5381.1995.tb15928.x,,
10.1111/j.1476-5381.1996.tb15149.x,pmcid_verified,8825338,8825338,PMC1909384,PMC1909384,10.1111/j.1476-5381.1996.tb15149.x,,
10.1111/j.1476-5381.1996.tb15253.x,pmcid_verified,8646423,8646423,PMC1909352,PMC1909352,10.1111/j.1476-5381.1996.tb15253.x,,
10.1111/j.1476-5381.1996.tb15746.x,pmcid_verified,8922727,8922727,PMC1915925,PMC1915925,10.1111/j.1476-5381.1996.tb15746.x,,
10.1111/j.1476-5381.1996.tb16700.x,pmcid_verified,8882600,8882600,PMC1909758,PMC1909758,10.1111/j.1476-5381.1996.tb16700.x,,
