doi,repair_groups,current_state,current_canonical_path,current_backend,current_identity_status,backup_artifact_path,old_artifact_backend,old_artifact_pdf_local_path,old_artifact_pdf_path_exists,active_pdf_path,active_pdf_sha256,active_pdf_bytes,canonical_reference_dois,candidate_references,cross_doi_candidate_references,quarantine_reasons,quarantine_classification,inventory_identity_class,inventory_artifact_header_doi,inventory_artifact_header_title,inventory_title_similarity,correct_acquisition_method,action,old_artifact_pdf_basename_matches_active,equivalent_alias_candidate_references
10.1007/s00406-024-01925-6,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00406_024_01925_6.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1007_s00406-024-01925-6__fea98eaea0.pdf,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00406-024-01945-2,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00406_024_01945_2.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00414-022-02850-w,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00414_022_02850_w.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00429-023-02740-w,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00429_023_02740_w.json,pmc_oai_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00702-024-02793-z,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00702_024_02793_z.json,pmc_oai_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s10072-024-07635-0,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s10072_024_07635_0.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1007_s10072-024-07635-0__eee8c783d0.pdf,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s10552-026-02172-x,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s10552_026_02172_x.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1007_s10552-026-02172-x__6a678496cf.pdf,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,,no_active_pdf,,
10.1007/s10803-020-04542-z,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s10803_020_04542_z.json,pmc_oai_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s10974-025-09720-z,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s10974_025_09720_z.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1007_s10974-025-09720-z__f78d948dce.pdf,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s11011-020-00547-w,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s11011_020_00547_w.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s11011-023-01236-0,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s11011_023_01236_0.json,pmc_oai_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s11064-022-03772-0,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s11064_022_03772_0.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s11064-023-04055-y,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s11064_023_04055_y.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s11064-025-04562-0,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s11064_025_04562_0.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s11064-026-04764-0,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s11064_026_04764_0.json,pmc_oai_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s11655-024-3906-2,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s11655_024_3906_2.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s11910-025-01446-2,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s11910_025_01446_2.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s11912-023-01373-w,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s11912_023_01373_w.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1007_s11912-023-01373-w__a984c4c70b.pdf,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s11916-023-01150-1,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s11916_023_01150_1.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s11916-023-01161-y,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s11916_023_01161_y.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1007_s11916-023-01161-y__29d4ffe831.pdf,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s11916-024-01321-8,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s11916_024_01321_8.json,pmc_oai_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s11916-024-01353-0,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s11916_024_01353_0.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s11916-025-01360-9,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s11916_025_01360_9.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s11916-025-01437-5,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s11916_025_01437_5.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s11920-023-01432-w,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s11920_023_01432_w.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s11920-024-01577-2,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s11920_024_01577_2.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s12013-024-01499-z,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s12013_024_01499_z.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1007_s12013-024-01499-z__62bc479932.pdf,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s12031-022-02046-2,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s12031_022_02046_2.json,pmc_oai_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s12031-022-02077-9,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s12031_022_02077_9.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1007_s12031-022-02077-9__10195468ff.pdf,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s12033-023-00994-7,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s12033_023_00994_7.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1007_s12033-023-00994-7__ba6f956575.pdf,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s12035-021-02718-x,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s12035_021_02718_x.json,pmc_oai_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s12035-023-03474-w,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s12035_023_03474_w.json,pmc_oai_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s12035-023-03669-1,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s12035_023_03669_1.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s12035-025-04789-6,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s12035_025_04789_6.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s12035-025-05114-x,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s12035_025_05114_x.json,pmc_oai_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s12272-024-01491-4,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s12272_024_01491_4.json,pmc_oai_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s12325-025-03149-z,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s12325_025_03149_z.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s12630-025-03031-0,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s12630_025_03031_0.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1007_s12630-025-03031-0__e0861bc0a4.pdf,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s12640-024-00727-x,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s12640_024_00727_x.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s13346-017-0476-2,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s13346_017_0476_2.json,pmc_oai_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s40261-022-01169-z,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40261_022_01169_z.json,pmc_oai_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s40261-022-01193-z,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40261_022_01193_z.json,pmc_oai_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s40262-020-00953-4,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40262_020_00953_4.json,pmc_oai_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s40263-021-00846-5,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40263_021_00846_5.json,pmc_oai_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s40263-021-00851-8,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40263_021_00851_8.json,pmc_oai_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s40263-021-00877-y,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40263_021_00877_y.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s40263-022-00929-x,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40263_022_00929_x.json,pmc_oai_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s40263-023-01008-5,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40263_023_01008_5.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1007_s40263-023-01008-5__68e9ea2721.pdf,False,,,0,[],[],[],"[""identity_unverified""]",no_header_wrong_or_ancillary,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s40263-024-01099-8,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40263_024_01099_8.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1007_s40263-024-01099-8__8e01e84a2c.pdf,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s40263-024-01123-x,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40263_024_01123_x.json,pmc_oai_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s40263-025-01199-z,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40263_025_01199_z.json,pmc_oai_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_reusable_direct_xml:validated_publisher_or_pmc_pdf_else_abstract,no_active_pdf,,
10.1007/s40263-025-01256-7,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40263_025_01256_7.json,pmc_oai_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s40263-026-01296-7,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40263_026_01296_7.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s40264-025-01530-z,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40264_025_01530_z.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1007_s40264-025-01530-z__42cdd4dc7d.pdf,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,,no_active_pdf,,
10.1007/s40265-023-01872-x,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40265_023_01872_x.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1007_s40265-023-01872-x__ba088007c4.pdf,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s40265-023-01983-5,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40265_023_01983_5.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s40265-024-02106-4,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40265_024_02106_4.json,pmc_oai_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,,,,,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
