doi,repair_groups,current_state,current_canonical_path,current_backend,current_identity_status,backup_artifact_path,old_artifact_backend,old_artifact_pdf_local_path,old_artifact_pdf_path_exists,old_artifact_pdf_basename_matches_active,active_pdf_path,active_pdf_sha256,active_pdf_bytes,canonical_reference_dois,candidate_references,cross_doi_candidate_references,quarantine_reasons,quarantine_classification,inventory_identity_class,inventory_artifact_header_doi,inventory_artifact_header_title,inventory_title_similarity,correct_acquisition_method,action,same_hash_quarantined_pdf_paths
10.1007/s11916-023-01161-y,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s11916_023_01161_y.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1007_s11916-023-01161-y__29d4ffe831.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1007_s11916-023-01161-y__29d4ffe831.pdf,ee60a519bee2211f50c846f09adc3401d301b083ff764a3301b1309ed7d06cd6,365205,[],"[{""row_index"": 6378, ""doi"": ""10.1007/s11916-023-01161-y"", ""pdf_download_status"": ""source_identity_quarantined"", ""flag_has_local_pdf"": false, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths""]}]",[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.4103/0972-2327.100011,New daily persistent headache,0.4143,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,quarantine_candidate_clear_candidate_references,[]
10.1007/s11916-024-01321-8,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s11916_024_01321_8.json,pmc_oai_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1037/pha0000084,Clinical Applications of Hallucinogens: A Review,0.2599,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s11916-024-01353-0,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s11916_024_01353_0.json,europepmc_fulltext_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1155/2019/1389296,The Role of Descending Pain Modulation in Chronic Primary Pain: Potential Application of Drugs Targeting Serotonergic System,0.2703,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s11916-025-01360-9,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s11916_025_01360_9.json,europepmc_fulltext_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.3389/fimmu.2021.786511,Senso-Immunologic Prospects for Complex Regional Pain Syndrome Treatment,0.6234,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s11916-025-01437-5,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s11916_025_01437_5.json,europepmc_fulltext_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.3389/fpsyt.2018.00277,Efficacy of Ketamine in the Treatment of Substance Use Disorders: A Systematic Review,0.6535,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s11920-023-01432-w,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s11920_023_01432_w.json,europepmc_fulltext_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.15585/mmwr.su7103a5,"Disruptions to School and Home Life Among High School Students During the COVID-19 Pandemic — Adolescent Behaviors and Experiences Survey, United States, January–June 2021",0.2436,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s11920-024-01577-2,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s11920_024_01577_2.json,europepmc_fulltext_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1186/s13034-020-00329-3,Challenges and burden of the Coronavirus 2019 (COVID-19) pandemic for child and adolescent mental health: a narrative review to highlight clinical and research needs in the acute phase and the long return to normality,0.0357,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s12013-024-01499-z,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s12013_024_01499_z.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1007_s12013-024-01499-z__62bc479932.pdf,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1038/s42003-022-03626-z,The NMDA receptor antagonist ketamine impairs and delays context-dependent decision making in the parietal cortex,0.3953,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s12031-022-02046-2,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s12031_022_02046_2.json,pmc_oai_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1016/bs.apha.2016.01.006,The NMDA Receptor and Schizophrenia: From Pathophysiology to Treatment,0.2941,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s12031-022-02077-9,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s12031_022_02077_9.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1007_s12031-022-02077-9__10195468ff.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1007_s12031-022-02077-9__10195468ff.pdf,5168da58ef66efe147e5b67161a6a55240f1981215ea412ba7f0214f16a0171c,1966461,[],"[{""row_index"": 6493, ""doi"": ""10.1007/s12031-022-02077-9"", ""pdf_download_status"": ""source_identity_quarantined"", ""flag_has_local_pdf"": false, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths""]}]",[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1016/j.sjbs.2021.04.030,Protective effect of diosmin against doxorubicin-induced nephrotoxicity,0.2411,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,quarantine_candidate_clear_candidate_references,[]
10.1007/s12033-023-00994-7,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s12033_023_00994_7.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1007_s12033-023-00994-7__ba6f956575.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1007_s12033-023-00994-7__ba6f956575.pdf,12bb0db11be6e36fb7c9ed30953c0f8c90a9914a1cdd5d8ee6c8e98471d96a3d,388633,[],"[{""row_index"": 6500, ""doi"": ""10.1007/s12033-023-00994-7"", ""pdf_download_status"": ""source_identity_quarantined"", ""flag_has_local_pdf"": false, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths""]}]",[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1177/2398212818799269,The neuroscience of depressive disorders: A brief review of the past and some considerations about the future,0.2705,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,quarantine_candidate_clear_candidate_references,[]
10.1007/s12035-021-02718-x,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s12035_021_02718_x.json,pmc_oai_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1016/j.neuron.2020.06.002,The Bidirectional Relationship of Depression and Inflammation: Double Trouble,0.3107,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s12035-023-03474-w,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s12035_023_03474_w.json,pmc_oai_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.3109/15622975.2016.1142607,Ninety-six hour ketamine infusion with co-administered clonidine for treatment-resistant depression: a pilot randomized controlled trial,0.3014,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s12035-023-03669-1,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s12035_023_03669_1.json,europepmc_fulltext_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.3389/fpsyt.2021.718539,Treatment-Specific Hippocampal Subfield Volume Changes With Antidepressant Medication or Cognitive-Behavior Therapy in Treatment-Naive Depression,0.2386,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s12035-025-04789-6,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s12035_025_04789_6.json,europepmc_fulltext_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1038/s41467-018-08168-9,Optogenetic stimulation of medial prefrontal cortex Drd1 neurons produces rapid and long-lasting antidepressant effects,0.1265,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s12035-025-05114-x,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s12035_025_05114_x.json,pmc_oai_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1001/jamapsychiatry.2014.2502,Mortality in Mental Disorders and Global Disease Burden Implications,0.2201,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s12272-024-01491-4,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s12272_024_01491_4.json,pmc_oai_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1038/nn.2153,Cell-type specific regulation of DARPP-32 phosphorylation by psychostimulant and antipsychotic drugs,0.2467,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s12325-025-03149-z,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s12325_025_03149_z.json,europepmc_fulltext_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1016/s0140-6736(17)32802-7,Comparative efficacy and acceptability of 21 antidepressant drugs for the acute treatment of adults with major depressive disorder: a systematic review and network meta-analysis,0.3631,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s12630-025-03031-0,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s12630_025_03031_0.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1007_s12630-025-03031-0__e0861bc0a4.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1007_s12630-025-03031-0__e0861bc0a4.pdf,6b8e01a44767e6e9d89d3f314c9f16ef42460122cdb43577ace6b13423358f1a,709575,[],"[{""row_index"": 6680, ""doi"": ""10.1007/s12630-025-03031-0"", ""pdf_download_status"": ""source_identity_quarantined"", ""flag_has_local_pdf"": false, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths""]}]",[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.2147/ceor.s63323,ClinicoEconomics and Outcomes Research Dovepress,0.1341,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,quarantine_candidate_clear_candidate_references,[]
10.1007/s12640-024-00727-x,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s12640_024_00727_x.json,europepmc_fulltext_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.4161/oxim.3.6.13446,A Rodent Model of Schizophrenia Reveals Increase in Creatine Kinase Activity with Associated Behavior Changes,0.0849,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s13346-017-0476-2,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s13346_017_0476_2.json,pmc_oai_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1001/archgenpsychiatry.2010.90,A Randomized Add-on Trial of an N -methyl- d -aspartate Antagonist in Treatment-Resistant Bipolar Depression,0.2731,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s40261-022-01169-z,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40261_022_01169_z.json,pmc_oai_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1176/appi.ajp.2013.13030392,Antidepressant Efficacy of Ketamine in Treatment-Resistant Major Depression: A Two-Site Randomized Controlled Trial,0.3562,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s40261-022-01193-z,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40261_022_01193_z.json,pmc_oai_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1176/appi.ajp.2011.11010163,Treatment of Suicide Attempters With Bipolar Disorder: A Randomized Clinical Trial Comparing Lithium and Valproate in the Prevention of Suicidal Behavior,0.2746,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s40262-020-00953-4,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40262_020_00953_4.json,pmc_oai_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1001/jamapsychiatry.2014.2502,Mortality in Mental Disorders and Global Disease Burden Implications,0.2601,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s40263-021-00846-5,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40263_021_00846_5.json,pmc_oai_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1017/s0033291716000064,"Single-dose infusion ketamine and non-ketamine N -methyl-D-aspartate receptor antagonists for unipolar and bipolar depression: a meta-analysis of efficacy, safety and time trajectories",0.3322,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s40263-021-00851-8,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40263_021_00851_8.json,pmc_oai_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1038/s41586-022-04789-9,A pan-cancer compendium of chromosomal instability,0.1899,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s40263-021-00877-y,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40263_021_00877_y.json,europepmc_fulltext_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1177/070674371405900702,Treatment-Resistant Depression in Primary Care Across Canada,0.2778,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s40263-022-00929-x,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40263_022_00929_x.json,pmc_oai_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1016/j.cpr.2012.06.002,"A Meta-analysis of Imagery Rehearsal for Post-trauma Nightmares: Effects on Nightmare Frequency, Sleep Quality, and Posttraumatic Stress",0.3874,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s40263-023-01008-5,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40263_023_01008_5.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1007_s40263-023-01008-5__68e9ea2721.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1007_s40263-023-01008-5__68e9ea2721.pdf,7beeb8f75775d6c7c5dd8d537da5b04474a56ba6c83ccf7887573bdda24842bf,3376056,[],"[{""row_index"": 6976, ""doi"": ""10.1007/s40263-023-01008-5"", ""pdf_download_status"": ""source_identity_quarantined"", ""flag_has_local_pdf"": false, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths""]}]",[],"[""identity_unverified""]",no_header_wrong_or_ancillary,wrong_cited_reference_pmcid,,Epidemiology of anxiety disorders: from surveys to nosology and back,0.4368,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,quarantine_candidate_clear_candidate_references,[]
10.1007/s40263-024-01099-8,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40263_024_01099_8.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1007_s40263-024-01099-8__8e01e84a2c.pdf,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.2174/1570159x17666191001142934,An Overview of the Heterogeneity of Major Depressive Disorder: Current Knowledge and Future Prospective,0.3832,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s40263-024-01123-x,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40263_024_01123_x.json,pmc_oai_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1146/annurev-clinpsy-050718-095557,"Estrogen, Stress, and Depression: Cognitive and Biological Interactions",0.3636,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s40263-025-01199-z,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40263_025_01199_z.json,pmc_oai_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,stale_pmcid_now_correct,10.15585/mmwr.mm7308a1,"Deaths from Excessive Alcohol Use — United States, 2016–2021",0.366,no_reusable_direct_xml:validated_publisher_or_pmc_pdf_else_abstract,no_active_pdf,
10.1007/s40263-025-01256-7,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40263_025_01256_7.json,pmc_oai_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1001/archgenpsychiatry.2010.11,"A Placebo-Controlled Trial of Phenelzine, Cognitive Behavioral Group Therapy and their Combination for Social Anxiety Disorder",0.2867,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s40263-026-01296-7,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40263_026_01296_7.json,europepmc_fulltext_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1038/s41392-024-01738-y,"Major depressive disorder: hypothesis, mechanism, prevention and treatment",0.2703,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s40264-025-01530-z,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40264_025_01530_z.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1007_s40264-025-01530-z__42cdd4dc7d.pdf,False,,,,0,[],[],[],"[""identity_mismatch""]",,,,,,,no_active_pdf,
10.1007/s40265-023-01872-x,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40265_023_01872_x.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1007_s40265-023-01872-x__ba088007c4.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1007_s40265-023-01872-x__ba088007c4.pdf,ec97dd550aefd8e2c6bd75ab325ab5270840304787a402dcbf3e68ac6acf9ba3,3590211,[],"[{""row_index"": 7027, ""doi"": ""10.1007/s40265-023-01872-x"", ""pdf_download_status"": ""source_identity_quarantined"", ""flag_has_local_pdf"": false, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths""]}]",[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1111/bdi.12609,Canadian Network for Mood and Anxiety Treatments (CANMAT) and International Society for Bipolar Disorders (ISBD) 2018 guidelines for the management of patients with bipolar disorder,0.3454,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,quarantine_candidate_clear_candidate_references,[]
10.1007/s40265-023-01983-5,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40265_023_01983_5.json,europepmc_fulltext_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.3389/fpsyt.2014.00037,Posttraumatic Stress Disorder: A Theoretical Model of the Hyperarousal Subtype,0.2736,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s40265-024-02106-4,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40265_024_02106_4.json,pmc_oai_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1002/da.22279,DSM-5 AND ICD-11 DEFINITIONS OF POSTTRAUMATIC STRESS DISORDER: INVESTIGATING “NARROW” AND “BROAD” APPROACHES,0.3938,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
