line_no,doi,compound,entity,title,year,authors,existing_sources
24,10.1001/jamanetworkopen.2025.7523,PRO-LAD,Alcohol use disorder,A Neuroimmune Modulator for Alcohol Use Disorder: A Randomized Clinical Trial.,2025,Ray LA; Meredith LR; Grodin EN; Belnap MA; Nieto SJ; Baskerville WA; Donato S; Shoptaw SJ; Gillis AJ; Irwin MR,candidate_paper_corpus | disorder:paper_library
25,10.1037/pst0000551,PRO-LAD,Demoralization,"A critical evaluation of psilocybin-assisted therapy protocol components from clinical trial patients, facilitators, and caregivers.",2025,Palitsky R; Maples-Keller JL; Peacock C; Dunlop BW; Mletzko T; Grant GH; Raison CL; Chao S; Shub I; Mendelbaum-Kweller M,candidate_paper_corpus | disorder:exploratory | disorder:paper_library | disorder:stubs
30,10.1016/j.jpsychires.2025.04.051,PRO-LAD,Cocaine use disorder,A randomized clinical trial of disulfiram at higher doses for the treatment of cocaine use disorder among methadone-stabilized patients.,2025,Oliveto AH; McGaugh J; Chopra MP; Thostenson J; Mancino MJ,candidate_paper_corpus | disorder:paper_library
31,10.1177/13872877251389608,PRO-LAD,Cannabis use disorder,A randomized clinical trial of low-dose cannabis extract in Alzheimer's disease.,2025,Cury RM; da Silva T; Cezar-Dos-Santos F; Fakih YRC; Narvaez KAR; Gouvea MC; Espínola C; Ferreira CF; de Castro WAC; Pamplona FA,candidate_paper_corpus | disorder:paper_library
32,10.1016/j.ridd.2025.104942,PRO-LAD,Autism spectrum disorder,A randomized controlled trial of the efficacy of music therapy on the social skills of children with autism spectrum disorder.,2025,Zhou Z; Zhao X; Yang Q; Zhou T; Feng Y; Chen Y; Chen Z; Deng C,candidate_paper_corpus | disorder:paper_library
37,10.1186/s13063-025-08836-4,PRO-LAD,Persistent depressive disorder,"Adjunctive ketamine vs. buprenorphine in co-occurring major depressive disorder and opioid use disorder: a randomized, double-blind clinical trial assessing anxiety symptom severity and craving intensity.",2025,Mansoori A; Bazrafshan A; Ahmadi J; Mosavat SH,candidate_paper_corpus | disorder:curated | disorder:paper_library
42,10.1002/14651858.cd014965.pub2,PRO-LAD,Autism spectrum disorder,Atypical antipsychotics for autism spectrum disorder: a network meta-analysis.,2025,Meza N; Franco JV; Sguassero Y; Núñez V; Escobar Liquitay CM; Rees R; Williams K; Rojas V; Rojas F; Pringsheim T,candidate_paper_corpus | disorder:paper_library
46,10.4088/jcp.25m15786,PRO-LAD,Substance use disorder,"Brexpiprazole for the Treatment of Co-occurring Schizophrenia and Substance Use Disorder: A Multisite, Randomized, Controlled Trial.",2025,Fan X; Freudenreich O; Jarskog LF; McEvoy J; Harrington A,candidate_paper_corpus | disorder:paper_library
48,10.1001/jamainternmed.2025.2535,PRO-LAD,Opioid use disorder,Clinical Decision Support System for Primary Care of Opioid Use Disorder: A Randomized Clinical Trial.,2025,Rossom RC; Crain AL; Wright EA; Olson AW; Haller I; Haapala J; Dehmer SP; Hooker SA; Solberg L; O'Connor PJ,candidate_paper_corpus | disorder:paper_library
49,10.1016/j.drugalcdep.2025.112841,PRO-LAD,Cocaine use disorder,Cocaine craving and use during pharmacotherapy trials for cocaine use disorder: A multi-trajectory analysis.,2025,Mojtabai R; Susukida R; Farokhnia M; Nguyen TQ; Leggio L; Bergeria C; Dunn KE; Aminesmaeili M,candidate_paper_corpus | disorder:paper_library
52,10.1002/14651858.cd015673.pub2,PRO-LAD,Alcohol use disorder,Combined pharmacological and psychosocial interventions for alcohol use disorder.,2025,Minozzi S; La Rosa GRM; Salis F; Camposeragna A; Saulle R; Leggio L; Agabio R,candidate_paper_corpus | disorder:paper_library
55,10.1001/jamanetworkopen.2025.21087,PRO-LAD,Alcohol use disorder,Concurrent Treatment of Posttraumatic Stress Disorder and Alcohol Use Disorder in Women: A Randomized Clinical Trial.,2025,Persson A; Axén Å; Capusan AJ; Magnusson Å; Heilig M,candidate_paper_corpus | disorder:paper_library
57,10.1111/adb.70057,PRO-LAD,Opioid use disorder,"Deep Transcranial Magnetic Stimulation in Patients With Opioid Use Disorder: A Double-Blind, Placebo-Controlled Randomized Trial.",2025,Guldas S; Tumkaya S; Yucens B,candidate_paper_corpus | disorder:paper_library
59,10.1001/jamanetworkopen.2025.48884,PRO-LAD,Generalized anxiety disorder,Digital Cognitive Behavioral Treatment for Generalized Anxiety Disorder: A Randomized Clinical Trial.,2025,Parsons EM; Ball T; Carl J; Henry AL; Emsley R; Miller CB; Wong EY; Coombs E; Collins D; Long LJ,candidate_paper_corpus | disorder:paper_library
62,10.1017/s0033291725100743,PRO-LAD,Major depressive disorder,Disentangling the biological mechanisms underlying the effects of physical exercise in major depressive disorder: a comprehensive systematic review of randomized controlled trials.,2025,Carvalho Silva R; Meattini M; Perusi G; Carletto S; Bortolomasi M; Gennarelli M; Baune BT; Minelli A,candidate_paper_corpus | disorder:paper_library
63,10.1136/bmjopen-2024-086454,PRO-LAD,Alcohol use disorder,"Does semaglutide reduce alcohol intake in Danish patients with alcohol use disorder and comorbid obesity? Trial protocol of a randomised, double-blinded, placebo-controlled clinical trial (the SEMALCO trial).",2025,Klausen MK; Kuzey T; Pedersen JN; Justesen SK; Rasmussen L; Knorr UB; Mason G; Ekstrøm CT; Holst JJ; Koob G,candidate_paper_corpus | disorder:paper_library
64,10.1080/20008066.2024.2444743,PRO-LAD,Post-traumatic stress disorder,Dream Enactment Behaviour in Post-Traumatic Stress Disorder.,2025,Asah C; Sandahl H; Baandrup L; Carlsson J; Jennum P,candidate_paper_corpus | disorder:paper_library
65,10.1002/14651858.cd007896.pub4,PRO-LAD,Stimulant use disorder,Effect of amphetamines on blood pressure.,2025,Chan M; Chan JJ; Wright JM,candidate_paper_corpus | disorder:paper_library
66,10.1038/s41398-025-03474-5,PRO-LAD,Methamphetamine use disorder,Effect of conditioned stimuli-triggered memory retrieval-extinction in patients with methamphetamine use disorder.,2025,Yue JL; Wang RJ; Chen SJ; Lin X; Fang Q; Guo XJ; Sun YK; Yuan K; Bao YP; Shi J,candidate_paper_corpus | disorder:paper_library
68,10.1111/acer.70110,PRO-LAD,Alcohol use disorder,"Effect of the GLP-1 receptor agonist exenatide on pro-inflammatory and metabolic biomarkers in individuals with alcohol use disorder: Post hoc results from a randomized, double-blinded, placebo-controlled clinical trial.",2025,Hviid MEB; Christoffersen LAN; Klausen MK; Brodersen T; Pedersen OB; Ostrowski SR; Larsen MH; Kongstad M; Jensen ME; Vilsbøll T,candidate_paper_corpus | disorder:paper_library
70,10.1176/appi.ajp.20230855,PRO-LAD,Tobacco use disorder,"Effects of Varenicline, Bupropion, Nicotine Patch, and Placebo on Treating Smoking Among Persons With Current or Past Major Depressive Disorder: Secondary Analysis of a Double-Blind, Randomized, Placebo-Controlled Trial.",2025,Kypriotakis G; Cinciripini PM; Green CE; Lawrence D; Anthenelli RM; Minnix JA; Beneventi D; Morris C; Karam-Hage M; Blalock JA,candidate_paper_corpus | disorder:paper_library
73,10.1001/jamaneurol.2025.1317,PRO-LAD,Cluster headache,Efficacy and Safety of Eptinezumab in Episodic Cluster Headache: A Randomized Clinical Trial.,2025,Jensen RH; Tassorelli C; Tepper SJ; Charles A; Goadsby PJ; Snoer AH; Sperling B; Krog Josiassen M; Borgen Linander C; Ettrup A,candidate_paper_corpus | disorder:paper_library
78,10.1016/j.jad.2025.04.077,PRO-LAD,Tobacco use disorder,"Efficacy and safety of esketamine for smoking cessation among patients diagnosed with lung cancer and major depression disorder: A randomized, placebo-controlled clinical trial.",2025,Hong X; Xu S; Sun G; Liu Y; Yi W; Hu Q; Li W; Liu J; Wu F; Yu M,disorder:paper_library
79,10.1016/j.psychres.2024.116337,PRO-LAD,Major depressive disorder,Efficacy and safety of psilocybin in the treatment of Major Depressive Disorder (MDD): A dose-response network meta-analysis of randomized placebo-controlled clinical trials.,2025,Swieczkowski D; Kwaśny A; Pruc M; Gaca Z; Szarpak L; Cubała WJ,candidate_paper_corpus | disorder:paper_library | disorder:stubs
80,10.1186/s12888-025-06866-5,PRO-LAD,Social anxiety disorder,"Efficacy of CBT, intensified tDCS and their combination for reducing clinical symptoms and improving quality of life in social anxiety disorder with comorbid depression: a randomized controlled trial.",2025,Amiri Sararudi PS; Khakpour MS; Kazemi M; Mousavi SE; Nitsche MA; Salehinejad MA; Dadashi M,candidate_paper_corpus | disorder:paper_library
81,10.3390/jcm14145040,PRO-LAD,Anorexia nervosa,"Efficacy of Transcranial Direct Current Stimulation in the Treatment of Anorexia Nervosa-Interim Results from an Ongoing, Double-Blind, Randomized, Placebo-Controlled Clinical Trial.",2025,Rząd Z; Rog J; Kajka N; Seweryn M; Patyk J; Karakuła-Juchnowicz H,candidate_paper_corpus | disorder:paper_library
82,10.2196/69981,PRO-LAD,Generalized anxiety disorder,Efficacy of a Smartphone-Based Digital Therapeutic (Anzeilax) in Generalized Anxiety Disorder: Randomized Controlled Trial.,2025,Park C; Song H; Kim H; Kim E; Jo HJ; Kim JJ; Lee JH; Kim J,candidate_paper_corpus | disorder:paper_library
83,10.1097/md.0000000000041495,PRO-LAD,Treatment-resistant depression,Efficacy of esketamine nasal spray for treatment-resistant depression: A meta-analysis of randomized controlled studies.,2025,Ouyang Y; Li J,candidate_paper_corpus | disorder:exploratory | disorder:paper_library | disorder:stubs
84,10.1016/j.jad.2025.03.153,PRO-LAD,Complex post-traumatic stress disorder,Efficacy of psychological interventions for complex post-traumatic stress disorder in adults exposed to complex traumas: A meta-analysis of randomized controlled trials.,2025,Hu JH; Ma YQ; Zhou Y; Wang SB; Jia FJ; Hou CL,candidate_paper_corpus | disorder:paper_library
85,10.1001/jamanetworkopen.2025.16318,PRO-LAD,Cluster headache,Erenumab for Chronic Cluster Headache: A Randomized Clinical Trial.,2025,Mecklenburg J; Gaul C; Fitzek M; Overeem LH; Heinze A; Fleischmann R; Boeger A; Holle-Lee D; Straube A; Gendolla A,candidate_paper_corpus | disorder:paper_library
86,10.1001/jamapsychiatry.2025.1317,PRO-LAD,Treatment-resistant depression,Esketamine Monotherapy in Adults With Treatment-Resistant Depression: A Randomized Clinical Trial.,2025,Janik A; Qiu X; Lane R; Popova V; Drevets WC; Canuso CM; Macaluso M; Mattingly GW; Shelton RC; Zajecka JM,candidate_paper_corpus | disorder:curated | disorder:paper_library | disorder:stubs
87,10.1002/cpt.3555,PRO-LAD,Major depressive disorder,Esketamine Nasal Spray in Major Depressive Disorder: A Meta-Analysis of Randomized Controlled Trials.,2025,Wang Z; Jiang L; Ma W; Li X; Gao Q; Lian S; Yu W,candidate_paper_corpus | disorder:exploratory | disorder:paper_library | disorder:stubs
88,10.1176/appi.ajp.20240515,PRO-LAD,Treatment-resistant depression,Esketamine Treatment for Depression in Adults: A PRISMA Systematic Review and Meta-Analysis.,2025,Fountoulakis KN; Saitis A; Schatzberg AF,candidate_paper_corpus | disorder:exploratory | disorder:paper_library | disorder:stubs
89,10.1186/s12888-025-06854-9,PRO-LAD,Anorexia nervosa,Evaluating the efficacy of radically open dialectical behavior therapy (RO-DBT) in patients with anorexia nervosa: study protocol for a randomized controlled clinical trial.,2025,Avila-Parcet A; Martín-Blanco A; Gawron L; Cano M; Peña-Arteaga V; Carceller-Sindreu M; Soler J; Portella MJ; Faustino G; Cardoner N,candidate_paper_corpus | disorder:paper_library
90,10.1186/s12888-025-07065-y,PRO-LAD,Persistent depressive disorder,"Evaluating the efficacy of rumination-focused cognitive-behavioral therapy in alleviating depression, negative affect, and rumination among patients with recurrent major depressive disorder: a randomized, multicenter clinical trial.",2025,Hasani M; Zenoozian S; Ahmadi R; Khakpoor S; Saberi S; Pirzeh R; Saed O,candidate_paper_corpus | disorder:paper_library
92,10.1097/adm.0000000000001405,PRO-LAD,Opioid use disorder,Exploring Opioid Use Disorder Outcomes by Quantitative Urinalysis: Post Hoc Analysis of a Phase 3 Randomized Clinical Trial.,2025,Peterson S; Nunes EV; Lofwall MR; Walsh SL; Tiberg F,candidate_paper_corpus | disorder:paper_library
94,10.1111/add.70106,PRO-LAD,Opioid use disorder,Extended-release buprenorphine treatment for opioid use disorder: A mixed-methods study of response and experience.,2025,Lowry N; McKechnie A; Day E; Gilvarry E; Cowden F; Evans R; Locke R; Murray R; Vanderwaal R; Johnstone S,candidate_paper_corpus | disorder:paper_library
95,10.1017/s003329172510127x,PRO-LAD,Anorexia nervosa,Fluoxetine for anorexia nervosa after weight restoration: moderation of effect by depression.,2025,LLoyd EC; Griffen T; Wang Y; Attia E; Walsh BT,candidate_paper_corpus | disorder:paper_library
97,10.1093/alcalc/agaf069,PRO-LAD,Alcohol use disorder,GLP-1 receptor agonists and alcohol use disorder: a systematic review.,2025,Patel S; Blaney H; Nassar S; Singal AK,candidate_paper_corpus | disorder:paper_library
99,10.1177/03331024251318016,PRO-LAD,Cluster headache,Guidelines of the International Headache Society for Real-World Evidence studies in migraine and cluster headache.,2025,Pozo-Rosich P; van Veelen N; Caronna E; Vaghi G; Torres-Ferrus M; van der Arend BWH; Goadsby PJ; Ashina M; Wang SJ; Diener HC,candidate_paper_corpus | disorder:paper_library
101,10.1186/s10194-025-02145-6,PRO-LAD,Cluster headache,Hallmarks of primary headache: part 3 - cluster headache.,2025,Coppola G; Arruda MA; Ashina M; Barloese M; Belin AC; Bottiroli S; Chowdhury D; De Icco R; Di Lorenzo C; Di Stefano G,candidate_paper_corpus | disorder:paper_library
103,10.1017/s1478951525100941,PRO-LAD,Demoralization,Home-based psilocybin-assisted therapy for a patient with advanced cancer: A case report.,2025,Farzin H; Koren B; Ferrier H; Sanders JJ; Garel N,candidate_paper_corpus | disorder:curated | disorder:exploratory | disorder:paper_library
112,10.1016/s1474-4422(25)00065-1,PRO-LAD,Cluster headache,"Long-term safety, tolerability, and efficacy of eptinezumab in chronic cluster headache (CHRONICLE): an open-label safety trial.",2025,Tassorelli C; Jensen RH; Goadsby PJ; Charles AC; Tepper SJ; Snoer AH; Josiassen MK; Linander CB; Ettrup A; Sperling B,candidate_paper_corpus | disorder:paper_library
115,10.1097/jcp.0000000000001964,PRO-LAD,Bipolar depression,Lumateperone for the Treatment of Major Depressive Disorder With Mixed Features or Bipolar Depression With Mixed Features: A Randomized Placebo-Controlled Trial.,2025,Durgam S; Kozauer SG; Earley WR; Chen C; Huo J; Lakkis H; Stahl S; McIntyre RS,candidate_paper_corpus | disorder:paper_library
119,10.1126/scitranslmed.adi4505,PRO-LAD,Cocaine use disorder,Mavoglurant reduces cocaine use in patients with cocaine use disorder in a phase 2 clinical trial.,2025,Gomez-Mancilla B; Dürsteler KM; Vogel M; Herdener M; Torrens M; Gálvez BP; Gual A; Corral RM; Kuper EI; Mosca DL,candidate_paper_corpus | disorder:paper_library
125,10.4088/jcp.25m15803,PRO-LAD,Alcohol use disorder,"N-Acetylcysteine for the Treatment of Co-Occurring Posttraumatic Stress Disorder and Alcohol Use Disorder: A Double-Blind, Randomized Controlled Trial.",2025,Back SE; Gray K; Jarnecke AM; Saraiya TC; Santa Ana EJ; Killeen T; Joseph JE; Prisciandaro JJ; Brown DG; Nietert PJ,candidate_paper_corpus | disorder:paper_library
127,10.1001/jamanetworkopen.2025.7803,PRO-LAD,Complex post-traumatic stress disorder,"Negative Affect Circuit Subtypes and Neural, Behavioral, and Affective Responses to MDMA: A Randomized Clinical Trial.",2025,Zhang X; Hack LM; Bertrand C; Hilton R; Gray NJ; Boyar L; Laudie J; Heifets BD; Suppes T; van Roessel PJ,candidate_paper_corpus | disorder:paper_library
131,10.1002/npr2.70038,PRO-LAD,Bipolar depression,Nonresponse to Ketamine in Treatment-Resistant Bipolar Depression.,2025,Kachlik Z; Cubała WJ; Walaszek M; Pastuszak M; Pastuszak K; Kwaśny A,candidate_paper_corpus | disorder:paper_library | disorder:stubs
132,10.1001/jamapsychiatry.2024.4789,PRO-LAD,Alcohol use disorder,Once-Weekly Semaglutide in Adults With Alcohol Use Disorder: A Randomized Clinical Trial.,2025,Hendershot CS; Bremmer MP; Paladino MB; Kostantinis G; Gilmore TA; Sullivan NR; Tow AC; Dermody SS; Prince MA; Jordan R,candidate_paper_corpus | disorder:paper_library
133,10.1007/s12325-025-03124-8,PRO-LAD,Tobacco use disorder,Onset and Long-Term Maintenance of Optimal Itch Response in Adult Patients with Moderate-to-Severe Atopic Dermatitis Treated with Dupilumab: Post Hoc Analysis from Two Phase 3 Trials.,2025,Ständer S; Yosipovitch G; Simpson EL; Kim BS; Kabashima K; Thaçi D; Metz M; Chen Z; Hagen S; Bastian M,candidate_paper_corpus | disorder:paper_library
134,10.1002/14651858.cd013672.pub2,PRO-LAD,Opioid use disorder,Opioid agonist therapy for opioid use disorder in primary versus specialty care.,2025,Perry D; Kirkwood JE; Doroshuk ML; Kelmer M; Korownyk CS; Ton J; Garrison SR,candidate_paper_corpus | disorder:paper_library
137,10.1002/erv.3183,PRO-LAD,Eating disorders,Personality Functioning in Inpatients With Eating Disorders: Association With Symptom Severity and Treatment Outcome.,2025,Heinzmann S; Etzler S; Hartmann A; Klein EM; Herpertz S; Pape M; Heinzmann S; Doering S; Hofmann T; Rose M,candidate_paper_corpus | disorder:paper_library
138,10.2147/dddt.s550371,PRO-LAD,Complex post-traumatic stress disorder,Pharmacological Management of Post-Traumatic Stress Disorder; A Qualitative Analysis of ClinicalTrials.gov.,2025,Alorfi NM,candidate_paper_corpus | disorder:paper_library
141,10.1002/14651858.cd008940.pub4,PRO-LAD,Cannabis use disorder,Pharmacotherapies for cannabis use disorder.,2025,Spiga F; Parkhouse T; Tang VM; Savović J; Le Foll B; Nielsen S,candidate_paper_corpus | disorder:paper_library | disorder:stubs
142,10.1037/pha0000813,PRO-LAD,Cocaine use disorder,Polysubstance use patterns and risk behaviors among people with cocaine use disorder.,2025,Ferretti ML; Regnier SD; Irons JG; Stoops WW,candidate_paper_corpus | disorder:paper_library
147,10.1080/20008066.2025.2474375,PRO-LAD,Persistent depressive disorder,Protocol MelatoSom-Kids-PTSD: sleep disturbances in children and adolescents with post-traumatic stress disorder (PTSD) - a randomized double-blind placebo-controlled trial to investigate the efficacy of paediatric prolonged-release melatonin.,2025,Rolling J; Reynaud E; Mengin AC; Zanfonato T; Bourgin P; Schroder CM,candidate_paper_corpus | disorder:paper_library
148,10.1371/journal.pmed.1004519,PRO-LAD,Demoralization,Psilocybin-assisted group psychotherapy and mindfulness-based stress reduction for frontline healthcare provider COVID-19-related depression and burnout: A randomized controlled trial.,2025,Lewis BR; Hendrick J; Byrne K; Odette M; Wu C; Garland EL,candidate_paper_corpus | disorder:curated | disorder:paper_library
149,10.1016/j.genhosppsych.2025.08.001,PRO-LAD,Demoralization,Psilocybin-assisted psychotherapy for depression and anxiety associated with life threatening illness: A phase 2b randomized controlled trial.,2025,Ross ML; Iyer R; Williams ML; Boughey M; O'Callaghan C; Hiscock R; Dwyer J,candidate_paper_corpus | disorder:curated | disorder:paper_library
150,10.1111/add.16762,PRO-LAD,Tobacco use disorder,Psychedelic-assisted treatment for substance use disorder: A narrative systematic review.,2025,Piper T; Small F; Brown S; Kelleher M; Mitcheson L; Rucker J; Young AH; Marsden J,candidate_paper_corpus | disorder:exploratory | disorder:paper_library | disorder:stubs
154,10.1176/appi.ajp.20240294,PRO-LAD,Obsessive-compulsive disorder,Randomized Controlled Trial of the Effects of High-Dose Ondansetron on Clinical Symptoms and Brain Connectivity in Obsessive-Compulsive and Tic Disorders.,2025,Stern ER; Collins KA; Bragdon LB; Eng GK; Recchia N; Coffey BJ; Leibu E; Murrough JW; Tobe RH; Iosifescu DV,candidate_paper_corpus | disorder:paper_library
156,10.1016/j.cct.2025.107954,PRO-LAD,Cocaine use disorder,"Randomized, placebo-controlled trial of injectable extended-release naltrexone and injectable extended-release buprenorphine for cocaine use disorder (CURB-2): Study rationale and design.",2025,Trivedi MH; Kalmin MM; Carmody T; Chongsi EM; Ghitza UE; Jha MK; Mayes TL; Casey-Willingham A; Sethuram S; Marino EN,candidate_paper_corpus | disorder:paper_library
158,10.1016/j.psychres.2025.116691,PRO-LAD,Persistent depressive disorder,Real world effectiveness of maintenance ketamine infusions for treatment-resistant depression in major depressive disorder and bipolar disorder.,2025,Haikazian S; McIntyre RS; Meshkat S; Kratiuk K; Llach CD; Orsini DK; Di Luch SD; Rosenblat JD,disorder:paper_library
159,10.3389/fpubh.2025.1506412,PRO-LAD,Substance use disorder,Recovery housing for substance use disorder: a systematic review.,2025,Vilsaint CL; Tansey AG; Hennessy EA; Eddie D; Hoffman LA; Kelly JF,candidate_paper_corpus | disorder:paper_library
160,10.1055/a-2529-7029,PRO-LAD,Major depressive disorder,Regulatory Alignment of Psilocybin Clinical Trials in Major Depressive Disorder on ClinicalTrials.gov: A Cross-Sectional Analysis.,2025,Swieczkowski D; Kwaśny A; Pruc M; Gaca Z; Szarpak L; Cubała WJ,candidate_paper_corpus | disorder:paper_library | disorder:stubs
162,10.1038/s41386-024-02044-5,PRO-LAD,Treatment-resistant depression,Relative effectiveness of antidepressant treatments in treatment-resistant depression: a systematic review and network meta-analysis of randomized controlled trials.,2025,Saelens J; Gramser A; Watzal V; Zarate CA Jr; Lanzenberger R; Kraus C,candidate_paper_corpus | disorder:paper_library
166,10.1001/jama.2025.13481,PRO-LAD,Generalized anxiety disorder,Single Treatment With MM120 (Lysergide) in Generalized Anxiety Disorder: A Randomized Clinical Trial.,2025,Robison R; Barrow R; Conant C; Foster E; Freedman JM; Jacobsen PL; Jemison J; Karas SM; Karlin DR; Solomon TM,candidate_paper_corpus | disorder:paper_library
167,10.1016/j.jad.2024.09.133,PRO-LAD,Treatment-resistant depression,Single-dose psilocybin for U.S. military Veterans with severe treatment-resistant depression - A first-in-kind open-label pilot study.,2025,Ellis S; Bostian C; Feng W; Fischer E; Schwartz G; Eisen K; Lean M; Conlan E; Ostacher M; Aaronson S,disorder:paper_library
168,10.1016/j.cct.2025.107924,PRO-LAD,Eating disorders,"Study protocol for a randomized, placebo-controlled, double-masked mechanistic clinical trial of transdermal estrogen replacement in hypoestrogenic eating disorders to explore the role of estrogen on cognitive flexibility and reward processing.",2025,Breithaupt L; Slattery M; Lauze M; Petterway F; Lindman L; Cravitz M; Naticchia S; Seenivasa S; Powers M; Javaras KN,candidate_paper_corpus | disorder:paper_library
173,10.1016/j.arr.2025.102710,PRO-LAD,Treatment-resistant depression,Systematic review of clinical effectiveness of interventions for treatment resistant late-life depression.,2025,Pozuelo Moyano B; Gomez Bautista D; Porras Ibarra KJ; Mueller C; von Gunten A; Vandel P; Ranjbar S; Howard R; Young AH; Stewart R,candidate_paper_corpus | disorder:paper_library
181,10.1017/s0033291725001023,PRO-LAD,Bipolar depression,The clinical efficacy of psychological interventions for bipolar depression: a systematic review and individual patient data (IPD) meta-analysis.,2025,Yilmaz S; Huguet A; Kisely S; Rao S; Wang J; Price M; Morriss R; Inder M; Perich T; Wright K,candidate_paper_corpus | disorder:paper_library
183,10.1038/s41386-025-02128-w,PRO-LAD,Post-traumatic stress disorder,"The efficacy of elevating anandamide via inhibition of fatty acid amide hydrolase (FAAH) combined with internet-delivered cognitive behavioral therapy in the treatment of post-traumatic stress disorder: a randomized, placebo-controlled clinical trial.",2025,Mayo LM; Gauffin E; Petrie GN; Tansey R; Mazurka R; Haggarty CJ; Jones MR; Engelbrektsson H; Aminoff V; Hühne-Landgraf A,candidate_paper_corpus | disorder:paper_library
191,10.1016/j.psychres.2025.116446,PRO-LAD,Opioid use disorder,The therapeutic effects of psychedelics for opioid use disorder: A systematic review of clinical studies.,2025,Weleff J; Pulido-Saavedra A; Aghaei AM; Ing K; Arakelian M; Fontenele R; Nero N; Barnett BS; Anand A; Bassir Nia A,candidate_paper_corpus | disorder:paper_library
194,10.1097/hc9.0000000000000686,PRO-LAD,Alcohol use disorder,Treatment of alcohol use disorder in alcohol-associated liver disease: A meta-analysis.,2025,Singal AK; Zhang W; Shetty A; Patel A; Mohammed S; Bhandari P; Abdallah M; Vatsalya V; Leggio L; Kong M,candidate_paper_corpus | disorder:paper_library
195,10.1136/bmjopen-2024-092032,PRO-LAD,Methamphetamine use disorder,Trial protocol of an open-label pilot study of oral naltrexone-bupropion combination pharmacotherapy for the treatment of methamphetamine use disorder (the NABU trial).,2025,Siefried KJ; Acheson L; Clifford B; Moller C; Brett J; Christmass M; Dunlop AJ; Haber PS; Jutras-Aswad D; Lintzeris N,candidate_paper_corpus | disorder:paper_library
197,10.1007/s11916-024-01314-7,PRO-LAD,Cluster headache,Update on Neuromodulation for Migraine and Other Primary Headache Disorders: Recent Advances and New Indications.,2025,Cocores AN; Smirnoff L; Greco G; Herrera R; Monteith TS,candidate_paper_corpus | disorder:paper_library
