line_no,doi,compound,entity,title,year,authors,existing_sources
135,10.1021/acschemneuro.4c00513,Psilocybin,5-HT1A,"Serotonin 1A Receptors Modulate Serotonin 2A Receptor-Mediated Behavioral Effects of 5-Methoxy-<i>N</i>,<i>N</i>-dimethyltryptamine Analogs in Mice",2024,Grant C. Glatfelter; A. Clark; Natalie G. Cavalco; Antonio Landavazo; John S. Partilla; Marilyn Naeem; James A. Golen; A.R. Chadeayne; David R. Manke; Bruce E. Blough,candidate_paper_corpus | mechanistic:curated | mechanistic:paper_library
136,10.3390/cells13231980,Psilocybin,5-HT6,"Serotonin Inhibition of Claustrum Projection Neurons: Ionic Mechanism, Receptor Subtypes and Consequences for Claustrum Computation",2024,Kelly L.L. Wong; Martin Graf; George J. Augustine,candidate_paper_corpus | mechanistic:paper_library
137,10.20944/preprints202411.0093.v1,Psilocybin,5-HT6,Serotonin Inhibits Claustrum Projection Neurons,2024,George J Augustine; Kelly L.L. Wong; Martin Graf,candidate_paper_corpus | mechanistic:paper_library
138,10.3390/brainsci14010051,LSD,5-HT5A,Strain in the Midbrain: Impact of Traumatic Brain Injury on the Central Serotonin System,2024,Christopher O’Connell; Ryan S. Brown; Taylor M. Peach; Owen D. Traubert; Hana C. Schwierling; Gabrielle A. Notorgiacomo; Matthew J. Robson,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
139,10.1016/j.neuron.2024.07.003,LSD,D1 receptor (DRD1),Structural basis of psychedelic LSD recognition at dopamine D1 receptor,2024,Luyu Fan; Youwen Zhuang; Hongyu Wu; Huiqiong Li; Youwei Xu; Yue Wang; Licong He; Shishan Wang; Zhangcheng Chen; Jianjun Cheng,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
140,10.1126/sciadv.adk4855,LSD,5-HT1E,Structural insights into the unexpected agonism of tetracyclic antidepressants at serotonin receptors 5-HT <sub>1e</sub> R and 5-HT <sub>1F</sub> R,2024,Gregory Zilberg; Alexandra Kalia Parpounas; Audrey L. Warren; Bianca Fiorillo; Davide Provasi; Marta Filizola; Daniel Wacker,candidate_paper_corpus | mechanistic:paper_library
141,10.1038/s41586-024-07403-2,Psilocybin,5-HT1A,Structural pharmacology and therapeutic potential of 5-methoxytryptamines,2024,Audrey L. Warren; David Lankri; Michael J. Cunningham; Inis C. Serrano; Lyonna F. Parise; Andrew C. Kruegel; Priscilla Duggan; Gregory Zilberg; Michael J. Capper; Václav Havel,benchmark_manifest | candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
142,10.1038/s41380-024-02506-8,LSD,5-HT7,Structure-activity relationships of serotonergic 5-MeO-DMT derivatives: insights into psychoactive and thermoregulatory properties,2024,Pol Puigseslloses; Núria Nadal‐Gratacós; Gabriel Ketsela; Nicola Weiss; Xavier Berzosa; Roger Estrada‐Tejedor; Mohammad Nazmul Islam; Marion Holy; Marco Niello; David Pubill,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
143,10.1073/pnas.2321532121,LSD,D1 receptor (DRD1),Structure-based identification of a G protein–biased allosteric modulator of cannabinoid receptor CB1,2024,Siyuan Shen; Chao Wu; Guifeng Lin; Xin Yang; Yangli Zhou; Chang Zhao; Zhuang Miao; Xiaowen Tian; Kexin Wang; Zhiqian Yang,candidate_paper_corpus | mechanistic:paper_library
144,10.26434/chemrxiv-2024-nkzks,Psilocybin,5-HT5A,Synthesis of Iso-Dimethyltryptamines and Biological Analysis in a Model of Light-Induced Retinal Degeneration,2024,Ethan J. Pazur; Nikhil R. Tasker; Katri Vainionpää; Anna Kalatanova; Henri Leinonen; Peter Wipf,candidate_paper_corpus | mechanistic:paper_library
145,10.26434/chemrxiv-2024-nkzks-v2,Psilocybin,5-HT5A,Synthesis of Iso-Dimethyltryptamines and Biological Analysis in a Model of Light-Induced Retinal Degeneration,2024,Ethan J. Pazur; Anna Kalatanova; Nikhil R. Tasker; Katri Vainionpää; Henri Leinonen; Peter Wipf,candidate_paper_corpus | mechanistic:paper_library
147,10.3390/psychoactives3010004,Psilocybin,5-HT1E,The Effects of Psilocybin on Lipopolysaccharide-Induced Inflammation in THP-1 Human Macrophages,2024,Esmaeel Ghasemi Gojani; Bo Wang; Dongping Li; Olga Kovalchuk; Igor Kovalchuk,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
148,10.3390/ijms252413305,Psilocybin,5-HT2B,The Role of the Serotonergic System in Time Perception: A Systematic Review,2024,Rauf Akhmirov; Dina Mitiureva; Maria Zaichenko; Kirill Smirnov; Olga Sysoeva,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
149,10.1101/2024.10.22.619393,Psilocybin,5-HT1D,The forgotten psychedelic: Spatiotemporal mapping of brain organisation following the administration of 2C-B and psilocybin,2024,Pablo Mallaroni; S. Parker Singleton; Natasha L. Mason; Theodore D. Satterthwaite; Johannes G. Ramaekers,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
151,10.1016/j.ejphar.2024.176329,Psilocybin,5-HT2C,"The novel non-hallucinogenic compound DM506 (3-methyl-1,2,3,4,5,6-hexahydroazepino[4,5-b]indole) induces sedative- and anxiolytic-like activity in mice by a mechanism involving 5-HT2A receptor activation",2024,Hugo R. Arias; Deborah Rudin; Dustin J. Hines; April Contreras; Alican Gulsevin; Dina Manetti; Youssef Anouar; Philippe De Deurwaerdère; Jens Meiler; María Novella Romanelli,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
152,10.1016/j.celrep.2024.114505,LSD,TAAR1,The versatile binding landscape of the TAAR1 pocket for LSD and other antipsychotic drug molecules,2024,Kexin Jiang; You Zheng; Liting Zeng; Lingling Wang; Fei Li; Jun Pu; Yingli Lu; Suwen Zhao; Fei Xu,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
153,10.3390/healthcare12030339,LSD,5-HT7,Third-Generation Antipsychotics and Lurasidone in the Treatment of Substance-Induced Psychoses: A Narrative Review,2024,Valerio Ricci; Domenico De Berardis; Giuseppe Maina,candidate_paper_corpus | mechanistic:paper_library
154,10.1007/s00213-024-06644-3,LSD,TrkB (NTRK2),Unraveling psilocybin’s therapeutic potential: behavioral and neuroplasticity insights in Wistar-Kyoto and Wistar male rat models of treatment-resistant depression,2024,Magdalena Kolasa; Agnieszka Nikiforuk; Agata Korlatowicz; Joanna Solich; Agnieszka Potasiewicz; Marta Dziedzicka‐Wasylewska; Ryszard Bugno; Adam S. Hogendorf; Andrzej J. Bojarski; Agata Faron‐Górecka,candidate_paper_corpus | disorder:curated | disorder:exploratory | disorder:paper_library | mechanistic:paper_library
155,10.1021/acs.jmedchem.3c01178,Psilocybin,5-HT2B,2B Determined: The Future of the Serotonin Receptor 2B in Drug Discovery,2023,Aaron M. Bender; Lauren C. Parr; William B. Livingston; Craig W. Lindsley; W. David Merryman,candidate_paper_corpus | mechanistic:paper_library
156,10.1021/acschemneuro.2c00718,LSD,5-HT2C,5-HT2ARs Mediate Therapeutic Behavioral Effects of Psychedelic Tryptamines,2023,Lindsay P. Cameron; Seona D. Patel; Maxemiliano V. Vargas; Eden V. Barragan; Hannah N. Saeger; Hunter T. Warren; Winston L. Chow; J.A. Gray; David E. Olson,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
157,10.2218/gtopdb/f1/2023.1,LSD,5-HT1E,5-Hydroxytryptamine receptors in GtoPdb v.2023.1,2023,Rodrigo Andrade; Nicholas M. Barnes; Gordon S. Baxter; Joël Bockaert; Theresa A. Branchek; Amy Butler; Marlene L. Cohen; Aline Dumuis; Richard M. Eglen; Manfred Göthert,candidate_paper_corpus | mechanistic:paper_library
158,10.1038/s41386-023-01572-w,Psilocybin,5-HT1A,5-MeO-DMT modifies innate behaviors and promotes structural neural plasticity in mice,2023,Sarah J. Jefferson; Ian Gregg; Mark Dibbs; Clara Liao; Hao Wu; Pasha A. Davoudian; Samuel C. Woodburn; Patrick H. Wehrle; Jeffrey Sprouse; Alexander M. Sherwood,candidate_paper_corpus | disorder:paper_library
159,10.3390/biology12111380,LSD,TAAR1,A Comprehensive Review of the Current Status of the Cellular Neurobiology of Psychedelics,2023,Blerida Banushi; Vince Polito,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
160,10.1016/j.jbc.2023.105231,Psilocybin,5-HT1B,A cane toad (Rhinella marina) N-methyltransferase converts primary indolethylamines to tertiary psychedelic amines,2023,Chen Xue; Jing Li; Lisa Yu; Francesca Maule; Li‐Mei Chang; Jonathan Gallant; David J. Press; Sheetal A. Raithatha; Jillian M. Hagel; Peter J. Facchini,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
161,10.1016/j.celrep.2023.112203,LSD,5-HT2A,A non-hallucinogenic LSD analog with therapeutic potential for mood disorders,2023,Vern Lewis; Emma M. Bonniwell; Janelle K. Lanham; Abdi Ghaffari; Hooshmand Sheshbaradaran; Andrew B. Cao; Maggie M. Calkins; Mario Alberto Bautista-Carro; Emily Arsenault; Andre Telfer,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
162,10.1038/s41386-023-01755-5,LSD,D2 receptor (DRD2),ACNP 62nd Annual Meeting: Poster Abstracts P1 – P250,2023,"Leonard, Bianca; Rasmussen, Jerod M; Small, Steven L; Sandman, Curt A; Stern, Hal; Baram, Tallie Z; Glynn, Laura M; Davis, Elysia Poggi; Yassa, Michael A",candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
163,10.1038/s41386-023-01757-3,Psilocybin,TAAR1,ACNP 62nd Annual Meeting: Poster Abstracts P501 – P753,2023,Negative symptoms of schizophrenia often involve difficulty orienting behavior toward long-term goals. These and other negative symptoms are typically stable over time and contribute to disability. However; no effective treatments for negative symptoms are available; partly due to a poor understanding of the psychological mechanisms involved. The NIMH Research Domain Criteria subconstruct of “value representation” has been proposed as a fundamental mechanism underlying negative symptoms. Value representation refers to the ability to generate; maintain; and use mental abstractions of reward value to guide decision-making. People with chronic schizophrenia show deficits in a range of behavioral tasks requiring intact value representation; including delay discounting (DD) paradigms; which assess the tendency to favor smaller; more temporally immediate rewards over larger; more distal rewards. Greater discounting rates are also associated with more severe negative symptoms and working memory impairments; consistent with the hypothesis that deficits in cognitive control impair the generation or maintenance of value representations and thereby reduce goal-directed activity. Despite these findings in chronic schizophrenia,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
164,10.1016/j.neuropharm.2023.109418,LSD,5-HT1D,Alleviating anxiety and taming trauma: Novel pharmacotherapeutics for anxiety disorders and posttraumatic stress disorder,2023,Nicolas Singewald; Simone B. Sartori; Andreas Reif; Andrew Holmes,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
165,10.1101/2023.12.20.572662,LSD,5-HT2B,AlphaFold2 structures template ligand discovery,2023,Jiankun Lyu; Nicholas J. Kapolka; Ryan H. Gumpper; Assaf Alon; Liang Wang; Manish K. Jain; Ximena Barros-Álvarez; Kensuke Sakamoto; Yoojoong Kim; Jeffrey F. DiBerto,candidate_paper_corpus | mechanistic:paper_library
168,10.3390/cimb45080427,Psilocybin,5-HT2B,Anti-Inflammatory Effects of Serotonin Receptor and Transient Receptor Potential Channel Ligands in Human Small Intestinal Epithelial Cells,2023,Gregory Ian Robinson; Dongping Li; Bo Wang; Yeva Zahoruiko; Marta Gerasymchuk; Darryl Hudson; Olga Kovalchuk; Igor Kovalchuk,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
170,10.3390/molecules28165966,LSD,5-HT5A,Applications and Potential of In Silico Approaches for Psychedelic Chemistry,2023,Sedat Karabulut; Harpreet Kaur; James W. Gauld,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
171,10.1089/psymed.2023.0023,LSD,DAT (SLC6A3),Balancing Therapeutic Efficacy and Safety of MDMA and Novel MDXX Analogues as Novel Treatments for Autism Spectrum Disorder,2023,Harpreet Kaur; Sedat Karabulut; James W. Gauld; Stephen A. Fagot; Kalee N. Holloway; Hannah E. Shaw; William E. Fantegrossi,candidate_paper_corpus | disorder:curated | disorder:exploratory | disorder:paper_library | mechanistic:paper_library
173,10.1523/jneurosci.1384-23.2023,LSD,5-HT2B,Beyond the 5-HT<sub>2A</sub>Receptor: Classic and Nonclassic Targets in Psychedelic Drug Action,2023,Lindsay P. Cameron; Joseph Benetatos; Vern Lewis; Emma M. Bonniwell; Alaina M. Jaster; Rafael Moliner; Eero Ċastrén; John D. McCorvy; Mikael Palner; Argel Aguilar‐Valles,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
174,10.3389/fpsyt.2023.1286941,LSD,5-HT1B,Biological studies of clavine alkaloids targeting CNS receptors,2023,Nikhil R. Tasker; Ethan J. Pazur; Peter Wipf,candidate_paper_corpus | mechanistic:paper_library
175,10.21203/rs.3.rs-2667175/v1,Psilocybin,5-HT1B,Bioproduction platform using a novel cane toad (Rhinella marina) N-methyltransferase for psychedelic-inspired drug discovery,2023,Xue Chen; Jing Li; Lisa Yu; D. Dhananjaya; Francesca Maule; Sarah G. Cook; Li‐Mei Chang; Jonathan Gallant; David Press; Jaideep S. Bains,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
179,10.1007/s43440-023-00539-4,LSD,5-HT2A,Cardiovascular safety of psychedelic medicine: current status and future directions,2023,Agnieszka Wsół,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
180,10.3390/biom13091415,LSD,SERT (SLC6A4),Chirality Matters: Fine-Tuning of Novel Monoamine Reuptake Inhibitors Selectivity through Manipulation of Stereochemistry,2023,Predrag Kalaba; Katharina Pacher; Philip Neill; Vladimir Dragačević; Martin Zehl; Judith Wackerlig; Michael Kirchhofer; Simone B. Sartori; Hubert Gstach; Shima Kouhnavardi,candidate_paper_corpus | mechanistic:paper_library
181,10.3389/fnins.2023.1217079,LSD,TAAR1,Cortical structural differences following repeated ayahuasca use hold molecular signatures,2023,Pablo Mallaroni; Natasha L. Mason; Lilian Kloft; Johannes T. Reckweg; Kim van Oorsouw; Johannes G. Ramaekers,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
183,10.54337/aau528157052,Psilocybin,5-HT2B,Design and synthesis of beta-Arrestin-biased 5HT2AR agonists,2023,L. D’Andrea,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
184,10.1101/2023.09.11.557127,LSD,5-HT5A,Discovery of a functionally selective serotonin 5-HT <sub>1A</sub> receptor agonist for the treatment of pain,2023,Annika Ullrich; Johannes Schneider; João M. Bráz; Eduard Neu; Nico Staffen; Markus Stanek; Jana Bláhová; Tamsanqa Hove; Tamara Albert; Anni Allikalt,candidate_paper_corpus | mechanistic:paper_library
185,10.1111/fcp.12907,Psilocybin,5-HT1F,Discussed Poster Abstracts – PM2,2023,,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
186,10.1016/j.neuron.2023.10.002,Psilocybin,DAT (SLC6A3),Dopamine pathways mediating affective state transitions after sleep loss,2023,Mingzheng Wu; Xin Zhang; Sihan Feng; Sara N. Freda; Pushpa Kumari; Vasin Dumrongprechachan; Yevgenia Kozorovitskiy,candidate_paper_corpus | disorder:paper_library
188,10.1038/s41398-023-02456-9,Psilocybin,5-HT2C,Effect of psilocybin on marble burying in ICR mice: role of 5-HT1A receptors and implications for the treatment of obsessive-compulsive disorder,2023,Sandeep Singh; Alexander Botvinnik; Orr Shahar; Gilly Wolf; Corel Yakobi; Michal Saban; Adham Salama; Amit Lotan; Bernard Lerer; Tzuri Lifschytz,candidate_paper_corpus | disorder:curated | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
190,10.7302/8314,LSD,TAAR1,"Endogenous Biosynthesis and Neural Correlates of N,N-dimethyltryptamine",2023,Nicolas Glynos,candidate_paper_corpus | mechanistic:paper_library
193,10.1101/2023.04.13.536830,Psilocybin,5-HT5A,High-resolution tracking of unconfined zebrafish behavior reveals stimulatory and anxiolytic effects of psilocybin,2023,Dotan Braun; Ayelet M Rosenberg; Ravid Haruvi; Dorel Malamud; Rani Barbara; Takashi Kawashima,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
196,10.1038/s41467-023-44016-1,LSD,5-HT2A,Identification of 5-HT2A receptor signaling pathways associated with psychedelic potential,2023,Jason Wallach; Andrew B. Cao; Maggie M. Calkins; Andrew J. Heim; Janelle K. Lanham; Emma M. Bonniwell; Joseph J. Hennessey; Hailey A. Bock; Emilie I. Anderson; Alexander M. Sherwood,candidate_paper_corpus | mechanistic:paper_library
197,10.3390/biomedicines11020461,Psilocybin,5-HT2A,Indole Alkaloids from Psychoactive Mushrooms: Chemical and Pharmacological Potential as Psychotherapeutic Agents,2023,Erika Plazas; Nicoletta Faraone,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
198,10.3390/biomedicines11030806,Psilocybin,5-HT2B,Inhibition of Microglial GSK3β Activity Is Common to Different Kinds of Antidepressants: A Proposal for an In Vitro Screen to Detect Novel Antidepressant Principles,2023,Hans O. Kalkman,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
199,10.17760/d20537503,LSD,5-HT1F,Insights into the molecular pharmacology of novel aminotetralins and known drug candidates at serotonin 5-HT1-type receptors,2023,Ryan P. McGlynn,candidate_paper_corpus | mechanistic:paper_library
200,10.7554/elife.86022,Psilocybin,D1 receptor (DRD1),Ketamine’s rapid antidepressant effects are mediated by Ca2+-permeable AMPA receptors,2023,Anastasiya Zaytseva; Evelina Bouckova; McKennon J. Wiles; Madison H. Wustrau; Isabella G. Schmidt; Hadassah Mendez-Vazquez; Latika Khatri; Seonil Kim,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
201,10.1016/j.tips.2023.09.012,LSD,5-HT6,Ligand selectivity hotspots in serotonin GPCRs,2023,Ícaro A. Simon; Walden E. Bjørn‐Yoshimoto; Kasper Harpsøe; Stylianos Iliadis; Bo Svensson; Anders A. Jensen; David E. Gloriam,candidate_paper_corpus | mechanistic:paper_library
202,10.20944/preprints202308.0821.v1,LSD,SERT (SLC6A4),"Ligand-Free Signaling of G Protein Coupled Receptors: Physiology, Pharmacology, and Genetics",2023,Wolfgang Sadée,candidate_paper_corpus | mechanistic:paper_library
205,10.1038/s41380-023-02274-x,Psilocybin,5-HT2C,Mechanisms and molecular targets surrounding the potential therapeutic effects of psychedelics,2023,Alaina M. Jaster; Javier González‐Maeso,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
206,10.1089/neu.2023.0252,LSD,mGluR2 (GRM2),Metabotropic Glutamate Receptor 2 Expression Is Chronically Elevated in Male Rats With Post-Traumatic Stress Disorder Related Behavioral Traits Following Repetitive Low-Level Blast Exposure,2023,Rita De Gasperi; Miguel A. Gama Sosa; Georgina Pérez Garcia; Gissel M. Perez; Dylan Pryor; Chenel Morrison; R. Wallace Lind; Rania Abutarboush; Usmah Kawoos; Jonathan K. Statz,candidate_paper_corpus | disorder:paper_library
208,10.3389/fnins.2023.1156319,LSD,D2 receptor (DRD2),Mini-review: The neurobiology of treating substance use disorders with classical psychedelics,2023,Marvin M. Urban; Moritz R. Stingl; Marcus W. Meinhardt,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
209,10.1016/j.drudis.2023.103641,LSD,D2 receptor (DRD2),Modulating GPCR and 14-3-3 protein interactions: Prospects for CNS drug discovery,2023,Sathapana Kongsamut; Haifeng Eishingdrelo,candidate_paper_corpus | mechanistic:paper_library
210,10.1101/2023.09.06.556555,LSD,D1 receptor (DRD1),Molecular Basis of Human Trace Amine-Associated Receptor 1 Activation,2023,Gregory Zilberg; Alexandra Kalia Parpounas; Audrey L. Warren; Shifan Yang; Daniel Wacker,candidate_paper_corpus | mechanistic:paper_library
211,10.3390/ijms25010241,LSD,5-HT1D,Molecular and Medical Aspects of Psychedelics,2023,Adam Wojtas; Krystyna Gołembiowska,candidate_paper_corpus | disorder:paper_library | disorder:stubs | mechanistic:paper_library | mechanistic:stubs
212,10.1016/j.cell.2023.10.029,LSD,kappa opioid receptor (OPRK1),Molecular basis of opioid receptor signaling,2023,Tao Che; Bryan L. Roth,candidate_paper_corpus | mechanistic:paper_library
214,10.1038/s41467-023-37041-7,LSD,5-HT2B,Molecular mechanism of biased signaling at the kappa opioid receptor,2023,Amal El Daibani; Joseph M. Paggi; Kuglae Kim; Yianni Laloudakis; Petr Popov; Sarah M. Bernhard; B. Krumm; Reid H. J. Olsen; Jeffrey F. DiBerto; F. Ivy Carroll,candidate_paper_corpus | mechanistic:paper_library
216,10.3390/life13081731,Psilocybin,TAAR1,Novel Pharmacological Targets of Post-Traumatic Stress Disorders,2023,Donatella Marazziti; Claudia Carmassi; Gabriele Cappellato; Ilaria Chiarantini; Leonardo Massoni; Federico Mucci; Alessandro Arone; Miriam Violi; Stefania Palermo; G. De Iorio,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
218,10.1124/jpet.122.001454,Psilocybin,5-HT1B,"Pharmacologic Activity of Substituted Tryptamines at 5-Hydroxytryptamine (5-HT)2A Receptor (5-HT2AR), 5-HT2CR, 5-HT1AR, and Serotonin Transporter",2023,Laura B. Kozell; Amy J. Eshleman; Tracy L. Swanson; Shelley H. Bloom; Katherine M. Wolfrum; Jennifer L. Schmachtenberg; Randall J. Olson; Aaron Janowsky; Atheir I. Abbas,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
220,10.3390/life13122345,Psilocybin,5-HT2B,Psilocybin and Eugenol Reduce Inflammation in Human 3D EpiIntestinal Tissue,2023,Gregory Ian Robinson; Dongping Li; Bo Wang; Tahiat Rahman; Marta Gerasymchuk; Darryl Hudson; Olga Kovalchuk; Igor Kovalchuk,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
221,10.1097/cm9.0000000000002647,Psilocybin,5-HT2C,Psilocybin facilitates fear extinction in mice by promoting hippocampal neuroplasticity,2023,Yingjie Du; Yunfeng Li; Xiangting Zhao; Yishan Yao; Bin Wang; Liming Zhang; Guyan Wang,candidate_paper_corpus | disorder:paper_library
222,10.1101/2023.12.12.571374,Psilocybin,5-HT6,Psilocybin prevents activity-based anorexia in female rats by enhancing cognitive flexibility: contributions from 5-HT1A and 5-HT2A receptor mechanisms,2023,Kyna‐Anne Conn; LK Milton; Kaixin Huang; Hermany Munguba; Janika Ruuska; M. B. Lemus; Erin Greaves; Jihane Homman‐Ludiye; Brian J. Oldfield; Claire J. Foldi,candidate_paper_corpus | disorder:exploratory | disorder:paper_library | disorder:stubs | mechanistic:paper_library | mechanistic:stubs
223,10.3389/fphar.2022.1074633,Psilocybin,5-HT1B,Psilocybin sex-dependently reduces alcohol consumption in C57BL/6J mice,2023,Kenneth Alper; Janelle Cange; Ria Sah; Deanna Schreiber-Gregory; Henry Sershen; K. Yaragudri Vinod,candidate_paper_corpus | disorder:curated | disorder:paper_library | mechanistic:paper_library
224,10.1101/2023.09.23.559145,Psilocybin,TAAR1,Psychedelic 5-HT2A receptor agonism: neuronal signatures and altered neurovascular coupling.,2023,Jonah A. Padawer-Curry; Oliver J. Krentzman; Chao‐Cheng Kuo; Xiaodan Wang; Annie R. Bice; Ginger E. Nicol; Abraham Z. Snyder; Joshua S. Siegel; Jordan G. McCall; Adam Q. Bauer,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
225,10.3390/cells12060963,LSD,mGluR2 (GRM2),Psychedelic Targeting of Metabotropic Glutamate Receptor 2 and Its Implications for the Treatment of Alcoholism,2023,Kevin Domanegg; Wolfgang H. Sommer; Marcus W. Meinhardt,candidate_paper_corpus | disorder:curated | disorder:paper_library | disorder:stubs | mechanistic:paper_library | mechanistic:stubs
226,10.1126/science.adf0435,LSD,5-HT2A,Psychedelics promote neuroplasticity through the activation of intracellular 5-HT2A receptors,2023,Maxemiliano V. Vargas; Lee E. Dunlap; Chunyang Dong; Samuel J. Carter; Robert J. Tombari; Shekib A. Jami; Lindsay P. Cameron; Seona D. Patel; Joseph J. Hennessey; Hannah N. Saeger,candidate_paper_corpus | mechanistic:paper_library
227,10.1038/s41593-023-01316-5,LSD,5-HT2A,Psychedelics promote plasticity by directly binding to BDNF receptor TrkB,2023,Rafael Moliner; Mykhailo Girych; Cecilia A. Brunello; Vera Kovaleva; Caroline Biojone; Giray Enkavi; Lina Antenucci; Erik F. Kot; Sergey A. Goncharuk; Katja Kaurinkoski,benchmark_manifest | candidate_paper_corpus | disorder:paper_library | mechanistic:curated | mechanistic:paper_library | mechanistic:stubs
228,10.1038/s41586-023-06204-3,LSD,5-HT2A,Psychedelics reopen the social reward learning critical period,2023,Romain Nardou; Edward J. Sawyer; Young Jun Song; M. F. Wilkinson; Yasmin Padovan‐Hernandez; Júnia L. de Deus; Noelle Wright; Carine Lama; Sehr Faltin; Loyal A. Goff,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
229,10.1038/s41386-023-01567-7,LSD,5-HT5A,Psychedelics: preclinical insights provide directions for future research,2023,Ryan H. Gumpper; Bryan L. Roth,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
230,10.1186/s12943-023-01877-w,LSD,AMPA receptor,Regulation and signaling pathways in cancer stem cells: implications for targeted therapy for cancer,2023,Zhen Zeng; Minyang Fu; Yuan Hu; Yuquan Wei; Xiawei Wei; Min Luo,candidate_paper_corpus | mechanistic:paper_library
231,10.1038/s41380-023-02280-z,LSD,5-HT2B,"Repeated low doses of psilocybin increase resilience to stress, lower compulsive actions, and strengthen cortical connections to the paraventricular thalamic nucleus in rats",2023,Kat F. Kiilerich; Joe Lorenz; Malthe B. Scharff; Nikolaj Speth; T Brandt; Julia Czurylo; Mengfei Xiong; Naja S. Jessen; Agata Casado-Sainz; Vladimir Shalgunov,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
232,10.31219/osf.io/gy6m9,Psilocybin,5-HT2B,"Repeated low doses of psilocybin increase resilience to stress, lower compulsive actions, and strengthen cortical connections to the paraventricular thalamic nucleus in rats",2023,Kat F. Kiilerich; Joe Lorenz; Malthe B. Scharff; Nikolaj Speth; T Brandt; Julia Czurylo; Mengfei Xiong; Naja Støckel Jessen; Agata Casado-Sainz; Vladimir Shalgunov,candidate_paper_corpus | disorder:paper_library | mechanistic:curated | mechanistic:paper_library
234,10.3390/ijms24055042,LSD,D1 receptor (DRD1),Role of Dopamine in the Heart in Health and Disease,2023,Joachim Neumann; Britt Hofmann; Stefan Dhein; Ulrich Gergs,candidate_paper_corpus | mechanistic:paper_library
235,10.1186/s40478-023-01526-9,LSD,NMDA receptor,Roles of neuropathology-associated reactive astrocytes: a systematic review,2023,Jill M. Lawrence; Kayla Anne Schardien; Brian Wigdahl; Michael R. Nonnemacher,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
237,10.1038/s41398-023-02414-5,Psilocybin,5-HT1B,Sex-specific effects of psychedelic drug exposure on central amygdala reactivity and behavioral responding,2023,Devin P. Effinger; Sema G. Quadir; M. C. Ramage; Meredith G Cone; Melissa A. Herman,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
238,10.1111/bph.16057,LSD,D4 receptor (DRD4),Single nucleotide variations encoding missense mutations in G protein‐coupled receptors may contribute to autism,2023,Emma T. van der Westhuizen,candidate_paper_corpus | mechanistic:paper_library
241,10.1186/s43556-023-00156-w,LSD,D1 receptor (DRD1),"Structure, function and drug discovery of GPCR signaling",2023,Lin Cheng; Fan Xia; Ziyan Li; Chenglong Shen; Zhiqian Yang; Hanlin Hou; Suyue Sun; Yuying Feng; Xihao Yong; Xiaowen Tian,candidate_paper_corpus | mechanistic:paper_library
