seed_id,dataset,family,query,compound,entity,entity_type,template
disorder_00021,disorder,sentinel_default,MDMA autism spectrum disorder social anxiety trial,MDMA,Autism spectrum disorder,indication,DEFAULT_SEEDS
disorder_00022,disorder,sentinel_default,psilocybin obsessive-compulsive disorder trial,Psilocybin,Obsessive-compulsive disorder,indication,DEFAULT_SEEDS
disorder_00023,disorder,sentinel_default,psilocybin anorexia nervosa trial,Psilocybin,Anorexia nervosa,indication,DEFAULT_SEEDS
disorder_00024,disorder,sentinel_default,psilocybin eating disorders trial,Psilocybin,Eating disorders,indication,DEFAULT_SEEDS
disorder_00025,disorder,sentinel_default,psilocybin bulimia nervosa trial,Psilocybin,Bulimia nervosa,indication,DEFAULT_SEEDS
disorder_00026,disorder,sentinel_default,psilocybin binge eating disorder trial,Psilocybin,Binge-eating disorder,indication,DEFAULT_SEEDS
disorder_00027,disorder,sentinel_default,psilocybin alcohol use disorder randomized trial,Psilocybin,Alcohol use disorder,indication,DEFAULT_SEEDS
disorder_00028,disorder,sentinel_default,psilocybin tobacco use disorder trial,Psilocybin,Tobacco use disorder,indication,DEFAULT_SEEDS
disorder_00029,disorder,sentinel_default,ibogaine opioid use disorder trial,Ibogaine,Opioid use disorder,indication,DEFAULT_SEEDS
disorder_00030,disorder,sentinel_default,ketamine alcohol use disorder trial,Ketamine,Alcohol use disorder,indication,DEFAULT_SEEDS
disorder_00031,disorder,sentinel_default,psilocybin cocaine use disorder trial,Psilocybin,Cocaine use disorder,indication,DEFAULT_SEEDS
disorder_00032,disorder,sentinel_default,psilocybin methamphetamine use disorder trial,Psilocybin,Methamphetamine use disorder,indication,DEFAULT_SEEDS
disorder_00033,disorder,sentinel_default,psilocybin substance use disorder trial,Psilocybin,Substance use disorder,indication,DEFAULT_SEEDS
disorder_00034,disorder,sentinel_default,psilocybin end-of-life anxiety trial,Psilocybin,distress associated with life-threatening disease,indication,DEFAULT_SEEDS
disorder_00035,disorder,sentinel_default,LSD cluster headache trial,LSD,Cluster headache,indication,DEFAULT_SEEDS
disorder_00036,disorder,sentinel_default,psilocybin cluster headache trial,Psilocybin,Cluster headache,indication,DEFAULT_SEEDS
disorder_00037,disorder,sentinel_default,psychedelic headache disorders migraine trial,,Headache disorders,indication,DEFAULT_SEEDS
disorder_00038,disorder,sentinel_default,psilocybin migraine headache trial,Psilocybin,Migraine,indication,DEFAULT_SEEDS
disorder_00039,disorder,sentinel_default,ketamine chronic pain trial,Ketamine,Chronic pain,indication,DEFAULT_SEEDS
disorder_00040,disorder,sentinel_default,ketamine fibromyalgia randomized trial,Ketamine,Fibromyalgia,indication,DEFAULT_SEEDS
disorder_00041,disorder,sentinel_default,psilocybin fibromyalgia clinical trial,Psilocybin,Fibromyalgia,indication,DEFAULT_SEEDS
disorder_00042,disorder,class_level,psychedelic therapy clinical trial psychiatric disorder,,,indication,psychedelic therapy clinical trial psychiatric disorder
disorder_00043,disorder,class_level,psychedelic-assisted therapy safety efficacy,,,indication,psychedelic-assisted therapy safety efficacy
disorder_00044,disorder,class_level,psilocybin LSD MDMA ketamine clinical trial,,,indication,psilocybin LSD MDMA ketamine clinical trial
disorder_00045,disorder,compound_broad,LSD clinical trial treatment efficacy safety,LSD,,indication,{compound} clinical trial treatment efficacy safety
disorder_00046,disorder,compound_broad,LSD therapy psychiatric neurological disorder outcome,LSD,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00047,disorder,compound_broad,LSD randomized placebo open label follow-up,LSD,,indication,{compound} randomized placebo open label follow-up
disorder_00048,disorder,compound_broad,Psilocybin clinical trial treatment efficacy safety,Psilocybin,,indication,{compound} clinical trial treatment efficacy safety
disorder_00049,disorder,compound_broad,Psilocybin therapy psychiatric neurological disorder outcome,Psilocybin,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00050,disorder,compound_broad,Psilocybin randomized placebo open label follow-up,Psilocybin,,indication,{compound} randomized placebo open label follow-up
disorder_00051,disorder,compound_broad,Psilocin clinical trial treatment efficacy safety,Psilocin,,indication,{compound} clinical trial treatment efficacy safety
disorder_00052,disorder,compound_broad,Psilocin therapy psychiatric neurological disorder outcome,Psilocin,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00053,disorder,compound_broad,Psilocin randomized placebo open label follow-up,Psilocin,,indication,{compound} randomized placebo open label follow-up
disorder_00054,disorder,compound_broad,Mescaline clinical trial treatment efficacy safety,Mescaline,,indication,{compound} clinical trial treatment efficacy safety
disorder_00055,disorder,compound_broad,Mescaline therapy psychiatric neurological disorder outcome,Mescaline,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00056,disorder,compound_broad,Mescaline randomized placebo open label follow-up,Mescaline,,indication,{compound} randomized placebo open label follow-up
disorder_00057,disorder,compound_broad,DMT clinical trial treatment efficacy safety,DMT,,indication,{compound} clinical trial treatment efficacy safety
disorder_00058,disorder,compound_broad,DMT therapy psychiatric neurological disorder outcome,DMT,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00059,disorder,compound_broad,DMT randomized placebo open label follow-up,DMT,,indication,{compound} randomized placebo open label follow-up
disorder_00060,disorder,compound_broad,5-MeO-DMT clinical trial treatment efficacy safety,5-MeO-DMT,,indication,{compound} clinical trial treatment efficacy safety
disorder_00061,disorder,compound_broad,5-MeO-DMT therapy psychiatric neurological disorder outcome,5-MeO-DMT,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00062,disorder,compound_broad,5-MeO-DMT randomized placebo open label follow-up,5-MeO-DMT,,indication,{compound} randomized placebo open label follow-up
disorder_00063,disorder,compound_broad,Bufotenin clinical trial treatment efficacy safety,Bufotenin,,indication,{compound} clinical trial treatment efficacy safety
disorder_00064,disorder,compound_broad,Bufotenin therapy psychiatric neurological disorder outcome,Bufotenin,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00065,disorder,compound_broad,Bufotenin randomized placebo open label follow-up,Bufotenin,,indication,{compound} randomized placebo open label follow-up
disorder_00066,disorder,compound_broad,Ayahuasca clinical trial treatment efficacy safety,Ayahuasca,,indication,{compound} clinical trial treatment efficacy safety
disorder_00067,disorder,compound_broad,Ayahuasca therapy psychiatric neurological disorder outcome,Ayahuasca,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00068,disorder,compound_broad,Ayahuasca randomized placebo open label follow-up,Ayahuasca,,indication,{compound} randomized placebo open label follow-up
disorder_00069,disorder,compound_broad,Ibogaine clinical trial treatment efficacy safety,Ibogaine,,indication,{compound} clinical trial treatment efficacy safety
disorder_00070,disorder,compound_broad,Ibogaine therapy psychiatric neurological disorder outcome,Ibogaine,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00071,disorder,compound_broad,Ibogaine randomized placebo open label follow-up,Ibogaine,,indication,{compound} randomized placebo open label follow-up
disorder_00072,disorder,compound_broad,Noribogaine clinical trial treatment efficacy safety,Noribogaine,,indication,{compound} clinical trial treatment efficacy safety
disorder_00073,disorder,compound_broad,Noribogaine therapy psychiatric neurological disorder outcome,Noribogaine,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00074,disorder,compound_broad,Noribogaine randomized placebo open label follow-up,Noribogaine,,indication,{compound} randomized placebo open label follow-up
disorder_00075,disorder,compound_broad,MDMA clinical trial treatment efficacy safety,MDMA,,indication,{compound} clinical trial treatment efficacy safety
disorder_00076,disorder,compound_broad,MDMA therapy psychiatric neurological disorder outcome,MDMA,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00077,disorder,compound_broad,MDMA randomized placebo open label follow-up,MDMA,,indication,{compound} randomized placebo open label follow-up
disorder_00078,disorder,compound_broad,MDA clinical trial treatment efficacy safety,MDA,,indication,{compound} clinical trial treatment efficacy safety
disorder_00079,disorder,compound_broad,MDA therapy psychiatric neurological disorder outcome,MDA,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00080,disorder,compound_broad,MDA randomized placebo open label follow-up,MDA,,indication,{compound} randomized placebo open label follow-up
disorder_00081,disorder,compound_broad,Ketamine clinical trial treatment efficacy safety,Ketamine,,indication,{compound} clinical trial treatment efficacy safety
disorder_00082,disorder,compound_broad,Ketamine therapy psychiatric neurological disorder outcome,Ketamine,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00083,disorder,compound_broad,Ketamine randomized placebo open label follow-up,Ketamine,,indication,{compound} randomized placebo open label follow-up
disorder_00084,disorder,compound_broad,S-ketamine clinical trial treatment efficacy safety,S-ketamine,,indication,{compound} clinical trial treatment efficacy safety
disorder_00085,disorder,compound_broad,S-ketamine therapy psychiatric neurological disorder outcome,S-ketamine,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00086,disorder,compound_broad,S-ketamine randomized placebo open label follow-up,S-ketamine,,indication,{compound} randomized placebo open label follow-up
disorder_00087,disorder,compound_broad,R-ketamine clinical trial treatment efficacy safety,R-ketamine,,indication,{compound} clinical trial treatment efficacy safety
disorder_00088,disorder,compound_broad,R-ketamine therapy psychiatric neurological disorder outcome,R-ketamine,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00089,disorder,compound_broad,R-ketamine randomized placebo open label follow-up,R-ketamine,,indication,{compound} randomized placebo open label follow-up
disorder_00090,disorder,compound_broad,DOI clinical trial treatment efficacy safety,DOI,,indication,{compound} clinical trial treatment efficacy safety
disorder_00091,disorder,compound_broad,DOI therapy psychiatric neurological disorder outcome,DOI,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00092,disorder,compound_broad,DOI randomized placebo open label follow-up,DOI,,indication,{compound} randomized placebo open label follow-up
disorder_00093,disorder,compound_broad,DOB clinical trial treatment efficacy safety,DOB,,indication,{compound} clinical trial treatment efficacy safety
disorder_00094,disorder,compound_broad,DOB therapy psychiatric neurological disorder outcome,DOB,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00095,disorder,compound_broad,DOB randomized placebo open label follow-up,DOB,,indication,{compound} randomized placebo open label follow-up
disorder_00096,disorder,compound_broad,DOM clinical trial treatment efficacy safety,DOM,,indication,{compound} clinical trial treatment efficacy safety
disorder_00097,disorder,compound_broad,DOM therapy psychiatric neurological disorder outcome,DOM,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00098,disorder,compound_broad,DOM randomized placebo open label follow-up,DOM,,indication,{compound} randomized placebo open label follow-up
disorder_00099,disorder,compound_broad,DOET clinical trial treatment efficacy safety,DOET,,indication,{compound} clinical trial treatment efficacy safety
disorder_00100,disorder,compound_broad,DOET therapy psychiatric neurological disorder outcome,DOET,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00101,disorder,compound_broad,DOET randomized placebo open label follow-up,DOET,,indication,{compound} randomized placebo open label follow-up
disorder_00102,disorder,compound_broad,2C-B clinical trial treatment efficacy safety,2C-B,,indication,{compound} clinical trial treatment efficacy safety
disorder_00103,disorder,compound_broad,2C-B therapy psychiatric neurological disorder outcome,2C-B,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00104,disorder,compound_broad,2C-B randomized placebo open label follow-up,2C-B,,indication,{compound} randomized placebo open label follow-up
disorder_00105,disorder,compound_broad,2C-E clinical trial treatment efficacy safety,2C-E,,indication,{compound} clinical trial treatment efficacy safety
disorder_00106,disorder,compound_broad,2C-E therapy psychiatric neurological disorder outcome,2C-E,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00107,disorder,compound_broad,2C-E randomized placebo open label follow-up,2C-E,,indication,{compound} randomized placebo open label follow-up
disorder_00108,disorder,compound_broad,2C-I clinical trial treatment efficacy safety,2C-I,,indication,{compound} clinical trial treatment efficacy safety
disorder_00109,disorder,compound_broad,2C-I therapy psychiatric neurological disorder outcome,2C-I,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00110,disorder,compound_broad,2C-I randomized placebo open label follow-up,2C-I,,indication,{compound} randomized placebo open label follow-up
disorder_00111,disorder,compound_broad,2C-T-2 clinical trial treatment efficacy safety,2C-T-2,,indication,{compound} clinical trial treatment efficacy safety
disorder_00112,disorder,compound_broad,2C-T-2 therapy psychiatric neurological disorder outcome,2C-T-2,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00113,disorder,compound_broad,2C-T-2 randomized placebo open label follow-up,2C-T-2,,indication,{compound} randomized placebo open label follow-up
disorder_00114,disorder,compound_broad,2C-T-7 clinical trial treatment efficacy safety,2C-T-7,,indication,{compound} clinical trial treatment efficacy safety
disorder_00115,disorder,compound_broad,2C-T-7 therapy psychiatric neurological disorder outcome,2C-T-7,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00116,disorder,compound_broad,2C-T-7 randomized placebo open label follow-up,2C-T-7,,indication,{compound} randomized placebo open label follow-up
disorder_00117,disorder,compound_broad,5-MeO-DiPT clinical trial treatment efficacy safety,5-MeO-DiPT,,indication,{compound} clinical trial treatment efficacy safety
disorder_00118,disorder,compound_broad,5-MeO-DiPT therapy psychiatric neurological disorder outcome,5-MeO-DiPT,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00119,disorder,compound_broad,5-MeO-DiPT randomized placebo open label follow-up,5-MeO-DiPT,,indication,{compound} randomized placebo open label follow-up
disorder_00120,disorder,compound_broad,DiPT clinical trial treatment efficacy safety,DiPT,,indication,{compound} clinical trial treatment efficacy safety
disorder_00121,disorder,compound_broad,DiPT therapy psychiatric neurological disorder outcome,DiPT,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00122,disorder,compound_broad,DiPT randomized placebo open label follow-up,DiPT,,indication,{compound} randomized placebo open label follow-up
disorder_00123,disorder,compound_broad,DPT clinical trial treatment efficacy safety,DPT,,indication,{compound} clinical trial treatment efficacy safety
disorder_00124,disorder,compound_broad,DPT therapy psychiatric neurological disorder outcome,DPT,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00125,disorder,compound_broad,DPT randomized placebo open label follow-up,DPT,,indication,{compound} randomized placebo open label follow-up
disorder_00126,disorder,compound_broad,LSA clinical trial treatment efficacy safety,LSA,,indication,{compound} clinical trial treatment efficacy safety
disorder_00127,disorder,compound_broad,LSA therapy psychiatric neurological disorder outcome,LSA,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00128,disorder,compound_broad,LSA randomized placebo open label follow-up,LSA,,indication,{compound} randomized placebo open label follow-up
disorder_00129,disorder,compound_broad,AL-LAD clinical trial treatment efficacy safety,AL-LAD,,indication,{compound} clinical trial treatment efficacy safety
disorder_00130,disorder,compound_broad,AL-LAD therapy psychiatric neurological disorder outcome,AL-LAD,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00131,disorder,compound_broad,AL-LAD randomized placebo open label follow-up,AL-LAD,,indication,{compound} randomized placebo open label follow-up
disorder_00132,disorder,compound_broad,ETH-LAD clinical trial treatment efficacy safety,ETH-LAD,,indication,{compound} clinical trial treatment efficacy safety
disorder_00133,disorder,compound_broad,ETH-LAD therapy psychiatric neurological disorder outcome,ETH-LAD,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00134,disorder,compound_broad,ETH-LAD randomized placebo open label follow-up,ETH-LAD,,indication,{compound} randomized placebo open label follow-up
disorder_00135,disorder,compound_broad,PRO-LAD clinical trial treatment efficacy safety,PRO-LAD,,indication,{compound} clinical trial treatment efficacy safety
disorder_00136,disorder,compound_broad,PRO-LAD therapy psychiatric neurological disorder outcome,PRO-LAD,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00137,disorder,compound_broad,PRO-LAD randomized placebo open label follow-up,PRO-LAD,,indication,{compound} randomized placebo open label follow-up
disorder_00138,disorder,compound_broad,1P-LSD clinical trial treatment efficacy safety,1P-LSD,,indication,{compound} clinical trial treatment efficacy safety
disorder_00139,disorder,compound_broad,1P-LSD therapy psychiatric neurological disorder outcome,1P-LSD,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00140,disorder,compound_broad,1P-LSD randomized placebo open label follow-up,1P-LSD,,indication,{compound} randomized placebo open label follow-up
disorder_00141,disorder,compound_broad,Salvinorin A clinical trial treatment efficacy safety,Salvinorin A,,indication,{compound} clinical trial treatment efficacy safety
disorder_00142,disorder,compound_broad,Salvinorin A therapy psychiatric neurological disorder outcome,Salvinorin A,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00143,disorder,compound_broad,Salvinorin A randomized placebo open label follow-up,Salvinorin A,,indication,{compound} randomized placebo open label follow-up
disorder_00144,disorder,compound_broad,Lisuride clinical trial treatment efficacy safety,Lisuride,,indication,{compound} clinical trial treatment efficacy safety
disorder_00145,disorder,compound_broad,Lisuride therapy psychiatric neurological disorder outcome,Lisuride,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00146,disorder,compound_broad,Lisuride randomized placebo open label follow-up,Lisuride,,indication,{compound} randomized placebo open label follow-up
disorder_00147,disorder,compound_broad,Bromo-DragonFLY clinical trial treatment efficacy safety,Bromo-DragonFLY,,indication,{compound} clinical trial treatment efficacy safety
disorder_00148,disorder,compound_broad,Bromo-DragonFLY therapy psychiatric neurological disorder outcome,Bromo-DragonFLY,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00149,disorder,compound_broad,Bromo-DragonFLY randomized placebo open label follow-up,Bromo-DragonFLY,,indication,{compound} randomized placebo open label follow-up
disorder_00150,disorder,compound_broad,25I-NBOMe clinical trial treatment efficacy safety,25I-NBOMe,,indication,{compound} clinical trial treatment efficacy safety
disorder_00151,disorder,compound_broad,25I-NBOMe therapy psychiatric neurological disorder outcome,25I-NBOMe,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00152,disorder,compound_broad,25I-NBOMe randomized placebo open label follow-up,25I-NBOMe,,indication,{compound} randomized placebo open label follow-up
disorder_00153,disorder,compound_broad,25B-NBOMe clinical trial treatment efficacy safety,25B-NBOMe,,indication,{compound} clinical trial treatment efficacy safety
disorder_00154,disorder,compound_broad,25B-NBOMe therapy psychiatric neurological disorder outcome,25B-NBOMe,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00155,disorder,compound_broad,25B-NBOMe randomized placebo open label follow-up,25B-NBOMe,,indication,{compound} randomized placebo open label follow-up
disorder_00156,disorder,compound_broad,25C-NBOMe clinical trial treatment efficacy safety,25C-NBOMe,,indication,{compound} clinical trial treatment efficacy safety
disorder_00157,disorder,compound_broad,25C-NBOMe therapy psychiatric neurological disorder outcome,25C-NBOMe,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00158,disorder,compound_broad,25C-NBOMe randomized placebo open label follow-up,25C-NBOMe,,indication,{compound} randomized placebo open label follow-up
disorder_00159,disorder,compound_broad,TMA clinical trial treatment efficacy safety,TMA,,indication,{compound} clinical trial treatment efficacy safety
disorder_00160,disorder,compound_broad,TMA therapy psychiatric neurological disorder outcome,TMA,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00161,disorder,compound_broad,TMA randomized placebo open label follow-up,TMA,,indication,{compound} randomized placebo open label follow-up
disorder_00162,disorder,compound_broad,TMA-2 clinical trial treatment efficacy safety,TMA-2,,indication,{compound} clinical trial treatment efficacy safety
disorder_00163,disorder,compound_broad,TMA-2 therapy psychiatric neurological disorder outcome,TMA-2,,indication,{compound} therapy psychiatric neurological disorder outcome
disorder_00164,disorder,compound_broad,TMA-2 randomized placebo open label follow-up,TMA-2,,indication,{compound} randomized placebo open label follow-up
disorder_00165,disorder,entity_broad,psychedelic Treatment-resistant depression clinical trial treatment,,Treatment-resistant depression,indication,psychedelic {entity} clinical trial treatment
disorder_00166,disorder,entity_broad,psilocybin LSD MDMA ketamine Treatment-resistant depression therapy,,Treatment-resistant depression,indication,psilocybin LSD MDMA ketamine {entity} therapy
disorder_00167,disorder,entity_broad,Treatment-resistant depression psychedelic-assisted therapy outcome safety,,Treatment-resistant depression,indication,{entity} psychedelic-assisted therapy outcome safety
disorder_00168,disorder,entity_broad,psychedelic Major depressive disorder clinical trial treatment,,Major depressive disorder,indication,psychedelic {entity} clinical trial treatment
disorder_00169,disorder,entity_broad,psilocybin LSD MDMA ketamine Major depressive disorder therapy,,Major depressive disorder,indication,psilocybin LSD MDMA ketamine {entity} therapy
disorder_00170,disorder,entity_broad,Major depressive disorder psychedelic-assisted therapy outcome safety,,Major depressive disorder,indication,{entity} psychedelic-assisted therapy outcome safety
disorder_00171,disorder,entity_broad,psychedelic Bipolar depression clinical trial treatment,,Bipolar depression,indication,psychedelic {entity} clinical trial treatment
disorder_00172,disorder,entity_broad,psilocybin LSD MDMA ketamine Bipolar depression therapy,,Bipolar depression,indication,psilocybin LSD MDMA ketamine {entity} therapy
disorder_00173,disorder,entity_broad,Bipolar depression psychedelic-assisted therapy outcome safety,,Bipolar depression,indication,{entity} psychedelic-assisted therapy outcome safety
disorder_00174,disorder,entity_broad,psychedelic Persistent depressive disorder clinical trial treatment,,Persistent depressive disorder,indication,psychedelic {entity} clinical trial treatment
disorder_00175,disorder,entity_broad,psilocybin LSD MDMA ketamine Persistent depressive disorder therapy,,Persistent depressive disorder,indication,psilocybin LSD MDMA ketamine {entity} therapy
disorder_00176,disorder,entity_broad,Persistent depressive disorder psychedelic-assisted therapy outcome safety,,Persistent depressive disorder,indication,{entity} psychedelic-assisted therapy outcome safety
disorder_00177,disorder,entity_broad,psychedelic Post-traumatic stress disorder clinical trial treatment,,Post-traumatic stress disorder,indication,psychedelic {entity} clinical trial treatment
disorder_00178,disorder,entity_broad,psilocybin LSD MDMA ketamine Post-traumatic stress disorder therapy,,Post-traumatic stress disorder,indication,psilocybin LSD MDMA ketamine {entity} therapy
disorder_00179,disorder,entity_broad,Post-traumatic stress disorder psychedelic-assisted therapy outcome safety,,Post-traumatic stress disorder,indication,{entity} psychedelic-assisted therapy outcome safety
disorder_00180,disorder,entity_broad,psychedelic Complex post-traumatic stress disorder clinical trial treatment,,Complex post-traumatic stress disorder,indication,psychedelic {entity} clinical trial treatment
disorder_00181,disorder,entity_broad,psilocybin LSD MDMA ketamine Complex post-traumatic stress disorder therapy,,Complex post-traumatic stress disorder,indication,psilocybin LSD MDMA ketamine {entity} therapy
disorder_00182,disorder,entity_broad,Complex post-traumatic stress disorder psychedelic-assisted therapy outcome safety,,Complex post-traumatic stress disorder,indication,{entity} psychedelic-assisted therapy outcome safety
disorder_00183,disorder,entity_broad,psychedelic Alcohol use disorder clinical trial treatment,,Alcohol use disorder,indication,psychedelic {entity} clinical trial treatment
disorder_00184,disorder,entity_broad,psilocybin LSD MDMA ketamine Alcohol use disorder therapy,,Alcohol use disorder,indication,psilocybin LSD MDMA ketamine {entity} therapy
disorder_00185,disorder,entity_broad,Alcohol use disorder psychedelic-assisted therapy outcome safety,,Alcohol use disorder,indication,{entity} psychedelic-assisted therapy outcome safety
disorder_00186,disorder,entity_broad,psychedelic Tobacco use disorder clinical trial treatment,,Tobacco use disorder,indication,psychedelic {entity} clinical trial treatment
disorder_00187,disorder,entity_broad,psilocybin LSD MDMA ketamine Tobacco use disorder therapy,,Tobacco use disorder,indication,psilocybin LSD MDMA ketamine {entity} therapy
disorder_00188,disorder,entity_broad,Tobacco use disorder psychedelic-assisted therapy outcome safety,,Tobacco use disorder,indication,{entity} psychedelic-assisted therapy outcome safety
disorder_00189,disorder,entity_broad,psychedelic Nicotine dependence clinical trial treatment,,Nicotine dependence,indication,psychedelic {entity} clinical trial treatment
disorder_00190,disorder,entity_broad,psilocybin LSD MDMA ketamine Nicotine dependence therapy,,Nicotine dependence,indication,psilocybin LSD MDMA ketamine {entity} therapy
disorder_00191,disorder,entity_broad,Nicotine dependence psychedelic-assisted therapy outcome safety,,Nicotine dependence,indication,{entity} psychedelic-assisted therapy outcome safety
disorder_00192,disorder,entity_broad,psychedelic Opioid use disorder clinical trial treatment,,Opioid use disorder,indication,psychedelic {entity} clinical trial treatment
disorder_00193,disorder,entity_broad,psilocybin LSD MDMA ketamine Opioid use disorder therapy,,Opioid use disorder,indication,psilocybin LSD MDMA ketamine {entity} therapy
disorder_00194,disorder,entity_broad,Opioid use disorder psychedelic-assisted therapy outcome safety,,Opioid use disorder,indication,{entity} psychedelic-assisted therapy outcome safety
disorder_00195,disorder,entity_broad,psychedelic Cannabis use disorder clinical trial treatment,,Cannabis use disorder,indication,psychedelic {entity} clinical trial treatment
disorder_00196,disorder,entity_broad,psilocybin LSD MDMA ketamine Cannabis use disorder therapy,,Cannabis use disorder,indication,psilocybin LSD MDMA ketamine {entity} therapy
disorder_00197,disorder,entity_broad,Cannabis use disorder psychedelic-assisted therapy outcome safety,,Cannabis use disorder,indication,{entity} psychedelic-assisted therapy outcome safety
disorder_00198,disorder,entity_broad,psychedelic Cocaine use disorder clinical trial treatment,,Cocaine use disorder,indication,psychedelic {entity} clinical trial treatment
disorder_00199,disorder,entity_broad,psilocybin LSD MDMA ketamine Cocaine use disorder therapy,,Cocaine use disorder,indication,psilocybin LSD MDMA ketamine {entity} therapy
disorder_00200,disorder,entity_broad,Cocaine use disorder psychedelic-assisted therapy outcome safety,,Cocaine use disorder,indication,{entity} psychedelic-assisted therapy outcome safety
