seed_id,dataset,family,query,compound,entity,entity_type,template
mechanistic_00081,mechanistic,compound_broad,DOM receptor transporter target profile,DOM,,target,{compound} receptor transporter target profile
mechanistic_00082,mechanistic,compound_broad,DOM mechanism signaling neuroplasticity pharmacology,DOM,,target,{compound} mechanism signaling neuroplasticity pharmacology
mechanistic_00083,mechanistic,compound_broad,DOET pharmacology receptor binding affinity,DOET,,target,{compound} pharmacology receptor binding affinity
mechanistic_00084,mechanistic,compound_broad,DOET receptor transporter target profile,DOET,,target,{compound} receptor transporter target profile
mechanistic_00085,mechanistic,compound_broad,DOET mechanism signaling neuroplasticity pharmacology,DOET,,target,{compound} mechanism signaling neuroplasticity pharmacology
mechanistic_00086,mechanistic,compound_broad,2C-B pharmacology receptor binding affinity,2C-B,,target,{compound} pharmacology receptor binding affinity
mechanistic_00087,mechanistic,compound_broad,2C-B receptor transporter target profile,2C-B,,target,{compound} receptor transporter target profile
mechanistic_00088,mechanistic,compound_broad,2C-B mechanism signaling neuroplasticity pharmacology,2C-B,,target,{compound} mechanism signaling neuroplasticity pharmacology
mechanistic_00089,mechanistic,compound_broad,2C-E pharmacology receptor binding affinity,2C-E,,target,{compound} pharmacology receptor binding affinity
mechanistic_00090,mechanistic,compound_broad,2C-E receptor transporter target profile,2C-E,,target,{compound} receptor transporter target profile
mechanistic_00091,mechanistic,compound_broad,2C-E mechanism signaling neuroplasticity pharmacology,2C-E,,target,{compound} mechanism signaling neuroplasticity pharmacology
mechanistic_00092,mechanistic,compound_broad,2C-I pharmacology receptor binding affinity,2C-I,,target,{compound} pharmacology receptor binding affinity
mechanistic_00093,mechanistic,compound_broad,2C-I receptor transporter target profile,2C-I,,target,{compound} receptor transporter target profile
mechanistic_00094,mechanistic,compound_broad,2C-I mechanism signaling neuroplasticity pharmacology,2C-I,,target,{compound} mechanism signaling neuroplasticity pharmacology
mechanistic_00095,mechanistic,compound_broad,2C-T-2 pharmacology receptor binding affinity,2C-T-2,,target,{compound} pharmacology receptor binding affinity
mechanistic_00096,mechanistic,compound_broad,2C-T-2 receptor transporter target profile,2C-T-2,,target,{compound} receptor transporter target profile
mechanistic_00097,mechanistic,compound_broad,2C-T-2 mechanism signaling neuroplasticity pharmacology,2C-T-2,,target,{compound} mechanism signaling neuroplasticity pharmacology
mechanistic_00098,mechanistic,compound_broad,2C-T-7 pharmacology receptor binding affinity,2C-T-7,,target,{compound} pharmacology receptor binding affinity
mechanistic_00099,mechanistic,compound_broad,2C-T-7 receptor transporter target profile,2C-T-7,,target,{compound} receptor transporter target profile
mechanistic_00100,mechanistic,compound_broad,2C-T-7 mechanism signaling neuroplasticity pharmacology,2C-T-7,,target,{compound} mechanism signaling neuroplasticity pharmacology
mechanistic_00101,mechanistic,compound_broad,5-MeO-DiPT pharmacology receptor binding affinity,5-MeO-DiPT,,target,{compound} pharmacology receptor binding affinity
mechanistic_00102,mechanistic,compound_broad,5-MeO-DiPT receptor transporter target profile,5-MeO-DiPT,,target,{compound} receptor transporter target profile
mechanistic_00103,mechanistic,compound_broad,5-MeO-DiPT mechanism signaling neuroplasticity pharmacology,5-MeO-DiPT,,target,{compound} mechanism signaling neuroplasticity pharmacology
mechanistic_00104,mechanistic,compound_broad,DiPT pharmacology receptor binding affinity,DiPT,,target,{compound} pharmacology receptor binding affinity
mechanistic_00105,mechanistic,compound_broad,DiPT receptor transporter target profile,DiPT,,target,{compound} receptor transporter target profile
mechanistic_00106,mechanistic,compound_broad,DiPT mechanism signaling neuroplasticity pharmacology,DiPT,,target,{compound} mechanism signaling neuroplasticity pharmacology
mechanistic_00107,mechanistic,compound_broad,DPT pharmacology receptor binding affinity,DPT,,target,{compound} pharmacology receptor binding affinity
mechanistic_00108,mechanistic,compound_broad,DPT receptor transporter target profile,DPT,,target,{compound} receptor transporter target profile
mechanistic_00109,mechanistic,compound_broad,DPT mechanism signaling neuroplasticity pharmacology,DPT,,target,{compound} mechanism signaling neuroplasticity pharmacology
mechanistic_00110,mechanistic,compound_broad,LSA pharmacology receptor binding affinity,LSA,,target,{compound} pharmacology receptor binding affinity
mechanistic_00111,mechanistic,compound_broad,LSA receptor transporter target profile,LSA,,target,{compound} receptor transporter target profile
mechanistic_00112,mechanistic,compound_broad,LSA mechanism signaling neuroplasticity pharmacology,LSA,,target,{compound} mechanism signaling neuroplasticity pharmacology
mechanistic_00113,mechanistic,compound_broad,AL-LAD pharmacology receptor binding affinity,AL-LAD,,target,{compound} pharmacology receptor binding affinity
mechanistic_00114,mechanistic,compound_broad,AL-LAD receptor transporter target profile,AL-LAD,,target,{compound} receptor transporter target profile
mechanistic_00115,mechanistic,compound_broad,AL-LAD mechanism signaling neuroplasticity pharmacology,AL-LAD,,target,{compound} mechanism signaling neuroplasticity pharmacology
mechanistic_00116,mechanistic,compound_broad,ETH-LAD pharmacology receptor binding affinity,ETH-LAD,,target,{compound} pharmacology receptor binding affinity
mechanistic_00117,mechanistic,compound_broad,ETH-LAD receptor transporter target profile,ETH-LAD,,target,{compound} receptor transporter target profile
mechanistic_00118,mechanistic,compound_broad,ETH-LAD mechanism signaling neuroplasticity pharmacology,ETH-LAD,,target,{compound} mechanism signaling neuroplasticity pharmacology
mechanistic_00119,mechanistic,compound_broad,PRO-LAD pharmacology receptor binding affinity,PRO-LAD,,target,{compound} pharmacology receptor binding affinity
mechanistic_00120,mechanistic,compound_broad,PRO-LAD receptor transporter target profile,PRO-LAD,,target,{compound} receptor transporter target profile
mechanistic_00121,mechanistic,compound_broad,PRO-LAD mechanism signaling neuroplasticity pharmacology,PRO-LAD,,target,{compound} mechanism signaling neuroplasticity pharmacology
mechanistic_00122,mechanistic,compound_broad,1P-LSD pharmacology receptor binding affinity,1P-LSD,,target,{compound} pharmacology receptor binding affinity
mechanistic_00123,mechanistic,compound_broad,1P-LSD receptor transporter target profile,1P-LSD,,target,{compound} receptor transporter target profile
mechanistic_00124,mechanistic,compound_broad,1P-LSD mechanism signaling neuroplasticity pharmacology,1P-LSD,,target,{compound} mechanism signaling neuroplasticity pharmacology
mechanistic_00125,mechanistic,compound_broad,Salvinorin A pharmacology receptor binding affinity,Salvinorin A,,target,{compound} pharmacology receptor binding affinity
mechanistic_00126,mechanistic,compound_broad,Salvinorin A receptor transporter target profile,Salvinorin A,,target,{compound} receptor transporter target profile
mechanistic_00127,mechanistic,compound_broad,Salvinorin A mechanism signaling neuroplasticity pharmacology,Salvinorin A,,target,{compound} mechanism signaling neuroplasticity pharmacology
mechanistic_00128,mechanistic,compound_broad,Lisuride pharmacology receptor binding affinity,Lisuride,,target,{compound} pharmacology receptor binding affinity
mechanistic_00129,mechanistic,compound_broad,Lisuride receptor transporter target profile,Lisuride,,target,{compound} receptor transporter target profile
mechanistic_00130,mechanistic,compound_broad,Lisuride mechanism signaling neuroplasticity pharmacology,Lisuride,,target,{compound} mechanism signaling neuroplasticity pharmacology
mechanistic_00131,mechanistic,compound_broad,Bromo-DragonFLY pharmacology receptor binding affinity,Bromo-DragonFLY,,target,{compound} pharmacology receptor binding affinity
mechanistic_00132,mechanistic,compound_broad,Bromo-DragonFLY receptor transporter target profile,Bromo-DragonFLY,,target,{compound} receptor transporter target profile
mechanistic_00133,mechanistic,compound_broad,Bromo-DragonFLY mechanism signaling neuroplasticity pharmacology,Bromo-DragonFLY,,target,{compound} mechanism signaling neuroplasticity pharmacology
mechanistic_00134,mechanistic,compound_broad,25I-NBOMe pharmacology receptor binding affinity,25I-NBOMe,,target,{compound} pharmacology receptor binding affinity
mechanistic_00135,mechanistic,compound_broad,25I-NBOMe receptor transporter target profile,25I-NBOMe,,target,{compound} receptor transporter target profile
mechanistic_00136,mechanistic,compound_broad,25I-NBOMe mechanism signaling neuroplasticity pharmacology,25I-NBOMe,,target,{compound} mechanism signaling neuroplasticity pharmacology
mechanistic_00137,mechanistic,compound_broad,25B-NBOMe pharmacology receptor binding affinity,25B-NBOMe,,target,{compound} pharmacology receptor binding affinity
mechanistic_00138,mechanistic,compound_broad,25B-NBOMe receptor transporter target profile,25B-NBOMe,,target,{compound} receptor transporter target profile
mechanistic_00139,mechanistic,compound_broad,25B-NBOMe mechanism signaling neuroplasticity pharmacology,25B-NBOMe,,target,{compound} mechanism signaling neuroplasticity pharmacology
mechanistic_00140,mechanistic,compound_broad,25C-NBOMe pharmacology receptor binding affinity,25C-NBOMe,,target,{compound} pharmacology receptor binding affinity
mechanistic_00141,mechanistic,compound_broad,25C-NBOMe receptor transporter target profile,25C-NBOMe,,target,{compound} receptor transporter target profile
mechanistic_00142,mechanistic,compound_broad,25C-NBOMe mechanism signaling neuroplasticity pharmacology,25C-NBOMe,,target,{compound} mechanism signaling neuroplasticity pharmacology
mechanistic_00143,mechanistic,compound_broad,TMA pharmacology receptor binding affinity,TMA,,target,{compound} pharmacology receptor binding affinity
mechanistic_00144,mechanistic,compound_broad,TMA receptor transporter target profile,TMA,,target,{compound} receptor transporter target profile
mechanistic_00145,mechanistic,compound_broad,TMA mechanism signaling neuroplasticity pharmacology,TMA,,target,{compound} mechanism signaling neuroplasticity pharmacology
mechanistic_00146,mechanistic,compound_broad,TMA-2 pharmacology receptor binding affinity,TMA-2,,target,{compound} pharmacology receptor binding affinity
mechanistic_00147,mechanistic,compound_broad,TMA-2 receptor transporter target profile,TMA-2,,target,{compound} receptor transporter target profile
mechanistic_00148,mechanistic,compound_broad,TMA-2 mechanism signaling neuroplasticity pharmacology,TMA-2,,target,{compound} mechanism signaling neuroplasticity pharmacology
