seed_id,dataset,family,query,compound,entity,entity_type,template
mechanistic_02297,mechanistic,pair_core,R-ketamine Alpha2C adrenergic receptor ADRA2C binding affinity Ki,R-ketamine,Alpha2C adrenergic receptor (ADRA2C),target,{compound} {entity} binding affinity Ki
mechanistic_02298,mechanistic,pair_core,R-ketamine Alpha2C adrenergic receptor ADRA2C receptor pharmacology assay,R-ketamine,Alpha2C adrenergic receptor (ADRA2C),target,{compound} {entity} receptor pharmacology assay
mechanistic_02299,mechanistic,pair_core,R-ketamine Alpha2C adrenergic receptor ADRA2C functional assay agonist antagonist,R-ketamine,Alpha2C adrenergic receptor (ADRA2C),target,{compound} {entity} functional assay agonist antagonist
mechanistic_02300,mechanistic,pair_core,R-ketamine Beta1 adrenergic receptor ADRB1 binding affinity Ki,R-ketamine,Beta1 adrenergic receptor (ADRB1),target,{compound} {entity} binding affinity Ki
mechanistic_02301,mechanistic,pair_core,R-ketamine Beta1 adrenergic receptor ADRB1 receptor pharmacology assay,R-ketamine,Beta1 adrenergic receptor (ADRB1),target,{compound} {entity} receptor pharmacology assay
mechanistic_02302,mechanistic,pair_core,R-ketamine Beta1 adrenergic receptor ADRB1 functional assay agonist antagonist,R-ketamine,Beta1 adrenergic receptor (ADRB1),target,{compound} {entity} functional assay agonist antagonist
mechanistic_02303,mechanistic,pair_core,R-ketamine Beta2 adrenergic receptor ADRB2 binding affinity Ki,R-ketamine,Beta2 adrenergic receptor (ADRB2),target,{compound} {entity} binding affinity Ki
mechanistic_02304,mechanistic,pair_core,R-ketamine Beta2 adrenergic receptor ADRB2 receptor pharmacology assay,R-ketamine,Beta2 adrenergic receptor (ADRB2),target,{compound} {entity} receptor pharmacology assay
mechanistic_02305,mechanistic,pair_core,R-ketamine Beta2 adrenergic receptor ADRB2 functional assay agonist antagonist,R-ketamine,Beta2 adrenergic receptor (ADRB2),target,{compound} {entity} functional assay agonist antagonist
mechanistic_02306,mechanistic,pair_core,R-ketamine M1 muscarinic receptor CHRM1 binding affinity Ki,R-ketamine,M1 muscarinic receptor (CHRM1),target,{compound} {entity} binding affinity Ki
mechanistic_02307,mechanistic,pair_core,R-ketamine M1 muscarinic receptor CHRM1 receptor pharmacology assay,R-ketamine,M1 muscarinic receptor (CHRM1),target,{compound} {entity} receptor pharmacology assay
mechanistic_02308,mechanistic,pair_core,R-ketamine M1 muscarinic receptor CHRM1 functional assay agonist antagonist,R-ketamine,M1 muscarinic receptor (CHRM1),target,{compound} {entity} functional assay agonist antagonist
mechanistic_02309,mechanistic,pair_core,R-ketamine M2 muscarinic receptor CHRM2 binding affinity Ki,R-ketamine,M2 muscarinic receptor (CHRM2),target,{compound} {entity} binding affinity Ki
mechanistic_02310,mechanistic,pair_core,R-ketamine M2 muscarinic receptor CHRM2 receptor pharmacology assay,R-ketamine,M2 muscarinic receptor (CHRM2),target,{compound} {entity} receptor pharmacology assay
mechanistic_02311,mechanistic,pair_core,R-ketamine M2 muscarinic receptor CHRM2 functional assay agonist antagonist,R-ketamine,M2 muscarinic receptor (CHRM2),target,{compound} {entity} functional assay agonist antagonist
mechanistic_02312,mechanistic,pair_core,R-ketamine M3 muscarinic receptor CHRM3 binding affinity Ki,R-ketamine,M3 muscarinic receptor (CHRM3),target,{compound} {entity} binding affinity Ki
mechanistic_02313,mechanistic,pair_core,R-ketamine M3 muscarinic receptor CHRM3 receptor pharmacology assay,R-ketamine,M3 muscarinic receptor (CHRM3),target,{compound} {entity} receptor pharmacology assay
mechanistic_02314,mechanistic,pair_core,R-ketamine M3 muscarinic receptor CHRM3 functional assay agonist antagonist,R-ketamine,M3 muscarinic receptor (CHRM3),target,{compound} {entity} functional assay agonist antagonist
mechanistic_02315,mechanistic,pair_core,R-ketamine M4 muscarinic receptor CHRM4 binding affinity Ki,R-ketamine,M4 muscarinic receptor (CHRM4),target,{compound} {entity} binding affinity Ki
mechanistic_02316,mechanistic,pair_core,R-ketamine M4 muscarinic receptor CHRM4 receptor pharmacology assay,R-ketamine,M4 muscarinic receptor (CHRM4),target,{compound} {entity} receptor pharmacology assay
mechanistic_02317,mechanistic,pair_core,R-ketamine M4 muscarinic receptor CHRM4 functional assay agonist antagonist,R-ketamine,M4 muscarinic receptor (CHRM4),target,{compound} {entity} functional assay agonist antagonist
mechanistic_02318,mechanistic,pair_core,R-ketamine M5 muscarinic receptor CHRM5 binding affinity Ki,R-ketamine,M5 muscarinic receptor (CHRM5),target,{compound} {entity} binding affinity Ki
mechanistic_02319,mechanistic,pair_core,R-ketamine M5 muscarinic receptor CHRM5 receptor pharmacology assay,R-ketamine,M5 muscarinic receptor (CHRM5),target,{compound} {entity} receptor pharmacology assay
mechanistic_02320,mechanistic,pair_core,R-ketamine M5 muscarinic receptor CHRM5 functional assay agonist antagonist,R-ketamine,M5 muscarinic receptor (CHRM5),target,{compound} {entity} functional assay agonist antagonist
mechanistic_02321,mechanistic,pair_core,R-ketamine H1 receptor HRH1 binding affinity Ki,R-ketamine,H1 receptor (HRH1),target,{compound} {entity} binding affinity Ki
mechanistic_02322,mechanistic,pair_core,R-ketamine H1 receptor HRH1 receptor pharmacology assay,R-ketamine,H1 receptor (HRH1),target,{compound} {entity} receptor pharmacology assay
mechanistic_02323,mechanistic,pair_core,R-ketamine H1 receptor HRH1 functional assay agonist antagonist,R-ketamine,H1 receptor (HRH1),target,{compound} {entity} functional assay agonist antagonist
mechanistic_02324,mechanistic,pair_core,R-ketamine H2 receptor HRH2 binding affinity Ki,R-ketamine,H2 receptor (HRH2),target,{compound} {entity} binding affinity Ki
mechanistic_02325,mechanistic,pair_core,R-ketamine H2 receptor HRH2 receptor pharmacology assay,R-ketamine,H2 receptor (HRH2),target,{compound} {entity} receptor pharmacology assay
mechanistic_02326,mechanistic,pair_core,R-ketamine H2 receptor HRH2 functional assay agonist antagonist,R-ketamine,H2 receptor (HRH2),target,{compound} {entity} functional assay agonist antagonist
mechanistic_02327,mechanistic,pair_core,R-ketamine Sigma-1 receptor SIGMAR1 binding affinity Ki,R-ketamine,Sigma-1 receptor (SIGMAR1),target,{compound} {entity} binding affinity Ki
mechanistic_02328,mechanistic,pair_core,R-ketamine Sigma-1 receptor SIGMAR1 receptor pharmacology assay,R-ketamine,Sigma-1 receptor (SIGMAR1),target,{compound} {entity} receptor pharmacology assay
mechanistic_02329,mechanistic,pair_core,R-ketamine Sigma-1 receptor SIGMAR1 functional assay agonist antagonist,R-ketamine,Sigma-1 receptor (SIGMAR1),target,{compound} {entity} functional assay agonist antagonist
mechanistic_02330,mechanistic,pair_core,R-ketamine Sigma-2 receptor TMEM97 binding affinity Ki,R-ketamine,Sigma-2 receptor (TMEM97),target,{compound} {entity} binding affinity Ki
mechanistic_02331,mechanistic,pair_core,R-ketamine Sigma-2 receptor TMEM97 receptor pharmacology assay,R-ketamine,Sigma-2 receptor (TMEM97),target,{compound} {entity} receptor pharmacology assay
mechanistic_02332,mechanistic,pair_core,R-ketamine Sigma-2 receptor TMEM97 functional assay agonist antagonist,R-ketamine,Sigma-2 receptor (TMEM97),target,{compound} {entity} functional assay agonist antagonist
mechanistic_02333,mechanistic,pair_core,R-ketamine kappa opioid receptor OPRK1 binding affinity Ki,R-ketamine,kappa opioid receptor (OPRK1),target,{compound} {entity} binding affinity Ki
mechanistic_02334,mechanistic,pair_core,R-ketamine kappa opioid receptor OPRK1 receptor pharmacology assay,R-ketamine,kappa opioid receptor (OPRK1),target,{compound} {entity} receptor pharmacology assay
mechanistic_02335,mechanistic,pair_core,R-ketamine kappa opioid receptor OPRK1 functional assay agonist antagonist,R-ketamine,kappa opioid receptor (OPRK1),target,{compound} {entity} functional assay agonist antagonist
mechanistic_02336,mechanistic,pair_core,R-ketamine mu opioid receptor OPRM1 binding affinity Ki,R-ketamine,mu opioid receptor (OPRM1),target,{compound} {entity} binding affinity Ki
mechanistic_02337,mechanistic,pair_core,R-ketamine mu opioid receptor OPRM1 receptor pharmacology assay,R-ketamine,mu opioid receptor (OPRM1),target,{compound} {entity} receptor pharmacology assay
mechanistic_02338,mechanistic,pair_core,R-ketamine mu opioid receptor OPRM1 functional assay agonist antagonist,R-ketamine,mu opioid receptor (OPRM1),target,{compound} {entity} functional assay agonist antagonist
mechanistic_02339,mechanistic,pair_core,R-ketamine delta opioid receptor OPRD1 binding affinity Ki,R-ketamine,delta opioid receptor (OPRD1),target,{compound} {entity} binding affinity Ki
mechanistic_02340,mechanistic,pair_core,R-ketamine delta opioid receptor OPRD1 receptor pharmacology assay,R-ketamine,delta opioid receptor (OPRD1),target,{compound} {entity} receptor pharmacology assay
mechanistic_02341,mechanistic,pair_core,R-ketamine delta opioid receptor OPRD1 functional assay agonist antagonist,R-ketamine,delta opioid receptor (OPRD1),target,{compound} {entity} functional assay agonist antagonist
mechanistic_02342,mechanistic,pair_core,R-ketamine NMDA receptor binding affinity Ki,R-ketamine,NMDA receptor,target,{compound} {entity} binding affinity Ki
mechanistic_02343,mechanistic,pair_core,R-ketamine NMDA receptor pharmacology assay,R-ketamine,NMDA receptor,target,{compound} {entity} receptor pharmacology assay
mechanistic_02344,mechanistic,pair_core,R-ketamine NMDA receptor functional assay agonist antagonist,R-ketamine,NMDA receptor,target,{compound} {entity} functional assay agonist antagonist
mechanistic_02345,mechanistic,pair_core,R-ketamine AMPA receptor binding affinity Ki,R-ketamine,AMPA receptor,target,{compound} {entity} binding affinity Ki
mechanistic_02346,mechanistic,pair_core,R-ketamine AMPA receptor pharmacology assay,R-ketamine,AMPA receptor,target,{compound} {entity} receptor pharmacology assay
mechanistic_02347,mechanistic,pair_core,R-ketamine AMPA receptor functional assay agonist antagonist,R-ketamine,AMPA receptor,target,{compound} {entity} functional assay agonist antagonist
mechanistic_02348,mechanistic,pair_core,R-ketamine TrkB NTRK2 binding affinity Ki,R-ketamine,TrkB (NTRK2),target,{compound} {entity} binding affinity Ki
mechanistic_02349,mechanistic,pair_core,R-ketamine TrkB NTRK2 receptor pharmacology assay,R-ketamine,TrkB (NTRK2),target,{compound} {entity} receptor pharmacology assay
mechanistic_02350,mechanistic,pair_core,R-ketamine TrkB NTRK2 functional assay agonist antagonist,R-ketamine,TrkB (NTRK2),target,{compound} {entity} functional assay agonist antagonist
mechanistic_02351,mechanistic,pair_core,R-ketamine CB1 receptor CNR1 binding affinity Ki,R-ketamine,CB1 receptor (CNR1),target,{compound} {entity} binding affinity Ki
mechanistic_02352,mechanistic,pair_core,R-ketamine CB1 receptor CNR1 receptor pharmacology assay,R-ketamine,CB1 receptor (CNR1),target,{compound} {entity} receptor pharmacology assay
mechanistic_02353,mechanistic,pair_core,R-ketamine CB1 receptor CNR1 functional assay agonist antagonist,R-ketamine,CB1 receptor (CNR1),target,{compound} {entity} functional assay agonist antagonist
mechanistic_02354,mechanistic,pair_core,R-ketamine CB2 receptor CNR2 binding affinity Ki,R-ketamine,CB2 receptor (CNR2),target,{compound} {entity} binding affinity Ki
mechanistic_02355,mechanistic,pair_core,R-ketamine CB2 receptor CNR2 receptor pharmacology assay,R-ketamine,CB2 receptor (CNR2),target,{compound} {entity} receptor pharmacology assay
mechanistic_02356,mechanistic,pair_core,R-ketamine CB2 receptor CNR2 functional assay agonist antagonist,R-ketamine,CB2 receptor (CNR2),target,{compound} {entity} functional assay agonist antagonist
mechanistic_02357,mechanistic,pair_core,DOI 5-HT2A binding affinity Ki,DOI,5-HT2A,target,{compound} {entity} binding affinity Ki
mechanistic_02358,mechanistic,pair_core,DOI 5-HT2A receptor pharmacology assay,DOI,5-HT2A,target,{compound} {entity} receptor pharmacology assay
mechanistic_02359,mechanistic,pair_core,DOI 5-HT2A functional assay agonist antagonist,DOI,5-HT2A,target,{compound} {entity} functional assay agonist antagonist
mechanistic_02360,mechanistic,pair_core,DOI 5-HT2B binding affinity Ki,DOI,5-HT2B,target,{compound} {entity} binding affinity Ki
mechanistic_02361,mechanistic,pair_core,DOI 5-HT2B receptor pharmacology assay,DOI,5-HT2B,target,{compound} {entity} receptor pharmacology assay
mechanistic_02362,mechanistic,pair_core,DOI 5-HT2B functional assay agonist antagonist,DOI,5-HT2B,target,{compound} {entity} functional assay agonist antagonist
mechanistic_02363,mechanistic,pair_core,DOI 5-HT2C binding affinity Ki,DOI,5-HT2C,target,{compound} {entity} binding affinity Ki
mechanistic_02364,mechanistic,pair_core,DOI 5-HT2C receptor pharmacology assay,DOI,5-HT2C,target,{compound} {entity} receptor pharmacology assay
mechanistic_02365,mechanistic,pair_core,DOI 5-HT2C functional assay agonist antagonist,DOI,5-HT2C,target,{compound} {entity} functional assay agonist antagonist
mechanistic_02366,mechanistic,pair_core,DOI 5-HT1A binding affinity Ki,DOI,5-HT1A,target,{compound} {entity} binding affinity Ki
mechanistic_02367,mechanistic,pair_core,DOI 5-HT1A receptor pharmacology assay,DOI,5-HT1A,target,{compound} {entity} receptor pharmacology assay
mechanistic_02368,mechanistic,pair_core,DOI 5-HT1A functional assay agonist antagonist,DOI,5-HT1A,target,{compound} {entity} functional assay agonist antagonist
mechanistic_02369,mechanistic,pair_core,DOI 5-HT1B binding affinity Ki,DOI,5-HT1B,target,{compound} {entity} binding affinity Ki
mechanistic_02370,mechanistic,pair_core,DOI 5-HT1B receptor pharmacology assay,DOI,5-HT1B,target,{compound} {entity} receptor pharmacology assay
mechanistic_02371,mechanistic,pair_core,DOI 5-HT1B functional assay agonist antagonist,DOI,5-HT1B,target,{compound} {entity} functional assay agonist antagonist
mechanistic_02372,mechanistic,pair_core,DOI 5-HT1D binding affinity Ki,DOI,5-HT1D,target,{compound} {entity} binding affinity Ki
mechanistic_02373,mechanistic,pair_core,DOI 5-HT1D receptor pharmacology assay,DOI,5-HT1D,target,{compound} {entity} receptor pharmacology assay
mechanistic_02374,mechanistic,pair_core,DOI 5-HT1D functional assay agonist antagonist,DOI,5-HT1D,target,{compound} {entity} functional assay agonist antagonist
mechanistic_02375,mechanistic,pair_core,DOI 5-HT1E binding affinity Ki,DOI,5-HT1E,target,{compound} {entity} binding affinity Ki
mechanistic_02376,mechanistic,pair_core,DOI 5-HT1E receptor pharmacology assay,DOI,5-HT1E,target,{compound} {entity} receptor pharmacology assay
mechanistic_02377,mechanistic,pair_core,DOI 5-HT1E functional assay agonist antagonist,DOI,5-HT1E,target,{compound} {entity} functional assay agonist antagonist
mechanistic_02378,mechanistic,pair_core,DOI 5-HT1F binding affinity Ki,DOI,5-HT1F,target,{compound} {entity} binding affinity Ki
mechanistic_02379,mechanistic,pair_core,DOI 5-HT1F receptor pharmacology assay,DOI,5-HT1F,target,{compound} {entity} receptor pharmacology assay
mechanistic_02380,mechanistic,pair_core,DOI 5-HT1F functional assay agonist antagonist,DOI,5-HT1F,target,{compound} {entity} functional assay agonist antagonist
mechanistic_02381,mechanistic,pair_core,DOI 5-HT5A binding affinity Ki,DOI,5-HT5A,target,{compound} {entity} binding affinity Ki
mechanistic_02382,mechanistic,pair_core,DOI 5-HT5A receptor pharmacology assay,DOI,5-HT5A,target,{compound} {entity} receptor pharmacology assay
mechanistic_02383,mechanistic,pair_core,DOI 5-HT5A functional assay agonist antagonist,DOI,5-HT5A,target,{compound} {entity} functional assay agonist antagonist
mechanistic_02384,mechanistic,pair_core,DOI 5-HT6 binding affinity Ki,DOI,5-HT6,target,{compound} {entity} binding affinity Ki
mechanistic_02385,mechanistic,pair_core,DOI 5-HT6 receptor pharmacology assay,DOI,5-HT6,target,{compound} {entity} receptor pharmacology assay
mechanistic_02386,mechanistic,pair_core,DOI 5-HT6 functional assay agonist antagonist,DOI,5-HT6,target,{compound} {entity} functional assay agonist antagonist
mechanistic_02387,mechanistic,pair_core,DOI 5-HT7 binding affinity Ki,DOI,5-HT7,target,{compound} {entity} binding affinity Ki
mechanistic_02388,mechanistic,pair_core,DOI 5-HT7 receptor pharmacology assay,DOI,5-HT7,target,{compound} {entity} receptor pharmacology assay
mechanistic_02389,mechanistic,pair_core,DOI 5-HT7 functional assay agonist antagonist,DOI,5-HT7,target,{compound} {entity} functional assay agonist antagonist
mechanistic_02390,mechanistic,pair_core,DOI mGluR2 GRM2 binding affinity Ki,DOI,mGluR2 (GRM2),target,{compound} {entity} binding affinity Ki
mechanistic_02391,mechanistic,pair_core,DOI mGluR2 GRM2 receptor pharmacology assay,DOI,mGluR2 (GRM2),target,{compound} {entity} receptor pharmacology assay
mechanistic_02392,mechanistic,pair_core,DOI mGluR2 GRM2 functional assay agonist antagonist,DOI,mGluR2 (GRM2),target,{compound} {entity} functional assay agonist antagonist
mechanistic_02393,mechanistic,pair_core,DOI TAAR1 binding affinity Ki,DOI,TAAR1,target,{compound} {entity} binding affinity Ki
mechanistic_02394,mechanistic,pair_core,DOI TAAR1 receptor pharmacology assay,DOI,TAAR1,target,{compound} {entity} receptor pharmacology assay
mechanistic_02395,mechanistic,pair_core,DOI TAAR1 functional assay agonist antagonist,DOI,TAAR1,target,{compound} {entity} functional assay agonist antagonist
mechanistic_02396,mechanistic,pair_core,DOI SERT SLC6A4 binding affinity Ki,DOI,SERT (SLC6A4),target,{compound} {entity} binding affinity Ki
mechanistic_02397,mechanistic,pair_core,DOI SERT SLC6A4 receptor pharmacology assay,DOI,SERT (SLC6A4),target,{compound} {entity} receptor pharmacology assay
mechanistic_02398,mechanistic,pair_core,DOI SERT SLC6A4 functional assay agonist antagonist,DOI,SERT (SLC6A4),target,{compound} {entity} functional assay agonist antagonist
mechanistic_02399,mechanistic,pair_core,DOI NET SLC6A2 binding affinity Ki,DOI,NET (SLC6A2),target,{compound} {entity} binding affinity Ki
mechanistic_02400,mechanistic,pair_core,DOI NET SLC6A2 receptor pharmacology assay,DOI,NET (SLC6A2),target,{compound} {entity} receptor pharmacology assay
mechanistic_02401,mechanistic,pair_core,DOI NET SLC6A2 functional assay agonist antagonist,DOI,NET (SLC6A2),target,{compound} {entity} functional assay agonist antagonist
mechanistic_02402,mechanistic,pair_core,DOI DAT SLC6A3 binding affinity Ki,DOI,DAT (SLC6A3),target,{compound} {entity} binding affinity Ki
mechanistic_02403,mechanistic,pair_core,DOI DAT SLC6A3 receptor pharmacology assay,DOI,DAT (SLC6A3),target,{compound} {entity} receptor pharmacology assay
mechanistic_02404,mechanistic,pair_core,DOI DAT SLC6A3 functional assay agonist antagonist,DOI,DAT (SLC6A3),target,{compound} {entity} functional assay agonist antagonist
mechanistic_02405,mechanistic,pair_core,DOI VMAT2 SLC18A2 binding affinity Ki,DOI,VMAT2 (SLC18A2),target,{compound} {entity} binding affinity Ki
mechanistic_02406,mechanistic,pair_core,DOI VMAT2 SLC18A2 receptor pharmacology assay,DOI,VMAT2 (SLC18A2),target,{compound} {entity} receptor pharmacology assay
mechanistic_02407,mechanistic,pair_core,DOI VMAT2 SLC18A2 functional assay agonist antagonist,DOI,VMAT2 (SLC18A2),target,{compound} {entity} functional assay agonist antagonist
mechanistic_02408,mechanistic,pair_core,DOI D1 receptor DRD1 binding affinity Ki,DOI,D1 receptor (DRD1),target,{compound} {entity} binding affinity Ki
mechanistic_02409,mechanistic,pair_core,DOI D1 receptor DRD1 receptor pharmacology assay,DOI,D1 receptor (DRD1),target,{compound} {entity} receptor pharmacology assay
mechanistic_02410,mechanistic,pair_core,DOI D1 receptor DRD1 functional assay agonist antagonist,DOI,D1 receptor (DRD1),target,{compound} {entity} functional assay agonist antagonist
mechanistic_02411,mechanistic,pair_core,DOI D2 receptor DRD2 binding affinity Ki,DOI,D2 receptor (DRD2),target,{compound} {entity} binding affinity Ki
mechanistic_02412,mechanistic,pair_core,DOI D2 receptor DRD2 receptor pharmacology assay,DOI,D2 receptor (DRD2),target,{compound} {entity} receptor pharmacology assay
mechanistic_02413,mechanistic,pair_core,DOI D2 receptor DRD2 functional assay agonist antagonist,DOI,D2 receptor (DRD2),target,{compound} {entity} functional assay agonist antagonist
mechanistic_02414,mechanistic,pair_core,DOI D3 receptor DRD3 binding affinity Ki,DOI,D3 receptor (DRD3),target,{compound} {entity} binding affinity Ki
mechanistic_02415,mechanistic,pair_core,DOI D3 receptor DRD3 receptor pharmacology assay,DOI,D3 receptor (DRD3),target,{compound} {entity} receptor pharmacology assay
mechanistic_02416,mechanistic,pair_core,DOI D3 receptor DRD3 functional assay agonist antagonist,DOI,D3 receptor (DRD3),target,{compound} {entity} functional assay agonist antagonist
mechanistic_02417,mechanistic,pair_core,DOI D4 receptor DRD4 binding affinity Ki,DOI,D4 receptor (DRD4),target,{compound} {entity} binding affinity Ki
mechanistic_02418,mechanistic,pair_core,DOI D4 receptor DRD4 receptor pharmacology assay,DOI,D4 receptor (DRD4),target,{compound} {entity} receptor pharmacology assay
mechanistic_02419,mechanistic,pair_core,DOI D4 receptor DRD4 functional assay agonist antagonist,DOI,D4 receptor (DRD4),target,{compound} {entity} functional assay agonist antagonist
mechanistic_02420,mechanistic,pair_core,DOI D5 receptor DRD5 binding affinity Ki,DOI,D5 receptor (DRD5),target,{compound} {entity} binding affinity Ki
mechanistic_02421,mechanistic,pair_core,DOI D5 receptor DRD5 receptor pharmacology assay,DOI,D5 receptor (DRD5),target,{compound} {entity} receptor pharmacology assay
mechanistic_02422,mechanistic,pair_core,DOI D5 receptor DRD5 functional assay agonist antagonist,DOI,D5 receptor (DRD5),target,{compound} {entity} functional assay agonist antagonist
mechanistic_02423,mechanistic,pair_core,DOI Alpha1A adrenergic receptor ADRA1A binding affinity Ki,DOI,Alpha1A adrenergic receptor (ADRA1A),target,{compound} {entity} binding affinity Ki
mechanistic_02424,mechanistic,pair_core,DOI Alpha1A adrenergic receptor ADRA1A receptor pharmacology assay,DOI,Alpha1A adrenergic receptor (ADRA1A),target,{compound} {entity} receptor pharmacology assay
mechanistic_02425,mechanistic,pair_core,DOI Alpha1A adrenergic receptor ADRA1A functional assay agonist antagonist,DOI,Alpha1A adrenergic receptor (ADRA1A),target,{compound} {entity} functional assay agonist antagonist
mechanistic_02426,mechanistic,pair_core,DOI Alpha1B adrenergic receptor ADRA1B binding affinity Ki,DOI,Alpha1B adrenergic receptor (ADRA1B),target,{compound} {entity} binding affinity Ki
mechanistic_02427,mechanistic,pair_core,DOI Alpha1B adrenergic receptor ADRA1B receptor pharmacology assay,DOI,Alpha1B adrenergic receptor (ADRA1B),target,{compound} {entity} receptor pharmacology assay
mechanistic_02428,mechanistic,pair_core,DOI Alpha1B adrenergic receptor ADRA1B functional assay agonist antagonist,DOI,Alpha1B adrenergic receptor (ADRA1B),target,{compound} {entity} functional assay agonist antagonist
mechanistic_02429,mechanistic,pair_core,DOI Alpha2A adrenergic receptor ADRA2A binding affinity Ki,DOI,Alpha2A adrenergic receptor (ADRA2A),target,{compound} {entity} binding affinity Ki
mechanistic_02430,mechanistic,pair_core,DOI Alpha2A adrenergic receptor ADRA2A receptor pharmacology assay,DOI,Alpha2A adrenergic receptor (ADRA2A),target,{compound} {entity} receptor pharmacology assay
mechanistic_02431,mechanistic,pair_core,DOI Alpha2A adrenergic receptor ADRA2A functional assay agonist antagonist,DOI,Alpha2A adrenergic receptor (ADRA2A),target,{compound} {entity} functional assay agonist antagonist
mechanistic_02432,mechanistic,pair_core,DOI Alpha2B adrenergic receptor ADRA2B binding affinity Ki,DOI,Alpha2B adrenergic receptor (ADRA2B),target,{compound} {entity} binding affinity Ki
mechanistic_02433,mechanistic,pair_core,DOI Alpha2B adrenergic receptor ADRA2B receptor pharmacology assay,DOI,Alpha2B adrenergic receptor (ADRA2B),target,{compound} {entity} receptor pharmacology assay
mechanistic_02434,mechanistic,pair_core,DOI Alpha2B adrenergic receptor ADRA2B functional assay agonist antagonist,DOI,Alpha2B adrenergic receptor (ADRA2B),target,{compound} {entity} functional assay agonist antagonist
mechanistic_02435,mechanistic,pair_core,DOI Alpha2C adrenergic receptor ADRA2C binding affinity Ki,DOI,Alpha2C adrenergic receptor (ADRA2C),target,{compound} {entity} binding affinity Ki
mechanistic_02436,mechanistic,pair_core,DOI Alpha2C adrenergic receptor ADRA2C receptor pharmacology assay,DOI,Alpha2C adrenergic receptor (ADRA2C),target,{compound} {entity} receptor pharmacology assay
mechanistic_02437,mechanistic,pair_core,DOI Alpha2C adrenergic receptor ADRA2C functional assay agonist antagonist,DOI,Alpha2C adrenergic receptor (ADRA2C),target,{compound} {entity} functional assay agonist antagonist
mechanistic_02438,mechanistic,pair_core,DOI Beta1 adrenergic receptor ADRB1 binding affinity Ki,DOI,Beta1 adrenergic receptor (ADRB1),target,{compound} {entity} binding affinity Ki
mechanistic_02439,mechanistic,pair_core,DOI Beta1 adrenergic receptor ADRB1 receptor pharmacology assay,DOI,Beta1 adrenergic receptor (ADRB1),target,{compound} {entity} receptor pharmacology assay
mechanistic_02440,mechanistic,pair_core,DOI Beta1 adrenergic receptor ADRB1 functional assay agonist antagonist,DOI,Beta1 adrenergic receptor (ADRB1),target,{compound} {entity} functional assay agonist antagonist
mechanistic_02441,mechanistic,pair_core,DOI Beta2 adrenergic receptor ADRB2 binding affinity Ki,DOI,Beta2 adrenergic receptor (ADRB2),target,{compound} {entity} binding affinity Ki
mechanistic_02442,mechanistic,pair_core,DOI Beta2 adrenergic receptor ADRB2 receptor pharmacology assay,DOI,Beta2 adrenergic receptor (ADRB2),target,{compound} {entity} receptor pharmacology assay
mechanistic_02443,mechanistic,pair_core,DOI Beta2 adrenergic receptor ADRB2 functional assay agonist antagonist,DOI,Beta2 adrenergic receptor (ADRB2),target,{compound} {entity} functional assay agonist antagonist
mechanistic_02444,mechanistic,pair_core,DOI M1 muscarinic receptor CHRM1 binding affinity Ki,DOI,M1 muscarinic receptor (CHRM1),target,{compound} {entity} binding affinity Ki
