# discovered queue (mechanistic) generated at 2026-05-17T07:01:05.692603+00:00
# doi,compound,target,optional_study_title,optional_study_year,optional_authors
10.1007/s10565-026-10149-4,Ketamine,D1 receptor (DRD1),Repeated 7-day exposure to ketamine induces anxiety-like behaviors and neuronal apoptosis in mice via DRD1-medicated inhibition of Akt/Gsk-3β phosphorylation.,2026,Wei JY; Lv P; Zhang J; Hou XK; Li A; Zhang FT; Wang H; Lu Y; Wu X; Yao J
10.1016/j.jstrokecerebrovasdis.2026.108613,MDA,5-HT7,Ropivacaine attenuates cerebral ischemia-reperfusion injury in young male mice by reducing endothelial oxidative stress through activation of the Htr7/cAMP-PKA signaling.,2026,Hou Y; Ni Y; Wang B; Shan Y; Zhang H; Zhai W; Xu H
10.1080/15548627.2026.2629294,MDA,Sigma-1 receptor (SIGMAR1),SIRT3-mediated mitophagy by deacetylating ATP5F1A involved in the protective effects of SIGMAR1/Sigma-1 receptor against ferroptosis and microvascular hyperpermeability in lipopolysaccharide-induced acute lung injury.,2026,Gao F; Li Z; Peng T; Lin B; Wang X; Dai X; Ai C; Li G; Yang F; Lin X
10.1016/j.tins.2026.03.010,Ketamine,SERT (SLC6A4),Serotonergic and glutamatergic mechanisms converge in ketamine's rapid responses.,2026,Fogaça MV
10.1038/s41386-025-02313-x,MDMA,5-HT2A,"Stereoselective, sex-dependent 5-HT(2A) receptor modulation of cortical plasticity by MDMA in mice.",2026,Gaines-Smith MC; Silverman JM; Fiorillo M; Younkin J; Moore KN; Maltman JL; de la Fuente Revenga M; Wolstenholme JT; Glennon RA; Dukat M
10.1038/s41380-025-03248-x,Ketamine,Sigma-1 receptor (SIGMAR1),Sustained antidepressant actions of ketamine involve TAMM41-mediated transfer of astrocytic sigma-1 receptor to neuron.,2026,Guo L; Lin X; Wang Q; Liu Z; Liu S; Lv N; Liu Z; Wang Y; Sun C; Wang Y
10.1016/j.case.2026.01.003,MDMA,5-HT2B,TUSI Valve: Echocardiographic and Pathologic Correlates of a Novel Drug-Induced Valvular Disease-a Case Series.,2026,Vasquez-Rodriguez JF; Lemus-Barrios G; Rangel-Rivera D; Garnica-Sepulveda V; Avila Y; Medina-Mur R; Perez-Fernandez OM; Holguín-Riaño D; Salazar-Castro G; Dueñas-Criado K
10.1111/acel.70303,Ketamine,NMDA receptor,The NMDA Receptor Antagonist Memantine Modulates Aging and Stress Resilience.,2026,Juozaityte V; Pregnolato C; Abay-Nørgaard S; Rausch DM; McIntyre RL; Gerhart-Hines Z; Pers TH; Salcini AE; Clemmensen C
10.3390/ijms27093896,MDA,TrkB (NTRK2),The Protective Effects of N-Acetylserotonin Against Cisplatin-Induced Renal Injury: A Biochemical and Histopathological Study.,2026,Yazıcı S; Turan G; Akış Yılmaz M; Aslan Akyol B; Yıldırım C; Korkut O
10.1016/j.jad.2025.120751,S-ketamine,NMDA receptor,The role of frontal EEG in predicting clinical response of major depressive disorder to intranasal ketamine and esketamine.,2026,Trenado C; Seifritz E; Olbrich S; Ferrea S
10.1016/j.bbr.2025.115901,MDA,5-HT7,"The serotonergic 5-HT7 receptor: A therapeutic target for mitigating acute stress-induced cognitive, neuroinflammatory, and oxidative damage in the hippocampus.",2026,Abdolmaleki N; Shahidi S; Rohani AH; Habibi P
10.1016/j.expneurol.2026.115822,Ayahuasca,Sigma-1 receptor (SIGMAR1),"Therapeutic properties of ayahuasca component N,N-Dimethyltryptamine in a pre-clinical model of Parkinson's disease.",2026,Calleja-Conde J; Echeverry-Alzate V; Sanz-SanCristobal M; Alonso-Gil S; Giné E; Bühler K; López-Moreno JA; Perez-Castillo A; Morales-García JA
10.1038/s41380-025-03128-4,MDMA,5-HT2C,5-HT(2C) receptors in the nucleus accumbens constrain the rewarding effects of MDMA.,2025,Pomrenze MB; Vaillancourt S; Salgado JS; Raymond KB; Llorach P; Sacai H; Rijsketic DR; Hietamies TM; Touponse GC; Cardozo Pinto DF
10.1016/j.biopsych.2025.09.011,Ketamine,NMDA receptor,A Tale of Two Receptors: Simultaneous Targeting of NMDA Receptors and 5-HT(4) Receptors Exerts Additional Effects Against Stress.,2025,Chen BK; Jin M; Turi GF; Luna VM; Shah A; Moniz T; Shannon ME; Pauers M; Williams BL; Pham V
10.2174/0113862073377826250728055125,MDA,Sigma-1 receptor (SIGMAR1),Acupoint Catgut Embedding Alleviates Neuropathic Pain by Regulating Sigma-1 Receptor Expression.,2025,Xie HT; Feng XB; Du KR
10.1016/j.neuint.2025.106016,Ketamine,TrkB (NTRK2),"Acute ketamine enhances social behavior and dendritic plasticity in the amygdala by increasing BDNF, GAP43, and TRKB presence following excitotoxic neonatal ibotenic acid lesion.",2025,Martínez-Torres NI; Cárdenas-Bedoya J; Torres-Mendoza BM
10.1016/j.phrs.2025.107918,Ketamine,AMPA receptor,All roads lead to glutamate: NMDA and AMPA receptors as targets for rapid-acting antidepressants.,2025,Freudenberg F; Reif-Leonhard C; Dawson GR; McKernan RM; Reif A
10.1016/j.bcp.2025.117392,Ketamine,kappa opioid receptor (OPRK1),Antidepressants and the endogenous opioid system.,2025,Fricker LD; Osman A; Gupta A; Gomes I; Devi LA
10.3390/ijms262411849,MDA,H1 receptor (HRH1),Azelastine Inhibits Triple-Negative Breast Cancer Cell Viability via an ARF1-Dependent Mechanism.,2025,Park SU; Jung GU; Paik EK; Lee JY; Cho DC; Chung HK; Jo HJ; Jung SJ
10.31083/JIN26766,Ketamine,NMDA receptor,Beyond Anesthesia: Ketamine's Expanding Role in Chronic Pain and Psychiatric Disorders.,2025,Zaki C
10.1016/j.pnpbp.2025.111533,Ibogaine,5-HT2A,"Changing your mind: neuroplastic mechanisms underlying the therapeutic effect of psychedelics in depression, PTSD, and addiction.",2025,Palhas M; Corne R; Mongeau R
10.1038/s41386-025-02107-1,Ketamine,NMDA receptor,"Chronic, combinatorial targeting of NMDARs and 5-HT(4)Rs exerts extended behavioral effects against stress-induced perseverative behavior and hyponeophagia.",2025,Chen BK; Whye A; Matthews LC; Moniz T; Mendez-David I; Gardier AM; David DJ; Johns S; Weisblum E; Denny CA
10.1038/s41386-025-02210-3,Ketamine,NET (SLC6A2),Clozapine induces perineuronal net remodeling in a developmental mouse model exhibiting schizophrenia-relevant phenotypes.,2025,García-Cerro S; Gómez-Garrido A; Soria FN; Loucera C; Crespo-Facorro B
10.1186/s13195-025-01804-9,Ketamine,NMDA receptor,Combinatorial targeting of NMDARs and 5-HT(4)Rs exerts beneficial effects in a mouse model of Alzheimer's disease.,2025,Chen BK; Hunsberger HC; Whye A; Matthews LC; Yook A; Willner MJ; Logan RW; Johns S; Weisblum E; Denny CA
10.1016/j.pnpbp.2024.111213,S-ketamine,NMDA receptor,Comparative safety of prescribed Esketamine and ketamine in relation to renal and urinary disorders: A pharmacovigilance perspective.,2025,Chiappini S; Guirguis A; Schifano N; Corkery JM; Semeraro F; Mosca A; D'Andrea G; Duccio Papanti G; Arillotta D; Floresta G
10.1002/hup.70019,Ketamine,Sigma-1 receptor (SIGMAR1),Could R-Ketamine and Wolfram Syndrome Inform Understanding of Depression and Suicidality? A Sigma-1 Receptor-Based Perspective.,2025,Kalkman HO; Smigielski L
10.1016/j.biopsych.2025.02.903,Ketamine,kappa opioid receptor (OPRK1),Current Evidence for the Role of Rapid-Acting Antidepressants in Bipolar Depression: A Perspective and Plan for Action.,2025,Repple J; Bayas M; Möser C; Kobayashi NF; Reif A
10.1016/j.brainres.2024.149425,Ibogaine,5-HT2A,Dimethyltryptamine (DMT) and ibogaine elicit membrane effects in HEK cells transiently transfected with the human 5-HT2A receptor.,2025,Eliasen JN; Kristiansen U; Kohlmeier KA
10.1021/acschemneuro.5c00468,MDMA,5-HT2A,Dual Modulation of 5-HT(2A) Receptors and SERT by α-Ethyltryptamine and Its Optical Isomers.,2025,Silverman JM; Fiorillo M; Younkin J; Jones CB; Maltman JL; Herszenhorn I; Artigas A; Wolstenholme JT; Dukat M; González-Maeso J
10.1371/journal.pone.0321892,S-ketamine,NMDA receptor,"Effect of low-dose esketamine on cardio-biliary reflex and postoperative pain during laparoscopic cholecystectomy surgery: A randomized, controlled trail.",2025,Zhang X; Duan P; Sun Y; Na Q
10.1016/j.psychres.2025.116655,Ketamine,NMDA receptor,Effectiveness of repeated Esketamine nasal spray administration on anhedonic symptoms in treatment-resistant bipolar and unipolar depression: A secondary analysis from the REAL-ESK study group.,2025,d'Andrea G; Cavallotto C; Pettorruso M; Lorenzo GD; Carullo R; De Berardis D; Rosso G; Barlati S; Martiadis V; Tamagnini G
10.1016/j.biopha.2025.118639,Ketamine,mGluR2 (GRM2),Effects of JNJ-46356479 and clozapine on VGLUT1 and GAD65/67 brain levels and expression of genes related to glutamate and GABA in mice postnatally exposed to ketamine.,2025,Martínez-Pinteño A; Olivares-Berjaga D; Rodríguez N; Mena JI; Prohens L; Mas S; Morén C; Parellada E; Gassó P
10.1007/s12031-025-02403-x,Ketamine,5-HT2A,"Effects of Risperidone and Aripiprazole Antipsychotic Drugs on Behavioral Changes and the Expression Levels of DRD2, HTR2A, AKT1, and CACNA1C Genes in the Hippocampus of a Ketamine-induced Schizophrenia-like Rat Model.",2025,Naderi M; Ghazvini H; Maleksabet A; Ghalehnoei H; Khajavi R
10.1038/s41557-024-01714-7,Ibogaine,SERT (SLC6A4),Efficient and modular synthesis of ibogaine and related alkaloids.,2025,Iyer RN; Favela D; Domokos A; Zhang G; Avanes AA; Carter SJ; Basargin AG; Davis AR; Tantillo DJ; Olson DE
10.1007/s10565-024-09975-1,Ketamine,AMPA receptor,Esketamine alleviates depressive-like behavior in neuropathic pain mice through the METTL3-GluA1 pathway.,2025,Ji X; Huang Z; Zhou C; Wang Y; Geng D; Zhang G; Kang Y; Cui R; Wang J; Zhang T
10.1186/s12868-025-00941-z,S-ketamine,NMDA receptor,Esketamine attenuates traumatic brain injury by modulating STAT3-mediated Glycolysis and immune responses.,2025,Liu Y; Gong Z; Zhang L; Yang X; Zhu J; Zhou X; Liao X
10.7759/cureus.90425,Ketamine,5-HT2A,"Exploring the Therapeutic Potential of Ketamine and Psilocybin in Comparison to Current Treatment Regimens for Treatment-Resistant Depression, Mood Disorders, and Post-traumatic Stress Disorder in the Pediatric Population: A Narrative Review.",2025,Hughes B; Mirza S; Ponamala M; Sagaser J; Paredes R; Hematillake N; Tailor C; Khan R; Pemminati S
10.1016/j.bbr.2025.115458,MDA,5-HT1A,Exploring the ameliorative effects of omega-3 fatty acid supplementation on maternal behavioral abnormalities induced by prenatal chronic restraint stress.,2025,Wang B; Liu P; Gao X; Yang F; Sun J; He F
10.1177/02698811251324596,MDMA,5-HT2B,Exploring the impact of MDMA and oxytocin ligands on anxiety and social responses: A comprehensive behavioural and molecular study in the zebrafish model.,2025,Maciag M; Doszyn O; Wnorowski A; Zmorzynska J; Budzynska B
10.1016/j.biopsych.2024.06.021,Ketamine,TrkB (NTRK2),Fluoxetine and Ketamine Enhance Extinction Memory and Brain Plasticity by Triggering the p75 Neurotrophin Receptor Proteolytic Pathway.,2025,Diniz CRAF; Crestani AP; Casarotto PC; Biojone C; Cannarozzo C; Winkel F; Prozorov MA; Kot EF; Goncharuk SA; Benette Marques D
10.1007/s11064-025-04562-0,MDA,5-HT2A,"Hesperidin Attenuates Chronic Stress-Induced Depression via 5-HT2A-Linked Modulation of Neurochemical, Oxidative, and Inflammatory Pathways: Experimental and In Silico Evidence.",2025,Kandhwal M; Grewal AK; Singh V; Sharma O; Khan H; Singh M; Kumar A; Singh TG; Singh T; Ahmad SF
10.3389/fnins.2025.1651016,Ketamine,SERT (SLC6A4),Human in vivo assessment of ketamine binding of the serotonin transporter-follow up at a higher dose.,2025,Schlosser G; Murgaš M; Godbersen GM; Reichel S; Silberbauer L; Nics L; Winkler D; Stimpfl T; Hacker M; Kasper S
10.1093/nsr/nwaf367,Ketamine,SERT (SLC6A4),Inhibition of SERT and NMDAR synergistically confers rapid antidepressant effects of ketamine.,2025,Luo H; Chen M; Ning Y; Ren L; Lu Y; Sun J; Zhu X; Ran M; Guo J; Lu C
10.1021/acschemneuro.5c00057,MDA,SERT (SLC6A4),"Interplay of Endoplasmic Reticulum Stress, Inflammation, Apoptosis, and Oxidative Stress in Corticosteroid-Induced Anxiety and Depression: Exploring Therapeutic Potential of Hydrogen Sulfide and Sertraline.",2025,Azzam MA; ElMonier AA; Gad ES; Abd-Elmawla MA
10.1016/j.pbb.2025.174056,Noribogaine,kappa opioid receptor (OPRK1),KOR agonists for the treatment and/or prevention of opioid use disorder and cocaine use disorder.,2025,Liu-Chen LY; Huang P
10.1007/s12035-025-04789-6,Ketamine,D1 receptor (DRD1),Ketamine Alters Specific Gene Expression Profiles by Transcriptome-Wide Responses in a Ketamine-Induced Schizophrenia-Like Mouse Model.,2025,Du Z; Zhu XM; Lv P; Pan Y; Hou XK; Li A; Zhao D; Xing JX; Yao J
10.1016/j.biopsych.2025.04.020,Ketamine,NMDA receptor,Ketamine Evokes Acute Behavioral Effects Via μ Opioid Receptor-Expressing Neurons of the Central Amygdala.,2025,Pomrenze MB; Vaillancourt S; Llorach P; Rijsketic DR; Casey AB; Gregory N; Zhao W; Girard TE; Mattox KT; Salgado JS
10.1096/fj.202501763R,Ketamine,AMPA receptor,Ketamine Reverses Chronic Stress-Induced Behavioral Changes via the Expression of Ca(2+)-Permeable AMPA Receptors in Mice.,2025,Flowers JC; Vetter PE; Wiles MJ; Roh SH; Black ER; Bouckova E; Wustrau MH; Lee R; Lee SH; Kim S
10.1002/14651858.CD015373.pub2,Ketamine,NMDA receptor,Ketamine and other NMDA receptor antagonists for chronic pain.,2025,Ferraro MC; Cashin AG; Visser EJ; Abdel Shaheed C; Wewege MA; Wand BM; Gustin SM; O'Connell NE; McAuley JH
10.1017/S1092852925100333,Ketamine,AMPA receptor,Ketamine in clinical practice: transitioning from anesthetic agent to psychiatric therapeutic.,2025,Quintero JM; Bustos RH; Lechtig-Wassermann S; Beltran S; Zarate CA Jr
10.1002/jdn.10407,MDA,NMDA receptor,Lutein Exerts Antioxidant and Neuroprotective Role on Schizophrenia-Like Behaviours in Mice.,2025,Aziziha H; Hassanpour S; Zendehdel M
10.1093/eurheartj/ehae584,MDA,NET (SLC6A2),Malondialdehyde-specific natural IgM inhibit NETosis triggered by culprit site-derived extracellular vesicles from myocardial infarction patients.,2025,Ondracek AS; Afonyushkin T; Aszlan A; Taqi S; Koller T; Artner T; Porsch F; Resch U; Sharma S; Scherz T
10.7554/eLife.97864,MDMA,SERT (SLC6A4),Mapping serotonergic dynamics using drug-modulated molecular connectivity in rats.,2025,Ionescu TM; Amend M; Hafiz R; Maurer A; Biswal B; Wehrl HF; Herfert K
10.34133/research.0805,MDA,SERT (SLC6A4),Mechanistic Insight into Serine Flux Regulation through Nanoscale Organization of Glucose and Serine Transporters by Substrate Probe-Based Direct Stochastic Optical Reconstruction Microscopy Imaging.,2025,Jiang P; Hou H; Wang J; Wang X; Wang Y; Liu S; Chen J; Wang H; Liang F
10.61882/rbmb.14.1.19,MDA,NMDA receptor,"Memantine, A NMDA Receptor Inhibitor Attenuate Lipopolysaccharide-Induced Lung Inflammation and Oxidative Damage in Mice.",2025,Gholami A; Hosseini M; Boskabady MH; Gharib M; Gholamnezhad Z
10.1177/11782234251393421,MDA,NMDA receptor,"Memantine, an NMDA Receptor Antagonist, Attenuates Doxorubicin-Induced Cardiac Oxidative Stress and Inflammation in Mouse 4T1 Breast Cancer Model.",2025,Ghafouri-Asbagh A; Tabatabaei K; Vaez H; Jafarizadeh A; Saeedi H; Shokouhi B; Baradaran B
10.1213/ANE.0000000000007085,Ketamine,NMDA receptor,Methylphenidate Reversal of Dexmedetomidine-Induced Versus Ketamine-Induced Sedation in Rats.,2025,Vincent KF; Park GH; Stapley BM; Dillon EJ; Solt K
10.1007/s12035-024-04566-x,MDA,DAT (SLC6A3),Molecular and Behavioral Neuroprotective Effects of Clavulanic Acid and Crocin in Haloperidol-Induced Tardive Dyskinesia in Rats.,2025,Shoae-Hagh P; Razavi BM; Sadeghnia HR; Mehri S; Karimi G; Hosseinzadeh H
10.1177/02698811251326939,Ketamine,5-HT2A,Monoamine neurotransmitter-related gene-based genome-wide association study of low-dose ketamine in patients with treatment-resistant depression.,2025,Kao CF; Tsai SJ; Su TP; Li CT; Lin WC; Hong CJ; Bai YM; Tu PC; Chen MH
10.22038/ijbms.2024.80887.17500,MDA,NMDA receptor,NMDA receptors antagonists alleviated the acute phase of traumatic brain injury.,2025,Hajinejad M; Gharaeian Morshed A; Narouiepour A; Izadpanahi M; Taheri MM; Sadeghian MH; Forouzanfar F; Sahab Negah S
10.3390/cells14130977,MDA,AMPA receptor,Neuroprotective Effect of Mixed Mushroom Mycelia Extract on Neurotoxicity and Neuroinflammation via Regulation of ROS-Induced Oxidative Stress in PC12 and BV2 Cells.,2025,Lee SS; Ko DH; Lee GY; Kim SY; Han SY; Park JY; Park M; Kim HM; Kim YE; Yoo YC
10.3389/fpsyt.2025.1621887,Ketamine,Sigma-1 receptor (SIGMAR1),New and emerging pharmacologic treatments for MDD.,2025,Uyar A; Gonul AS
10.1021/acschemneuro.5c00782,MDMA,SERT (SLC6A4),Next-Generation MDMA Analogue SDMA: Pharmacological and Metabolic Insights.,2025,Kastner N; Nadal-Gratacós N; Hemmer S; Alves da Silva L; McKee JL; Hell T; Cicalese G; Holy M; Kooti F; Jäntsch K
10.3390/jcm14176177,S-ketamine,NMDA receptor,Peripartum Depression Pharmacotherapies Targeting GABA-Glutamate Neurotransmission.,2025,Courtes AC; Smitherman L; Shahani L; Soares JC; Goetzl L; Machado-Vieira R
10.1021/acschemneuro.5c00443,Ibogaine,SERT (SLC6A4),Pharmacological Evaluation of Tropane Analogues at the Serotonin Transporter.,2025,Avanes AA; Warren HT; Senthil A; Olson DE
10.3390/medicina61040558,Ketamine,kappa opioid receptor (OPRK1),Pharmacological Monotherapy for Depressive Disorders: Current and Future-A Narrative Review.,2025,Gao K; Oruc EB; Koparal B
10.1111/bph.70069,Ketamine,NMDA receptor,"Pharmacological characterisation of JNJ-78911118, a novel, centrally-penetrant, selective GluN2A antagonist.",2025,Lord B; Simavorian S; Fraser I; Welty N; Wyatt R; Pritchard R; Fletcher L; Van Der Linde H; Bounkhoun D; Libiger O
10.2174/0113892010299804240324140017,Ibogaine,5-HT2A,"Potential Serotonin 5-HT2A Receptor Agonist of Psychoactive Components of Silene undulata Aiton: LC-MS/MS, ADMET, and Molecular Docking Studies.",2025,Alhawarri MB; Olimat S
10.1177/02698811251330783,Ketamine,5-HT2A,Psilocybin and ketamine affect novel neuropeptides gene expression in the rat hypothalamus.,2025,Pałasz A; Pukowiec M; Bogus K; Suszka-Świtek A; Filipczyk Ł; Mordecka-Chamera K; Worthington JJ; Sygidus M; Wojtas A; Bysiek A
10.1176/appi.ajp.20240378,Ketamine,NMDA receptor,Redefining Ketamine Pharmacology for Antidepressant Action: Synergistic NMDA and Opioid Receptor Interactions?,2025,Levinstein MR; Budinich RC; Bonaventura J; Schatzberg AF; Zarate CA Jr; Michaelides M
10.1016/j.jep.2025.119423,MDA,NMDA receptor,Rescue of CUMS-induced HPA axis hyperfunction and hypothalamic synaptic deficits by Citrus aurantium L. cv. Daidai essential oil via the cAMP/PKA/Grin2b pathway.,2025,Zhang ZY; Liu YF; Zhang SJ; Zhang PP; Shen XX; Lan JL; Mao ZJ; Zhang MJ; Ruan YP; Zhang X
10.1016/j.intimp.2025.115681,Ketamine,SERT (SLC6A4),Role of PI3K/Akt axis in cognitive impact of lumateperone in schizophrenia rat model induced by ketamine.,2025,Abdel Mageed SS; Mangoura SA; Nassar NN; Moawad H; Kamel AS
10.1016/j.pharmr.2025.100046,Ketamine,kappa opioid receptor (OPRK1),Safety in treatment: Classical pharmacotherapeutics and new avenues for addressing maternal depression and anxiety during pregnancy.,2025,Dagher M; Cahill CM; Andrews AM
10.1016/j.jep.2024.118986,MDA,TrkB (NTRK2),"Safflower yellow alleviates cognitive impairment in mice by modulating cholinergic system function, oxidative stress, and CREB/BDNF/TrkB signaling pathway.",2025,Qi Y; Wang Y; Ni M; He Y; Li L; Hu Y
10.1186/s40164-025-00657-0,MDA,NMDA receptor,Sarcosine sensitizes lung adenocarcinoma to chemotherapy by dual activation of ferroptosis via PDK4/PDHA1 signaling and NMDAR-mediated iron export.,2025,Shan G; Bian Y; Ren S; Hu Z; Pan B; Zeng D; Zheng Z; Fan H; Bi G; Yao G
10.1016/bs.irn.2025.04.009,Ketamine,5-HT2A,Serotonergic psychedelics for depression: A comprehensive overview.,2025,Wingert AM; Agnorelli C; Peill J; Reed S; Nutt DJ; Erritzoe D
10.1007/s11481-025-10231-4,Ketamine,Sigma-1 receptor (SIGMAR1),"Sigma-1 Receptor Activation by Fluvoxamine Ameliorates ER Stress, Synaptic Dysfunction and Behavioral Deficits in a Ketamine Model of Schizophrenia.",2025,Ahmed MK; Abdou K; Ibrahim WW; Mohamed AF; El-Boghdady NA
10.1001/jama.2025.13481,Ketamine,5-HT2A,Single Treatment With MM120 (Lysergide) in Generalized Anxiety Disorder: A Randomized Clinical Trial.,2025,Robison R; Barrow R; Conant C; Foster E; Freedman JM; Jacobsen PL; Jemison J; Karas SM; Karlin DR; Solomon TM
