seed_id,dataset,family,query,compound,entity,entity_type,template
mechanistic_04320,mechanistic,pair_core,ETH-LAD 5-HT7 receptor pharmacology assay,ETH-LAD,5-HT7,target,{compound} {entity} receptor pharmacology assay
mechanistic_04321,mechanistic,pair_core,ETH-LAD 5-HT7 functional assay agonist antagonist,ETH-LAD,5-HT7,target,{compound} {entity} functional assay agonist antagonist
mechanistic_04322,mechanistic,pair_core,ETH-LAD mGluR2 GRM2 binding affinity Ki,ETH-LAD,mGluR2 (GRM2),target,{compound} {entity} binding affinity Ki
mechanistic_04323,mechanistic,pair_core,ETH-LAD mGluR2 GRM2 receptor pharmacology assay,ETH-LAD,mGluR2 (GRM2),target,{compound} {entity} receptor pharmacology assay
mechanistic_04324,mechanistic,pair_core,ETH-LAD mGluR2 GRM2 functional assay agonist antagonist,ETH-LAD,mGluR2 (GRM2),target,{compound} {entity} functional assay agonist antagonist
mechanistic_04325,mechanistic,pair_core,ETH-LAD TAAR1 binding affinity Ki,ETH-LAD,TAAR1,target,{compound} {entity} binding affinity Ki
mechanistic_04326,mechanistic,pair_core,ETH-LAD TAAR1 receptor pharmacology assay,ETH-LAD,TAAR1,target,{compound} {entity} receptor pharmacology assay
mechanistic_04327,mechanistic,pair_core,ETH-LAD TAAR1 functional assay agonist antagonist,ETH-LAD,TAAR1,target,{compound} {entity} functional assay agonist antagonist
mechanistic_04328,mechanistic,pair_core,ETH-LAD SERT SLC6A4 binding affinity Ki,ETH-LAD,SERT (SLC6A4),target,{compound} {entity} binding affinity Ki
mechanistic_04329,mechanistic,pair_core,ETH-LAD SERT SLC6A4 receptor pharmacology assay,ETH-LAD,SERT (SLC6A4),target,{compound} {entity} receptor pharmacology assay
mechanistic_04330,mechanistic,pair_core,ETH-LAD SERT SLC6A4 functional assay agonist antagonist,ETH-LAD,SERT (SLC6A4),target,{compound} {entity} functional assay agonist antagonist
mechanistic_04331,mechanistic,pair_core,ETH-LAD NET SLC6A2 binding affinity Ki,ETH-LAD,NET (SLC6A2),target,{compound} {entity} binding affinity Ki
mechanistic_04332,mechanistic,pair_core,ETH-LAD NET SLC6A2 receptor pharmacology assay,ETH-LAD,NET (SLC6A2),target,{compound} {entity} receptor pharmacology assay
mechanistic_04333,mechanistic,pair_core,ETH-LAD NET SLC6A2 functional assay agonist antagonist,ETH-LAD,NET (SLC6A2),target,{compound} {entity} functional assay agonist antagonist
mechanistic_04334,mechanistic,pair_core,ETH-LAD DAT SLC6A3 binding affinity Ki,ETH-LAD,DAT (SLC6A3),target,{compound} {entity} binding affinity Ki
mechanistic_04335,mechanistic,pair_core,ETH-LAD DAT SLC6A3 receptor pharmacology assay,ETH-LAD,DAT (SLC6A3),target,{compound} {entity} receptor pharmacology assay
mechanistic_04336,mechanistic,pair_core,ETH-LAD DAT SLC6A3 functional assay agonist antagonist,ETH-LAD,DAT (SLC6A3),target,{compound} {entity} functional assay agonist antagonist
mechanistic_04337,mechanistic,pair_core,ETH-LAD VMAT2 SLC18A2 binding affinity Ki,ETH-LAD,VMAT2 (SLC18A2),target,{compound} {entity} binding affinity Ki
mechanistic_04338,mechanistic,pair_core,ETH-LAD VMAT2 SLC18A2 receptor pharmacology assay,ETH-LAD,VMAT2 (SLC18A2),target,{compound} {entity} receptor pharmacology assay
mechanistic_04339,mechanistic,pair_core,ETH-LAD VMAT2 SLC18A2 functional assay agonist antagonist,ETH-LAD,VMAT2 (SLC18A2),target,{compound} {entity} functional assay agonist antagonist
mechanistic_04340,mechanistic,pair_core,ETH-LAD D1 receptor DRD1 binding affinity Ki,ETH-LAD,D1 receptor (DRD1),target,{compound} {entity} binding affinity Ki
mechanistic_04341,mechanistic,pair_core,ETH-LAD D1 receptor DRD1 receptor pharmacology assay,ETH-LAD,D1 receptor (DRD1),target,{compound} {entity} receptor pharmacology assay
mechanistic_04342,mechanistic,pair_core,ETH-LAD D1 receptor DRD1 functional assay agonist antagonist,ETH-LAD,D1 receptor (DRD1),target,{compound} {entity} functional assay agonist antagonist
mechanistic_04343,mechanistic,pair_core,ETH-LAD D2 receptor DRD2 binding affinity Ki,ETH-LAD,D2 receptor (DRD2),target,{compound} {entity} binding affinity Ki
mechanistic_04344,mechanistic,pair_core,ETH-LAD D2 receptor DRD2 receptor pharmacology assay,ETH-LAD,D2 receptor (DRD2),target,{compound} {entity} receptor pharmacology assay
mechanistic_04345,mechanistic,pair_core,ETH-LAD D2 receptor DRD2 functional assay agonist antagonist,ETH-LAD,D2 receptor (DRD2),target,{compound} {entity} functional assay agonist antagonist
mechanistic_04346,mechanistic,pair_core,ETH-LAD D3 receptor DRD3 binding affinity Ki,ETH-LAD,D3 receptor (DRD3),target,{compound} {entity} binding affinity Ki
mechanistic_04347,mechanistic,pair_core,ETH-LAD D3 receptor DRD3 receptor pharmacology assay,ETH-LAD,D3 receptor (DRD3),target,{compound} {entity} receptor pharmacology assay
mechanistic_04348,mechanistic,pair_core,ETH-LAD D3 receptor DRD3 functional assay agonist antagonist,ETH-LAD,D3 receptor (DRD3),target,{compound} {entity} functional assay agonist antagonist
mechanistic_04349,mechanistic,pair_core,ETH-LAD D4 receptor DRD4 binding affinity Ki,ETH-LAD,D4 receptor (DRD4),target,{compound} {entity} binding affinity Ki
mechanistic_04350,mechanistic,pair_core,ETH-LAD D4 receptor DRD4 receptor pharmacology assay,ETH-LAD,D4 receptor (DRD4),target,{compound} {entity} receptor pharmacology assay
mechanistic_04351,mechanistic,pair_core,ETH-LAD D4 receptor DRD4 functional assay agonist antagonist,ETH-LAD,D4 receptor (DRD4),target,{compound} {entity} functional assay agonist antagonist
mechanistic_04352,mechanistic,pair_core,ETH-LAD D5 receptor DRD5 binding affinity Ki,ETH-LAD,D5 receptor (DRD5),target,{compound} {entity} binding affinity Ki
mechanistic_04353,mechanistic,pair_core,ETH-LAD D5 receptor DRD5 receptor pharmacology assay,ETH-LAD,D5 receptor (DRD5),target,{compound} {entity} receptor pharmacology assay
mechanistic_04354,mechanistic,pair_core,ETH-LAD D5 receptor DRD5 functional assay agonist antagonist,ETH-LAD,D5 receptor (DRD5),target,{compound} {entity} functional assay agonist antagonist
mechanistic_04355,mechanistic,pair_core,ETH-LAD Alpha1A adrenergic receptor ADRA1A binding affinity Ki,ETH-LAD,Alpha1A adrenergic receptor (ADRA1A),target,{compound} {entity} binding affinity Ki
mechanistic_04356,mechanistic,pair_core,ETH-LAD Alpha1A adrenergic receptor ADRA1A receptor pharmacology assay,ETH-LAD,Alpha1A adrenergic receptor (ADRA1A),target,{compound} {entity} receptor pharmacology assay
mechanistic_04357,mechanistic,pair_core,ETH-LAD Alpha1A adrenergic receptor ADRA1A functional assay agonist antagonist,ETH-LAD,Alpha1A adrenergic receptor (ADRA1A),target,{compound} {entity} functional assay agonist antagonist
mechanistic_04358,mechanistic,pair_core,ETH-LAD Alpha1B adrenergic receptor ADRA1B binding affinity Ki,ETH-LAD,Alpha1B adrenergic receptor (ADRA1B),target,{compound} {entity} binding affinity Ki
mechanistic_04359,mechanistic,pair_core,ETH-LAD Alpha1B adrenergic receptor ADRA1B receptor pharmacology assay,ETH-LAD,Alpha1B adrenergic receptor (ADRA1B),target,{compound} {entity} receptor pharmacology assay
mechanistic_04360,mechanistic,pair_core,ETH-LAD Alpha1B adrenergic receptor ADRA1B functional assay agonist antagonist,ETH-LAD,Alpha1B adrenergic receptor (ADRA1B),target,{compound} {entity} functional assay agonist antagonist
mechanistic_04361,mechanistic,pair_core,ETH-LAD Alpha2A adrenergic receptor ADRA2A binding affinity Ki,ETH-LAD,Alpha2A adrenergic receptor (ADRA2A),target,{compound} {entity} binding affinity Ki
mechanistic_04362,mechanistic,pair_core,ETH-LAD Alpha2A adrenergic receptor ADRA2A receptor pharmacology assay,ETH-LAD,Alpha2A adrenergic receptor (ADRA2A),target,{compound} {entity} receptor pharmacology assay
mechanistic_04363,mechanistic,pair_core,ETH-LAD Alpha2A adrenergic receptor ADRA2A functional assay agonist antagonist,ETH-LAD,Alpha2A adrenergic receptor (ADRA2A),target,{compound} {entity} functional assay agonist antagonist
mechanistic_04364,mechanistic,pair_core,ETH-LAD Alpha2B adrenergic receptor ADRA2B binding affinity Ki,ETH-LAD,Alpha2B adrenergic receptor (ADRA2B),target,{compound} {entity} binding affinity Ki
mechanistic_04365,mechanistic,pair_core,ETH-LAD Alpha2B adrenergic receptor ADRA2B receptor pharmacology assay,ETH-LAD,Alpha2B adrenergic receptor (ADRA2B),target,{compound} {entity} receptor pharmacology assay
mechanistic_04366,mechanistic,pair_core,ETH-LAD Alpha2B adrenergic receptor ADRA2B functional assay agonist antagonist,ETH-LAD,Alpha2B adrenergic receptor (ADRA2B),target,{compound} {entity} functional assay agonist antagonist
mechanistic_04367,mechanistic,pair_core,ETH-LAD Alpha2C adrenergic receptor ADRA2C binding affinity Ki,ETH-LAD,Alpha2C adrenergic receptor (ADRA2C),target,{compound} {entity} binding affinity Ki
mechanistic_04368,mechanistic,pair_core,ETH-LAD Alpha2C adrenergic receptor ADRA2C receptor pharmacology assay,ETH-LAD,Alpha2C adrenergic receptor (ADRA2C),target,{compound} {entity} receptor pharmacology assay
mechanistic_04369,mechanistic,pair_core,ETH-LAD Alpha2C adrenergic receptor ADRA2C functional assay agonist antagonist,ETH-LAD,Alpha2C adrenergic receptor (ADRA2C),target,{compound} {entity} functional assay agonist antagonist
mechanistic_04370,mechanistic,pair_core,ETH-LAD Beta1 adrenergic receptor ADRB1 binding affinity Ki,ETH-LAD,Beta1 adrenergic receptor (ADRB1),target,{compound} {entity} binding affinity Ki
mechanistic_04371,mechanistic,pair_core,ETH-LAD Beta1 adrenergic receptor ADRB1 receptor pharmacology assay,ETH-LAD,Beta1 adrenergic receptor (ADRB1),target,{compound} {entity} receptor pharmacology assay
mechanistic_04372,mechanistic,pair_core,ETH-LAD Beta1 adrenergic receptor ADRB1 functional assay agonist antagonist,ETH-LAD,Beta1 adrenergic receptor (ADRB1),target,{compound} {entity} functional assay agonist antagonist
mechanistic_04373,mechanistic,pair_core,ETH-LAD Beta2 adrenergic receptor ADRB2 binding affinity Ki,ETH-LAD,Beta2 adrenergic receptor (ADRB2),target,{compound} {entity} binding affinity Ki
mechanistic_04374,mechanistic,pair_core,ETH-LAD Beta2 adrenergic receptor ADRB2 receptor pharmacology assay,ETH-LAD,Beta2 adrenergic receptor (ADRB2),target,{compound} {entity} receptor pharmacology assay
mechanistic_04375,mechanistic,pair_core,ETH-LAD Beta2 adrenergic receptor ADRB2 functional assay agonist antagonist,ETH-LAD,Beta2 adrenergic receptor (ADRB2),target,{compound} {entity} functional assay agonist antagonist
mechanistic_04376,mechanistic,pair_core,ETH-LAD M1 muscarinic receptor CHRM1 binding affinity Ki,ETH-LAD,M1 muscarinic receptor (CHRM1),target,{compound} {entity} binding affinity Ki
mechanistic_04377,mechanistic,pair_core,ETH-LAD M1 muscarinic receptor CHRM1 receptor pharmacology assay,ETH-LAD,M1 muscarinic receptor (CHRM1),target,{compound} {entity} receptor pharmacology assay
mechanistic_04378,mechanistic,pair_core,ETH-LAD M1 muscarinic receptor CHRM1 functional assay agonist antagonist,ETH-LAD,M1 muscarinic receptor (CHRM1),target,{compound} {entity} functional assay agonist antagonist
mechanistic_04379,mechanistic,pair_core,ETH-LAD M2 muscarinic receptor CHRM2 binding affinity Ki,ETH-LAD,M2 muscarinic receptor (CHRM2),target,{compound} {entity} binding affinity Ki
mechanistic_04380,mechanistic,pair_core,ETH-LAD M2 muscarinic receptor CHRM2 receptor pharmacology assay,ETH-LAD,M2 muscarinic receptor (CHRM2),target,{compound} {entity} receptor pharmacology assay
mechanistic_04381,mechanistic,pair_core,ETH-LAD M2 muscarinic receptor CHRM2 functional assay agonist antagonist,ETH-LAD,M2 muscarinic receptor (CHRM2),target,{compound} {entity} functional assay agonist antagonist
mechanistic_04382,mechanistic,pair_core,ETH-LAD M3 muscarinic receptor CHRM3 binding affinity Ki,ETH-LAD,M3 muscarinic receptor (CHRM3),target,{compound} {entity} binding affinity Ki
mechanistic_04383,mechanistic,pair_core,ETH-LAD M3 muscarinic receptor CHRM3 receptor pharmacology assay,ETH-LAD,M3 muscarinic receptor (CHRM3),target,{compound} {entity} receptor pharmacology assay
mechanistic_04384,mechanistic,pair_core,ETH-LAD M3 muscarinic receptor CHRM3 functional assay agonist antagonist,ETH-LAD,M3 muscarinic receptor (CHRM3),target,{compound} {entity} functional assay agonist antagonist
mechanistic_04385,mechanistic,pair_core,ETH-LAD M4 muscarinic receptor CHRM4 binding affinity Ki,ETH-LAD,M4 muscarinic receptor (CHRM4),target,{compound} {entity} binding affinity Ki
mechanistic_04386,mechanistic,pair_core,ETH-LAD M4 muscarinic receptor CHRM4 receptor pharmacology assay,ETH-LAD,M4 muscarinic receptor (CHRM4),target,{compound} {entity} receptor pharmacology assay
mechanistic_04387,mechanistic,pair_core,ETH-LAD M4 muscarinic receptor CHRM4 functional assay agonist antagonist,ETH-LAD,M4 muscarinic receptor (CHRM4),target,{compound} {entity} functional assay agonist antagonist
mechanistic_04388,mechanistic,pair_core,ETH-LAD M5 muscarinic receptor CHRM5 binding affinity Ki,ETH-LAD,M5 muscarinic receptor (CHRM5),target,{compound} {entity} binding affinity Ki
mechanistic_04389,mechanistic,pair_core,ETH-LAD M5 muscarinic receptor CHRM5 receptor pharmacology assay,ETH-LAD,M5 muscarinic receptor (CHRM5),target,{compound} {entity} receptor pharmacology assay
mechanistic_04390,mechanistic,pair_core,ETH-LAD M5 muscarinic receptor CHRM5 functional assay agonist antagonist,ETH-LAD,M5 muscarinic receptor (CHRM5),target,{compound} {entity} functional assay agonist antagonist
mechanistic_04391,mechanistic,pair_core,ETH-LAD H1 receptor HRH1 binding affinity Ki,ETH-LAD,H1 receptor (HRH1),target,{compound} {entity} binding affinity Ki
mechanistic_04392,mechanistic,pair_core,ETH-LAD H1 receptor HRH1 receptor pharmacology assay,ETH-LAD,H1 receptor (HRH1),target,{compound} {entity} receptor pharmacology assay
mechanistic_04393,mechanistic,pair_core,ETH-LAD H1 receptor HRH1 functional assay agonist antagonist,ETH-LAD,H1 receptor (HRH1),target,{compound} {entity} functional assay agonist antagonist
mechanistic_04394,mechanistic,pair_core,ETH-LAD H2 receptor HRH2 binding affinity Ki,ETH-LAD,H2 receptor (HRH2),target,{compound} {entity} binding affinity Ki
mechanistic_04395,mechanistic,pair_core,ETH-LAD H2 receptor HRH2 receptor pharmacology assay,ETH-LAD,H2 receptor (HRH2),target,{compound} {entity} receptor pharmacology assay
mechanistic_04396,mechanistic,pair_core,ETH-LAD H2 receptor HRH2 functional assay agonist antagonist,ETH-LAD,H2 receptor (HRH2),target,{compound} {entity} functional assay agonist antagonist
mechanistic_04397,mechanistic,pair_core,ETH-LAD Sigma-1 receptor SIGMAR1 binding affinity Ki,ETH-LAD,Sigma-1 receptor (SIGMAR1),target,{compound} {entity} binding affinity Ki
mechanistic_04398,mechanistic,pair_core,ETH-LAD Sigma-1 receptor SIGMAR1 receptor pharmacology assay,ETH-LAD,Sigma-1 receptor (SIGMAR1),target,{compound} {entity} receptor pharmacology assay
mechanistic_04399,mechanistic,pair_core,ETH-LAD Sigma-1 receptor SIGMAR1 functional assay agonist antagonist,ETH-LAD,Sigma-1 receptor (SIGMAR1),target,{compound} {entity} functional assay agonist antagonist
mechanistic_04400,mechanistic,pair_core,ETH-LAD Sigma-2 receptor TMEM97 binding affinity Ki,ETH-LAD,Sigma-2 receptor (TMEM97),target,{compound} {entity} binding affinity Ki
mechanistic_04401,mechanistic,pair_core,ETH-LAD Sigma-2 receptor TMEM97 receptor pharmacology assay,ETH-LAD,Sigma-2 receptor (TMEM97),target,{compound} {entity} receptor pharmacology assay
mechanistic_04402,mechanistic,pair_core,ETH-LAD Sigma-2 receptor TMEM97 functional assay agonist antagonist,ETH-LAD,Sigma-2 receptor (TMEM97),target,{compound} {entity} functional assay agonist antagonist
mechanistic_04403,mechanistic,pair_core,ETH-LAD kappa opioid receptor OPRK1 binding affinity Ki,ETH-LAD,kappa opioid receptor (OPRK1),target,{compound} {entity} binding affinity Ki
mechanistic_04404,mechanistic,pair_core,ETH-LAD kappa opioid receptor OPRK1 receptor pharmacology assay,ETH-LAD,kappa opioid receptor (OPRK1),target,{compound} {entity} receptor pharmacology assay
mechanistic_04405,mechanistic,pair_core,ETH-LAD kappa opioid receptor OPRK1 functional assay agonist antagonist,ETH-LAD,kappa opioid receptor (OPRK1),target,{compound} {entity} functional assay agonist antagonist
mechanistic_04406,mechanistic,pair_core,ETH-LAD mu opioid receptor OPRM1 binding affinity Ki,ETH-LAD,mu opioid receptor (OPRM1),target,{compound} {entity} binding affinity Ki
mechanistic_04407,mechanistic,pair_core,ETH-LAD mu opioid receptor OPRM1 receptor pharmacology assay,ETH-LAD,mu opioid receptor (OPRM1),target,{compound} {entity} receptor pharmacology assay
mechanistic_04408,mechanistic,pair_core,ETH-LAD mu opioid receptor OPRM1 functional assay agonist antagonist,ETH-LAD,mu opioid receptor (OPRM1),target,{compound} {entity} functional assay agonist antagonist
mechanistic_04409,mechanistic,pair_core,ETH-LAD delta opioid receptor OPRD1 binding affinity Ki,ETH-LAD,delta opioid receptor (OPRD1),target,{compound} {entity} binding affinity Ki
mechanistic_04410,mechanistic,pair_core,ETH-LAD delta opioid receptor OPRD1 receptor pharmacology assay,ETH-LAD,delta opioid receptor (OPRD1),target,{compound} {entity} receptor pharmacology assay
mechanistic_04411,mechanistic,pair_core,ETH-LAD delta opioid receptor OPRD1 functional assay agonist antagonist,ETH-LAD,delta opioid receptor (OPRD1),target,{compound} {entity} functional assay agonist antagonist
mechanistic_04412,mechanistic,pair_core,ETH-LAD NMDA receptor binding affinity Ki,ETH-LAD,NMDA receptor,target,{compound} {entity} binding affinity Ki
mechanistic_04413,mechanistic,pair_core,ETH-LAD NMDA receptor pharmacology assay,ETH-LAD,NMDA receptor,target,{compound} {entity} receptor pharmacology assay
mechanistic_04414,mechanistic,pair_core,ETH-LAD NMDA receptor functional assay agonist antagonist,ETH-LAD,NMDA receptor,target,{compound} {entity} functional assay agonist antagonist
mechanistic_04415,mechanistic,pair_core,ETH-LAD AMPA receptor binding affinity Ki,ETH-LAD,AMPA receptor,target,{compound} {entity} binding affinity Ki
mechanistic_04416,mechanistic,pair_core,ETH-LAD AMPA receptor pharmacology assay,ETH-LAD,AMPA receptor,target,{compound} {entity} receptor pharmacology assay
mechanistic_04417,mechanistic,pair_core,ETH-LAD AMPA receptor functional assay agonist antagonist,ETH-LAD,AMPA receptor,target,{compound} {entity} functional assay agonist antagonist
mechanistic_04418,mechanistic,pair_core,ETH-LAD TrkB NTRK2 binding affinity Ki,ETH-LAD,TrkB (NTRK2),target,{compound} {entity} binding affinity Ki
mechanistic_04419,mechanistic,pair_core,ETH-LAD TrkB NTRK2 receptor pharmacology assay,ETH-LAD,TrkB (NTRK2),target,{compound} {entity} receptor pharmacology assay
mechanistic_04420,mechanistic,pair_core,ETH-LAD TrkB NTRK2 functional assay agonist antagonist,ETH-LAD,TrkB (NTRK2),target,{compound} {entity} functional assay agonist antagonist
mechanistic_04421,mechanistic,pair_core,ETH-LAD CB1 receptor CNR1 binding affinity Ki,ETH-LAD,CB1 receptor (CNR1),target,{compound} {entity} binding affinity Ki
mechanistic_04422,mechanistic,pair_core,ETH-LAD CB1 receptor CNR1 receptor pharmacology assay,ETH-LAD,CB1 receptor (CNR1),target,{compound} {entity} receptor pharmacology assay
mechanistic_04423,mechanistic,pair_core,ETH-LAD CB1 receptor CNR1 functional assay agonist antagonist,ETH-LAD,CB1 receptor (CNR1),target,{compound} {entity} functional assay agonist antagonist
mechanistic_04424,mechanistic,pair_core,ETH-LAD CB2 receptor CNR2 binding affinity Ki,ETH-LAD,CB2 receptor (CNR2),target,{compound} {entity} binding affinity Ki
mechanistic_04425,mechanistic,pair_core,ETH-LAD CB2 receptor CNR2 receptor pharmacology assay,ETH-LAD,CB2 receptor (CNR2),target,{compound} {entity} receptor pharmacology assay
mechanistic_04426,mechanistic,pair_core,ETH-LAD CB2 receptor CNR2 functional assay agonist antagonist,ETH-LAD,CB2 receptor (CNR2),target,{compound} {entity} functional assay agonist antagonist
mechanistic_04427,mechanistic,pair_core,PRO-LAD 5-HT2A binding affinity Ki,PRO-LAD,5-HT2A,target,{compound} {entity} binding affinity Ki
mechanistic_04428,mechanistic,pair_core,PRO-LAD 5-HT2A receptor pharmacology assay,PRO-LAD,5-HT2A,target,{compound} {entity} receptor pharmacology assay
mechanistic_04429,mechanistic,pair_core,PRO-LAD 5-HT2A functional assay agonist antagonist,PRO-LAD,5-HT2A,target,{compound} {entity} functional assay agonist antagonist
mechanistic_04430,mechanistic,pair_core,PRO-LAD 5-HT2B binding affinity Ki,PRO-LAD,5-HT2B,target,{compound} {entity} binding affinity Ki
mechanistic_04431,mechanistic,pair_core,PRO-LAD 5-HT2B receptor pharmacology assay,PRO-LAD,5-HT2B,target,{compound} {entity} receptor pharmacology assay
mechanistic_04432,mechanistic,pair_core,PRO-LAD 5-HT2B functional assay agonist antagonist,PRO-LAD,5-HT2B,target,{compound} {entity} functional assay agonist antagonist
mechanistic_04433,mechanistic,pair_core,PRO-LAD 5-HT2C binding affinity Ki,PRO-LAD,5-HT2C,target,{compound} {entity} binding affinity Ki
mechanistic_04434,mechanistic,pair_core,PRO-LAD 5-HT2C receptor pharmacology assay,PRO-LAD,5-HT2C,target,{compound} {entity} receptor pharmacology assay
mechanistic_04435,mechanistic,pair_core,PRO-LAD 5-HT2C functional assay agonist antagonist,PRO-LAD,5-HT2C,target,{compound} {entity} functional assay agonist antagonist
mechanistic_04436,mechanistic,pair_core,PRO-LAD 5-HT1A binding affinity Ki,PRO-LAD,5-HT1A,target,{compound} {entity} binding affinity Ki
mechanistic_04437,mechanistic,pair_core,PRO-LAD 5-HT1A receptor pharmacology assay,PRO-LAD,5-HT1A,target,{compound} {entity} receptor pharmacology assay
mechanistic_04438,mechanistic,pair_core,PRO-LAD 5-HT1A functional assay agonist antagonist,PRO-LAD,5-HT1A,target,{compound} {entity} functional assay agonist antagonist
mechanistic_04439,mechanistic,pair_core,PRO-LAD 5-HT1B binding affinity Ki,PRO-LAD,5-HT1B,target,{compound} {entity} binding affinity Ki
mechanistic_04440,mechanistic,pair_core,PRO-LAD 5-HT1B receptor pharmacology assay,PRO-LAD,5-HT1B,target,{compound} {entity} receptor pharmacology assay
