# discovered queue (mechanistic) generated at 2026-04-20T16:01:59.580545+00:00
# doi,compound,target,optional_study_title,optional_study_year,optional_authors
10.7554/eLife.104006,Psilocin,5-HT2A,Psilocin fosters neuroplasticity in iPSC-derived human cortical neurons.,2026,Schmidt M; Hoffrichter A; Davoudi M; Horschitz S; Lau T; Meinhardt MW; Spanagel R; Ladewig J; Köhr G; Koch P
10.2174/011570159x370669250526115723,DMT,TAAR1,The Role of Trace Amine-Associated Receptor 1 (TAAR1) in the Pathophysiology and Treatment of Depression,2026,Wei Guan
10.1038/s41380-025-03128-4,MDMA,SERT (SLC6A4),5-HT(2C) receptors in the nucleus accumbens constrain the rewarding effects of MDMA.,2025,Pomrenze MB; Vaillancourt S; Salgado JS; Raymond KB; Llorach P; Sacai H; Rijsketic DR; Hietamies TM; Touponse GC; Cardozo Pinto DF
10.1007/s00213-023-06517-1,5-MeO-DMT,5-HT1A,"5-MeO-DMT: An atypical psychedelic with unique pharmacology, phenomenology & risk?",2025,Dourron HM; Nichols CD; Simonsson O; Bradley M; Carhart-Harris R; Hendricks PS
10.1177/02698811251378512,DMT,5-HT2A,"A novel psychedelic 5-HT(2A) receptor agonist GM-2505: The pharmacokinetic, safety, and pharmacodynamic profile from a randomized trial healthy volunteer.",2025,Marek GJ; Makai-Bölöni S; Umbricht D; Christian EP; Winters J; Dvorak D; Raines S; Hughes ZA; Austin EW; Klein AK
10.1016/j.neurot.2025.e00624,DMT,TAAR1,Applications of artificial intelligence in drug discovery for neurological diseases,2025,Sean Ekins; Thomas R. Lane
10.1177/02698811251330741,LSD,5-HT2A,Are the LSD-analogs lisuride and ergotamine examples of non-hallucinogenic serotonin 5-HT2A receptor agonists?,2025,Jan Kehler; Morten Skøtt Thomsen Lindskov
10.2174/011570159x340635241022113450,DMT,TAAR1,"Aryl Hydrocarbon Receptor Establishes a Delicate Balance between the Level of the Trace Amine Tryptamine and Monoamine Oxidase Activity in the Brain and Periphery in Health and Conditions such as Neurodegenerative, Neurodevelopmental, and Psychiatric Disorders",2025,Marta Kot
10.1002/hup.70019,DMT,Sigma-1 receptor (SIGMAR1),Could R-Ketamine and Wolfram Syndrome Inform Understanding of Depression and Suicidality? A Sigma-1 Receptor-Based Perspective.,2025,Kalkman HO; Smigielski L
10.3390/ph18020157,Ketamine,NMDA receptor,"Demystifying the Antidepressant Mechanism of Action of Stinels, a Novel Class of Neuroplastogens: Positive Allosteric Modulators of the NMDA Receptor.",2025,Donello JE; McIntyre RS; Pickel DB; Stahl SM
10.1007/s00018-024-05519-2,Ibogaine,kappa opioid receptor (OPRK1),Effects of psychedelics on opioid use disorder: a scoping review of preclinical studies,2025,Alejandra Pulido-Saavedra; Henrique Nunes Pereira Oliva; Tiago Paiva Prudente; Razi Kitaneh; Eric J. Nunes; Colleen Fogg; Melissa Funaro; Jeremy Weleff; Anahita Bassir Nia; Gustavo A. Angarita
10.1111/bph.70109,Psilocin,5-HT2A,Evidence that 5-HT(2A) receptor signalling efficacy and not biased agonism differentiates serotonergic psychedelic from non-psychedelic drugs.,2025,Ippolito A; Vasudevan S; Hurley S; Gilmour G; Westhorpe F; Churchill G; Sharp T
10.3390/ijms26051946,Psilocin,5-HT2A,Exploring the Potential of Coumarin Derivatives on Serotonin Receptors 5-HT(1A) and 5HT(2A).,2025,Ostrowska K; Horosz G; Kruk K; Sieroń B; Leśniak A; Czartoryska Z; Bujalska-Zadrożny M; Milenkovic D; Trzaskowski B
10.1073/pnas.2416106122,LSD,5-HT2A,Molecular design of a therapeutic LSD analogue with reduced hallucinogenic potential.,2025,Tuck JR; Dunlap LE; Khatib YA; Hatzipantelis CJ; Weiser Novak S; Rahn RM; Davis AR; Mosswood A; Vernier AMM; Fenton EM
10.1021/acschemneuro.4c00789,Ayahuasca,,Monoamine Oxidase Inhibitors Present in Tobacco Modulate Dopamine Balance Via the Dopamine Transporter.,2025,Saro G; Johne S; Latino DARS; Moine F; van der Toorn M; Mathis C; Veljkovic E
10.1016/j.pnpbp.2025.111259,DMT,5-HT2A,"N, N-dimethyltryptamine (DMT) in rodent brain: Concentrations, distribution, and recent pharmacological data.",2025,Barker SA
10.1111/bph.70050,LSD,5-HT2A,Neuropsychopharmacology of hallucinogenic and non‐hallucinogenic 5‐HT<sub>2A</sub> receptor agonists,2025,Trevor Sharp; Aurelija Ippolito
10.3390/ph18050665,DMT,TAAR1,New Agents in the Treatment of Psychiatric Disorders: What Innovations and in What Areas of Psychopathology?,2025,Paola Bozzatello; Roberta Novelli; Rebecca Schisano; Claudio Brasso; Paola Rocca; Silvio Bellino
10.1021/acschemneuro.5c00782,MDMA,SERT (SLC6A4),Next-Generation MDMA Analogue SDMA: Pharmacological and Metabolic Insights.,2025,Kastner N; Nadal-Gratacós N; Hemmer S; Alves da Silva L; McKee JL; Hell T; Cicalese G; Holy M; Kooti F; Jäntsch K
10.1021/acschemneuro.5c00443,MDMA,SERT (SLC6A4),Pharmacological Evaluation of Tropane Analogues at the Serotonin Transporter.,2025,Avanes AA; Warren HT; Senthil A; Olson DE
10.1177/02698811251361453,Psilocin,5-HT2A,Pharmacological characterisation of psilocybin and 5-MeO-DMT discriminative cues in the rat and their translational value for identifying novel psychedelics.,2025,Higgins GA; MacMillan C; de Lannoy I; Tyler C; Slassi M
10.7554/elife.104006.1,Psilocybin,5-HT2A,Psilocin fosters neuroplasticity in iPSC-derived human cortical neurons,2025,Målin Schmidt; Anne Hoffrichter; Mahnaz Davoudi; Sandra Horschitz; Thorsten Lau; Marcus W. Meinhardt; Rainer Spanagel; Julia Ladewig; Georg Köhr; Philipp Koch
10.1002/prp2.70079,Psilocin,5-HT2A,"Psilocin, A Psychedelic Drug, Exerts Anticonvulsant Effects Against PTZ- and MES-Induced Seizures in Mice via 5-HT1A and CB1 Receptors: Involvement of Nitrergic, Opioidergic, and Kynurenine Pathways.",2025,Balabandian M; Manavi MA; Lesani A; Mohammad Jafari R; Shafaroodi H; Heidari N; Mirnajafi-Zadeh J; Foroumadi A; Afrooghe A; Dehpour AR
10.1038/s41593-025-02069-z,Psilocybin,5-HT2A,Psychedelic 5-HT(2A) receptor agonism alters neurovascular coupling and differentially affects neuronal and hemodynamic measures of brain function.,2025,Padawer-Curry JA; Krentzman OJ; Kuo CC; Wang X; Bice AR; Nicol GE; Snyder AZ; Siegel JS; McCall JG; Bauer AQ
10.3389/fphar.2025.1703480,Psilocin,5-HT2A,"Receptor interaction profiles of 4-alkoxy-2,6-dimethoxyphenethylamines (Ψ derivatives) and related amphetamines.",2025,Kolaczynska KE; Trachsel D; Hoener MC; Liechti ME; Luethi D
10.1007/s11064-025-04337-7,DMT,TAAR1,Regulation by Trace Amine-Associated Receptor 1 (TAAR1) of Dopaminergic-GABAergic Interaction in the Striatum: Effects of the Enhancer Drug (-)BPAP,2025,Laszlo G. Harsing; Gábor Szénási; Balázs Fehér; Ildikó Miklya
10.1007/s11064-025-04525-5,DMT,TAAR1,Role of Glial Trace Amine Associated Receptor 1 (TAAR1) and Microbiota in Schizophrenia.,2025,Tsytsarev V; Vaganova AN; Volnova A; Fesenko Z; Getachew B; Gainetdinov RR; Tizabi Y
10.1021/acschemneuro.5c00647,LSD,5-HT2C,Serotonin 5-HT(2C) Receptor Signaling Analysis Reveals Psychedelic Biased Agonism.,2025,Bonniwell EM; Alabdali R; Hennessey JJ; McKee JL; Cavalco NG; Lammers JC; Moore EJ; Franchini L; Orlandi C; McCorvy JD
10.1038/s41467-025-64887-w,,D1 receptor (DRD1),Sex-specific role of the 5-HT(2A) receptor in psilocybin-induced extinction of opioid reward.,2025,Jaster AM; Hadlock TM; Buzzi B; Maltman JL; Silva GM; Saha S; Koseli E; Pondelick AM; Thakur N; Zhang X
10.34133/research.0987,5-MeO-DMT,5-HT1A,Structural Pharmacology of Bufotenine Derivatives in Activating the 5-HT(1A) Receptor for Therapeutic Potential in Depression and Anxiety.,2025,Li SJ; Yuan QN; Wu WY; Chen ZH; Chen D; Shan H; Chu QY; Hu W; Wu K; Liu T
10.3390/molecules30102165,,5-HT1B,"Synthesis, Experimental and Computational Evaluation of SERAAK1 as a 5-HT2A Receptor Ligand",2025,Agata Zięba; Ewa Kędzierska; Michał K. Jastrzębski; Tadeusz Karcz; Agnieszka Olejarz‐Maciej; Agata Sumara; Tuomo Laitinen; Tomasz M. Wróbel; Emilia Fornal; Marián Castro
10.1021/acsptsci.5c00208,,5-HT1D,"The Selective Serotonin 5‑HT2A Receptor Agonist (S)‑3-(2,5-Dimethoxy-4-(trifluoromethyl)phenyl)piperidine (LPH-5) Induces Persistent and Robust Antidepressant-Like Effects in Rodents.",2025,A. A. Jensen; Claudia R. Cecchi; M. Hibicke; Astrid H. Bach; Erik Kaadt; Emil Märcher-Rørsted; Charles D. Nichols; B. Elfving; Jesper L. Kristensen
10.1016/j.ejphar.2025.178194,DMT,TAAR1,The anticonvulsant activity of trace amine-associated receptor 1 (TAAR1) agonists involves GABAB receptors in mice,2025,Misato Yoshikawa; Miki Fukugami; Katsuya Suemaru
10.1177/02698811251364394,DMT,TAAR1,Trace amine-associated receptor 1 (TAAR1) activation reduced mania-relevant hyperexploration and risky decision-making in dopamine transporter knockdown mice,2025,Tarannum Yumi Munir; Benjamin Z Roberts; Jared W Young
10.3390/ph18010130,DMT,TAAR1,Uncovering Psychedelics: From Neural Circuits to Therapeutic Applications,2025,Alice Melani; Marco Bonaso; Letizia Biso; Benedetta Zucchini; Ciro Conversano; Marco Scarselli
10.1101/2024.10.20.619256,MDMA,SERT (SLC6A4),5-HT(2C) receptors in the nucleus accumbens constrain the rewarding effects of MDMA.,2024,Pomrenze MB; Vaillancourt S; Salgado JS; Raymond KB; Llorach P; Touponse GC; Cardozo Pinto DF; Rastegar Z; Casey AB; Eshel N
10.3390/ijms25020687,Ibogaine,kappa opioid receptor (OPRK1),5-HT2A Receptor Knockout Mice Show Sex-Dependent Differences following Acute Noribogaine Administration,2024,Sofía Villalba; Bruno González; Stephanie Junge; Alejandra Bernardi; Joaqúın González; Catherine Fagúndez; Pablo Torterolo; Ignacio Carrera; Francisco J. Urbano; Verónica Bisagno
10.1038/s41598-024-61474-9,5-MeO-DMT,5-HT1A,5-MeO-DMT induces sleep-like LFP spectral signatures in the hippocampus and prefrontal cortex of awake rats.,2024,Souza AC; Souza BC; França A; Moradi M; Souza NC; Leão KE; Tort ABL; Leão RN; Lopes-Dos-Santos V; Ribeiro S
10.1111/cns.14598,S-ketamine,NMDA receptor,A novel NMDA receptor modulator: the antidepressant effect and mechanism of GW043.,2024,Tiliwaerde M; Gao N; Yang Y; Jin Z
10.3390/ijtm4010010,,5-HT5A,"Advancements Exploring Major Depressive Disorder: Insights on Oxidative Stress, Serotonin Metabolism, BDNF, HPA Axis Dysfunction, and Pharmacotherapy Advances",2024,Ana Salomé Correia; Nuno Vale
10.1093/jnen/nlae004,2C-B,5-HT2A,Altered 5-HT2A/C receptor binding in the medulla oblongata in the sudden infant death syndrome (SIDS): Part II. Age-associated alterations in serotonin receptor binding profiles within medullary nuclei supporting cardiorespiratory homeostasis,2024,Kevin J Cummings; James C. Leiter; Felicia Trachtenberg; Benjamin W. Okaty; Robert A. Darnall; Elisabeth A. Haas; Ronald M. Harper; Eugene E. Nattie; H. Krous; Othon J Mena
10.1038/s41386-024-01794-6,Psilocybin,5-HT2A,Antidepressant-like effects of psychedelics in a chronic despair mouse model: is the 5-HT2A receptor the unique player?,2024,Mehdi Sekssaoui; Joël Bockaert; Philippe Marin; C. Bécamel
10.1007/s00406-024-01770-7,Psilocin,5-HT2A,Are “mystical experiences” essential for antidepressant actions of ketamine and the classic psychedelics?,2024,Kenji Hashimoto
10.3390/ijms252413658,S-ketamine,NMDA receptor,Beyond NMDA Receptors: A Narrative Review of Ketamine's Rapid and Multifaceted Mechanisms in Depression Treatment.,2024,Antos Z; Żukow X; Bursztynowicz L; Jakubów P
10.3390/ijms25074073,,5-HT2B,Calcium and Neural Stem Cell Proliferation,2024,Dafne Astrid Díaz-Piña; Nayeli Rivera-Ramírez; Guadalupe García‐López; Néstor Fabián Díaz; Anayansí Molina‐Hernández
10.1071/ch23050_co,Bufotenin,,Corrigendum to: Introduction to the chemistry and pharmacology of psychedelic drugs,2024,Scott R. Walker; Glenn A. Pullella; Matthew Piggott; Peter J. Duggan
10.3390/ijms252011276,LSD,5-HT2A,"Design and Synthesis of Potential Multi-Target Antidepressants: Exploration of 1-(4-(7-Azaindole)-3,6-dihydropyridin-1-yl)alkyl-3-(1H-indol-3-yl)pyrrolidine-2,5-dione Derivatives with Affinity for the Serotonin Transporter",2024,Martyna Z. Wróbel; Andrzej Chodkowski; Agata Siwek; Grzegorz Satała; Andrzej J. Bojarski; Maciej Dawidowski
10.1002/cmdc.202400080,2C-B,5-HT2A,Discovery and in vitro Evaluation of Novel Serotonin 5‐HT2A Receptor Ligands Identified Through Virtual Screening,2024,Agata Zięba; Damian Bartuzi; Piotr Stępnicki; D. Matosiuk; Tomasz M. Wróbel; T. Laitinen; M. Castro; A. Kaczor
10.1016/j.pneurobio.2024.102660,DOI,5-HT2A,"Distinct 5-HT receptor subtypes regulate claustrum excitability by serotonin and the psychedelic, DOI.",2024,Anderson TL; Keady JV; Songrady J; Tavakoli NS; Asadipooya A; Neeley RE; Turner JR; Ortinski PI
10.1007/s00210-024-02983-2,LSD,5-HT2A,Effects of congeners of amphetamine on the human heart,2024,Joachim Neumann; Stefan Dhein; Uwe Kirchhefer; Britt Hofmann; Ulrich Gergs
10.3389/fphar.2024.1334218,LSD,5-HT2A,Effects of hallucinogenic drugs on the human heart.,2024,Neumann J; Dhein S; Kirchhefer U; Hofmann B; Gergs U
10.1186/s10020-024-01013-4,,5-HT2B,Effects of psychedelics on neurogenesis and broader neuroplasticity: a systematic review.,2024,Lima da Cruz RV; Leão RN; Moulin TC
10.1021/acsmedchemlett.3c00566,Bufotenin,,Evaluation of the Indazole Analogs of 5-MeO-DMT and Related Tryptamines as Serotonin Receptor 2 Agonists,2024,Navoda Jayakodiarachchi; Mallory A. Maurer; Daniel Schultz; Cayden J. Dodd; Analisa Thompson Gray; Hyekyung P. Cho; Olivier Boutaud; Carrie K. Jones; Craig W. Lindsley; Aaron M. Bender
10.3389/fphar.2024.1337749,R-ketamine,NMDA receptor,Exploring the multifaceted potential of (R)-ketamine beyond antidepressant applications,2024,Senbing Zhang; Yanzhu Pu; Jianning Liu; Lewen Li; Chunyan An; Yumin Wu; Wenjie Zhang; Wenxia Zhang; Song Qu; Wenjun Yan
10.59324/ejahss.2024.1(3).10,Ibogaine,kappa opioid receptor (OPRK1),From Venerable Cultural Practices to Modern Psychological Solutions: Enter Entheogens into Mainstream Medicine,2024,Nicholas A Kerna; Kevin D. Pruitt; N.D. Victor Carsrud; Kyle Kadivi; Dabeluchi C. Ngwu; Hilary M. Holets; John V. Flores; Ijeoma Nnake; Cornelius I. Azi; Joseph Anderson
10.1038/s41386-023-01783-1,Ketamine,NMDA receptor,"GM-1020: a novel, orally bioavailable NMDA receptor antagonist with rapid and robust antidepressant-like effects at well-tolerated doses in rodents.",2024,Klein AK; Austin EW; Cunningham MJ; Dvorak D; Gatti S; Hulls SK; Kiss L; Kruegel AC; Marek GJ; Papp M
10.3390/ijms25126521,S-ketamine,NMDA receptor,Glutamate-Mediated Excitotoxicity in the Pathogenesis and Treatment of Neurodevelopmental and Adult Mental Disorders,2024,Noemi Nicosia; Mattia Giovenzana; Paulina Misztak; Jessica Mingardi; Laura Musazzi
10.1038/s41380-023-02391-7,Psilocin,5-HT1A,High-resolution tracking of unconfined zebrafish behavior reveals stimulatory and anxiolytic effects of psilocybin,2024,Dotan Braun; Ayelet M Rosenberg; Elad Rabaniam; Ravid Haruvi; Dorel Malamud; Rani Barbara; Tomer Aiznkot; Berta Levavi‐Sivan; Takashi Kawashima
10.1016/j.drugalcdep.2023.110446,5-MeO-DMT,5-HT1A,Involvement of 5-HT2A and 5-HT1A Receptors in the Pharmacological Effects of 5-MeO-DMT Analogs in Male C57BL/6J Mice,2024,Grant Glatfelter; Antonio Landavazo; Bruce Blough; Michael Baumann
10.1038/s41392-024-01738-y,S-ketamine,NMDA receptor,"Major depressive disorder: hypothesis, mechanism, prevention and treatment",2024,Lulu Cui; Shu Li; Siman Wang; Xiafang Wu; Yingyu Liu; Weiyang Yu; Yijun Wang; Yong Tang; Maosheng Xia; Baoman Li
10.1093/ijnp/pyae007,,5-HT2B,Making Sense of Psychedelics in the CNS.,2024,Fordyce BA; Roth BL
10.1080/10799893.2024.2332886,,5-HT2B,Mechanistic insights into sodium ion-mediated ligand binding affinity and modulation of 5-HT2B GPCR activity: implications for drug discovery and development,2024,Arushi Chauhan; Jitender Singh; Namrata Sangwan; Pramod K. Avti
10.1124/jpet.153.129663,DMT,TAAR1,Methamphetamine Activates Small GTPase Rac1 Independently from RhoA and Trace Amine-Associated Receptor 1 (TAAR1),2024,Zoe E. Kaegi; Suzanne M. Underhill; Susan Amara
10.1038/s41467-023-44601-4,DMT,TAAR1,Molecular basis of human trace amine-associated receptor 1 activation,2024,Gregory Zilberg; Alexandra Kalia Parpounas; Audrey L. Warren; Shifan Yang; Daniel Wacker
10.3390/psychoactives3020018,5-MeO-DMT,5-HT1A,New Psychoactive Substances: Health and Legal Challenges,2024,I.C.S. Santos; Daniela Maia; Ricardo Jorge Dinis‐Oliveira; Daniel José Barbosa
10.1038/s41380-024-02466-z,DMT,TAAR1,Newly identified structures of trace-amine associated receptor-1 (TAAR1) will aid discovery of next generation neuropsychiatric drugs,2024,Pramod C. Nair; Britto Shajan; Tarun Bastiampillai
10.1001/jamanetworkopen.2024.0953,S-ketamine,NMDA receptor,Perioperative Adjunctive Esketamine for Postpartum Depression Among Women Undergoing Elective Cesarean Delivery,2024,Yu Chen; Yu Guo; Han Wu; Yi-jie Tang; Suren R. Sooranna; Li Zhang; Ting Chen; Xiyuan Xie; Liangcheng Qiu; Xiaodan Wu
10.1007/s00213-024-06526-8,Ayahuasca,,"Pharmaco-toxicological effects of the novel tryptamine hallucinogen 5-MeO-MiPT on motor, sensorimotor, physiological, and cardiorespiratory parameters in mice-from a human poisoning case to the preclinical evidence.",2024,Bassi M; Bilel S; Tirri M; Corli G; Di Rosa F; Gregori A; Alkilany AM; Rachid O; Roda E; Zauli G
10.1038/s41380-024-02531-7,LSD,5-HT2A,Pharmacological fingerprint of antipsychotic drugs at the serotonin 5-HT2A receptor,2024,Supriya A. Gaitonde; Charlotte Avet; Mario de la Fuente Revenga; Élodie Blondel-Tepaz; Aida Shahraki; Adrian Morales Pastor; Valerij Talagayev; Patricia Robledo; Peter Kolb; Jana Selent
10.21203/rs.3.rs-4242829/v1,Psilocybin,5-HT2A,Psilocin fosters neuroplasticity in iPSC-derived human cortical neurons,2024,Målin Schmidt; Anne Hoffrichter; Mahnaz Davoudi; Sandra Horschitz; Thorsten Lau; Marcus W. Meinhardt; Rainer Spanagel; Julia Ladewig; Georg Köhr; Philipp Koch
10.1101/2023.12.12.571374,Psilocybin,5-HT2A,Psilocybin prevents activity-based anorexia in female rats by enhancing cognitive flexibility: contributions from 5-HT1A and 5-HT2A receptor mechanisms,2024,K. Conn; L. Milton; K. Huang; H. Munguba; J. Ruuska; M. Lemus; E. Greaves; J. Homman-Ludiye; B. Oldfield; C. Foldi
10.1038/s41380-024-02575-9,Psilocybin,5-HT2A,Psilocybin restrains activity-based anorexia in female rats by enhancing cognitive flexibility: contributions from 5-HT1A and 5-HT2A receptor mechanisms,2024,K. Conn; L. Milton; K. Huang; H. Munguba; J. Ruuska; M. Lemus; E. Greaves; J. Homman-Ludiye; B. Oldfield; C. Foldi
10.1101/2023.09.23.559145,DOI,5-HT2A,Psychedelic 5-HT2A receptor agonism: neuronal signatures and altered neurovascular coupling.,2024,Padawer-Curry JA; Krentzman OJ; Kuo CC; Wang X; Bice AR; Nicol GE; Snyder AZ; Siegel JS; McCall JG; Bauer AQ
10.1021/acschemneuro.4c00513,LSD,5-HT2A,"Serotonin 1A Receptors Modulate Serotonin 2A Receptor-Mediated Behavioral Effects of 5-Methoxy-<i>N</i>,<i>N</i>-dimethyltryptamine Analogs in Mice",2024,Grant C. Glatfelter; A. Clark; Natalie G. Cavalco; Antonio Landavazo; John S. Partilla; Marilyn Naeem; James A. Golen; A.R. Chadeayne; David R. Manke; Bruce E. Blough
10.3390/brainsci14010051,,5-HT1F,Strain in the Midbrain: Impact of Traumatic Brain Injury on the Central Serotonin System.,2024,O'Connell CJ; Brown RS; Peach TM; Traubert OD; Schwierling HC; Notorgiacomo GA; Robson MJ
10.1038/s41380-024-02506-8,LSD,5-HT2A,Structure-activity relationships of serotonergic 5-MeO-DMT derivatives: insights into psychoactive and thermoregulatory properties,2024,Pol Puigseslloses; Núria Nadal‐Gratacós; Gabriel Ketsela; Nicola Weiss; Xavier Berzosa; Roger Estrada‐Tejedor; Mohammad Nazmul Islam; Marion Holy; Marco Niello; David Pubill
10.1039/d4md00262h,LSD,5-HT2A,Synthesis and in vitro evaluation of novel amino-phenylmethylene-imidazolone 5-HT(2A) receptor antagonists.,2024,Dwulet GE
10.1186/s12888-024-05768-2,Psilocin,5-HT2A,The 'PSILAUT' protocol: an experimental medicine study of autistic differences in the function of brain serotonin targets of psilocybin.,2024,Whelan TP; Daly E; Puts NA; Smith P; Allison C; Baron-Cohen S; Malievskaia E; Murphy DGM; McAlonan GM
10.3390/psychoactives3010007,DMT,TAAR1,"The Clinical Potential of Dimethyltryptamine: Breakthroughs into the Other Side of Mental Illness, Neurodegeneration, and Consciousness",2024,Frankie A. Colosimo; Philip Borsellino; Reese I. Krider; Raúl Márquez; Thomas A. Vida
10.3390/ijms25073875,Ibogaine,NMDA receptor,The Formation and Function of the VTA Dopamine System,2024,Guoqiang Hou; Hao Mei; Jiawen Duan; Ming‐Hu Han
10.3390/ijms252413305,Psilocin,5-HT1A,The Role of the Serotonergic System in Time Perception: A Systematic Review.,2024,Akhmirov R; Mitiureva D; Zaichenko M; Smirnov K; Sysoeva O
10.61373/gp024v.0058,DMT,TAAR1,The association between trace amine-associated receptor 1 (TAAR1) genetic mutations and neuropsychiatric disorders,2024,Britto Shajan; Tarun Bastiampillai; Pramod C. Nair
10.1101/2024.10.22.619393,2C-B,5-HT2A,The forgotten psychedelic: Spatiotemporal mapping of brain organisation following the administration of 2C-B and psilocybin,2024,Pablo Mallaroni; S. Parker Singleton; Natasha L. Mason; Theodore D. Satterthwaite; Johannes G. Ramaekers
10.1016/j.ejphar.2024.176329,LSD,5-HT2A,"The novel non-hallucinogenic compound DM506 (3-methyl-1,2,3,4,5,6-hexahydroazepino[4,5-b]indole) induces sedative- and anxiolytic-like activity in mice by a mechanism involving 5-HT2A receptor activation",2024,Hugo R. Arias; Deborah Rudin; Dustin J. Hines; April Contreras; Alican Gulsevin; Dina Manetti; Youssef Anouar; Philippe De Deurwaerdère; Jens Meiler; María Novella Romanelli
10.1111/cns.14464,Ketamine,NMDA receptor,The role of NMDARs in the anesthetic and antidepressant effects of ketamine.,2024,Zhou L; Duan J
10.20944/preprints202401.1713.v1,,5-HT6,Third-Generation Antipsychotics and Lurasidone in The Treatment of Substance-Induced Psychoses: A Narrative Review,2024,Valerio Ricci; Domenico De Berardis; Giuseppe Maina
10.3390/healthcare12030339,,5-HT2B,Third-Generation Antipsychotics and Lurasidone in the Treatment of Substance-Induced Psychoses: A Narrative Review,2024,Valerio Ricci; Domenico De Berardis; Giuseppe Maina
10.1007/s00210-024-03757-6,DMT,TAAR1,"Trace amine-associated receptor 1 (TAAR1): an emerging therapeutic target for neurodegenerative, neurodevelopmental, and neurotraumatic disorders",2024,Saher Dalvi; Lokesh Kumar Bhatt
10.3390/ph17020194,R-ketamine,NMDA receptor,Unique Effects of (R)-Ketamine Compared to (S)-Ketamine on EEG Theta Power in Rats,2024,Dóra Pothorszki; Szabolcs Koncz; Dóra Török; Noémi Papp; György Bagdy
10.1101/2024.03.06.583803,MDMA,SERT (SLC6A4),Unlocking the Potential of High-Quality Dopamine Transporter Pharmacological Data: Advancing Robust Machine Learning-Based QSAR Modeling,2024,Kuo Hao Lee; Sung Joon Won; Precious Oyinloye; Lei Shi
10.1093/ijnp/pyad050,R-ketamine,NMDA receptor,(S)-Ketamine but Not (R)-Ketamine Shows Acute Effects on Depression-Like Behavior and Sleep-Wake Architecture in Rats,2023,Szabolcs Koncz; Noémi Papp; Dóra Pothorszki; György Bagdy
10.3390/molecules28020855,DMT,TAAR1,2-Phenethylamines in Medicinal Chemistry: A Review,2023,Carlos T. Nieto; Alejandro Manchado; Leland Belda; David Dı́ez; Narciso M. Garrido
10.3390/ijms241512513,,5-HT2B,A Brief Review on the Potential of Psychedelics for Treating Alzheimer’s Disease and Related Depression,2023,Alexander Pilozzi; Simmie L. Foster; David Mischoulon; Maurizio Fava; Xudong Huang
10.3390/biology12111380,Psilocin,5-HT2A,A Comprehensive Review of the Current Status of the Cellular Neurobiology of Psychedelics.,2023,Banushi B; Polito V
10.1021/acscentsci.3c00616,Salvinorin A,kappa opioid receptor (OPRK1),"A Route to Potent, Selective, and Biased Salvinorin Chemical Space",2023,Sarah J. Hill; Nathan Dao; Vương Đặng Quốc; Edward L. Stahl; Laura Bohn; Ryan A. Shenvi
10.1016/j.jbc.2023.105231,Psilocin,5-HT1A,A cane toad (Rhinella marina) N-methyltransferase converts primary indolethylamines to tertiary psychedelic amines,2023,Chen Xue; Jing Li; Lisa Yu; Francesca Maule; Li‐Mei Chang; Jonathan Gallant; David J. Press; Sheetal A. Raithatha; Jillian M. Hagel; Peter J. Facchini
10.1038/s41598-023-41600-9,DMT,TAAR1,A molecular analysis of substituted phenylethylamines as potential microtubule targeting agents through in silico methods and in vitro microtubule-polymerization activity,2023,Isadora Rocha De Abreu; Allison Barkdull; James R. Munoz; Robert P. Smith; Travis J. A. Craddock
10.21203/rs.3.rs-3084041/v1,DMT,TAAR1,A molecular analysis of substituted phenylethylamines as potential microtubule targeting agents through in-vitro microtubule-polymerization activity,2023,Isadora Rocha De Abreu; Allison Barkdull; James R. Munoz; Robert P. Smith; Travis J. A. Craddock
10.1038/s44220-023-00096-y,,5-HT1D,A new mechanism of psychedelic action in mice,2023,Ioannis Bakoyiannis
10.3389/fphar.2023.1140656,Ayahuasca,,A pilot study of cerebral metabolism and serotonin 5-HT(2A) receptor occupancy in rats treated with the psychedelic tryptamine DMT in conjunction with the MAO inhibitor harmine.,2023,Egger K; Gudmundsen F; Jessen NS; Baun C; Poetzsch SN; Shalgunov V; Herth MM; Quednow BB; Martin-Soelch C; Dornbierer D
10.1038/s41398-023-02564-6,R-ketamine,NMDA receptor,A role of splenic heme biosynthesis pathway in the persistent prophylactic actions of arketamine in lipopolysaccharide-treated mice,2023,Li Ma; Long Wang; Youge Qu; Xiayun Wan; Kenji Hashimoto
10.26434/chemrxiv-2023-h7h38,Salvinorin A,kappa opioid receptor (OPRK1),"A route to potent, selective and biased salvinorin chemical space",2023,Sarah J. Hill; Nathan Dao; Vương Đặng Quốc; Edward L. Stahl; Laura Bohn; Ryan A. Shenvi
10.1101/2023.09.25.559347,LSD,5-HT2A,A suite of engineered mice for interrogating psychedelic drug actions.,2023,Chiu YT; Deutch AY; Wang W; Schmitz GP; Huang KL; Kocak DD; Llorach P; Bowyer K; Liu B; Sciaky N
10.1038/s41598-023-32649-7,LSD,5-HT2A,A whole-brain model of the neural entropy increase elicited by psychedelic drugs.,2023,Herzog R; Mediano PAM; Rosas FE; Lodder P; Carhart-Harris R; Perl YS; Tagliazucchi E; Cofre R
