# new DOI queue (mechanistic) generated at 2026-05-15T06:37:23.622233+00:00
# doi,compound,target,optional_study_title,optional_study_year,optional_authors
10.3390/ijms24108881,,,"Novel 1,3,4-Thiadiazole Derivatives: Synthesis, Antiviral Bioassay and Regulation the Photosynthetic Pathway of Tobacco against TMV Infection.",2023,Zheng H; Wen F; Zhang C; Luo R; Wu Z
10.1016/j.jhazmat.2022.130648,,,Overexpression of PvBiP2 improved biomass yield and cadmium tolerance in switchgrass (Panicum virgatum L.).,2023,Song G; Zhang J; Wang Y; Ji Y; Fang Z; Cai Q; Xu B
10.1007/s43440-023-00522-z,,,Pharmacologic hyperreactivity of kappa opioid receptors in periaqueductal gray matter during alcohol withdrawal syndrome in rats.,2023,Vázquez-León P; Miranda-Páez A; Sánchez-Castillo H; Marichal-Cancino BA
10.3389/fpls.2023.1193666,,,Physiological mechanism of melatonin attenuating to osmotic stress tolerance in soybean seedlings.,2023,Jahan MS; Zhao CJ; Shi LB; Liang XR; Jabborova D; Nasar J; Zhou XB
10.1016/j.biopha.2023.114318,,,Prenatal ketamine exposure impairs prepulse inhibition via arginine vasopressin receptor 1A-mediated GABAergic neuronal dysfunction in the striatum.,2023,Kim A; Gu SM; Lee H; Kim DE; Hong JT; Yun J; Cha HJ
10.1016/j.heliyon.2023.e15434,,,Punicalin attenuates LPS-induced acute lung injury by inhibiting inflammatory cytokine production and MAPK/NF-κB signaling in mice.,2023,Ji W; Zhang X; Sang C; Wang H; Zhou K; Zhang Y; Bo L
10.1016/j.neubiorev.2023.105410,,,Storm on predictive brain: A neurocomputational account of ketamine antidepressant effect.,2023,Bottemanne H; Berkovitch L; Gauld C; Balcerac A; Schmidt L; Mouchabac S; Fossati P
10.3390/ijms24086976,,,The Acute Effects and Mechanism of Ketamine on Nicotine-Induced Neurogenic Relaxation of the Corpus Cavernosum in Mice.,2023,Li MW; Chao TC; Lim LY; Chang HH; Yang SS
10.1016/j.biopha.2023.115137,,,The synergistic mechanism of action of Dajianzhong decoction in conjunction with ketamine in the treatment of depression.,2023,Li C; Zhang J; Liu H; Yuan H; Cai J; Fogaça MV; Zhang YW
10.1007/s11064-022-03728-4,,,"Vitamin D (VD3) Intensifies the Effects of Exercise and Prevents Alterations of Behavior, Brain Oxidative Stress, and Neuroinflammation, in Hemiparkinsonian Rats.",2023,da Costa RO; Gadelha-Filho CVJ; de Aquino PEA; Lima LAR; de Lucena JD; Ribeiro WLC; Lima FAV; Neves KRT; de Barros Viana GS
10.1016/j.encep.2022.08.011,,,[Combination of ketamine and esketamine with Exposure and Response Prevention (ERP) therapy for Obsessive-Compulsive Disorder].,2023,Bottemanne H; Arnould A; Najar A; Delaigue F; Serresse L; Joly L; Mouchabac S
10.1007/s40261-022-01169-z,,,"A Systematic Review of Neurocognitive Effects of Subanesthetic Doses of Intravenous Ketamine in Major Depressive Disorder, Post-Traumatic Stress Disorder, and Healthy Population.",2022,Shiroma PR; Velit-Salazar MR; Vorobyov Y
10.1038/s41380-021-01183-1,,,A translational perspective on the anti-anhedonic effect of ketamine and its neural underpinnings.,2022,Pulcu E; Guinea C; Cowen PJ; Murphy SE; Harmer CJ
10.3389/fpsyt.2022.737295,,,Activity-State Dependent Reversal of Ketamine-Induced Resting State EEG Effects by Clozapine and Naltrexone in the Freely Moving Rat.,2022,Bowman C; Richter U; Jones CR; Agerskov C; Herrik KF
10.1016/j.toxicon.2022.02.005,,,Botulinum toxin promotes orofacial antinociception by modulating TRPV1 and NMDA receptors in adult zebrafish.,2022,Rocha Barreto R; Lima Veras PJ; de Oliveira Leite G; Vieira-Neto AE; Sessle BJ; Villaça Zogheib L; Rolim Campos A
10.3389/fnins.2022.905736,,,Decision Making in Mice During an Optimized Touchscreen Spatial Working Memory Task Sensitive to Medial Prefrontal Cortex Inactivation and NMDA Receptor Hypofunction.,2022,Dexter TD; Palmer D; Hashad AM; Saksida LM; Bussey TJ
10.1002/da.23238,,,Functional connectivity between the habenula and default mode network and its association with the antidepressant effect of ketamine.,2022,Wang M; Chen X; Hu Y; Zhou Y; Wang C; Zheng W; Liu W; Lan X; Ning Y; Zhang B
10.1016/j.bbrc.2022.01.024,,,Glutamatergic receptor and neuroplasticity in depression: Implications for ketamine and rapastinel as the rapid-acting antidepressants.,2022,Wang YT; Zhang NN; Liu LJ; Jiang H; Hu D; Wang ZZ; Chen NH; Zhang Y
10.3389/fpls.2022.878932,,,Green Light Partial Replacement of Red and Blue Light Improved Drought Tolerance by Regulating Water Use Efficiency in Cucumber Seedlings.,2022,Ma Y; Hu L; Wu Y; Tang Z; Xiao X; Lyu J; Xie J; Yu J
10.3389/fpls.2022.881561,,,Harzianopyridone Supplementation Reduced Chromium Uptake and Enhanced Activity of Antioxidant Enzymes in Vigna radiata Seedlings Exposed to Chromium Toxicity.,2022,Shah AA; Shah AN; Bilal Tahir M; Abbas A; Javad S; Ali S; Rizwan M; Alotaibi SS; Kalaji HM; Telesinski A
10.3389/fphar.2022.963066,,,Identification and characterization of a novel SNAT2 (SLC38A2) inhibitor reveals synergy with glucose transport inhibition in cancer cells.,2022,Gauthier-Coles G; Bröer A; McLeod MD; George AJ; Hannan RD; Bröer S
10.3390/plants11182411,,,Impact of Biochar Application at Water Shortage on Biochemical and Physiological Processes in Medicago ciliaris.,2022,Gharred J; Derbali W; Derbali I; Badri M; Abdelly C; Slama I; Koyro HW
10.3389/fpls.2022.950120,,,"Impact of foliar application of syringic acid on tomato (Solanum lycopersicum L.) under heavy metal stress-insights into nutrient uptake, redox homeostasis, oxidative stress, and antioxidant defense.",2022,Ma J; Saleem MH; Ali B; Rasheed R; Ashraf MA; Aziz H; Ercisli S; Riaz S; Elsharkawy MM; Hussain I
10.1177/09603271221128739,,,Implication of microglia in ketamine-induced long-term cognitive impairment in murine pups.,2022,Yin Y; Li H; Wang J; Kong Y; Chang J; Chu G
10.1111/bcp.15374,,,Ketamine treatment for refractory anxiety: A systematic review.,2022,Tully JL; Dahlén AD; Haggarty CJ; Schiöth HB; Brooks S
10.1038/s41598-022-13931-6,,,Leaf fitness and stress response after the application of contaminated soil dust particulate matter.,2022,Lhotská M; Zemanová V; Pavlík M; Pavlíková D; Hnilička F; Popov M
10.1007/s00213-022-06090-z,,,N-methyl-D-aspartate receptor antagonism impairs sensory gating in the auditory cortex in response to speech stimuli.,2022,de la Salle S; Choueiry J; McIntosh J; Bowers H; Ilivitsky V; Knott V
10.1016/j.biopsych.2022.06.016,,,"Nitrous Oxide, a Rapid Antidepressant, Has Ketamine-like Effects on Excitatory Transmission in the Adult Hippocampus.",2022,Izumi Y; Hsu FF; Conway CR; Nagele P; Mennerick SJ; Zorumski CF
10.1007/s00213-022-06121-9,,,Pharmacological modelling of dissociation and psychosis: an evaluation of the Clinician Administered Dissociative States Scale and Psychotomimetic States Inventory during nitrous oxide ('laughing gas')-induced anomalous states.,2022,Piazza GG; Iskandar G; Hennessy V; Zhao H; Walsh K; McDonnell J; Terhune DB; Das RK; Kamboj SK
10.1016/j.pnpbp.2022.110509,,,"Prophylactic efficacy of ketamine, but not the low-trapping NMDA receptor antagonist AZD6765, against stress-induced maladaptive behavior and 4E-BP1-related synaptic protein synthesis impairment.",2022,Camargo A; Torrá ACNC; Dalmagro AP; Valverde AP; Kouba BR; Fraga DB; Alves EC; Rodrigues ALS
10.3390/nu14102119,,,"Reply to Skokou, M. Comment on ""Keeler et al. Ketamine as a Treatment for Anorexia Nervosa: A Narrative Review. Nutrients 2021, 13, 4158"".",2022,Keeler JL; Treasure J; Juruena MF; Kan C; Himmerich H
10.1016/j.ejphar.2022.175382,,,S-ketamine exerts sex- and dose-dependent anti-compulsive-like effect as monotherapy or in augmentation to fluoxetine.,2022,Mori Ayub JG; Tosta CL; Macedo BL; Barreto TF; Lopes LM; Fracalossi MPDS; Andreatini R; Beijamini V
10.1016/j.jtauto.2022.100154,,,SARS-Cov2 acute and post-active infection in the context of autoimmune and chronic inflammatory diseases.,2022,Larionova R; Byvaltsev K; Kravtsova О; Takha E; Petrov S; Kazarian G; Valeeva A; Shuralev E; Mukminov M; Renaudineau Y
10.3390/plants11182404,,,"Single and Associated Effects of Drought and Heat Stresses on Physiological, Biochemical and Antioxidant Machinery of Four Eggplant Cultivars.",2022,Hannachi S; Signore A; Adnan M; Mechi L
10.3389/fpls.2022.1100291,,,Single and composite damage mechanisms of soil polyethylene/polyvinyl chloride microplastics to the photosynthetic performance of soybean (Glycine max [L.] merr.).,2022,Li H; Song F; Song X; Zhu K; Lin Q; Zhang J; Ning G
10.1016/j.euroneuro.2022.09.006,,,"Stress, mental disorder and ketamine as a novel, rapid acting treatment.",2022,Dutton M; Can AT; Lagopoulos J; Hermens DF
10.1097/fbp.0000000000000669,,,The 5-HT6R agonist E-6837 and the antagonist SB-271046 reverse the psychotic-like behaviors induced by ketamine.,2022,Suárez-Santiago JE; Roldán Roldán G; Picazo Picazo O
10.1111/fcp.12816,,,The N-methyl-D-aspartate receptor antagonist ketamin exerts analgesic effects via modulation of the nitric oxide pathway.,2022,Mahmoudzade S; Goudarzi S; Mohammad Jafari R; Shafaroodi H; Dehpour AR; Sanatkar M
10.1016/j.bbr.2022.113937,,,The novel dehydroepiandrosterone derivative BNN27 counteracts the impairing effects of anesthetic ketamine on rats' non-spatial and spatial recognition memory.,2022,Pitsikas N; Zoupa E; Gravanis A
10.3389/fgstr.2022.979314,,,To investigate the effects of artemisinin on inflammatory factors and intestinal microbiota in rats with ulcerative colitis based on network pharmacology.,2022,Guo Y; Li Z; Cheng N; Jia X; Wang J; Ma H; Zhao R; Li B; Cai Y; Yang Q
10.7717/peerj.12859,,,Uptake of a plasticizer (di-n-butyl phthalate) impacts the biochemical and physiological responses of barley.,2022,Kumari A; Kaur R
10.1016/j.chemosphere.2021.133033,,,Zebrafish (Danio rerio): A potential model to assess developmental toxicity of ketamine.,2022,Huang W; Wu T; Wu K
10.1016/j.encep.2021.08.011,,,[Ketamine Augmented Psychotherapy (KAP) in mood disorder: User guide].,2022,Bottemanne H; Baldacci A; Muller C; Boyreau A; Claret A
10.1002/pbc.28989,,,A systematic review of ketamine for the management of vaso-occlusive pain in sickle cell disease.,2021,Harris EM; Vilk E; Heeney MM; Solodiuk J; Greco C; Archer NM
10.1097/jcp.0000000000001489,,,Can Quetiapine Prolong the Antidepressant Effect of Ketamine?: A 5-Year Follow-up Study.,2021,Amiaz R; Saporta R; Noy A; Berkenstadt H; Weiser M
10.3390/molecules26030528,,,"Crocins, the Bioactive Components of Crocus sativus L., Counteract the Disrupting Effects of Anesthetic Ketamine on Memory in Rats.",2021,Pitsikas N; Tarantilis PA
10.3389/fmicb.2021.744094,,,Differential Root Exudation and Architecture for Improved Growth of Wheat Mediated by Phosphate Solubilizing Bacteria.,2021,Yahya M; Islam EU; Rasul M; Farooq I; Mahreen N; Tawab A; Irfan M; Rajput L; Amin I; Yasmin S
10.2174/1381612826666200717083211,,,Diosgenin via NMDA Receptor Exerted Anxiolytic-like Effect on Maternally Separated Mice.,2021,Boroujeni SN; Lorigooini Z; Boldaji FR; Amini-Khoei H
10.3390/polym13091416,,,Enhanced Cytotoxic Activity of Docetaxel-Loaded Silk Fibroin Nanoparticles against Breast Cancer Cells.,2021,Al Saqr A; Wani SUD; Gangadharappa HV; Aldawsari MF; Khafagy ES; Lila ASA
10.1016/j.ecoenv.2021.111901,,,Fullerenol regulates oxidative stress and tissue ionic homeostasis in spring wheat to improve net-primary productivity under salt-stress.,2021,Shafiq F; Iqbal M; Ali M; Ashraf MA
10.3389/fphar.2021.773455,,,Imprecision in Precision Medicine: Differential Response of a Disease-Linked GluN2A Mutant to NMDA Channel Blockers.,2021,Gale JR; Kosobucki GJ; Hartnett-Scott KA; Aizenman E
10.2174/1871527320666210121144216,,,Interactions between Ketamine and Magnesium for the Treatment of Pain: Current State of the Art.,2021,Vujović KS; Vučković S; Stojanović R; Divac N; Medić B; Vujović A; Srebro D; Prostran M
10.1007/978-3-030-77375-5_14,,,Ketamine Action on Astrocytes Provides New Insights into Rapid Antidepressant Mechanisms.,2021,Stenovec M; Li B; Verkhratsky A; Zorec R
10.3389/fpsyt.2021.671007,,,Ketamine Alters Functional Gamma and Theta Resting-State Connectivity in Healthy Humans: Implications for Schizophrenia Treatment Targeting the Glutamate System.,2021,Curic S; Andreou C; Nolte G; Steinmann S; Thiebes S; Polomac N; Haaf M; Rauh J; Leicht G; Mulert C
10.3390/ijms22158091,,,Ketamine Produces a Long-Lasting Enhancement of CA1 Neuron Excitability.,2021,Jang G; MacIver MB
10.1016/j.neuropharm.2020.108382,,,Ketamine activated glutamatergic neurotransmission by GABAergic disinhibition in the medial prefrontal cortex.,2021,Zhang B; Yang X; Ye L; Liu R; Ye B; Du W; Shen F; Li Q; Guo F; Liu J
10.24869/psyd.2021.468,,,Ketamine as a Novel Drug for Depression Treatment.,2021,Kaczmarek B; Kowalski K; Bogudzińska B; Piotrowski P
10.1523/eneuro.0403-20.2021,,,Ketamine-Induced Alteration of Working Memory Utility during Oculomotor Foraging Task in Monkeys.,2021,Sawagashira R; Tanaka M
10.4103/joacp.joacp_415_19,,,Ketamine-induced neurotoxicity in neurodevelopment: A synopsis of main pathways based on recent in vivo experimental findings.,2021,Kalopita K; Armakolas A; Philippou A; Zarros A; Angelogianni P
10.3389/fphar.2021.782457,,,Mechanisms of the Rapid Effects of Ketamine on Depression and Sleep Disturbances: A Narrative Review.,2021,Song B; Zhu JC
10.1155/2021/6422451,,,NMDA Receptor Mediates the Anticonvulsant Effect of Hydroalcoholic Extract of Artemisia persica in PTZ-Induced Seizure in Mice.,2021,Nasiri-Boroujeni S; Rahimi-Madiseh M; Lorigooini Z; Piroti K; Rafieian-Koupaei M; Amini-Khoei H
10.3389/fpsyt.2021.654322,,,NMDAR Neurotransmission Needed for Persistent Neuronal Firing: Potential Roles in Mental Disorders.,2021,Yang S; Seo H; Wang M; Arnsten AFT
10.3390/ijms22168672,,,NMDARs Containing NR2B Subunit Do Not Contribute to the LTP Form of Hippocampal Plasticity: In Vivo Pharmacological Evidence in Rats.,2021,Ahnaou A; Heleven K; Biermans R; Manyakov NV; Drinkenburg WH
10.1016/j.jemermed.2020.10.020,,,Nebulized Ketamine Used for Pain Management of Orthopedic Trauma.,2021,Fassassi C; Dove D; Davis AR; Ranginwala A; Khordipour E; Motov S
10.1007/s11356-020-11615-0,,,Photocatalytic and biodegradation treatments of paracetamol: investigation of the in vivo toxicity.,2021,Rouibah I; Hassen W; Sallem OF; Khellaf N; Hassen A; Mansour HB
10.1016/j.neuropharm.2021.108619,,,R (-)-methoxetamine exerts rapid and sustained antidepressant effects and fewer behavioral side effects relative to S (+)-methoxetamine.,2021,Botanas CJ; Perez Custodio RJ; Kim HJ; de la Pena JB; Sayson LV; Ortiz DM; Kim M; Lee HJ; Acharya S; Kim KM
10.1007/s00406-020-01180-5,,,Rapastinel alleviates the neurotoxic effect induced by NMDA receptor blockade in the early postnatal mouse brain.,2021,Vasilescu AN; Mallien A; Pfeiffer N; Lang UE; Gass P; Inta D
10.1016/j.pbb.2020.173092,,,Resting-state functional EEG connectivity in salience and default mode networks and their relationship to dissociative symptoms during NMDA receptor antagonism.,2021,de la Salle S; Choueiry J; Shah D; Bowers H; McIntosh J; Ilivitsky V; Carroll B; Knott V
10.1016/j.pscychresns.2021.111369,,,Six-week oral ketamine treatment for chronic suicidality is associated with increased grey matter volume.,2021,Gallay CC; Forsyth G; Can AT; Dutton M; Jamieson D; Jensen E; Hermens DF; Bennett MR; Lagopoulos J
10.3389/fphar.2021.749429,,,"Structure-Activity Relationship of Novel Second-Generation Synthetic Cathinones: Mechanism of Action, Locomotion, Reward, and Immediate-Early Genes.",2021,Nadal-Gratacós N; Alberto-Silva AS; Rodríguez-Soler M; Urquizu E; Espinosa-Velasco M; Jäntsch K; Holy M; Batllori X; Berzosa X; Pubill D
10.1371/journal.pone.0256390,,,Subanesthetic ketamine rapidly alters medial prefrontal miRNAs involved in ubiquitin-mediated proteolysis.,2021,Choi Y; Kim B; Ham S; Chung S; Maeng S; Kim HS; Im HI
10.2147/jpr.s320674,,,The Increased Channel Activity of N-Methyl-D-Aspartate Receptors at Extrasynaptic Sites in the Anterior Cingulate Cortex of Neonatal Rats Following Prolonged Ketamine Exposure.,2021,Jin J; Wang R; Lin Q
10.1038/s41386-020-00916-0,,,The M1/M4 preferring muscarinic agonist xanomeline modulates functional connectivity and NMDAR antagonist-induced changes in the mouse brain.,2021,Montani C; Canella C; Schwarz AJ; Li J; Gilmour G; Galbusera A; Wafford K; Gutierrez-Barragan D; McCarthy A; Shaw D
10.1016/j.neuropharm.2020.108444,,,Treatment of acetylcholinesterase inhibitor-induced seizures with polytherapy targeting GABA and glutamate receptors.,2021,Lumley L; Niquet J; Marrero-Rosado B; Schultz M; Rossetti F; de Araujo Furtado M; Wasterlain C
10.13227/j.hjkx.202102109,,,[Carbonized Apple Branches Decrease the Accumulation and Damage of Cadmium on Apple Rootstock by Reducing DTPA-Cd in Soil].,2021,Deng B; Xun M; Zhang WW; Yang HQ
10.1016/j.schres.2020.04.029,,,A single psychotomimetic dose of ketamine decreases thalamocortical spindles and delta oscillations in the sedated rat.,2020,Mahdavi A; Qin Y; Aubry AS; Cornec D; Kulikova S; Pinault D
10.18632/oncotarget.27746,,,AKT isoforms have discrete expression in triple negative breast cancers and roles in cisplatin sensitivity.,2020,Wadhwa B; Paddar M; Khan S; Mir S; A Clarke P; Grabowska AM; Vijay DG; Malik F
10.1016/j.pediatrneurol.2019.09.003,,,Are Ketamine Infusions a Viable Therapeutic Option for Refractory Neonatal Seizures?,2020,Huntsman RJ; Strueby L; Bingham W
10.1007/s11064-019-02744-1,,,Astroglial Mechanisms of Ketamine Action Include Reduced Mobility of Kir4.1-Carrying Vesicles.,2020,Stenovec M; Božić M; Pirnat S; Zorec R
10.1016/j.pbb.2020.172913,,,"Cortical and raphe GABA(A), AMPA receptors and glial GLT-1 glutamate transporter contribute to the sustained antidepressant activity of ketamine.",2020,Pham TH; Defaix C; Nguyen TML; Mendez-David I; Tritschler L; David DJ; Gardier AM
10.1016/j.neuropharm.2020.108072,,,Differential effects of traxoprodil and S-ketamine on quantitative EEG and auditory event-related potentials as translational biomarkers in preclinical trials in rats and mice.,2020,Raith H; Schuelert N; Duveau V; Roucard C; Plano A; Dorner-Ciossek C; Ferger B
10.1186/s13287-020-01868-4,,,Dopamine transporter neuroimaging accurately assesses the maturation of dopamine neurons in a preclinical model of Parkinson's disease.,2020,Goggi JL; Qiu L; Liao MC; Khanapur S; Jiang L; Boominathan R; Hartimath SV; Cheng P; Yong FF; Soh V
10.1038/s41598-020-77142-7,,,Effects of biochar and biofertilizer on cadmium-contaminated cotton growth and the antioxidative defense system.,2020,Zhu Y; Wang H; Lv X; Zhang Y; Wang W
10.1016/bs.apha.2020.05.001,,,Effects of ketamine and other rapidly acting antidepressants on hippocampal excitatory and inhibitory transmission.,2020,Widman AJ; McMahon LL
10.1016/j.sjbs.2020.07.003,,,"HPLC-PDA-MS/MS profiling of secondary metabolites from Opuntia ficus-indica cladode, peel and fruit pulp extracts and their antioxidant, neuroprotective effect in rats with aluminum chloride induced neurotoxicity.",2020,El-Hawary SS; Sobeh M; Badr WK; Abdelfattah MAO; Ali ZY; El-Tantawy ME; Rabeh MA; Wink M
10.1007/s12298-020-00912-0,,,"Interactive role of zinc and iron lysine on Spinacia oleracea L. growth, photosynthesis and antioxidant capacity irrigated with tannery wastewater.",2020,Zaheer IE; Ali S; Saleem MH; Ali M; Riaz M; Javed S; Sehar A; Abbas Z; Rizwan M; El-Sheikh MA
10.1016/j.pnpbp.2019.109750,,,Ketamine administration induces early and persistent neurochemical imbalance and altered NADPH oxidase in mice.,2020,Schiavone S; Morgese MG; Bove M; Colia AL; Maffione AB; Tucci P; Trabace L; Cuomo V
10.3390/ijms21218410,,,Ketamine and Calcium Signaling-A Crosstalk for Neuronal Physiology and Pathology.,2020,Lisek M; Zylinska L; Boczek T
10.1016/j.neulet.2020.135321,,,Ketamine disrupted storage but not retrieval of information in male rats and apomorphine counteracted its impairing effect.,2020,Pitsikas N; Carli M
10.1016/j.pnpbp.2020.109878,,,Ketamine effects on anxiety and fear-related behaviors: Current literature evidence and new findings.,2020,Silote GP; de Oliveira SFS; Ribeiro DE; Machado MS; Andreatini R; Joca SRL; Beijamini V
10.1186/s11671-020-3295-1,,,Novel Chemo-Photothermal Therapy in Breast Cancer Using Methotrexate-Loaded Folic Acid Conjugated Au@SiO(2) Nanoparticles.,2020,Agabeigi R; Rasta SH; Rahmati-Yamchi M; Salehi R; Alizadeh E
10.1016/j.bioorg.2020.104138,,,Novel HLA-A2 restricted antigenic peptide derivatives with high affinity for the treatment of breast cancer expressing NY-ESO-1.,2020,Shi W; Tong Z; Qiu Q; Yue N; Guo W; Zou F; Zhou D; Li J; Huang W; Qian H
10.1016/j.bbr.2020.112509,,,Overinhibition mediated by parvalbumin interneurons might contribute to depression-like behavior and working memory impairment induced by lipopolysaccharide challenge.,2020,Ji MH; Zhang L; Mao MJ; Zhang H; Yang JJ; Qiu LL
10.2174/1381612826666200610181259,,,Possible Involvement of N-methyl-D-aspartate Receptor (NMDA-R) in the Antidepressant- like Effect of Trigonelline in Male Mice.,2020,Anjomshoa M; Boroujeni SN; Bagheri E; Lorigooini Z; Amini-Khoei H
10.1016/j.plaphy.2020.07.034,,,Role of iron-lysine on morpho-physiological traits and combating chromium toxicity in rapeseed (Brassica napus L.) plants irrigated with different levels of tannery wastewater.,2020,Zaheer IE; Ali S; Saleem MH; Imran M; Alnusairi GSH; Alharbi BM; Riaz M; Abbas Z; Rizwan M; Soliman MH
10.1037/pha0000310,,,The N-methyl-D-aspartate receptor antagonist d-methadone acutely improves depressive-like behavior in the forced swim test performance of rats.,2020,Hanania T; Manfredi P; Inturrisi C; Vitolo OV
10.1016/bs.apha.2020.04.005,,,The role of eEF2 kinase in the rapid antidepressant actions of ketamine.,2020,Suzuki K; Monteggia LM
10.1016/j.nicl.2019.101739,,,"A multicenter study of ketamine effects on functional connectivity: Large scale network relationships, hubs and symptom mechanisms.",2019,Fleming LM; Javitt DC; Carter CS; Kantrowitz JT; Girgis RR; Kegeles LS; Ragland JD; Maddock RJ; Lesh TA; Tanase C
10.1016/j.neuropharm.2018.12.020,,,Acute administration of ketamine attenuates the impairment of social behaviors induced by social defeat stress exposure as juveniles via activation of α-amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid (AMPA) receptors.,2019,Hasegawa S; Yoshimi A; Mouri A; Uchida Y; Hida H; Mishina M; Yamada K; Ozaki N; Nabeshima T; Noda Y
10.1007/s00210-019-01676-5,,,Antinociceptive and antidepressive efficacies of the combined ineffective doses of S-ketamine and URB597.,2019,Ebrahimi-Ghiri M; Shahini F; Khakpai F; Zarrindast MR
10.1016/j.phrs.2019.02.026,,,"Autophagy inhibition plays a protective role against 3, 4-methylenedioxymethamphetamine (MDMA)-induced loss of serotonin transporters and depressive-like behaviors in rats.",2019,Shih JH; Chiu CH; Ma KH; Huang YS; Shiue CY; Yeh TY; Kao LT; Lin YY; Li IH
10.1002/dev.21843,,,Behavioral effects of postnatal ketamine exposure in rhesus macaque infants are dependent on MAOA-LPR genotype.,2019,Herrington JA; Del Rosso L; Capitanio JP
10.1016/j.jenvman.2019.109500,,,Biochar alleviates Cd phytotoxicity by minimizing bioavailability and oxidative stress in pak choi (Brassica chinensis L.) cultivated in Cd-polluted soil.,2019,Kamran M; Malik Z; Parveen A; Zong Y; Abbasi GH; Rafiq MT; Shaaban M; Mustafa A; Bashir S; Rafay M
10.1016/j.neuro.2019.01.002,,,Blockade of GluN2B-containing NMDA receptors reduces short-term brain damage induced by early-life status epilepticus.,2019,Loss CM; da Rosa NS; Mestriner RG; Xavier LL; Oliveira DL
10.4303/jdar/236069,,,Both Ketamine and NBQX Attenuate Alcohol-Withdrawal Induced Depression in Male Rats.,2019,Getachew B; Tizabi Y
10.1038/s41398-019-0436-3,,,Downregulation of Npas4 in parvalbumin interneurons and cognitive deficits after neonatal NMDA receptor blockade: relevance for schizophrenia.,2019,Shepard R; Heslin K; Hagerdorn P; Coutellier L
10.1016/j.yebeh.2019.06.011,,,Early polytherapy for benzodiazepine-refractory status epilepticus.,2019,Niquet J; Lumley L; Baldwin R; Rossetti F; Schultz M; de Araujo Furtado M; Suchomelova L; Naylor D; Franco-Estrada I; Wasterlain CG
10.1016/j.ecoenv.2019.01.093,,,Effects of graphene oxide on cadmium uptake and photosynthesis performance in wheat seedlings.,2019,Gao M; Yang Y; Song Z
10.1016/j.brainres.2019.146462,,,Effects of ketamine on orientation selectivity and variability of neuronal responses in primary visual cortex.,2019,Ouelhazi A; Bharmauria V; Chanauria N; Bachatene L; Lussiez R; Molotchnikoff S
10.1007/s40263-019-00618-2,,,Expanding Role of NMDA Receptor Antagonists in the Management of Pain.,2019,Kreutzwiser D; Tawfic QA
10.1016/j.neuropharm.2018.12.030,,,Flumazenil but not bicuculline counteract the impairing effects of anesthetic ketamine on recognition memory in rats. Evidence for a functional interaction between the GABA(A)-benzodiazepine receptor and ketamine?,2019,Lafioniatis A; Bermperian VC; Pitsikas N
10.1080/01616412.2018.1531203,,,Influence of mTOR signaling pathway on ketamine-induced injuries in the hippocampal neurons of rats.,2019,Liu FF; Zhao S; Liu P; Huo SP
10.3389/fphar.2019.01702,,,Ketamine Alleviates Postoperative Depression-Like Symptoms in Susceptible Mice: The Role of BDNF-TrkB Signaling.,2019,Li S; Luo X; Hua D; Wang Y; Zhan G; Huang N; Jiang R; Yang L; Zhu B; Yuan X
10.3390/cells8101139,,,Ketamine Increases Proliferation of Human iPSC-Derived Neuronal Progenitor Cells via Insulin-Like Growth Factor 2 and Independent of the NMDA Receptor.,2019,Grossert A; Mehrjardi NZ; Bailey SJ; Lindsay MA; Hescheler J; Šarić T; Teusch N
10.22038/ijbms.2019.33890.8062,,,Ketamine and its combinations with valproate and carbamazepine are ineffective against convulsions induced by atropine treatment and food intake in fasted mice.,2019,Gözüaçık N; Türkmen AZ; Nurten A; Enginar N
10.1016/j.bmc.2019.02.010,,,Ketamine esters and amides as short-acting anaesthetics: Structure-activity relationships for the side-chain.,2019,Dimitrov IV; Harvey MG; Voss LJ; Sleigh JW; Bickerdike MJ; Denny WA
10.1016/j.pnpbp.2018.07.022,,,Ketamine promotes rapid and transient activation of AMPA receptor-mediated synaptic transmission in the dorsal raphe nucleus.,2019,Llamosas N; Perez-Caballero L; Berrocoso E; Bruzos-Cidon C; Ugedo L; Torrecilla M
10.1016/j.neulet.2019.05.009,,,Ketamine-induced attenuation of reactive oxygen species in zebrafish is prevented by acetyl l-carnitine in vivo.,2019,Robinson B; Gu Q; Ali SF; Dumas M; Kanungo J
10.1016/j.neuropharm.2019.107684,,,Ketamine-induced regulation of TrkB-GSK3β signaling is accompanied by slow EEG oscillations and sedation but is independent of hydroxynorketamine metabolites.,2019,Kohtala S; Theilmann W; Rosenholm M; Müller HK; Kiuru P; Wegener G; Yli-Kauhaluoma J; Rantamäki T
10.1155/2019/8745376,,,Modulation of Hippocampal Antioxidant Defense System in Chronically Stressed Rats by Lithium.,2019,Popović N; Stojiljković V; Pejić S; Todorović A; Pavlović I; Gavrilović L; Pajović SB
10.1007/s00702-019-02081-1,,,Molecular determinants of behavioral changes induced by neonatal ketamine and dexmedetomidine application.,2019,Turktan M; Yilmaz MB; Hatipoglu Z; Ilgaz S; Barc ED; Oksuz H; Akillioglu K; Ozcengiz D
10.3389/fphar.2019.00455,,,NMDA Receptor Antagonist Effects on Speech-Related Mismatch Negativity and Its Underlying Oscillatory and Source Activity in Healthy Humans.,2019,de la Salle S; Shah D; Choueiry J; Bowers H; McIntosh J; Ilivitsky V; Knott V
