# new DOI queue (mechanistic) generated at 2026-05-17T07:47:12.655781+00:00
# doi,compound,target,optional_study_title,optional_study_year,optional_authors
10.1016/j.oraloncology.2025.107206,DOI,NET (SLC6A2),Nomogram vs. Depth of invasion for predicting occult lymph node metastasis in cT1-2N0 buccal squamous cell carcinoma.,2025,Sun N; Huang L; Xiong HG; Wang WM; Hua SQ; Zhu FY; Su T
10.1021/acsenvironau.4c00114,DOM,NET (SLC6A2),Tracking Changes in Organic-Copper Speciation during Wastewater Treatment Using LC-ICPMS-ESIMS.,2025,Nyarko L; Dewey C; Nason JA; Boiteau RM
10.1007/s00213-024-06635-4,DOM,5-HT2A,5-hydroxytryptamine 2C/1A receptors modulate the biphasic dose response of the head twitch response and locomotor activity induced by DOM in mice.,2024,Zhu H; Wang L; Wang X; Yao Y; Zhou P; Su R
10.1093/brain/awae236,DOI,NMDA receptor,Autoimmune 'secondary synaptopathies': do NMDAR antibodies cause a primary extra-synaptopathy?,2024,Zhao M; Lynch DR; Irani SR
10.3389/fncir.2024.1533008,DOI,AMPA receptor,Corrigendum: α-amino-3-hydroxy-5-methyl-4-isoxazole propionic acid (AMPA) receptor density underlies intraregional and interregional functional centrality.,2024,Yatomi T; Tomasi D; Tani H; Nakajima S; Tsugawa S; Nagai N; Koizumi T; Nakajima W; Hatano M; Uchida H
10.1289/ehp13838,DOI,NET (SLC6A2),Development and Validation of a Novel Placental DNA Methylation Biomarker of Maternal Smoking during Pregnancy in the ECHO Program.,2024,Shorey-Kendrick LE; Davis B; Gao L; Park B; Vu A; Morris CD; Breton CV; Fry R; Garcia E; Schmidt RJ
10.3389/fendo.2024.1369692,DOI,NET (SLC6A2),Erratum: Predicting the survival probability of functional neuroendocrine tumors treated with peptide receptor radionuclide therapy: Serbian experience.,2024,Frontiers Production Office
10.1007/s10495-024-02004-w,DOM,NMDA receptor,Kynurenic acid protects against ischemia/reperfusion injury by modulating apoptosis in cardiomyocytes.,2024,Gáspár R; Nógrádi-Halmi D; Demján V; Diószegi P; Igaz N; Vincze A; Pipicz M; Kiricsi M; Vécsei L; Csont T
10.1007/s11064-023-04055-y,DOM,mGluR2 (GRM2),Modulation of DOM-Induced Head-Twitch Response by mGluR2 Agonist/Inverse Agonist is Associated with 5-HT(2A)R-Mediated G(s) Signaling Pathway.,2024,Gao H; Liu X; Xie L; Tan B; Su R
10.1093/sxmrev/qeae048,DOI,SERT (SLC6A4),Possible pathophysiologic roles of neurotransmitter systems in men with lifelong premature ejaculation: a scoping review.,2024,van Raaij JJ; Serefoglu EC; van Amelsvoort TAMJ; Janssen PKC
10.5334/tohm.792,DOI,kappa opioid receptor (OPRK1),Correction: Association of Rare Genetic Variants in Opioid Receptors with Tourette Syndrome.,2023,Depienne C; Ciura S; Trouillard O; Bouteiller D; Leitão E; Nava C; Keren B; Marie Y; Guegan J; Forlani S
10.3389/fneur.2023.1289550,DOI,DAT (SLC6A3),Corrigendum: Characteristics and influencing factors of (11)C-CFT PET imaging in patients with early and late onset Parkinson's disease.,2023,Kangli F; Hongguang Z; Yinghua L; Xiaoxiao D; Yuyin D; Lulu G; Yi L; Zhihui S; Ying Z
10.3390/ijms24031981,DOI,NMDA receptor,Design and Synthesis of New Quinazolin-4-one Derivatives with Negative mGlu(7) Receptor Modulation Activity and Antipsychotic-Like Properties.,2023,Kaczorowska K; Stankiewicz A; Bugno R; Paluchowska MH; Burnat G; Brański P; Cieślik P; Wierońska JM; Milik M; Nowak M
10.1007/s11356-022-23404-y,DOM,NET (SLC6A2),Does a decade of soil organic fertilization promote copper and zinc bioavailability to an epi-endogeic earthworm?,2023,Laurent C; Bravin MN; Blanchart E; Crouzet O; Pelosi C; Lamy I
10.3389/fnmol.2023.1281653,DOI,AMPA receptor,Erratum: AMPA and GABAA receptor nanodomains assemble in the absence of synaptic neurotransmitter release.,2023,Frontiers Production Office
10.1016/j.ejphar.2023.176038,DOM,5-HT2A,Gβγ subunit inhibitor decreases DOM-induced head twitch response via the PLCβ/IP3/Ca(2+)/ERK and cAMP signaling pathways.,2023,Zhu H; Liu X; Wang X; Li Y; Ma F; Tan B; Zhou P; Fu F; Su R
10.3389/fpls.2023.1284403,DOM,NMDA receptor,"Identification of QTNs, QTN-by-environment interactions for plant height and ear height in maize multi-environment GWAS.",2023,Shu G; Wang A; Wang X; Chen R; Gao F; Wang A; Li T; Wang Y
10.1111/bph.15592,DOI,NMDA receptor,Insights into the mechanisms underlying opioid use disorder and potential treatment strategies.,2023,Cao DN; Li F; Wu N; Li J
10.1155/2023/9898067,DOI,kappa opioid receptor (OPRK1),Retracted: κ-Opioid Receptor Agonist U50448H Protects Against Acute Lung Injury in Rats with Cardiopulmonary Bypass via the CAP-NLRP3 Signaling Pathway.,2023,And Alternative Medicine EC
10.1016/j.scitotenv.2023.162234,DOM,NET (SLC6A2),Selective sorption and desorption of DOM in Podzol horizons - DOC and aluminium contents of leachates from a column experiment.,2023,Dos Santos SR; Schellekens J; Buurman P; Cornelis JT; Vancampenhout K; da Silva WTL; de Camargo PB; Vidal-Torrado P
10.3389/fphys.2022.846676,DOI,Sigma-1 receptor (SIGMAR1),"Corrigendum: The Reversal Effect of Sigma-1 Receptor (S1R) Agonist, SA4503, on Atrial Fibrillation After Depression and Its Underlying Mechanism.",2022,Liu X; Qu C; Shi S; Ye T; Wang L; Liu S; Zhang C; Liang J; Hu D; Yang B
10.3389/fonc.2022.937625,DOI,kappa opioid receptor (OPRK1),Erratum: Agonists Specific for κ-Opioid Receptor Induces Apoptosis of HCC Cells Through Enhanced Endoplasmic Reticulum Stress.,2022,Frontiers Production Office
10.7150/thno.76351,DOI,Sigma-1 receptor (SIGMAR1),Erratum: Evaluation of (18)F-IAM6067 as a sigma-1 receptor PET tracer for neurodegeneration in vivo in rodents and in human tissue: Erratum.,2022,Lepelletier FX; Vandesquille M; Asselin MC; Prenant C; Robinson AC; Mann DMA; Green M; Barnett E; Banister SD; Mottinelli M
10.1111/bph.15640,DOI,NMDA receptor,Group II metabotropic glutamate receptor (mGlu(2) and mGlu(3) ) roles in thalamic processing.,2022,Copeland CS; Neale SA; Nisenbaum ES; Salt TE
10.1002/mp.15653,DOI,NET (SLC6A2),High-resolution and high-sensitivity PET for quantitative molecular imaging of the monoaminergic nuclei: A GATE simulation study.,2022,Wang Z; Cao X; LaBella A; Zeng X; Biegon A; Franceschi D; Petersen E; Clayton N; Ulaner GA; Zhao W
10.1016/j.scitotenv.2022.157032,DOM,NET (SLC6A2),Investigating the mechanisms of dissolved organic matter protection against copper toxicity in fish of Amazon's black waters.,2022,Crémazy A; Braz-Mota S; Brix KV; Duarte RM; Val AL; Wood CM
10.1111/bph.15496,DOI,SERT (SLC6A4),Long access to cocaine self-administration dysregulates the glutamate synapse in the nucleus accumbens core of serotonin transporter knockout rats.,2022,Caffino L; Mottarlini F; Targa G; Verheij MMM; Homberg J; Fumagalli F
10.1080/14756366.2021.1998022,DOI,NMDA receptor,"New 1,2,4-oxadiazole derivatives with positive mGlu(4) receptor modulation activity and antipsychotic-like properties.",2022,Stankiewicz A; Kaczorowska K; Bugno R; Kozioł A; Paluchowska MH; Burnat G; Chruścicka B; Chorobik P; Brański P; Wierońska JM
10.1111/bph.15596,DOI,5-HT1A,Perspectives for therapy of treatment-resistant depression.,2022,Papp M; Cubala WJ; Swiecicki L; Newman-Tancredi A; Willner P
10.1371/journal.pone.0264341,DOI,NET (SLC6A2),Protein prediction for trait mapping in diverse populations.,2022,Schubert R; Geoffroy E; Gregga I; Mulford AJ; Aguet F; Ardlie K; Gerszten R; Clish C; Van Den Berg D; Taylor KD
10.1155/2022/9841213,DOI,kappa opioid receptor (OPRK1),Retracted: κ-Opioid Receptor Agonist Ameliorates Postoperative Neurocognitive Disorder by Activating the Ca(2+)/CaMKII/CREB Pathway.,2022,Healthcare Engineering JO
10.1289/ehp9505,DOI,DAT (SLC6A3),Role of OCT3 and DRP1 in the Transport of Paraquat in Astrocytes: A Mouse Study.,2022,Han S; Feng Y; Guo M; Hao Y; Sun J; Zhao Y; Dong Q; Zhao Y; Cui M
10.1111/bph.15254,DOI,AMPA receptor,Structural basis of AMPA receptor inhibition by trans-4-butylcyclohexane carboxylic acid.,2022,Yelshanskaya MV; Singh AK; Narangoda C; Williams RSB; Kurnikova MG; Sobolevsky AI
10.31083/j.rcm2304141,DOI,NET (SLC6A2),The Effect of Angiotensin II Receptor Blockers in Patients with Hypertrophic Cardiomyopathy: An Updated Systematic Review and Meta-analysis of Randomized Controlled Trials.,2022,Abdelazeem B; Abbas KS; Ahmad S; Raslan H; Labieb F; Savarapu P
10.1111/bph.15699,DOI,5-HT1F,The selective 5-HT(1F) receptor agonist lasmiditan inhibits trigeminal nociceptive processing: Implications for migraine and cluster headache.,2022,Vila-Pueyo M; Page K; Murdock PR; Loraine HJ; Woodrooffe AJ; Johnson KW; Goadsby PJ; Holland PR
10.1016/j.jep.2020.113619,DOI,5-HT1A,A mixture of quercetin 4'-O-rhamnoside and isoquercitrin from Tilia americana var. mexicana and its biotransformation products with antidepressant activity in mice.,2021,Martínez-Hernández GB; Jiménez-Ferrer E; Román-Ramos R; Zamilpa A; González-Cortazar M; León-Rivera I; Vargas-Villa G; Herrera-Ruiz M
10.1111/febs.15455,DOI,NMDA receptor,Binding of a negative allosteric modulator and competitive antagonist can occur simultaneously at the ionotropic glutamate receptor GluA2.,2021,Krintel C; Dorosz J; Larsen AH; Thorsen TS; Venskutonytė R; Mirza O; Gajhede M; Boesen T; Kastrup JS
10.3389/fpsyt.2021.813879,DOI,SERT (SLC6A4),Corrigendum: Risk of Bleeding Associated With Antidepressants: Impact of Causality Assessment and Competition Bias on Signal Detection.,2021,Zeiss R; Connemann BJ; Schönfeldt-Lecuona C; Gahr M
10.3389/fgene.2021.789112,DOI,DAT (SLC6A3),Corrigendum: The 10-Repeat 3'-UTR VNTR Polymorphism in the SLC6A3 Gene May Confer Protection Against Parkinson's Disease: A Meta-Analysis.,2021,Zeng Q; Ning F; Gu S; Zeng Q; Chen R; Peng L; Zou D; Ma G; Wang Y
10.1016/j.bmcl.2020.127669,DOI,5-HT7,"Discovery and SAR studies of 2-alkyl-3-phenyl-2,4,5,6,7,8-hexahydropyrazolo[3,4-d]azepines as 5-HT(7/2) inhibitors leading to the identification of a clinical candidate.",2021,Dvorak CA; Rudolph DA; Nepomuceno D; Dvorak L; Lord B; Fraser I; Bonaventure P; Lovenberg T; Carruthers NI
10.1111/jnc.15440,DOI,NMDA receptor,Phosphorylation-dependent control of Activity-regulated cytoskeleton-associated protein (Arc) protein by TNIK.,2021,Walczyk-Mooradally A; Holborn J; Singh K; Tyler M; Patnaik D; Wesseling H; Brandon NJ; Steen J; Graether SP; Haggarty SJ
10.1111/bph.15224,DOI,Sigma-1 receptor (SIGMAR1),Sigma 1 receptor as a therapeutic target for amyotrophic lateral sclerosis.,2021,Herrando-Grabulosa M; Gaja-Capdevila N; Vela JM; Navarro X
10.1111/jnc.15099,DOI,NMDA receptor,Amyloid-beta(1-42) induced glutamatergic receptor and transporter expression changes in the mouse hippocampus.,2020,Yeung JHY; Calvo-Flores Guzmán B; Palpagama TH; Ethiraj J; Zhai Y; Tate WP; Peppercorn K; Waldvogel HJ; Faull RLM; Kwakowsky A
10.1016/j.neuint.2020.104752,DOM,NMDA receptor,Long-term systemic administration of kynurenic acid brain region specifically elevates the abundance of functional CB(1) receptors in rats.,2020,Zádor F; Nagy-Grócz G; Dvorácskó S; Bohár Z; Cseh EK; Zádori D; Párdutz Á; Szűcs E; Tömböly C; Borsodi A
10.1111/jnc.14845,DOI,NMDA receptor,NYX-2925 induces metabotropic N-methyl-d-aspartate receptor (NMDAR) signaling that enhances synaptic NMDAR and α-amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid receptor.,2020,Bowers MS; Cacheaux LP; Sahu SU; Schmidt ME; Sennello JA; Leaderbrand K; Khan MA; Kroes RA; Moskal JR
10.1007/s11033-020-05956-9,DOM,D1 receptor (DRD1),Pharmacogenetic profile and the development of the dyskinesia induced by levodopa-therapy in Parkinson's disease patients: a population-based cohort study.,2020,Dos Santos EUD; da Silva IIFG; Asano AGC; Asano NMJ; De Mascena Diniz Maia M; de Souza PRE
10.1021/acs.est.0c06229,DOM,NET (SLC6A2),Rates and Dynamics of Mercury Isotope Exchange between Dissolved Elemental Hg(0) and Hg(II) Bound to Organic and Inorganic Ligands.,2020,Wang Q; Zhang L; Liang X; Yin X; Zhang Y; Zheng W; Pierce EM; Gu B
10.1111/jnc.14931,DOI,SERT (SLC6A4),Retraction.,2020,
10.1016/j.bbr.2019.112226,DOI,SERT (SLC6A4),Role of prefrontal cortical 5-HT(2A) receptors and serotonin transporter in the behavioral deficits in post-pubertal rats following neonatal lesion of the ventral hippocampus.,2020,Mitazaki S; Nakagawasai O; Onogi H; Watanabe K; Takahashi K; Tan-No K; Quirion R; Srivastava LK; Tadano T
10.1177/1535759719844267,DOI,NMDA receptor,Astrocyte Receptor Rebirth.,2019,Salvati K; Beenhakker M
10.3389/fphar.2019.00702,DOI,AMPA receptor,Corrigendum: Melatonin Protects MCAO-Induced Neuronal Loss via NR2A Mediated Prosurvival Pathways.,2019,Shah FA; Liu G; Al Kury LT; Zeb A; Koh PO; Abbas M; Li T; Yang X; Liu F; Jiang Y
10.1016/j.ecoenv.2019.109403,DOM,NET (SLC6A2),Effect of different rotation systems on mercury methylation in paddy fields.,2019,Sun T; Ma M; Du H; Wang X; Zhang Y; Wang Y; Wang D
10.1039/c9an00062c,2C-I,5-HT2A,Electroanalytical identification of 25I-NBOH and 2C-I via differential pulse voltammetry: a rapid and sensitive screening method to avoid misidentification.,2019,Belchior de Andrade AF; Gonzalez-Rodriguez J
10.1016/j.talanta.2019.03.042,DOM,NET (SLC6A2),Highly sensitive plasmonic metal nanoparticle-based sensors for the detection of organophosphorus pesticides.,2019,Dissanayake NM; Arachchilage JS; Samuels TA; Obare SO
10.1177/1535759719843277,DOI,NMDA receptor,Inhibition Gets a New KAR Smell.,2019,Courtney CD; Christian CA
10.1111/dom.13655,DOM,5-HT2C,"Lorcaserin treatment decreases body weight and reduces cardiometabolic risk factors in obese adults: A six-month, randomized, placebo-controlled, double-blind clinical trial.",2019,Tuccinardi D; Farr OM; Upadhyay J; Oussaada SM; Mathew H; Paschou SA; Perakakis N; Koniaris A; Kelesidis T; Mantzoros CS
10.1007/s00418-019-01791-7,DOI,TAAR1,TAAR1 levels and sub-cellular distribution are cell line but not breast cancer subtype specific.,2019,Pitts MS; McShane JN; Hoener MC; Christian SL; Berry MD
10.1016/j.ejphar.2018.11.003,DOI,5-HT2C,The serotonin 2C receptor agonist WAY-163909 attenuates ketamine-induced hypothermia in mice.,2019,Murphy TJ; Murnane KS
10.1111/jnc.14671,DOI,NET (SLC6A2),Venlafaxine stimulates PNN proteolysis and MMP-9-dependent enhancement of gamma power; relevance to antidepressant efficacy.,2019,Alaiyed S; Bozzelli PL; Caccavano A; Wu JY; Conant K
10.1016/j.neuroscience.2018.09.003,DOB,NMDA receptor,Blocking of Dendrodendritic Inhibition Unleashes Widely Spread Lateral Propagation of Odor-evoked Activity in the Mouse Olfactory Bulb.,2018,Shang M; Xing J
10.1038/nature25163,DOI,AMPA receptor,Corrigendum: AMPA receptor-mediated regulation of a G(i)-protein in cortical neurons.,2018,Wang Y; Small DL; Stanimirovic DB; Morley P; Durkin JP
10.1016/j.scitotenv.2018.05.276,DOM,NET (SLC6A2),Distribution and biogeochemical controls on net methylmercury production in Penobscot River marshes and sediment.,2018,Gilmour C; Bell JT; Soren AB; Riedel G; Riedel G; Kopec AD; Bodaly RA
10.1016/j.neulet.2018.09.050,DOI,5-HT2C,Effect of 5-HT(2A) receptor antagonist ketanserin on micturition in male rats.,2018,Wang X; Cao N; Ni J; Si J; Gu B; Karl-Erik A
10.1093/brain/awy107,DOI,NMDA receptor,Ion channels in EEG: isolating channel dysfunction in NMDA receptor antibody encephalitis.,2018,Symmonds M; Moran CH; Leite MI; Buckley C; Irani SR; Stephan KE; Friston KJ; Moran RJ
10.1021/acschemneuro.7b00133,DOI,5-HT2C,(18)F-FPP: A PET Ligand for the 5-HT(2C) Receptor?,2017,Higgins GA
10.1002/wrna.1417,DOI,5-HT2C,Box C/D small nucleolar RNA genes and the Prader-Willi syndrome: a complex interplay.,2017,Cavaillé J
10.1016/j.pnpbp.2017.02.009,DOI,mGluR2 (GRM2),Does genetic BDNF deficiency in rats interact with neurotransmitter control of prepulse inhibition? Implications for schizophrenia.,2017,van den Buuse M; Biel D; Radscheit K
10.1016/j.lfs.2017.01.002,DOM,NMDA receptor,"Mediatory role of NMDA, AMPA/kainate, GABA(A) and Alpha(2) receptors in topiramate neuroprotective effects against methylphenidate induced neurotoxicity in rat.",2017,Motaghinejad M; Motevalian M; Fatima S
10.1007/s00702-017-1706-y,DOI,5-HT2B,"The hallucinogen 2,5-dimethoxy-4-iodoamphetamine hydrochloride activates neurotrophin receptors in a neuronal cell line and promotes neurites extension.",2017,Marinova Z; Walitza S; Grünblatt E
10.1007/s00702-017-1771-2,DOM,NMDA receptor,"Topiramate via NMDA, AMPA/kainate, GABA(A) and Alpha2 receptors and by modulation of CREB/BDNF and Akt/GSK3 signaling pathway exerts neuroprotective effects against methylphenidate-induced neurotoxicity in rats.",2017,Motaghinejad M; Motevalian M; Fatima S; Beiranvand T; Mozaffari S
10.1016/j.phrs.2015.11.018,DOI,5-HT2A,5-HT2A receptors control body temperature in mice during LPS-induced inflammation via regulation of NO production.,2016,Voronova IP; Khramova GM; Kulikova EA; Petrovskii DV; Bazovkina DV; Kulikov AV
10.1111/cga.12152,DOI,5-HT2C,"A 5-HT2A/2C receptor agonist, 1-(2,5-dimethoxy-4-iodophenyl)-2-aminopropane, mitigates developmental neurotoxicity of ethanol to serotonergic neurons.",2016,Ishiguro T; Sakata-Haga H; Fukui Y
10.1177/1744806916654146,DOI,NMDA receptor,Characterization of methadone as a β-arrestin-biased μ-opioid receptor agonist.,2016,Doi S; Mori T; Uzawa N; Arima T; Takahashi T; Uchida M; Yawata A; Narita M; Uezono Y; Suzuki T
10.1016/j.gca.2016.08.019,DOM,NET (SLC6A2),Enhanced availability of mercury bound to dissolved organic matter for methylation in marine sediments.,2016,Mazrui NM; Jonsson S; Thota S; Zhao J; Mason RP
10.1111/bph.13281,DOI,NMDA receptor,"Metabotropic glutamate receptor subtype 5: molecular pharmacology, allosteric modulation and stimulus bias.",2016,Sengmany K; Gregory KJ
10.1111/jnc.13678,DOI,AMPA receptor,News & ISN May 2016.,2016,
10.1002/ddr.21238,DOI,5-HT2B,5-HT(2B) Receptor Antagonists Reduce Nerve Injury-Induced Tactile Allodynia and Expression of 5-HT(2B) Receptors.,2015,Pineda-Farias JB; Velázquez-Lagunas I; Barragán-Iglesias P; Cervantes-Durán C; Granados-Soto V
10.1111/bph.12810,DOI,kappa opioid receptor (OPRK1),Anti-nociception mediated by a κ opioid receptor agonist is blocked by a δ receptor agonist.,2015,Taylor AM; Roberts KW; Pradhan AA; Akbari HA; Walwyn W; Lutfy K; Carroll FI; Cahill CM; Evans CJ
10.1111/bph.12767,DOI,SERT (SLC6A4),"Comments on 'A quantitative model of amphetamine action on the serotonin transporter', by Sandtner et al., Br J Pharmacol 171: 1007-1018.",2015,De Felice LJ; Cameron KN
10.1111/bph.12671,DOI,NMDA receptor,Dorsal hippocampal NMDA receptor blockade impairs extinction of naloxone-precipitated conditioned place aversion in acute morphine-treated rats by suppressing ERK and CREB phosphorylation in the basolateral amygdala.,2015,Wang WS; Chen ZG; Liu WT; Chi ZQ; He L; Liu JG
10.1016/j.bbr.2014.04.021,DOI,SERT (SLC6A4),Gpm6b deficiency impairs sensorimotor gating and modulates the behavioral response to a 5-HT2A/C receptor agonist.,2015,Dere E; Winkler D; Ritter C; Ronnenberg A; Poggi G; Patzig J; Gernert M; Müller C; Nave KA; Ehrenreich H
10.1093/brain/awv255,DOI,DAT (SLC6A3),No parkinsonism in SCA2 and SCA3 despite severe neurodegeneration of the dopaminergic substantia nigra.,2015,Schöls L; Reimold M; Seidel K; Globas C; Brockmann K; Hauser TK; Auburger G; Bürk K; den Dunnen W; Reischl G
10.1016/j.watres.2015.04.018,DOM,NET (SLC6A2),"Pre-treatments, characteristics, and biogeochemical dynamics of dissolved organic matter in sediments: A review.",2015,Chen M; Hur J
10.1111/bph.12573,DOI,kappa opioid receptor (OPRK1),κ Opioid receptor ligands regulate angiogenesis in development and in tumours.,2015,Yamamizu K; Hamada Y; Narita M
10.1111/bph.12566,DOI,NET (SLC6A2),μ-Opioid receptor activation and noradrenaline transport inhibition by tapentadol in rat single locus coeruleus neurons.,2015,Sadeghi M; Tzschentke TM; Christie MJ
10.1016/j.brainres.2014.06.004,DOI,NET (SLC6A2),Role of medial prefrontal and orbitofrontal monoamine transporters and receptors in performance in an adjusting delay discounting procedure.,2014,Yates JR; Perry JL; Meyer AC; Gipson CD; Charnigo R; Bardo MT
10.7554/elife.01326,DOI,NMDA receptor,Development of schemas revealed by prior experience and NMDA receptor knock-out.,2013,Dragoi G; Tonegawa S
10.1017/s1461145713000643,DOI,NMDA receptor,Disruption of thalamocortical activity in schizophrenia models: relevance to antipsychotic drug action.,2013,Celada P; Lladó-Pelfort L; Santana N; Kargieman L; Troyano-Rodriguez E; Riga MS; Artigas F
10.1038/mtna.2013.65,DOI,AMPA receptor,Lipid Nanoparticle Delivery of siRNA to Silence Neuronal Gene Expression in the Brain.,2013,Rungta RL; Choi HB; Lin PJ; Ko RW; Ashby D; Nair J; Manoharan M; Cullis PR; Macvicar BA
10.1111/dom.12027,DOM,NMDA receptor,NMDA receptor blockade by memantine does not prevent adaptation to recurrent hypoglycaemia in healthy men.,2013,Klement J; Pais I; Strube J; Lehnert H; Peters A; Hallschmid M; Born J
10.1085/jgp.201210887,DOI,NET (SLC6A2),Quantitative properties and receptor reserve of the DAG and PKC branch of G(q)-coupled receptor signaling.,2013,Falkenburger BH; Dickson EJ; Hille B
10.1085/jgp.201210886,DOI,NET (SLC6A2),Quantitative properties and receptor reserve of the IP(3) and calcium branch of G(q)-coupled receptor signaling.,2013,Dickson EJ; Falkenburger BH; Hille B
10.1016/j.pbb.2012.03.015,DOI,5-HT2B,Role of peripheral and spinal 5-HT2B receptors in formalin-induced nociception.,2012,Cervantes-Durán C; Vidal-Cantú GC; Barragán-Iglesias P; Pineda-Farias JB; Bravo-Hernández M; Murbartián J; Granados-Soto V
10.1152/ajpendo.00565.2011,DOI,5-HT2C,Serotonin 5-HT2C receptor-mediated inhibition of the M-current in hypothalamic POMC neurons.,2012,Roepke TA; Smith AW; Rønnekleiv OK; Kelly MJ
10.1242/jeb.070649,DOI,5-HT1B,Serotonin-induced brain glycogenolysis in rainbow trout (Oncorhynchus mykiss).,2012,Pérez-Maceira JJ; Mancebo MJ; Aldegunde M
10.1007/s00213-010-2136-9,DOM,5-HT2A,Effects of serotonin (5-HT)1A and 5-HT2A receptor agonists on schedule-controlled responding in rats: drug combination studies.,2011,Li JX; Crocker C; Koek W; Rice KC; France CP
10.1016/j.neuropharm.2011.01.025,DOI,5-HT2B,Implication of 5-HT(2B) receptors in the serotonin syndrome.,2011,Diaz SL; Maroteaux L
10.1016/j.pbb.2011.04.003,DOI,AMPA receptor,Role of endocannabinoid and glutamatergic systems in DOI-induced head-twitch response in mice.,2011,Egashira N; Shirakawa A; Okuno R; Mishima K; Iwasaki K; Oishi R; Fujiwara M
10.1152/jn.01126.2010,DOM,5-HT5A,Serotonergic modulation of startle-escape plasticity in an African cichlid fish: a single-cell molecular and physiological analysis of a vital neural circuit.,2011,Whitaker KW; Neumeister H; Huffman LS; Kidd CE; Preuss T; Hofmann HA
10.1016/j.pnpbp.2009.10.014,DOI,5-HT1A,JL13 has clozapine-like actions on thermoregulatory cutaneous blood flow in rats: Involvement of serotonin 5-HT1A and 5-HT2A receptor mechanisms.,2010,Capuano B; Crosby IT; McRobb FM; Taylor DA; Vom A; Blessing WW
10.3233/jad-2010-100117,DOI,SERT (SLC6A4),Plaque deposition dependent decrease in 5-HT2A serotonin receptor in AbetaPPswe/PS1dE9 amyloid overexpressing mice.,2010,Holm P; Ettrup A; Klein AB; Santini MA; El-Sayed M; Elvang AB; Stensbøl TB; Mikkelsen JD; Knudsen GM; Aznar S
10.1093/toxsci/kfp141,DOM,NMDA receptor,Domoic acid induces a long-lasting enhancement of CA1 field responses and impairs tetanus-induced long-term potentiation in rat hippocampal slices.,2009,Qiu S; Jebelli AK; Ashe JH; Currás-Collazo MC
10.1016/j.bbr.2009.05.029,DOM,5-HT1A,Effect of estradiol benzoate microinjection into the median raphe nucleus on contextual conditioning.,2009,Andrade TG; Avanzi V; Graeff FG
10.1038/npp.2008.227,DOI,SERT (SLC6A4),Imaging elevated brain arachidonic acid signaling in unanesthetized serotonin transporter (5-HTT)-deficient mice.,2009,Basselin M; Fox MA; Chang L; Bell JM; Greenstein D; Chen M; Murphy DL; Rapoport SI
