# discovered queue (mechanistic) generated at 2026-05-17T07:47:10.563479+00:00
# doi,compound,target,optional_study_title,optional_study_year,optional_authors
10.1111/bph.70138,DOI,5-HT2A,Are we hallucinating or can psychedelic drugs modulate the immune system to control inflammation?,2025,Qureshi O; Cowley J; Pegg A; Cooper AJ; Gordon J; Brady CA; Belli A; Butterworth S; Upthegrove R; Andrews N
10.1007/s43440-024-00679-1,DOI,5-HT2A,Assessing the effects of 5-HT(2A) and 5-HT(5A) receptor antagonists on DOI-induced head-twitch response in male rats using marker-less deep learning algorithms.,2025,Cyrano E; Popik P
10.3389/fpubh.2025.1737084,DOI,D2 receptor (DRD2),Correction: Targeting pro-dopaminergic agonism to attenuate depression in patients displaying genetic/epigenetic predisposition to hypodopaminergia.,2025,Lewandrowski KU; Blum K; Lewandrowski APL; Thanos PK; Pinhasov A; Sharafshah A; Baron D; Gold MS; Dennen CA; Elman I
10.1002/hup.70019,R-ketamine,Sigma-1 receptor (SIGMAR1),Could R-Ketamine and Wolfram Syndrome Inform Understanding of Depression and Suicidality? A Sigma-1 Receptor-Based Perspective.,2025,Kalkman HO; Smigielski L
10.1111/bph.17315,DOI,5-HT2B,Deficiency of 5-HT(2B) receptors alleviates atherosclerosis by regulating macrophage phenotype through inhibiting interferon signalling.,2025,Liu Y; Wang Z; Fang L; Xu Y; Zhao B; Kang X; Zhao Y; Han J; Zhang Y; Dong E
10.1021/acschemneuro.5c00468,DOI,SERT (SLC6A4),Dual Modulation of 5-HT(2A) Receptors and SERT by α-Ethyltryptamine and Its Optical Isomers.,2025,Silverman JM; Fiorillo M; Younkin J; Jones CB; Maltman JL; Herszenhorn I; Artigas A; Wolstenholme JT; Dukat M; González-Maeso J
10.1038/s41386-025-02129-9,R-ketamine,NMDA receptor,"Effects of NMDA receptor antagonists on working memory and gamma oscillations, and the mediating role of the GluN2D subunit.",2025,Vinnakota C; Hudson MR; Ikeda K; Ide S; Mishina M; Sundram S; Jones NC; Hill RA
10.1016/j.isci.2025.112152,DOI,AMPA receptor,Erratum: Sustained postsynaptic kainate receptor activation downregulates AMPA receptor surface expression and induces hippocampal LTD.,2025,Nair JD; Braksator E; Yucel BP; Fletcher-Jones A; Seager R; Mellor JR; Bashir ZI; Wilkinson KA; Henley JM
10.1111/bph.70109,DOI,5-HT2A,Evidence that 5-HT(2A) receptor signalling efficacy and not biased agonism differentiates serotonergic psychedelic from non-psychedelic drugs.,2025,Ippolito A; Vasudevan S; Hurley S; Gilmour G; Westhorpe F; Churchill G; Sharp T
10.1002/14651858.CD015373.pub2,DOI,NMDA receptor,Ketamine and other NMDA receptor antagonists for chronic pain.,2025,Ferraro MC; Cashin AG; Visser EJ; Abdel Shaheed C; Wewege MA; Wand BM; Gustin SM; O'Connell NE; McAuley JH
10.1016/j.jare.2025.11.034,DOI,5-HT2A,Lactoferrin alleviates non-alcoholic steatohepatitis via remodeling gut microbiota to regulate serotonin-related pathways.,2025,Ding L; Xu JY; Zhang LL; Liu Y; Gu KT; Liang YZ; Hidayat K; Wan Z; Chen GC; Qin LQ
10.1111/bph.16368,DOI,5-HT2A,Ligand bias and inverse agonism on 5-HT(2A) receptor-mediated modulation of G protein activity in post-mortem human brain.,2025,Muneta-Arrate I; Miranda-Azpiazu P; Horrillo I; Diez-Alarcia R; Meana JJ
10.1016/j.dmd.2025.100086,2C-B,5-HT2A,"Liquid chromatography-tandem mass spectrometry-based pharmacokinetic and metabolic analysis of 4-bromo-2,5-dimethoxyphenethylamine and its metabolites in human plasma.",2025,Thomann J; Rudin D; Kraus S; Arikci D; Holze F; Liechti ME; Luethi D
10.1021/acs.est.4c09276,DOI,5-HT2A,Long-Term Exposure to Tire-Derived 6-PPD Quinone Causes Neurotoxicity and Neuroinflammation via Inhibition of HTR2A in C57BL/6 Mice.,2025,Ma CS; Liu YX; Han B; Bai M; Li DL; Meng SC; Zhang LY; Duan MY; He MT
10.1016/j.oraloncology.2025.107206,DOI,NET (SLC6A2),Nomogram vs. Depth of invasion for predicting occult lymph node metastasis in cT1-2N0 buccal squamous cell carcinoma.,2025,Sun N; Huang L; Xiong HG; Wang WM; Hua SQ; Zhu FY; Su T
10.1002/npr2.70075,DOI,kappa opioid receptor (OPRK1),Possible Involvement of Hallucinogenic Effects in the Aversive Effects Induced by Kappa-Opioid and 5-HT(2A) (/2C) Receptor Agonists in Mice.,2025,Kato H; Ichimaru Y; Kurihara M; Sogawa K; Funada M; Suzuki T
10.1038/s41593-025-02069-z,DOI,5-HT2A,Psychedelic 5-HT(2A) receptor agonism alters neurovascular coupling and differentially affects neuronal and hemodynamic measures of brain function.,2025,Padawer-Curry JA; Krentzman OJ; Kuo CC; Wang X; Bice AR; Nicol GE; Snyder AZ; Siegel JS; McCall JG; Bauer AQ
10.1176/appi.ajp.20240378,R-ketamine,NMDA receptor,Redefining Ketamine Pharmacology for Antidepressant Action: Synergistic NMDA and Opioid Receptor Interactions?,2025,Levinstein MR; Budinich RC; Bonaventura J; Schatzberg AF; Zarate CA Jr; Michaelides M
10.1007/s00213-023-06482-9,DOI,5-HT2C,Serotonin 2C receptors are also important in head-twitch responses in male mice.,2025,Custodio RJP; Ortiz DM; Lee HJ; Sayson LV; Kim M; Lee YS; Kim KM; Cheong JH; Kim HJ
10.1021/acsenvironau.4c00114,DOM,NET (SLC6A2),Tracking Changes in Organic-Copper Speciation during Wastewater Treatment Using LC-ICPMS-ESIMS.,2025,Nyarko L; Dewey C; Nason JA; Boiteau RM
10.3390/ijms25126804,R-ketamine,NMDA receptor,(R)-(-)-Ketamine: The Promise of a Novel Treatment for Psychiatric and Neurological Disorders.,2024,Shafique H; Demers JC; Biesiada J; Golani LK; Cerne R; Smith JL; Szostak M; Witkin JM
10.1016/j.bbr.2024.115051,DOI,5-HT1A,"5-HT(1A) and 5-HT(2A) receptor effects on recognition memory, motor/exploratory behaviors, emotionality and regional dopamine transporter binding in the rat.",2024,Nikolaus S; Chao OY; Henke J; Beu M; Fazari B; Almeida FR; Abdel-Hafiz L; Antke C; Hautzel H; Mamlins E
10.1007/s00213-024-06635-4,DOM,5-HT2A,5-hydroxytryptamine 2C/1A receptors modulate the biphasic dose response of the head twitch response and locomotor activity induced by DOM in mice.,2024,Zhu H; Wang L; Wang X; Yao Y; Zhou P; Su R
10.1093/brain/awae236,DOI,NMDA receptor,Autoimmune 'secondary synaptopathies': do NMDAR antibodies cause a primary extra-synaptopathy?,2024,Zhao M; Lynch DR; Irani SR
10.3389/fncir.2024.1533008,DOI,AMPA receptor,Corrigendum: α-amino-3-hydroxy-5-methyl-4-isoxazole propionic acid (AMPA) receptor density underlies intraregional and interregional functional centrality.,2024,Yatomi T; Tomasi D; Tani H; Nakajima S; Tsugawa S; Nagai N; Koizumi T; Nakajima W; Hatano M; Uchida H
10.1289/EHP13838,DOI,NET (SLC6A2),Development and Validation of a Novel Placental DNA Methylation Biomarker of Maternal Smoking during Pregnancy in the ECHO Program.,2024,Shorey-Kendrick LE; Davis B; Gao L; Park B; Vu A; Morris CD; Breton CV; Fry R; Garcia E; Schmidt RJ
10.1016/j.pneurobio.2024.102660,DOI,5-HT2A,"Distinct 5-HT receptor subtypes regulate claustrum excitability by serotonin and the psychedelic, DOI.",2024,Anderson TL; Keady JV; Songrady J; Tavakoli NS; Asadipooya A; Neeley RE; Turner JR; Ortinski PI
10.3389/fendo.2024.1369692,DOI,NET (SLC6A2),Erratum: Predicting the survival probability of functional neuroendocrine tumors treated with peptide receptor radionuclide therapy: Serbian experience.,2024,Frontiers Production Office
10.1213/ANE.0000000000006851,R-ketamine,NMDA receptor,"Esketamine: Less Drowsiness, More Analgesia.",2024,Mion G; Himmelseher S
10.1007/s00210-023-02778-x,DOI,5-HT2A,Ethopharmacological evaluation of antidepressant-like effect of serotonergic psychedelics in C57BL/6J male mice.,2024,Takaba R; Ibi D; Yoshida K; Hosomi E; Kawase R; Kitagawa H; Goto H; Achiwa M; Mizutani K; Maeda K
10.1124/molpharm.124.000947,R-ketamine,NMDA receptor,Ketamine and Major Ketamine Metabolites Function as Allosteric Modulators of Opioid Receptors.,2024,Gomes I; Gupta A; Margolis EB; Fricker LD; Devi LA
10.1016/j.jatmed.2024.07.001,R-ketamine,NMDA receptor,Ketamine and its two enantiomers in anesthesiology and psychiatry: A historical review and future directions.,2024,Hashimoto K; Zhao M; Zhu T; Wang X; Yang J
10.1038/s41398-024-03176-4,R-ketamine,TrkB (NTRK2),Ketamine attenuates kidney damage and depression-like behaviors in mice with cisplatin-induced acute kidney injury.,2024,Huang T; He Y; Cheng R; Zhang Q; Zhong X; Hashimoto K; Liu Y; Pu Y
10.1007/s10495-024-02004-w,DOM,NMDA receptor,Kynurenic acid protects against ischemia/reperfusion injury by modulating apoptosis in cardiomyocytes.,2024,Gáspár R; Nógrádi-Halmi D; Demján V; Diószegi P; Igaz N; Vincze A; Pipicz M; Kiricsi M; Vécsei L; Csont T
10.1007/s11064-023-04055-y,DOM,mGluR2 (GRM2),Modulation of DOM-Induced Head-Twitch Response by mGluR2 Agonist/Inverse Agonist is Associated with 5-HT(2A)R-Mediated G(s) Signaling Pathway.,2024,Gao H; Liu X; Xie L; Tan B; Su R
10.1093/sxmrev/qeae048,DOI,SERT (SLC6A4),Possible pathophysiologic roles of neurotransmitter systems in men with lifelong premature ejaculation: a scoping review.,2024,van Raaij JJ; Serefoglu EC; van Amelsvoort TAMJ; Janssen PKC
10.1101/2023.09.23.559145,DOI,5-HT2A,Psychedelic 5-HT2A receptor agonism: neuronal signatures and altered neurovascular coupling.,2024,Padawer-Curry JA; Krentzman OJ; Kuo CC; Wang X; Bice AR; Nicol GE; Snyder AZ; Siegel JS; McCall JG; Bauer AQ
10.1080/19490976.2024.2310603,R-ketamine,TrkB (NTRK2),Repeated (S)-ketamine administration ameliorates the spatial working memory impairment in mice with chronic pain: role of the gut microbiota-brain axis.,2024,Jiang Y; Wang X; Chen J; Zhang Y; Hashimoto K; Yang JJ; Zhou Z
10.1101/2024.10.11.617861,DOI,5-HT2A,Snapshot of 5-HT (2A) receptor activation in the mouse brain via IP (1) detection.,2024,de la Fuente Revenga M; González-Maeso J
10.1016/j.neuropharm.2024.110163,DOI,5-HT2A,The psychedelic drug DOI reduces heroin motivation by targeting 5-HT2A receptors in a heroin and alcohol co-use model.,2024,Bonilla J; Giannotti G; Kregar NP; Heinsbroek JA; Olson DE; Peters J
10.3390/molecules28114346,R-ketamine,NMDA receptor,Binding Affinity and Mechanisms of Potential Antidepressants Targeting Human NMDA Receptors.,2023,Ye S; Han Y; Wei Z; Li J
10.5334/tohm.792,DOI,kappa opioid receptor (OPRK1),Correction: Association of Rare Genetic Variants in Opioid Receptors with Tourette Syndrome.,2023,Depienne C; Ciura S; Trouillard O; Bouteiller D; Leitão E; Nava C; Keren B; Marie Y; Guegan J; Forlani S
10.3389/fneur.2023.1289550,DOI,DAT (SLC6A3),Corrigendum: Characteristics and influencing factors of (11)C-CFT PET imaging in patients with early and late onset Parkinson's disease.,2023,Kangli F; Hongguang Z; Yinghua L; Xiaoxiao D; Yuyin D; Lulu G; Yi L; Zhihui S; Ying Z
10.3390/ijms24031981,DOI,NMDA receptor,Design and Synthesis of New Quinazolin-4-one Derivatives with Negative mGlu(7) Receptor Modulation Activity and Antipsychotic-Like Properties.,2023,Kaczorowska K; Stankiewicz A; Bugno R; Paluchowska MH; Burnat G; Brański P; Cieślik P; Wierońska JM; Milik M; Nowak M
10.1016/j.pbb.2023.173523,R-ketamine,NMDA receptor,Differentially regulated targets in the fast-acting antidepressant effect of (R)-ketamine: A systems biology approach.,2023,Scotton E; Casa PL; de Abreu FP; de Avila E Silva S; Wilges RLB; Rossetto MV; Géa LP; Rosa AR; Colombo R
10.1007/s11356-022-23404-y,DOM,NET (SLC6A2),Does a decade of soil organic fertilization promote copper and zinc bioavailability to an epi-endogeic earthworm?,2023,Laurent C; Bravin MN; Blanchart E; Crouzet O; Pelosi C; Lamy I
10.3389/fnmol.2023.1281653,DOI,AMPA receptor,Erratum: AMPA and GABAA receptor nanodomains assemble in the absence of synaptic neurotransmitter release.,2023,Frontiers Production Office
10.3390/ph16071013,R-ketamine,NMDA receptor,Exploring the Molecular Targets for the Antidepressant and Antisuicidal Effects of Ketamine Enantiomers by Using Network Pharmacology and Molecular Docking.,2023,Altê GA; Rodrigues ALS
10.1016/j.ejphar.2023.176038,DOM,5-HT2A,Gβγ subunit inhibitor decreases DOM-induced head twitch response via the PLCβ/IP3/Ca(2+)/ERK and cAMP signaling pathways.,2023,Zhu H; Liu X; Wang X; Li Y; Ma F; Tan B; Zhou P; Fu F; Su R
10.3389/fpls.2023.1284403,DOM,NMDA receptor,"Identification of QTNs, QTN-by-environment interactions for plant height and ear height in maize multi-environment GWAS.",2023,Shu G; Wang A; Wang X; Chen R; Gao F; Wang A; Li T; Wang Y
10.1111/bph.15592,DOI,NMDA receptor,Insights into the mechanisms underlying opioid use disorder and potential treatment strategies.,2023,Cao DN; Li F; Wu N; Li J
10.1016/j.neuropharm.2022.109305,R-ketamine,NMDA receptor,Ketamine and its metabolites: Potential as novel treatments for depression.,2023,Zhang K; Yao Y; Hashimoto K
10.3390/ph16050742,R-ketamine,NMDA receptor,Ketamine and the Disinhibition Hypothesis: Neurotrophic Factor-Mediated Treatment of Depression.,2023,Borsellino P; Krider RI; Chea D; Grinnell R; Vida TA
10.1021/acschemneuro.2c00597,DOM,5-HT2A,Pharmacological Mechanism of the Non-hallucinogenic 5-HT(2A) Agonist Ariadne and Analogs.,2023,Cunningham MJ; Bock HA; Serrano IC; Bechand B; Vidyadhara DJ; Bonniwell EM; Lankri D; Duggan P; Nazarova AL; Cao AB
10.3389/fphar.2023.1021729,DOM,5-HT2A,Rearing behaviour in the mouse behavioural pattern monitor distinguishes the effects of psychedelics from those of lisuride and TBG.,2023,Chen Y; Liu J; Yao Y; Yan H; Su R
10.1155/2023/9898067,DOI,kappa opioid receptor (OPRK1),Retracted: κ-Opioid Receptor Agonist U50448H Protects Against Acute Lung Injury in Rats with Cardiopulmonary Bypass via the CAP-NLRP3 Signaling Pathway.,2023,And Alternative Medicine EC
10.1016/j.neuropharm.2022.109313,R-ketamine,NMDA receptor,Roles of the monoaminergic system in the antidepressant effects of ketamine and its metabolites.,2023,Ago Y; Yokoyama R; Asano S; Hashimoto H
10.1016/j.scitotenv.2023.162234,DOM,NET (SLC6A2),Selective sorption and desorption of DOM in Podzol horizons - DOC and aluminium contents of leachates from a column experiment.,2023,Dos Santos SR; Schellekens J; Buurman P; Cornelis JT; Vancampenhout K; da Silva WTL; de Camargo PB; Vidal-Torrado P
10.1016/j.pharmthera.2023.108431,R-ketamine,NMDA receptor,The antidepressant actions of ketamine and its enantiomers.,2023,Johnston JN; Henter ID; Zarate CA Jr
10.1186/s12868-021-00686-5,DOI,5-HT1A,An ontogenic study of receptor mechanisms by which acute administration of low-doses of methamphetamine suppresses DOI-induced 5-HT(2A)-receptor mediated head-twitch response in mice.,2022,Sun Y; Chebolu S; Henry D; Lankireddy S; Darmani NA
10.1016/j.neuropharm.2022.109219,R-ketamine,NMDA receptor,"Arketamine, a new rapid-acting antidepressant: A historical review and future directions.",2022,Zhang JC; Yao W; Hashimoto K
10.3390/ph15020125,R-ketamine,AMPA receptor,Combined Administration of (R)-Ketamine and the mGlu2/3 Receptor Antagonist LY341495 Induces Rapid and Sustained Effects in the CUMS Model of Depression via a TrkB/BDNF-Dependent Mechanism.,2022,Rafało-Ulińska A; Brański P; Pałucha-Poniewiera A
10.3389/fphys.2022.846676,DOI,Sigma-1 receptor (SIGMAR1),"Corrigendum: The Reversal Effect of Sigma-1 Receptor (S1R) Agonist, SA4503, on Atrial Fibrillation After Depression and Its Underlying Mechanism.",2022,Liu X; Qu C; Shi S; Ye T; Wang L; Liu S; Zhang C; Liang J; Hu D; Yang B
10.1038/s41386-022-01324-2,DOI,5-HT2A,Effects of a psychedelic 5-HT2A receptor agonist on anxiety-related behavior and fear processing in mice.,2022,Pędzich BD; Rubens S; Sekssaoui M; Pierre A; Van Schuerbeek A; Marin P; Bockaert J; Valjent E; Bécamel C; De Bundel D
10.3389/fonc.2022.937625,DOI,kappa opioid receptor (OPRK1),Erratum: Agonists Specific for κ-Opioid Receptor Induces Apoptosis of HCC Cells Through Enhanced Endoplasmic Reticulum Stress.,2022,Frontiers Production Office
10.7150/thno.76351,DOI,Sigma-1 receptor (SIGMAR1),Erratum: Evaluation of (18)F-IAM6067 as a sigma-1 receptor PET tracer for neurodegeneration in vivo in rodents and in human tissue: Erratum.,2022,Lepelletier FX; Vandesquille M; Asselin MC; Prenant C; Robinson AC; Mann DMA; Green M; Barnett E; Banister SD; Mottinelli M
10.1111/bph.15640,DOI,NMDA receptor,Group II metabotropic glutamate receptor (mGlu(2) and mGlu(3) ) roles in thalamic processing.,2022,Copeland CS; Neale SA; Nisenbaum ES; Salt TE
10.1002/mp.15653,DOI,NET (SLC6A2),High-resolution and high-sensitivity PET for quantitative molecular imaging of the monoaminergic nuclei: A GATE simulation study.,2022,Wang Z; Cao X; LaBella A; Zeng X; Biegon A; Franceschi D; Petersen E; Clayton N; Ulaner GA; Zhao W
10.1016/j.scitotenv.2022.157032,DOM,NET (SLC6A2),Investigating the mechanisms of dissolved organic matter protection against copper toxicity in fish of Amazon's black waters.,2022,Crémazy A; Braz-Mota S; Brix KV; Duarte RM; Val AL; Wood CM
10.1111/bph.15496,DOI,SERT (SLC6A4),Long access to cocaine self-administration dysregulates the glutamate synapse in the nucleus accumbens core of serotonin transporter knockout rats.,2022,Caffino L; Mottarlini F; Targa G; Verheij MMM; Homberg J; Fumagalli F
10.1038/s41380-021-01121-1,R-ketamine,NMDA receptor,Molecular mechanisms underlying the antidepressant actions of arketamine: beyond the NMDA receptor.,2022,Wei Y; Chang L; Hashimoto K
10.1080/14756366.2021.1998022,DOI,NMDA receptor,"New 1,2,4-oxadiazole derivatives with positive mGlu(4) receptor modulation activity and antipsychotic-like properties.",2022,Stankiewicz A; Kaczorowska K; Bugno R; Kozioł A; Paluchowska MH; Burnat G; Chruścicka B; Chorobik P; Brański P; Wierońska JM
10.1111/bph.15596,DOI,5-HT1A,Perspectives for therapy of treatment-resistant depression.,2022,Papp M; Cubala WJ; Swiecicki L; Newman-Tancredi A; Willner P
10.3390/cells11193035,DOI,5-HT2A,Presynaptic 5-HT(2A)-mGlu2/3 Receptor-Receptor Crosstalk in the Prefrontal Cortex: Metamodulation of Glutamate Exocytosis.,2022,Taddeucci A; Olivero G; Roggeri A; Milanese C; Giorgio FPD; Grilli M; Marchi M; Garrone B; Pittaluga A
10.1371/journal.pone.0264341,DOI,NET (SLC6A2),Protein prediction for trait mapping in diverse populations.,2022,Schubert R; Geoffroy E; Gregga I; Mulford AJ; Aguet F; Ardlie K; Gerszten R; Clish C; Van Den Berg D; Taylor KD
10.3390/ijms232315284,DOI,5-HT2A,Psychedelic-Induced Serotonin 2A Receptor Downregulation Does Not Predict Swim Stress Coping in Mice.,2022,Pędzich BD; Medrano M; Buckinx A; Smolders I; De Bundel D
10.1155/2022/9841213,DOI,kappa opioid receptor (OPRK1),Retracted: κ-Opioid Receptor Agonist Ameliorates Postoperative Neurocognitive Disorder by Activating the Ca(2+)/CaMKII/CREB Pathway.,2022,Healthcare Engineering JO
10.1289/EHP9505,DOI,DAT (SLC6A3),Role of OCT3 and DRP1 in the Transport of Paraquat in Astrocytes: A Mouse Study.,2022,Han S; Feng Y; Guo M; Hao Y; Sun J; Zhao Y; Dong Q; Zhao Y; Cui M
10.3390/ijerph19116619,DOB,5-HT2A,Spatiotemporal Mapping of Online Interest in Cannabis and Popular Psychedelics before and during the COVID-19 Pandemic in Poland.,2022,Al-Imam A; Motyka MA; Witulska Z; Younus M; Michalak M
10.1111/bph.15254,DOI,AMPA receptor,Structural basis of AMPA receptor inhibition by trans-4-butylcyclohexane carboxylic acid.,2022,Yelshanskaya MV; Singh AK; Narangoda C; Williams RSB; Kurnikova MG; Sobolevsky AI
10.31083/j.rcm2304141,DOI,NET (SLC6A2),The Effect of Angiotensin II Receptor Blockers in Patients with Hypertrophic Cardiomyopathy: An Updated Systematic Review and Meta-analysis of Randomized Controlled Trials.,2022,Abdelazeem B; Abbas KS; Ahmad S; Raslan H; Labieb F; Savarapu P
10.1111/bph.15699,DOI,5-HT1F,The selective 5-HT(1F) receptor agonist lasmiditan inhibits trigeminal nociceptive processing: Implications for migraine and cluster headache.,2022,Vila-Pueyo M; Page K; Murdock PR; Loraine HJ; Woodrooffe AJ; Johnson KW; Goadsby PJ; Holland PR
10.1021/acschemneuro.2c00170,DOI,5-HT2A,Tolerance and Cross-Tolerance among Psychedelic and Nonpsychedelic 5-HT(2A) Receptor Agonists in Mice.,2022,de la Fuente Revenga M; Jaster AM; McGinn J; Silva G; Saha S; González-Maeso J
10.1007/s00115-021-01225-7,R-ketamine,NMDA receptor,[Rapid-acting antidepressants-neurobiological mechanisms of action].,2022,Gass P; Vasilescu AN; Inta D
10.1093/jat/bkaa022,2C-I,5-HT2A,"2-(4-Iodo-2,5-dimethoxyphenyl)-N-[(2-methoxyphenyl)methyl]ethanamine (25I-NBOME): A Harmful Hallucinogen Review.",2021,Kamińska K; Świt P; Malek K
10.1016/j.jep.2020.113619,DOI,5-HT1A,A mixture of quercetin 4'-O-rhamnoside and isoquercitrin from Tilia americana var. mexicana and its biotransformation products with antidepressant activity in mice.,2021,Martínez-Hernández GB; Jiménez-Ferrer E; Román-Ramos R; Zamilpa A; González-Cortazar M; León-Rivera I; Vargas-Villa G; Herrera-Ruiz M
10.1111/febs.15455,DOI,NMDA receptor,Binding of a negative allosteric modulator and competitive antagonist can occur simultaneously at the ionotropic glutamate receptor GluA2.,2021,Krintel C; Dorosz J; Larsen AH; Thorsen TS; Venskutonytė R; Mirza O; Gajhede M; Boesen T; Kastrup JS
10.3389/fpsyt.2021.813879,DOI,SERT (SLC6A4),Corrigendum: Risk of Bleeding Associated With Antidepressants: Impact of Causality Assessment and Competition Bias on Signal Detection.,2021,Zeiss R; Connemann BJ; Schönfeldt-Lecuona C; Gahr M
10.3389/fgene.2021.789112,DOI,DAT (SLC6A3),Corrigendum: The 10-Repeat 3'-UTR VNTR Polymorphism in the SLC6A3 Gene May Confer Protection Against Parkinson's Disease: A Meta-Analysis.,2021,Zeng Q; Ning F; Gu S; Zeng Q; Chen R; Peng L; Zou D; Ma G; Wang Y
10.1016/j.ejphar.2021.173954,R-ketamine,TrkB (NTRK2),"Dextran sulfate sodium-induced inflammation and colitis in mice are ameliorated by (R)-ketamine, but not (S)-ketamine: A role of TrkB signaling.",2021,Fujita Y; Hashimoto Y; Hashimoto H; Chang L; Hashimoto K
10.1016/j.bmcl.2020.127669,DOI,5-HT7,"Discovery and SAR studies of 2-alkyl-3-phenyl-2,4,5,6,7,8-hexahydropyrazolo[3,4-d]azepines as 5-HT(7/2) inhibitors leading to the identification of a clinical candidate.",2021,Dvorak CA; Rudolph DA; Nepomuceno D; Dvorak L; Lord B; Fraser I; Bonaventure P; Lovenberg T; Carruthers NI
10.1097/FBP.0000000000000628,DOI,5-HT2A,"Effects of 5-HT2A receptor agonist 2,5-dimethoxy-4-iodoamphetamine on alcohol consumption in Long-Evans rats.",2021,Berquist MD; Fantegrossi WE
10.1016/j.eplepsyres.2021.106677,DOI,5-HT2C,Evaluation of lorcaserin as an anticonvulsant in juvenile Fmr1 knockout mice.,2021,Saraf TS; Felsing DE; Armstrong JL; Booth RG; Canal CE
10.1080/09540261.2020.1854194,R-ketamine,NMDA receptor,Ketamine for depression.,2021,Jelen LA; Stone JM
10.1177/0269881120959644,R-ketamine,NMDA receptor,Ketamine: A tale of two enantiomers.,2021,Jelen LA; Young AH; Stone JM
10.1007/s40263-021-00816-x,R-ketamine,NMDA receptor,Novel Glutamatergic Modulators for the Treatment of Mood Disorders: Current Status.,2021,Henter ID; Park LT; Zarate CA Jr
10.1038/s41380-021-01093-2,R-ketamine,kappa opioid receptor (OPRK1),Pharmacological and behavioral divergence of ketamine enantiomers: implications for abuse liability.,2021,Bonaventura J; Lam S; Carlton M; Boehm MA; Gomez JL; Solís O; Sánchez-Soto M; Morris PJ; Fredriksson I; Thomas CJ
10.1111/jnc.15440,DOI,NMDA receptor,Phosphorylation-dependent control of Activity-regulated cytoskeleton-associated protein (Arc) protein by TNIK.,2021,Walczyk-Mooradally A; Holborn J; Singh K; Tyler M; Patnaik D; Wesseling H; Brandon NJ; Steen J; Graether SP; Haggarty SJ
10.1016/j.celrep.2021.109836,DOI,5-HT2A,Prolonged epigenomic and synaptic plasticity alterations following single exposure to a psychedelic in mice.,2021,de la Fuente Revenga M; Zhu B; Guevara CA; Naler LB; Saunders JM; Zhou Z; Toneatti R; Sierra S; Wolstenholme JT; Beardsley PM
10.1016/j.pbb.2021.173152,R-ketamine,NMDA receptor,Rapid tolerance to behavioral effects of ethanol in rats: Prevention by R-(-)-ketamine.,2021,Shafique H; Witkin JM; Smith JL; Kaniecki K; Sporn J; Holuj M; Krawczyk M; Kuziak A; Popik P
