claim_type,compound,target,raw_entity_label,entity_role,clinical_context_condition,graph_entity_label,graph_entity_type,graph_include_candidate,graph_exclusion_reason,mechanism_type,assay_type,assay_family,action_type,affinity_type,affinity_value,affinity_unit,result_direction,species,model_or_system,system,study_doi,openalex_id,study_title,authors,study_year,study_journal,publication_type,trial_registry_ids,publication_date,journal_issn,journal_eissn,publisher,mesh_terms,keywords,funders,grant_ids,related_dois,publication_relations,is_retracted,has_correction,language,semantic_scholar_id,paper_type,evidence_level,source,source_type,source_family,paper_assessment_route,evidence_strength,support,confidence,needs_human_review,access_level,evidence_location,evidence_locator,study_design,sample_size_total,sample_size_by_arm,comparator,intervention_or_exposure,dose,route,session_count_or_duration,primary_outcome,outcome_measure,timepoint,effect_size,p_value,confidence_interval,adverse_events,supporting_quote,funding,conflicts_of_interest,risk_of_bias_summary,notes
compound_target,MDMA,hSERT,Tyr95,molecular_target,not_applicable,Tyr95,target,True,not_applicable,interaction,"computational modeling, Monte Carlo simulations",binding,interaction,,,,not_applicable,human,computational model,in_vitro,10.1016/j.heliyon.2021.e07784,,"Induced fit, ensemble binding space docking and Monte Carlo simulations of MDMA 'ecstasy' and 3D pharmacophore design of MDMA derivatives on the human serotonin transporter (hSERT).",Islas ÁA; Moreno LG; Scior T,2021,Heliyon,Journal Article,,2021-08-13,2405-8440,,,,Entactogen | MDA | MDAI | Psychoactive | Symporter,,,,,,,eng,,primary_results,medium,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,full_text_seen,abstract,S001,computational modeling,,,,,,,,,,,,,,,"We conclude that the conserved amine-Asp98 ionic and edge-to-face π-π interactions are crucial to the mode of action of MDMA on the hSERT, underscoring the contributions of Tyr95 and gating residues Phe341, Tyr176 and Phe335.",,,,Projected from extraction_v1; support=supported; confidence=1; needs_human_review=False
compound_target,MDMA,hSERT,Phe341,molecular_target,not_applicable,Phe341,target,True,not_applicable,interaction,"computational modeling, Monte Carlo simulations",binding,interaction,,,,not_applicable,human,computational model,in_vitro,10.1016/j.heliyon.2021.e07784,,"Induced fit, ensemble binding space docking and Monte Carlo simulations of MDMA 'ecstasy' and 3D pharmacophore design of MDMA derivatives on the human serotonin transporter (hSERT).",Islas ÁA; Moreno LG; Scior T,2021,Heliyon,Journal Article,,2021-08-13,2405-8440,,,,Entactogen | MDA | MDAI | Psychoactive | Symporter,,,,,,,eng,,primary_results,medium,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,full_text_seen,abstract,S001,computational modeling,,,,,,,,,,,,,,,"We conclude that the conserved amine-Asp98 ionic and edge-to-face π-π interactions are crucial to the mode of action of MDMA on the hSERT, underscoring the contributions of Tyr95 and gating residues Phe341, Tyr176 and Phe335.",,,,Projected from extraction_v1; support=supported; confidence=1; needs_human_review=False
compound_target,MDMA,hSERT,Tyr176,molecular_target,not_applicable,Tyr176,target,True,not_applicable,interaction,"computational modeling, Monte Carlo simulations",binding,interaction,,,,not_applicable,human,computational model,in_vitro,10.1016/j.heliyon.2021.e07784,,"Induced fit, ensemble binding space docking and Monte Carlo simulations of MDMA 'ecstasy' and 3D pharmacophore design of MDMA derivatives on the human serotonin transporter (hSERT).",Islas ÁA; Moreno LG; Scior T,2021,Heliyon,Journal Article,,2021-08-13,2405-8440,,,,Entactogen | MDA | MDAI | Psychoactive | Symporter,,,,,,,eng,,primary_results,medium,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,full_text_seen,abstract,S001,computational modeling,,,,,,,,,,,,,,,"We conclude that the conserved amine-Asp98 ionic and edge-to-face π-π interactions are crucial to the mode of action of MDMA on the hSERT, underscoring the contributions of Tyr95 and gating residues Phe341, Tyr176 and Phe335.",,,,Projected from extraction_v1; support=supported; confidence=1; needs_human_review=False
compound_target,MDMA,hSERT,Phe335,molecular_target,not_applicable,Phe335,target,True,not_applicable,interaction,"computational modeling, Monte Carlo simulations",binding,interaction,,,,not_applicable,human,computational model,in_vitro,10.1016/j.heliyon.2021.e07784,,"Induced fit, ensemble binding space docking and Monte Carlo simulations of MDMA 'ecstasy' and 3D pharmacophore design of MDMA derivatives on the human serotonin transporter (hSERT).",Islas ÁA; Moreno LG; Scior T,2021,Heliyon,Journal Article,,2021-08-13,2405-8440,,,,Entactogen | MDA | MDAI | Psychoactive | Symporter,,,,,,,eng,,primary_results,medium,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,full_text_seen,abstract,S001,computational modeling,,,,,,,,,,,,,,,"We conclude that the conserved amine-Asp98 ionic and edge-to-face π-π interactions are crucial to the mode of action of MDMA on the hSERT, underscoring the contributions of Tyr95 and gating residues Phe341, Tyr176 and Phe335.",,,,Projected from extraction_v1; support=supported; confidence=1; needs_human_review=False
compound_target,MDA,hSERT,salt bridge with Asp98,molecular_target,not_applicable,Asp98,target,True,not_applicable,salt bridge,"Monte Carlo simulations, induced fit modeling",binding,salt bridge,,,,not_applicable,human,computational model,in_vitro,10.1016/j.heliyon.2021.e07784,,"Induced fit, ensemble binding space docking and Monte Carlo simulations of MDMA 'ecstasy' and 3D pharmacophore design of MDMA derivatives on the human serotonin transporter (hSERT).",Islas ÁA; Moreno LG; Scior T,2021,Heliyon,Journal Article,,2021-08-13,2405-8440,,,,Entactogen | MDA | MDAI | Psychoactive | Symporter,,,,,,,eng,,primary_results,medium,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,full_text_seen,text,C007,computational modeling,,,,,,,,,,,,,,,"In contrast to MDMA, MDA and MBDB optimizes the salt bridge with Asp98, allowing their primary and secondary amine to Hbond with F335 of sub-site C at TM6",,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False
compound_target,MDA,hSERT,Hbond with F335,molecular_target,not_applicable,Phe335,target,True,not_applicable,Hbond,"Monte Carlo simulations, induced fit modeling",binding,Hbond,,,,not_applicable,human,computational model,in_vitro,10.1016/j.heliyon.2021.e07784,,"Induced fit, ensemble binding space docking and Monte Carlo simulations of MDMA 'ecstasy' and 3D pharmacophore design of MDMA derivatives on the human serotonin transporter (hSERT).",Islas ÁA; Moreno LG; Scior T,2021,Heliyon,Journal Article,,2021-08-13,2405-8440,,,,Entactogen | MDA | MDAI | Psychoactive | Symporter,,,,,,,eng,,primary_results,medium,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,full_text_seen,text,C007,computational modeling,,,,,,,,,,,,,,,"In contrast to MDMA, MDA and MBDB optimizes the salt bridge with Asp98, allowing their primary and secondary amine to Hbond with F335 of sub-site C at TM6",,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False
compound_target,MBDB,hSERT,salt bridge with Asp98,molecular_target,not_applicable,Asp98,target,True,not_applicable,salt bridge,"Monte Carlo simulations, induced fit modeling",binding,salt bridge,,,,not_applicable,human,computational model,in_vitro,10.1016/j.heliyon.2021.e07784,,"Induced fit, ensemble binding space docking and Monte Carlo simulations of MDMA 'ecstasy' and 3D pharmacophore design of MDMA derivatives on the human serotonin transporter (hSERT).",Islas ÁA; Moreno LG; Scior T,2021,Heliyon,Journal Article,,2021-08-13,2405-8440,,,,Entactogen | MDA | MDAI | Psychoactive | Symporter,,,,,,,eng,,primary_results,medium,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,full_text_seen,text,C007,computational modeling,,,,,,,,,,,,,,,"In contrast to MDMA, MDA and MBDB optimizes the salt bridge with Asp98, allowing their primary and secondary amine to Hbond with F335 of sub-site C at TM6",,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False
compound_target,MBDB,hSERT,Hbond with F335,molecular_target,not_applicable,Phe335,target,True,not_applicable,Hbond,"Monte Carlo simulations, induced fit modeling",binding,Hbond,,,,not_applicable,human,computational model,in_vitro,10.1016/j.heliyon.2021.e07784,,"Induced fit, ensemble binding space docking and Monte Carlo simulations of MDMA 'ecstasy' and 3D pharmacophore design of MDMA derivatives on the human serotonin transporter (hSERT).",Islas ÁA; Moreno LG; Scior T,2021,Heliyon,Journal Article,,2021-08-13,2405-8440,,,,Entactogen | MDA | MDAI | Psychoactive | Symporter,,,,,,,eng,,primary_results,medium,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,full_text_seen,text,C007,computational modeling,,,,,,,,,,,,,,,"In contrast to MDMA, MDA and MBDB optimizes the salt bridge with Asp98, allowing their primary and secondary amine to Hbond with F335 of sub-site C at TM6",,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False
compound_target,MBDB,hSERT,interaction with Tyr176,molecular_target,not_applicable,Tyr176,target,True,not_applicable,interaction,"Monte Carlo simulations, induced fit modeling",binding,interaction,,,,not_applicable,human,computational model,in_vitro,10.1016/j.heliyon.2021.e07784,,"Induced fit, ensemble binding space docking and Monte Carlo simulations of MDMA 'ecstasy' and 3D pharmacophore design of MDMA derivatives on the human serotonin transporter (hSERT).",Islas ÁA; Moreno LG; Scior T,2021,Heliyon,Journal Article,,2021-08-13,2405-8440,,,,Entactogen | MDA | MDAI | Psychoactive | Symporter,,,,,,,eng,,primary_results,medium,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,full_text_seen,text,C007,computational modeling,,,,,,,,,,,,,,,"On the contrary MBDB shares this key interaction with Tyr176, favourably accommodating its ethyl side chain.",,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False
compound_target,MDAI,hSERT,strong salt bridge with Asp98,molecular_target,not_applicable,Asp98,target,True,not_applicable,salt bridge,"Monte Carlo simulations, induced fit modeling",binding,salt bridge,,,,not_applicable,human,computational model,in_vitro,10.1016/j.heliyon.2021.e07784,,"Induced fit, ensemble binding space docking and Monte Carlo simulations of MDMA 'ecstasy' and 3D pharmacophore design of MDMA derivatives on the human serotonin transporter (hSERT).",Islas ÁA; Moreno LG; Scior T,2021,Heliyon,Journal Article,,2021-08-13,2405-8440,,,,Entactogen | MDA | MDAI | Psychoactive | Symporter,,,,,,,eng,,primary_results,medium,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,full_text_seen,text,C007,computational modeling,,,,,,,,,,,,,,,"The shorter molecule of the entactogen MDAI also forms a strong salt bridge with Asp98 concomitant to an edge-to-face π-π with Tyr95, a cation-π with Tyr176 and an Hbond with Ser438",,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False
compound_target,MDAI,hSERT,edge-to-face π-π with Tyr95,molecular_target,not_applicable,Tyr95,target,True,not_applicable,pi-pi interaction,"Monte Carlo simulations, induced fit modeling",binding,pi-pi interaction,,,,not_applicable,human,computational model,in_vitro,10.1016/j.heliyon.2021.e07784,,"Induced fit, ensemble binding space docking and Monte Carlo simulations of MDMA 'ecstasy' and 3D pharmacophore design of MDMA derivatives on the human serotonin transporter (hSERT).",Islas ÁA; Moreno LG; Scior T,2021,Heliyon,Journal Article,,2021-08-13,2405-8440,,,,Entactogen | MDA | MDAI | Psychoactive | Symporter,,,,,,,eng,,primary_results,medium,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,full_text_seen,text,C007,computational modeling,,,,,,,,,,,,,,,"The shorter molecule of the entactogen MDAI also forms a strong salt bridge with Asp98 concomitant to an edge-to-face π-π with Tyr95, a cation-π with Tyr176 and an Hbond with Ser438",,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False
compound_target,MDAI,hSERT,cation-π with Tyr176,molecular_target,not_applicable,Tyr176,target,True,not_applicable,cation-pi interaction,"Monte Carlo simulations, induced fit modeling",binding,cation-pi interaction,,,,not_applicable,human,computational model,in_vitro,10.1016/j.heliyon.2021.e07784,,"Induced fit, ensemble binding space docking and Monte Carlo simulations of MDMA 'ecstasy' and 3D pharmacophore design of MDMA derivatives on the human serotonin transporter (hSERT).",Islas ÁA; Moreno LG; Scior T,2021,Heliyon,Journal Article,,2021-08-13,2405-8440,,,,Entactogen | MDA | MDAI | Psychoactive | Symporter,,,,,,,eng,,primary_results,medium,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,full_text_seen,text,C007,computational modeling,,,,,,,,,,,,,,,"The shorter molecule of the entactogen MDAI also forms a strong salt bridge with Asp98 concomitant to an edge-to-face π-π with Tyr95, a cation-π with Tyr176 and an Hbond with Ser438",,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False
compound_target,MDAI,hSERT,Hbond with Ser438,molecular_target,not_applicable,Ser438,target,True,not_applicable,Hbond,"Monte Carlo simulations, induced fit modeling",binding,Hbond,,,,not_applicable,human,computational model,in_vitro,10.1016/j.heliyon.2021.e07784,,"Induced fit, ensemble binding space docking and Monte Carlo simulations of MDMA 'ecstasy' and 3D pharmacophore design of MDMA derivatives on the human serotonin transporter (hSERT).",Islas ÁA; Moreno LG; Scior T,2021,Heliyon,Journal Article,,2021-08-13,2405-8440,,,,Entactogen | MDA | MDAI | Psychoactive | Symporter,,,,,,,eng,,primary_results,medium,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,full_text_seen,text,C007,computational modeling,,,,,,,,,,,,,,,"The shorter molecule of the entactogen MDAI also forms a strong salt bridge with Asp98 concomitant to an edge-to-face π-π with Tyr95, a cation-π with Tyr176 and an Hbond with Ser438",,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False
compound_target,MDMA,Dopamine Transporter,Inhibition of DAT-Mediated [3H]DA Uptake IC50 (nM),molecular_target,not_reported,DAT,target,True,not_reported,inhibitor,uptake inhibition assay,transporter assay,inhibitor,IC50,2008.0,nM,not_applicable,rat,brain synaptosomes,in_vitro,10.1124/jpet.123.001837,,"Novel Benzofuran Derivatives Induce Monoamine Release and Substitute for the Discriminative Stimulus Effects of 3,4-Methylenedioxymethamphetamine",Candace B. Johnson; Donna Walther; Matthew J. Baggott; Lisa E. Baker; Michael H. Baumann,2024,Journal of Pharmacology and Experimental Therapeutics,journal-article,,2024-01-25,0022-3565,1521-0103,Elsevier BV,"Animals | Benzofurans / pharmacology | N-Methyl-3,4-methylenedioxyamphetamine / pharmacology | Rats | Male | Rats, Sprague-Dawley | Synaptosomes / metabolism | Synaptosomes / drug effects | Dopamine / metabolism | Serotonin / metabolism | Biogenic Monoamines / metabolism | Norepinephrine Plasma Membrane Transport Proteins / metabolism | Norepinephrine Plasma Membrane Transport Proteins / antagonists & inhibitors | Dopamine Plasma Membrane Transport Proteins / metabolism | Norepinephrine / metabolism | Discrimination, Psychological / drug effects | Serotonin Plasma Membrane Transport Proteins / metabolism",,Intramural NIH HHS,Z01 DA000522,,,,,eng,,primary_results,high,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,full_text_seen,table,T001,in vitro study,,,,,,,,,,,,,,,MDMA 2008 ± 147 1067 ± 98 356 ± 16 0.2,,,,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False
compound_target,MDMA,Norepinephrine Transporter,Inhibition of NET-Mediated [3H]NE Uptake IC50 (nM),molecular_target,not_reported,NET,target,True,not_reported,inhibitor,uptake inhibition assay,transporter assay,inhibitor,IC50,1067.0,nM,not_applicable,rat,brain synaptosomes,in_vitro,10.1124/jpet.123.001837,,"Novel Benzofuran Derivatives Induce Monoamine Release and Substitute for the Discriminative Stimulus Effects of 3,4-Methylenedioxymethamphetamine",Candace B. Johnson; Donna Walther; Matthew J. Baggott; Lisa E. Baker; Michael H. Baumann,2024,Journal of Pharmacology and Experimental Therapeutics,journal-article,,2024-01-25,0022-3565,1521-0103,Elsevier BV,"Animals | Benzofurans / pharmacology | N-Methyl-3,4-methylenedioxyamphetamine / pharmacology | Rats | Male | Rats, Sprague-Dawley | Synaptosomes / metabolism | Synaptosomes / drug effects | Dopamine / metabolism | Serotonin / metabolism | Biogenic Monoamines / metabolism | Norepinephrine Plasma Membrane Transport Proteins / metabolism | Norepinephrine Plasma Membrane Transport Proteins / antagonists & inhibitors | Dopamine Plasma Membrane Transport Proteins / metabolism | Norepinephrine / metabolism | Discrimination, Psychological / drug effects | Serotonin Plasma Membrane Transport Proteins / metabolism",,Intramural NIH HHS,Z01 DA000522,,,,,eng,,primary_results,high,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,full_text_seen,table,T001,in vitro study,,,,,,,,,,,,,,,MDMA 2008 ± 147 1067 ± 98 356 ± 16 0.2,,,,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False
compound_target,MDMA,Serotonin Transporter,Inhibition of SERT-Mediated [3H]5-HT Uptake IC50 (nM),molecular_target,not_reported,SERT,target,True,not_reported,inhibitor,uptake inhibition assay,transporter assay,inhibitor,IC50,356.0,nM,not_applicable,rat,brain synaptosomes,in_vitro,10.1124/jpet.123.001837,,"Novel Benzofuran Derivatives Induce Monoamine Release and Substitute for the Discriminative Stimulus Effects of 3,4-Methylenedioxymethamphetamine",Candace B. Johnson; Donna Walther; Matthew J. Baggott; Lisa E. Baker; Michael H. Baumann,2024,Journal of Pharmacology and Experimental Therapeutics,journal-article,,2024-01-25,0022-3565,1521-0103,Elsevier BV,"Animals | Benzofurans / pharmacology | N-Methyl-3,4-methylenedioxyamphetamine / pharmacology | Rats | Male | Rats, Sprague-Dawley | Synaptosomes / metabolism | Synaptosomes / drug effects | Dopamine / metabolism | Serotonin / metabolism | Biogenic Monoamines / metabolism | Norepinephrine Plasma Membrane Transport Proteins / metabolism | Norepinephrine Plasma Membrane Transport Proteins / antagonists & inhibitors | Dopamine Plasma Membrane Transport Proteins / metabolism | Norepinephrine / metabolism | Discrimination, Psychological / drug effects | Serotonin Plasma Membrane Transport Proteins / metabolism",,Intramural NIH HHS,Z01 DA000522,,,,,eng,,primary_results,high,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,full_text_seen,table,T001,in vitro study,,,,,,,,,,,,,,,MDMA 2008 ± 147 1067 ± 98 356 ± 16 0.2,,,,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False
compound_target,MDMA,Dopamine Transporter,DAT-Mediated [3H]MPP1 Release EC50 (nM) [%Emax],molecular_target,not_reported,DAT,target,True,not_reported,releaser,release assay,transporter assay,releaser,EC50,154.0,nM,not_applicable,rat,brain synaptosomes,in_vitro,10.1124/jpet.123.001837,,"Novel Benzofuran Derivatives Induce Monoamine Release and Substitute for the Discriminative Stimulus Effects of 3,4-Methylenedioxymethamphetamine",Candace B. Johnson; Donna Walther; Matthew J. Baggott; Lisa E. Baker; Michael H. Baumann,2024,Journal of Pharmacology and Experimental Therapeutics,journal-article,,2024-01-25,0022-3565,1521-0103,Elsevier BV,"Animals | Benzofurans / pharmacology | N-Methyl-3,4-methylenedioxyamphetamine / pharmacology | Rats | Male | Rats, Sprague-Dawley | Synaptosomes / metabolism | Synaptosomes / drug effects | Dopamine / metabolism | Serotonin / metabolism | Biogenic Monoamines / metabolism | Norepinephrine Plasma Membrane Transport Proteins / metabolism | Norepinephrine Plasma Membrane Transport Proteins / antagonists & inhibitors | Dopamine Plasma Membrane Transport Proteins / metabolism | Norepinephrine / metabolism | Discrimination, Psychological / drug effects | Serotonin Plasma Membrane Transport Proteins / metabolism",,Intramural NIH HHS,Z01 DA000522,,,,,eng,,primary_results,high,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,full_text_seen,table,T002,in vitro study,,,,,,,,,,,,,,,MDMA 154 ± 17 [102%] 323 ± 53 [104%] 75 ± 9 [105%] 0.5,,,,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False
compound_target,MDMA,Norepinephrine Transporter,NET-Mediated [3H]MPP1 Release EC50 (nM) [%Emax],molecular_target,not_reported,NET,target,True,not_reported,releaser,release assay,transporter assay,releaser,EC50,323.0,nM,not_applicable,rat,brain synaptosomes,in_vitro,10.1124/jpet.123.001837,,"Novel Benzofuran Derivatives Induce Monoamine Release and Substitute for the Discriminative Stimulus Effects of 3,4-Methylenedioxymethamphetamine",Candace B. Johnson; Donna Walther; Matthew J. Baggott; Lisa E. Baker; Michael H. Baumann,2024,Journal of Pharmacology and Experimental Therapeutics,journal-article,,2024-01-25,0022-3565,1521-0103,Elsevier BV,"Animals | Benzofurans / pharmacology | N-Methyl-3,4-methylenedioxyamphetamine / pharmacology | Rats | Male | Rats, Sprague-Dawley | Synaptosomes / metabolism | Synaptosomes / drug effects | Dopamine / metabolism | Serotonin / metabolism | Biogenic Monoamines / metabolism | Norepinephrine Plasma Membrane Transport Proteins / metabolism | Norepinephrine Plasma Membrane Transport Proteins / antagonists & inhibitors | Dopamine Plasma Membrane Transport Proteins / metabolism | Norepinephrine / metabolism | Discrimination, Psychological / drug effects | Serotonin Plasma Membrane Transport Proteins / metabolism",,Intramural NIH HHS,Z01 DA000522,,,,,eng,,primary_results,high,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,full_text_seen,table,T002,in vitro study,,,,,,,,,,,,,,,MDMA 154 ± 17 [102%] 323 ± 53 [104%] 75 ± 9 [105%] 0.5,,,,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False
compound_target,MDMA,Serotonin Transporter,SERT-Mediated [3H]5-HT Release EC50 (nM) [%Emax],molecular_target,not_reported,SERT,target,True,not_reported,releaser,release assay,transporter assay,releaser,EC50,75.0,nM,not_applicable,rat,brain synaptosomes,in_vitro,10.1124/jpet.123.001837,,"Novel Benzofuran Derivatives Induce Monoamine Release and Substitute for the Discriminative Stimulus Effects of 3,4-Methylenedioxymethamphetamine",Candace B. Johnson; Donna Walther; Matthew J. Baggott; Lisa E. Baker; Michael H. Baumann,2024,Journal of Pharmacology and Experimental Therapeutics,journal-article,,2024-01-25,0022-3565,1521-0103,Elsevier BV,"Animals | Benzofurans / pharmacology | N-Methyl-3,4-methylenedioxyamphetamine / pharmacology | Rats | Male | Rats, Sprague-Dawley | Synaptosomes / metabolism | Synaptosomes / drug effects | Dopamine / metabolism | Serotonin / metabolism | Biogenic Monoamines / metabolism | Norepinephrine Plasma Membrane Transport Proteins / metabolism | Norepinephrine Plasma Membrane Transport Proteins / antagonists & inhibitors | Dopamine Plasma Membrane Transport Proteins / metabolism | Norepinephrine / metabolism | Discrimination, Psychological / drug effects | Serotonin Plasma Membrane Transport Proteins / metabolism",,Intramural NIH HHS,Z01 DA000522,,,,,eng,,primary_results,high,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,full_text_seen,table,T002,in vitro study,,,,,,,,,,,,,,,MDMA 154 ± 17 [102%] 323 ± 53 [104%] 75 ± 9 [105%] 0.5,,,,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False
compound_target,R-5-MABB,Dopamine Transporter,Inhibition of DAT-Mediated [3H]DA Uptake IC50 (nM),molecular_target,not_reported,DAT,target,True,not_reported,inhibitor,uptake inhibition assay,transporter assay,inhibitor,IC50,472.0,nM,not_applicable,rat,brain synaptosomes,in_vitro,10.1124/jpet.123.001837,,"Novel Benzofuran Derivatives Induce Monoamine Release and Substitute for the Discriminative Stimulus Effects of 3,4-Methylenedioxymethamphetamine",Candace B. Johnson; Donna Walther; Matthew J. Baggott; Lisa E. Baker; Michael H. Baumann,2024,Journal of Pharmacology and Experimental Therapeutics,journal-article,,2024-01-25,0022-3565,1521-0103,Elsevier BV,"Animals | Benzofurans / pharmacology | N-Methyl-3,4-methylenedioxyamphetamine / pharmacology | Rats | Male | Rats, Sprague-Dawley | Synaptosomes / metabolism | Synaptosomes / drug effects | Dopamine / metabolism | Serotonin / metabolism | Biogenic Monoamines / metabolism | Norepinephrine Plasma Membrane Transport Proteins / metabolism | Norepinephrine Plasma Membrane Transport Proteins / antagonists & inhibitors | Dopamine Plasma Membrane Transport Proteins / metabolism | Norepinephrine / metabolism | Discrimination, Psychological / drug effects | Serotonin Plasma Membrane Transport Proteins / metabolism",,Intramural NIH HHS,Z01 DA000522,,,,,eng,,primary_results,high,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,full_text_seen,table,T001,in vitro study,,,,,,,,,,,,,,,R-5-MABB 472 ± 35 1305 ± 129 212 ± 6 0.4,,,,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False
compound_target,R-5-MABB,Norepinephrine Transporter,Inhibition of NET-Mediated [3H]NE Uptake IC50 (nM),molecular_target,not_reported,NET,target,True,not_reported,inhibitor,uptake inhibition assay,transporter assay,inhibitor,IC50,1305.0,nM,not_applicable,rat,brain synaptosomes,in_vitro,10.1124/jpet.123.001837,,"Novel Benzofuran Derivatives Induce Monoamine Release and Substitute for the Discriminative Stimulus Effects of 3,4-Methylenedioxymethamphetamine",Candace B. Johnson; Donna Walther; Matthew J. Baggott; Lisa E. Baker; Michael H. Baumann,2024,Journal of Pharmacology and Experimental Therapeutics,journal-article,,2024-01-25,0022-3565,1521-0103,Elsevier BV,"Animals | Benzofurans / pharmacology | N-Methyl-3,4-methylenedioxyamphetamine / pharmacology | Rats | Male | Rats, Sprague-Dawley | Synaptosomes / metabolism | Synaptosomes / drug effects | Dopamine / metabolism | Serotonin / metabolism | Biogenic Monoamines / metabolism | Norepinephrine Plasma Membrane Transport Proteins / metabolism | Norepinephrine Plasma Membrane Transport Proteins / antagonists & inhibitors | Dopamine Plasma Membrane Transport Proteins / metabolism | Norepinephrine / metabolism | Discrimination, Psychological / drug effects | Serotonin Plasma Membrane Transport Proteins / metabolism",,Intramural NIH HHS,Z01 DA000522,,,,,eng,,primary_results,high,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,full_text_seen,table,T001,in vitro study,,,,,,,,,,,,,,,R-5-MABB 472 ± 35 1305 ± 129 212 ± 6 0.4,,,,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False
compound_target,R-5-MABB,Serotonin Transporter,Inhibition of SERT-Mediated [3H]5-HT Uptake IC50 (nM),molecular_target,not_reported,SERT,target,True,not_reported,inhibitor,uptake inhibition assay,transporter assay,inhibitor,IC50,212.0,nM,not_applicable,rat,brain synaptosomes,in_vitro,10.1124/jpet.123.001837,,"Novel Benzofuran Derivatives Induce Monoamine Release and Substitute for the Discriminative Stimulus Effects of 3,4-Methylenedioxymethamphetamine",Candace B. Johnson; Donna Walther; Matthew J. Baggott; Lisa E. Baker; Michael H. Baumann,2024,Journal of Pharmacology and Experimental Therapeutics,journal-article,,2024-01-25,0022-3565,1521-0103,Elsevier BV,"Animals | Benzofurans / pharmacology | N-Methyl-3,4-methylenedioxyamphetamine / pharmacology | Rats | Male | Rats, Sprague-Dawley | Synaptosomes / metabolism | Synaptosomes / drug effects | Dopamine / metabolism | Serotonin / metabolism | Biogenic Monoamines / metabolism | Norepinephrine Plasma Membrane Transport Proteins / metabolism | Norepinephrine Plasma Membrane Transport Proteins / antagonists & inhibitors | Dopamine Plasma Membrane Transport Proteins / metabolism | Norepinephrine / metabolism | Discrimination, Psychological / drug effects | Serotonin Plasma Membrane Transport Proteins / metabolism",,Intramural NIH HHS,Z01 DA000522,,,,,eng,,primary_results,high,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,full_text_seen,table,T001,in vitro study,,,,,,,,,,,,,,,R-5-MABB 472 ± 35 1305 ± 129 212 ± 6 0.4,,,,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False
