pilot_record_id,dataset,bucket,study_doi,input_tier,access_level,expected_screening_relevance,route_hint,route_hint_confidence,route_hint_basis,study_title,study_year,authors,study_journal,publication_type,screening_record_count,source_type,source_path
pilot-0086d18dc47990ce,disorder,full_text_uncertain,10.1016/s2215-0366(19)30292-5,full_text,full_text_seen,uncertain,unknown,low,publication_type_generic,US Food and Drug Administration approval of esketamine and brexanolone.,2019,I. Cristea; F. Naudet,The lancet. Psychiatry,JournalArticle,1,fulltext_packet,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/disorder_fulltext_packets.jsonl
pilot-0423400fb625a0c9,disorder,full_text_uncertain,10.1089/psymed.2023.0061,full_text,full_text_seen,uncertain,unknown,low,publication_type_generic,"Divergent Effects of Ketamine and the Serotoninergic Psychedelic 2,5-Dimethoxy-4-Iodoamphetamine on Hippocampal Plasticity and Metaplasticity",2024,Zarmeen Zahid; Ziyad W. Sultan; Bryan M. Krause; Cody J. Wenthur; Robert A. Pearce; Matthew I. Banks,Psychedelic Medicine,journal-article,1,fulltext_packet,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/disorder_fulltext_packets.jsonl
pilot-00ba2c0c8dae1e23,disorder,full_text_uncertain,10.12927/hcpol.2023.27048,full_text,full_text_seen,uncertain,unknown,low,publication_type_generic,Psychedelics to Relieve Psychological Suffering Associated with a Life-Threatening Diagnosis: Time for a Canadian Policy Discussion,2023,Sarah Kratina; Christopher Lo; Carol Strike; Robert Schwartz; Brian Rush,Healthcare policy,journal-article,1,fulltext_packet,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/disorder_fulltext_packets.jsonl
pilot-0066ecd69e904031,disorder,full_text_uncertain,10.2147/ndt.s157475,full_text,full_text_seen,uncertain,likely_secondary,high,publication_type_secondary,Novel treatment options in depression and psychosis,2018,Eva Češková; Petr Šilhán,Neuropsychiatric disease and treatment,Journal Article | Review,1,fulltext_packet,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/disorder_fulltext_packets.jsonl
pilot-039892b81aaf45e8,mechanistic,full_text_uncertain,10.1038/s41386-023-01725-x,full_text,full_text_seen,uncertain,likely_primary,high,trial_registry_present,"Antidepressants enter cells, organelles, and membranes",2023,Zack Blumenfeld; Kallol Bera; Eero Castrén; Henry A. Lester,Neuropsychopharmacology,journal-article,1,fulltext_packet,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/mechanistic_fulltext_packets.jsonl
pilot-01bc1b649ebb7550,mechanistic,full_text_uncertain,10.1126/sciadv.abl6989,full_text,full_text_seen,uncertain,unknown,low,publication_type_generic,Trips and neurotransmitters: Discovering principled patterns across 6850 hallucinogenic experiences,2022,Galen Ballentine; Samuel Freesun Friedman; Danilo Bzdok,Science Advances,journal-article,1,fulltext_packet,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/mechanistic_fulltext_packets.jsonl
pilot-03b51893d8731b8c,mechanistic,full_text_uncertain,10.1177/2470547018796102,full_text,full_text_seen,uncertain,likely_primary,low,abstract_primary,"Ketamine, but Not the NMDAR Antagonist Lanicemine, Increases Prefrontal Global Connectivity in Depressed Patients",2018,Chadi G. Abdallah; Arpan Dutta; Christopher L. Averill; Shane McKie; Teddy J. Akiki; Lynnette A. Averill; J.F.W. Deakin,"Chronic stress (Thousand Oaks, Calif.)",Journal Article,1,fulltext_packet,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/mechanistic_fulltext_packets.jsonl
pilot-036e8acdf0f0fd4a,mechanistic,full_text_uncertain,10.2174/157015911795017209,full_text,full_text_seen,uncertain,unknown,low,publication_type_generic,Analysis of Electrical Brain Waves in Neurotoxicology: Gamma- Hydroxybutyrate,2011,Z. K. Binienda; M. A. Beaudoin; B. T. Thorn; S. F. Ali,Current Neuropharmacology,journal-article,1,fulltext_packet,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/mechanistic_fulltext_packets.jsonl
pilot-015fe5e510944757,mechanistic,full_text_uncertain,10.3389/fnhum.2015.00346,full_text,full_text_seen,uncertain,unknown,low,publication_type_generic,Restructuring consciousness â€“the psychedelic state in light of integrated information theory,2015,Andrew R. Gallimore,Frontiers in Human Neuroscience,journal-article,1,fulltext_packet,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/mechanistic_fulltext_packets.jsonl
pilot-0027a3b495c8d0bb,disorder,abstract_relevant,10.1007/s004820050098,abstract,abstract_only,relevant,unknown,low,publication_type_generic,Ketamin zur Therapie chronischer Schmerzen,1997,B. Wiedemann,Der Schmerz,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/disorder_extraction_candidates.jsonl
pilot-007b5bd742c6c42d,disorder,abstract_relevant,10.1017/s1461145713001119,abstract,abstract_only,relevant,likely_primary,low,abstract_primary,Plasma brain derived neurotrophic factor (BDNF) and response to ketamine in treatment-resistant depression,2013,C. N. Haile; J. W. Murrough; D. V. Iosifescu; L. C. Chang; R. K. Al Jurdi; A. Foulkes; S. Iqbal; J. J. Mahoney; R. De La Garza; D. S. Charney,The International Journal of Neuropsychopharmacology,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/disorder_extraction_candidates.jsonl
pilot-0021ab042bbf635a,disorder,abstract_relevant,10.1080/13651501.2025.2576205,abstract,abstract_only,relevant,likely_secondary,medium,title_secondary,A systematic review and meta-analysis of the efficacy of ketamine compared to electroconvulsive therapy for treatment-resistant depression,2025,Guoguang Song; Ugwah-Oguejiofor Chinenye Jane,International Journal of Psychiatry in Clinical Practice,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/disorder_extraction_candidates.jsonl
pilot-0007f418f2f4e4ea,disorder,abstract_relevant,10.1111/pme.12705,abstract,abstract_only,relevant,likely_primary,low,abstract_primary,Low-Dose Ketamine Infusion for Emergency Department Patients with Severe Pain,2015,Terence L. Ahern; Andrew A. Herring; Steve Miller; Bradley W. Frazee,Pain Medicine,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/disorder_extraction_candidates.jsonl
pilot-00515b13cd7eea19,disorder,abstract_relevant,10.1556/2054.2022.00222,abstract,abstract_only,relevant,unknown,low,publication_type_generic,Group format psychedelic-assisted therapy interventions: Observations and impressions from the HOPE trial,2023,Benjamin R. Lewis; Kevin Byrne; John Hendrick; Eric L. Garland; Paul Thielking; Anna Beck,Journal of Psychedelic Studies,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/disorder_extraction_candidates.jsonl
pilot-000cc74fd70ba613,mechanistic,abstract_relevant,10.1007/s00213-003-1530-y,abstract,abstract_only,relevant,unknown,low,publication_type_generic,Serotonin receptors in platelets of bipolar and schizoaffective patients: effect of lithium treatment,2003,Ghanshyam N. Pandey; Subhash C. Pandey; Xinguo Ren; Yogesh Dwivedi; Philip G. Janicak,Psychopharmacology,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/mechanistic_extraction_candidates.jsonl
pilot-0029d9b408f903d1,mechanistic,abstract_relevant,10.1016/j.ejphar.2017.03.043,abstract,abstract_only,relevant,unknown,low,publication_type_generic,Stimulation of μ-opioid receptors dilates retinal arterioles by neuronal nitric oxide synthase-derived nitric oxide in rats,2017,Eriko Someya; Asami Mori; Kenji Sakamoto; Kunio Ishii; Tsutomu Nakahara,European Journal of Pharmacology,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/mechanistic_extraction_candidates.jsonl
pilot-000026afa04c1020,mechanistic,abstract_relevant,10.1016/j.jphs.2017.11.001,abstract,abstract_only,relevant,unknown,low,publication_type_generic,Role of NMDA receptor GluN2D subunit in the antidepressant effects of enantiomers of ketamine,2017,Soichiro Ide; Yuiko Ikekubo; Masayoshi Mishina; Kenji Hashimoto; Kazutaka Ikeda,Journal of Pharmacological Sciences,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/mechanistic_extraction_candidates.jsonl
pilot-0064e17599198de5,mechanistic,abstract_relevant,10.1021/acs.jmedchem.5c00442,abstract,abstract_only,relevant,unknown,low,publication_type_generic,"Design, Synthesis, and In Vitro Characterization of a Tryptamine-Based Visible-Light Photoswitchable 5-HT<sub>2A</sub>R Ligand Showing Efficacy Preference for β-Arrestin over Mini-Gq",2025,Alexandra Sink; Eline Pottie; Samuel J. Carter; Robert J. Tombari; Verena Weber; Paolo Carloni; Giulia Rossetti; David E. Olson; Christophe P. Stove; Michael Decker,Journal of Medicinal Chemistry,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/mechanistic_extraction_candidates.jsonl
pilot-00397f45cfd9bbaa,mechanistic,abstract_relevant,10.1097/01.ju.0001008772.30001.48.03,abstract,abstract_only,relevant,unknown,low,publication_type_generic,PD12-03 5-HT2A/2C RECEPTOR AGONIST(DOI) IMPROVES VOIDING DYSFUNCTION OF RATS WITH NEUROGENIC UNDERACTIVE BLADDER,2024,Jianshu Ni,Journal of Urology,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/mechanistic_extraction_candidates.jsonl
pilot-04f63f5964bb9007,disorder,abstract_uncertain,10.1016/j.copsyc.2025.102129,abstract,abstract_only,uncertain,likely_secondary,medium,title_secondary,Between enhancement and risk: A critical review of psychedelic microdosing,2025,Iva Totomanova; Eline C.H.M. Haijen; Petra P.M. Hurks; Johannes G. Ramaekers; Kim P.C. Kuypers,Current Opinion in Psychology,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/disorder_extraction_candidates.jsonl
pilot-0273e5f6723d8fcf,disorder,abstract_uncertain,10.1016/j.jpsychires.2021.06.039,abstract,abstract_only,uncertain,unknown,low,publication_type_generic,Blood transcriptional response to treatment-resistant depression during electroconvulsive therapy,2021,Ifat Israel-Elgali; Libi Hertzberg; Guy Shapira; Aviv Segev; Israel Krieger; Uri Nitzan; Yuval Bloch; Nir Pillar; Ori Mayer; Abraham Weizman,Journal of Psychiatric Research,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/disorder_extraction_candidates.jsonl
pilot-04c068b02eeca2c0,disorder,abstract_uncertain,10.1093/bioinformatics/btm266,abstract,abstract_only,uncertain,likely_primary,low,abstract_primary,Statistical prediction of protein–chemical interactions based on chemical structure and mass spectrometry data,2007,Nobuyoshi Nagamine; Yasubumi Sakakibara,Bioinformatics,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/disorder_extraction_candidates.jsonl
pilot-04d2a11baea8af1c,disorder,abstract_uncertain,10.1101/2023.09.21.558828,abstract,abstract_only,uncertain,unknown,low,publication_type_generic,Periodic and aperiodic changes to cortical EEG in response to pharmacological manipulation,2023,Sofia V. Salvatore; Peter M. Lambert; Ann Benz; Nicholas R. Rensing; Michael Wong; Charles F. Zorumski; Steven Mennerick,bioRxiv (Cold Spring Harbor Laboratory),posted-content,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/disorder_extraction_candidates.jsonl
pilot-01006a09f968bb50,disorder,abstract_uncertain,10.1353/book.3470,abstract,abstract_only,uncertain,unknown,low,publication_type_generic,Psychedelic Psychiatry,2008,Erika Dyck,Johns Hopkins University Press eBooks,book,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/disorder_extraction_candidates.jsonl
pilot-0179402e6e25f128,mechanistic,abstract_uncertain,10.1007/7854_2016_29,abstract,abstract_only,uncertain,unknown,low,publication_type_generic,The Discriminative Stimulus Properties of Hallucinogenic and Dissociative Anesthetic Drugs,2016,Tomohisa Mori; Tsutomu Suzuki,Current topics in behavioral neurosciences,book-chapter,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/mechanistic_extraction_candidates.jsonl
pilot-01007a54228034fe,mechanistic,abstract_uncertain,10.1016/s0028-3908(02)00119-3,abstract,abstract_only,uncertain,unknown,low,publication_type_generic,"Large-amplitude 5-HT1A receptor activation: a new mechanism of profound, central analgesia",2002,F.C Colpaert; J.P Tarayre; W Koek; P.J Pauwels; L Bardin; X.-J Xu; Z Wiesenfeld-Hallin; C Cosi; E Carilla-Durand; M.B Assié,Neuropharmacology,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/mechanistic_extraction_candidates.jsonl
pilot-062158dd60bb9ba8,mechanistic,abstract_uncertain,10.1101/2020.05.06.080937,abstract,abstract_only,uncertain,unknown,low,publication_type_generic,DMT alters cortical travelling waves,2020,Andrea Alamia; Christopher Timmermann; Rufin VanRullen; Robin L. Carhart-Harris,bioRxiv (Cold Spring Harbor Laboratory),posted-content,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/mechanistic_extraction_candidates.jsonl
pilot-04d392819f5928e5,mechanistic,abstract_uncertain,10.1124/jpet.111.179572,abstract,abstract_only,uncertain,unknown,low,publication_type_generic,"Characterization of Vabicaserin (SCA-136), a Selective 5-Hydroxytryptamine 2C Receptor Agonist",2011,John Dunlop; Stephanie W. Watts; James E. Barrett; Joseph Coupet; Boyd Harrison; Hossein Mazandarani; Stanley Nawoschik; Menelas N. Pangalos; Siva Ramamoorthy; Lee Schechter,Journal of Pharmacology and Experimental Therapeutics,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/mechanistic_extraction_candidates.jsonl
pilot-02c38d23c30166df,mechanistic,abstract_uncertain,10.4238/2015.march.13.13,abstract,abstract_only,uncertain,unknown,low,publication_type_generic,Phosphorylation of the GluN1 subunit in dorsal horn neurons by remifentanil: a mechanism for opioid-induced hyperalgesia,2015,C. Zhang; S.S. Li; N. Zhao; C. Yu,Genetics and Molecular Research,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/mechanistic_extraction_candidates.jsonl
pilot-00399169a1ea872e,disorder,abstract_irrelevant,10.1002/hbm.23234,abstract,abstract_only,irrelevant,likely_primary,low,abstract_primary,LSD‐induced entropic brain activity predicts subsequent personality change,2016,A.V. Lebedev; M. Kaelen; M. Lövdén; J. Nilsson; A. Feilding; D.J. Nutt; R.L. Carhart‐Harris,Human Brain Mapping,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_disorder.json
pilot-007774aa91b74571,disorder,abstract_irrelevant,10.1089/psymed.2022.0014,abstract,abstract_only,irrelevant,unknown,low,publication_type_generic,Lysergic Acid Diethylamide Alters the Effects of Brain Stimulation in Rodents,2023,Lucas Dwiel; Angela Henricks; Elise Bragg; Jeff Nicol; Jiang Gui; Wilder Doucette,Psychedelic Medicine,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_disorder.json
pilot-003de6827479f91e,disorder,abstract_irrelevant,10.1097/aco.0000000000000230,abstract,abstract_only,irrelevant,unknown,low,publication_type_generic,Anaesthesia for deep brain stimulation,2015,Ryan Grant; Shaun E. Gruenbaum; Jason Gerrard,Current Opinion in Anaesthesiology,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_disorder.json
pilot-0001cfed2367ba29,disorder,abstract_irrelevant,10.1503/cmaj.1096029,abstract,abstract_only,irrelevant,unknown,low,publication_type_generic,High time? Psychedelics on cannabis-like fast track to legalization,2022,Kevin Zannese,Canadian Medical Association Journal,article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_disorder.json
pilot-00533422d6bd75b2,disorder,abstract_irrelevant,10.31234/osf.io/ugr69_v2,abstract,abstract_only,irrelevant,unknown,low,publication_type_generic,"Meditation and psychedelics facilitate similar types of mystical, psychological, and philosophical-existential insights predictive of wellbeing: A qualitative-quantitative approach",2025,Jussi Jylkkä,,preprint,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_disorder.json
pilot-005f400452f9a428,mechanistic,abstract_irrelevant,10.1007/bf02245789,abstract,abstract_only,irrelevant,unknown,low,publication_type_generic,Effects of carbamazepine on 5-hydroxytryptamine function in rodents,1990,M. Elphick; S. M. P. Anderson; K. F. Hallis; D. G. Grahame-Smith,Psychopharmacology,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_mechanistic.json
pilot-012d4d4ca4696cd1,mechanistic,abstract_irrelevant,10.1007/s00213-012-2870-2,abstract,abstract_only,irrelevant,unknown,low,publication_type_generic,"Modification of the behavioral effects of morphine in rats by serotonin (5-HT)1A and 5-HT2A receptor agonists: antinociception, drug discrimination, and locomotor activity",2012,Jun-Xu Li; Aparna P. Shah; Sunny K. Patel; Kenner C. Rice; Charles P. France,Psychopharmacology,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_mechanistic.json
pilot-013ecebc100610f8,mechanistic,abstract_irrelevant,10.1016/0922-4106(94)90087-6,abstract,abstract_only,irrelevant,unknown,low,publication_type_generic,Regulation of serotonin 5-HT2C receptors in the rat choroid plexus after acute clozapine treatment,1994,Mikko Kuoppamäki; Timo Seppälä; Erkka Syvälahti; Jarmo Hietala,European Journal of Pharmacology Molecular Pharmacology,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_mechanistic.json
pilot-0052357b3b5d98c3,mechanistic,abstract_irrelevant,10.1111/add.12570,abstract,abstract_only,irrelevant,likely_primary,high,publication_type_primary,Spatial differences and temporal changes in illicit drug use in <scp>E</scp>urope quantified by wastewater analysis,2014,Christoph Ort; Alexander L.N. van Nuijs; Jean‐Daniel Berset; Lubertus Bijlsma; Sara Castiglioni; Adrian Covaci; Pim de Voogt; Erik Emke; Despo Fatta‐Kassinos; Paul Griffiths,"Addiction (Abingdon, England)","Journal Article | Research Support, Non-U.S. Gov't",1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_mechanistic.boolean_full_v1.json
pilot-00badf74de6ca5ff,mechanistic,abstract_irrelevant,10.2174/1570159x21666221017085612,abstract,abstract_only,irrelevant,likely_primary,high,title_secondary | trial_registry_present,Ibogaine/Noribogaine in the Treatment of Substance Use Disorders: A Systematic Review of the Current Literature,2022,Alessio Mosca; Stefania Chiappini; Andrea Miuli; Gianluca Mancusi; Maria Chiara Santovito; Francesco Di Carlo; Mauro Pettorruso; John M. Corkery; Carlos Canessa; Giovanni Martinotti,Current Neuropharmacology,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_mechanistic.json
