row_index,status,dataset,study_doi,input_record_id,input_packet_id,relevance,route,claim_count,coverage_mention_count,context_status,schema_error_count,quote_check_count,quote_failure_count
38,ok,mechanistic,10.1016/j.pnpbp.2022.110609,pilot-07d0d1c9b296b2a9,,relevant,secondary_literature,0,1,found,0,2,0
39,ok,mechanistic,10.1038/npp.2014.191,pilot-070392f06521179c,,relevant,primary_evidence,4,0,found,0,5,0
40,ok,mechanistic,10.1097/fbp.0000000000000309,pilot-075b2fe1890e0de2,,relevant,human_review,0,0,found,0,1,0
41,ok,disorder,10.1007/s12144-023-05119-6,pilot-016914d515109cdf,pilot-016914d515109cdf,relevant,primary_evidence,1,0,found,0,2,0
42,ok,disorder,10.1080/19585969.2024.2398456,pilot-01a308f87f43de86,,not_relevant,exclude,0,0,found,0,1,0
43,ok,disorder,10.1097/01.aco.0000192802.33291.6f,pilot-00e1414049a19792,,relevant,secondary_literature,0,4,found,0,5,0
44,ok,disorder,10.1101/2023.06.01.543303,pilot-013962a0dffa3382,,not_relevant,exclude,0,0,found,0,1,0
45,ok,disorder,10.3389/fpsyg.2024.1340335,pilot-01c09eb0d1bd4ebd,,relevant,secondary_literature,0,2,found,0,3,0
46,ok,mechanistic,10.1007/s40429-021-00385-5,pilot-0262a25fb8f0a003,,not_relevant,exclude,0,0,found,0,1,0
47,ok,mechanistic,10.1016/0028-3908(92)90080-9,pilot-02283d13198deb2c,,not_relevant,exclude,0,0,found,0,1,0
48,ok,mechanistic,10.1038/s41597-022-01822-4,pilot-021392819b1fdb1f,,not_relevant,exclude,0,0,found,0,1,0
49,ok,mechanistic,10.1101/2020.08.19.258145,pilot-02dac39c96896461,pilot-02dac39c96896461,relevant,primary_evidence,5,0,found,0,6,0
50,ok,mechanistic,10.3389/fphar.2023.1208957,pilot-02792051951f9373,,relevant,context_only,0,7,found,0,8,0
