row_index,status,dataset,study_doi,input_record_id,input_packet_id,relevance,route,claim_count,coverage_mention_count,context_status,schema_error_count,quote_check_count,quote_failure_count
22,ok,mechanistic,10.1007/s00228-017-2392-2,pilot-05161f6206cf0c97,mechanistic:10.1007/s00228-017-2392-2,relevant,primary_evidence,7,0,found,0,8,0
23,ok,mechanistic,10.1016/j.bpj.2022.01.024,pilot-04dea2d9591d27e5,mechanistic:10.1016/j.bpj.2022.01.024,relevant,primary_evidence,1,0,found,0,2,0
24,ok,mechanistic,10.1016/j.neures.2022.12.015,pilot-03b8e8c35682d2db,mechanistic:10.1016/j.neures.2022.12.015,relevant,secondary_literature,0,3,found,0,4,0
25,ok,mechanistic,10.1038/tp.2016.51,pilot-024391aa441f13b4,mechanistic:10.1038/tp.2016.51,relevant,context_only,0,0,found,0,1,0
26,ok,mechanistic,10.1038/tp.2016.71,pilot-0334181359ad548d,mechanistic:10.1038/tp.2016.71,relevant,secondary_literature,0,8,found,0,9,0
27,ok,mechanistic,10.1093/ijnp/pyaf052.363,pilot-050b8edd82bd0ea4,mechanistic:10.1093/ijnp/pyaf052.363,relevant,primary_evidence,1,0,found,0,2,0
28,ok,mechanistic,10.1111/bph.17420,pilot-04dc85c0c738a5c9,mechanistic:10.1111/bph.17420,relevant,secondary_literature,0,4,found,0,5,0
29,ok,mechanistic,10.1177/1536012118788636,pilot-026796778bcab505,mechanistic:10.1177/1536012118788636,relevant,primary_evidence,1,0,found,0,2,0
30,ok,mechanistic,10.1192/bjp.2024.143,pilot-023aed444c948219,mechanistic:10.1192/bjp.2024.143,relevant,primary_evidence,2,0,found,0,3,0
31,ok,mechanistic,10.1523/jneurosci.22-01-j0003.2002,pilot-01f5a396639366d8,mechanistic:10.1523/jneurosci.22-01-j0003.2002,relevant,primary_evidence,4,0,found,0,5,0
32,ok,mechanistic,10.1523/jneurosci.23-26-08836.2003,pilot-02c7462840418be1,mechanistic:10.1523/jneurosci.23-26-08836.2003,relevant,primary_evidence,8,0,found,0,9,0
33,ok,mechanistic,10.31083/j.jin2105148,pilot-026a8314628c0da3,mechanistic:10.31083/j.jin2105148,relevant,context_only,0,4,found,0,5,0
34,ok,mechanistic,10.3389/fnhum.2016.00612,pilot-0324a39a31dbe3cf,mechanistic:10.3389/fnhum.2016.00612,relevant,secondary_literature,0,5,found,0,6,0
35,ok,mechanistic,10.3389/fnins.2021.698633,pilot-0263cc2a005d11fd,mechanistic:10.3389/fnins.2021.698633,relevant,primary_evidence,2,0,found,0,3,0
36,ok,mechanistic,10.3389/fphar.2018.00374,pilot-04baf846c01a20e8,mechanistic:10.3389/fphar.2018.00374,relevant,human_review,0,0,found,0,1,0
37,ok,mechanistic,10.3389/fphar.2021.749068,pilot-026bdd7356b31deb,mechanistic:10.3389/fphar.2021.749068,relevant,secondary_literature,0,4,found,0,5,0
38,ok,mechanistic,10.3390/ijms21207581,pilot-024d319511b72cf4,mechanistic:10.3390/ijms21207581,relevant,primary_evidence,4,0,found,0,5,0
39,ok,mechanistic,10.3892/ol.2017.6806,pilot-02900ba25fd1fc66,mechanistic:10.3892/ol.2017.6806,relevant,primary_evidence,3,0,found,0,4,0
40,ok,mechanistic,10.48091/gsr.v3i2.62,pilot-0351d558081d660d,mechanistic:10.48091/gsr.v3i2.62,relevant,secondary_literature,0,5,found,0,6,0
41,ok,disorder,10.1007/s40122-017-0090-5,pilot-21ca095b59c60a37,disorder:10.1007/s40122-017-0090-5,relevant,secondary_literature,0,5,found,0,6,0
42,ok,disorder,10.1007/s42399-020-00275-3,pilot-1839f8116a67ae2d,disorder:10.1007/s42399-020-00275-3,relevant,primary_evidence,1,0,found,0,2,0
43,ok,disorder,10.1016/j.curtheres.2021.100627,pilot-2309cca05ca6d88f,disorder:10.1016/j.curtheres.2021.100627,relevant,primary_evidence,7,0,found,0,8,0
44,ok,disorder,10.1021/acsptsci.4c00133,pilot-0ec18c580c7094f2,disorder:10.1021/acsptsci.4c00133,relevant,primary_evidence,4,0,found,0,5,0
45,ok,disorder,10.1080/07853890.2025.2604409,pilot-2232e922e91275ef,disorder:10.1080/07853890.2025.2604409,relevant,secondary_literature,0,6,found,0,7,0
46,ok,disorder,10.1111/crj.70108,pilot-23feacaa50a20e48,disorder:10.1111/crj.70108,relevant,primary_evidence,4,0,found,0,5,0
47,ok,disorder,10.1177/2045125320967197,pilot-23267f6e52d941fb,disorder:10.1177/2045125320967197,relevant,secondary_literature,0,7,found,0,8,0
48,ok,disorder,10.1192/bjo.2021.697,pilot-1e5e35e9a5943ad0,disorder:10.1192/bjo.2021.697,relevant,secondary_literature,0,1,found,0,2,0
49,ok,disorder,10.1371/journal.pone.0306381,pilot-0bf77914496e100a,disorder:10.1371/journal.pone.0306381,relevant,human_review,0,5,found,0,6,0
50,ok,disorder,10.1556/2054.2021.00157,pilot-1154da1b551a1e7b,disorder:10.1556/2054.2021.00157,relevant,primary_evidence,5,0,found,0,6,0
51,ok,disorder,10.1590/1806-9282.2023d696,pilot-1ae14bdc074f72ce,disorder:10.1590/1806-9282.2023d696,relevant,secondary_literature,0,1,found,0,2,0
52,ok,disorder,10.2147/dddt.s470891,pilot-0badd77b0415547c,disorder:10.2147/dddt.s470891,relevant,primary_evidence,6,0,found,0,7,0
53,ok,disorder,10.3389/fphar.2018.00224,pilot-0a4700818e0007da,disorder:10.3389/fphar.2018.00224,relevant,human_review,0,0,found,0,1,0
54,ok,disorder,10.3389/fphar.2021.639124,pilot-180549726059b41e,disorder:10.3389/fphar.2021.639124,relevant,primary_evidence,1,0,found,0,2,0
55,ok,disorder,10.3389/fpsyt.2021.659044,pilot-0dd7239904a60c02,disorder:10.3389/fpsyt.2021.659044,relevant,context_only,0,3,found,0,4,0
56,ok,disorder,10.3390/biology12111380,pilot-0a26b04a49d27ecc,disorder:10.3390/biology12111380,relevant,secondary_literature,0,9,found,0,10,0
57,ok,disorder,10.3390/ijms26125588,pilot-1c110aab3b942c99,disorder:10.3390/ijms26125588,relevant,secondary_literature,0,8,found,0,9,0
58,ok,disorder,10.4088/jcp.24m15425,pilot-25733dbf23a5e43a,disorder:10.4088/jcp.24m15425,relevant,primary_evidence,4,0,found,0,5,0
59,ok,disorder,10.4103/abr.abr_166_21,pilot-23f9972df33fb432,disorder:10.4103/abr.abr_166_21,relevant,primary_evidence,3,0,found,0,4,0
60,ok,disorder,10.7759/cureus.106480,pilot-215a8a92a3a6bc62,disorder:10.7759/cureus.106480,relevant,primary_evidence,1,0,found,0,2,0
61,ok,mechanistic,10.1002/cpt.2487,pilot-0c3f21baee7806f6,mechanistic:10.1002/cpt.2487,relevant,primary_evidence,4,0,found,0,5,0
62,ok,mechanistic,10.1002/mco2.156,pilot-094c64aa2d7f1887,mechanistic:10.1002/mco2.156,relevant,secondary_literature,0,5,found,0,6,0
63,ok,mechanistic,10.1007/s00213-005-0255-5,pilot-0ea5e37dc8de042a,mechanistic:10.1007/s00213-005-0255-5,relevant,human_review,1,3,found,0,5,0
64,ok,mechanistic,10.1016/j.neuropharm.2015.07.018,pilot-0c0ecaf68feeeb50,mechanistic:10.1016/j.neuropharm.2015.07.018,relevant,primary_evidence,4,0,found,0,5,0
65,ok,mechanistic,10.1021/acschemneuro.5c00695,pilot-10435d672181d8bd,mechanistic:10.1021/acschemneuro.5c00695,relevant,secondary_literature,0,5,found,0,6,0
66,ok,mechanistic,10.1021/acsmedchemlett.2c00354,pilot-0b3ad805d8f0e2d3,mechanistic:10.1021/acsmedchemlett.2c00354,relevant,context_only,0,14,found,0,15,0
67,ok,mechanistic,10.1038/s41386-023-01567-7,pilot-0ff7c33e7f091547,mechanistic:10.1038/s41386-023-01567-7,relevant,secondary_literature,0,4,found,0,5,0
68,ok,mechanistic,10.1038/s41398-022-02103-9,pilot-105f70d0df36124d,mechanistic:10.1038/s41398-022-02103-9,relevant,primary_evidence,5,0,found,0,6,0
69,ok,mechanistic,10.1093/ijnp/pyv072,pilot-114847b84b049774,mechanistic:10.1093/ijnp/pyv072,relevant,human_review,0,2,found,0,3,0
70,ok,mechanistic,10.1093/nc/niaa024,pilot-0ccd7faf274d8d0c,mechanistic:10.1093/nc/niaa024,relevant,human_review,0,4,found,0,5,0
71,ok,mechanistic,10.1111/bph.13212,pilot-12c15c5b8a53c9e5,mechanistic:10.1111/bph.13212,relevant,primary_evidence,1,0,found,0,2,0
72,ok,mechanistic,10.20944/preprints202111.0201.v1,pilot-077e4185022d3d44,mechanistic:10.20944/preprints202111.0201.v1,relevant,secondary_literature,0,11,found,0,12,0
73,ok,mechanistic,10.3389/fnins.2022.879221,pilot-0e9577e3ffe3dd2a,mechanistic:10.3389/fnins.2022.879221,relevant,human_review,0,5,found,0,6,0
74,ok,mechanistic,10.3389/fnmol.2022.932497,pilot-07e4ce98e7a2d228,mechanistic:10.3389/fnmol.2022.932497,relevant,secondary_literature,0,9,found,0,10,0
75,ok,mechanistic,10.3389/fphar.2015.00225,pilot-08174f28dee4759b,mechanistic:10.3389/fphar.2015.00225,relevant,secondary_literature,0,9,found,0,10,0
76,ok,mechanistic,10.3389/fpsyt.2021.727117,pilot-0f3e6caec8ac5f02,mechanistic:10.3389/fpsyt.2021.727117,relevant,secondary_literature,0,8,found,0,9,0
77,ok,mechanistic,10.3390/ijms27010344,pilot-1778084f70cf5148,mechanistic:10.3390/ijms27010344,relevant,secondary_literature,0,7,found,0,8,0
78,ok,mechanistic,10.3390/life11050440,pilot-0f92f5dac8c0fd49,mechanistic:10.3390/life11050440,relevant,secondary_literature,0,10,found,0,11,0
79,ok,mechanistic,10.3390/pharmaceutics18010081,pilot-13e586a5d5f7aef1,mechanistic:10.3390/pharmaceutics18010081,relevant,secondary_literature,0,14,found,0,15,0
80,ok,mechanistic,10.3390/psych4030038,pilot-0dbc12ee1f427d45,mechanistic:10.3390/psych4030038,relevant,secondary_literature,0,6,found,0,7,0
81,ok,disorder,10.1007/s00115-024-01647-z,pilot-014a299dda883b62,,relevant,secondary_literature,0,2,found,0,3,0
82,ok,disorder,10.1007/s00127-020-01942-5,pilot-01a1f1e3ceac7700,,relevant,primary_evidence,10,0,found,0,11,0
83,ok,disorder,10.1007/s00540-015-2098-5,pilot-0223c2a3889247ea,,relevant,secondary_literature,0,5,found,0,6,0
84,ok,disorder,10.1016/j.ajp.2026.104983,pilot-01f49ed5560773a0,,relevant,primary_evidence,3,0,found,0,4,0
85,ok,disorder,10.1016/j.bbr.2020.112548,pilot-018b7cd13fba5490,,relevant,secondary_literature,0,4,found,0,5,0
86,ok,disorder,10.1016/j.expneurol.2020.113245,pilot-02844243a78020f5,,relevant,primary_evidence,2,0,found,0,3,0
87,ok,disorder,10.1016/j.jad.2019.07.076,pilot-01ac3c80c5a872b9,,relevant,secondary_literature,0,5,found,0,6,0
88,ok,disorder,10.1016/j.jad.2023.05.088,pilot-015afbb9bc130349,,relevant,context_only,0,1,found,0,2,0
89,ok,disorder,10.1016/j.jad.2024.04.039,pilot-022c47fee942d401,,relevant,secondary_literature,0,2,found,0,3,0
90,ok,disorder,10.1016/j.jad.2026.121208,pilot-01084798f2d0f1e7,pilot-01084798f2d0f1e7,relevant,primary_evidence,2,0,found,0,3,0
91,ok,disorder,10.1016/j.neulet.2016.03.051,pilot-02620625a997e32e,,relevant,primary_evidence,1,0,found,0,2,0
92,ok,disorder,10.1016/j.psychres.2025.116929,pilot-01328f1bb748bb3c,pilot-01328f1bb748bb3c,relevant,primary_evidence,6,0,found,0,7,0
93,ok,disorder,10.1021/acs.jmedchem.2c01562,pilot-02912012e8d7d46f,,relevant,secondary_literature,0,3,found,0,4,0
94,ok,disorder,10.1074/jbc.m704456200,pilot-01e5879ad47d0088,,relevant,human_review,0,1,found,0,2,0
95,ok,disorder,10.1080/15622975.2023.2169349,pilot-01f0d361ad6bc94f,,relevant,secondary_literature,0,4,found,0,5,0
96,ok,disorder,10.1097/aln.0b013e3181c6316e,pilot-023f800a28ccd1e3,,relevant,secondary_literature,0,10,found,0,11,0
97,ok,disorder,10.1097/pra.0000000000000729,pilot-02b2cfed17b1be51,,relevant,secondary_literature,0,8,found,0,9,0
98,ok,disorder,10.1196/annals.1300.010,pilot-01da767303213c3b,,relevant,secondary_literature,0,4,found,0,5,0
99,ok,disorder,10.2174/0929867023368980,pilot-01769c00ae036c62,,relevant,secondary_literature,0,9,found,0,10,0
100,ok,disorder,10.31234/osf.io/vhs4a_v1,pilot-01a7a3eba7870558,,relevant,secondary_literature,0,2,found,0,3,0
101,ok,mechanistic,10.1002/syn.20830,pilot-01eae82bd1b55355,,relevant,primary_evidence,1,0,found,0,2,0
102,ok,mechanistic,10.1007/s00115-021-01221-x,pilot-013420c51e7f651b,,relevant,secondary_literature,0,4,found,0,5,0
103,ok,mechanistic,10.1007/s00204-023-03465-9,pilot-0224e811b2f1eca1,pilot-0224e811b2f1eca1,relevant,primary_evidence,3,0,found,0,4,0
104,ok,mechanistic,10.1007/s00210-010-0587-5,pilot-016d8fc36f19a545,,relevant,primary_evidence,8,0,found,0,9,0
105,ok,mechanistic,10.1007/s11356-019-06753-z,pilot-018607616515b85a,,relevant,primary_evidence,1,0,found,0,2,0
106,ok,mechanistic,10.1016/0028-3908(93)90129-q,pilot-020dbb34e41fa7f9,,relevant,primary_evidence,6,0,found,0,7,0
107,ok,mechanistic,10.1016/0304-3940(86)90593-8,pilot-0220780ef63fcf1b,,relevant,primary_evidence,1,0,found,0,2,0
108,ok,mechanistic,10.1016/j.bbr.2019.112226,pilot-01648062d3ff0dbd,,relevant,primary_evidence,3,0,found,0,4,0
109,ok,mechanistic,10.1016/j.bcp.2014.01.024,pilot-00d2dad3ec5e2f86,pilot-00d2dad3ec5e2f86,relevant,primary_evidence,19,0,found,0,20,0
110,ok,mechanistic,10.1016/j.nbd.2017.04.019,pilot-027cbb99b5900dd0,,relevant,primary_evidence,2,0,found,0,3,0
111,ok,mechanistic,10.1016/j.neuropharm.2022.109348,pilot-0199195710bfd70c,,relevant,secondary_literature,0,4,found,0,5,0
112,ok,mechanistic,10.1016/j.neuroscience.2014.07.014,pilot-011e7a9fea74a525,,relevant,primary_evidence,2,0,found,0,3,0
113,ok,mechanistic,10.1016/j.pain.2007.09.004,pilot-00f734518ad8bf85,,relevant,primary_evidence,1,0,found,0,2,0
114,ok,mechanistic,10.1016/j.pnpbp.2021.110371,pilot-01a493e030fef4ab,,relevant,primary_evidence,2,0,found,0,3,0
115,ok,mechanistic,10.1016/s0893-133x(98)00060-8,pilot-01439ea082e34c51,,relevant,secondary_literature,0,5,found,0,6,0
116,ok,mechanistic,10.1016/s0940-2993(98)80041-9,pilot-02600cd949e5177a,,relevant,primary_evidence,5,0,found,0,6,0
117,ok,mechanistic,10.1017/neu.2015.14,pilot-01cf74924f9b1162,,relevant,primary_evidence,6,0,found,0,7,0
118,ok,mechanistic,10.1038/npp.2014.184,pilot-029a12968164e516,,relevant,primary_evidence,1,0,found,0,2,0
119,ok,mechanistic,10.1055/s-0033-1336485,pilot-026aa7e1081c7489,,relevant,primary_evidence,3,0,found,0,4,0
120,ok,mechanistic,10.1124/pharmrev.122.000590,pilot-010695b9cab0f634,,relevant,secondary_literature,0,5,found,0,6,0
121,ok,disorder,10.1002/cpp.2945,pilot-0cd861031a78e014,,relevant,secondary_literature,0,3,found,0,4,0
122,ok,disorder,10.1007/s00213-019-05279-z,pilot-12365c9117d9c943,,relevant,primary_evidence,2,0,found,0,3,0
123,ok,disorder,10.1007/s40263-013-0073-y,pilot-0b5be603d267222c,,relevant,secondary_literature,0,13,found,0,14,0
124,ok,disorder,10.1016/j.bbr.2014.07.016,pilot-2183638a219e5e74,,relevant,secondary_literature,0,3,found,0,4,0
125,ok,disorder,10.1016/j.drugalcdep.2011.10.029,pilot-1cc268cec5bb1a4b,,relevant,primary_evidence,1,0,found,0,2,0
126,ok,disorder,10.1016/j.jsxm.2019.02.018,pilot-1e34ac71f6c466c8,,relevant,context_only,0,5,found,0,6,0
127,ok,disorder,10.1016/s1875-5364(25)60831-4,pilot-11a035f9fdc5718b,,relevant,secondary_literature,0,5,found,0,6,0
128,ok,disorder,10.1080/02791072.1975.10471519,pilot-0f5d358912cbf351,pilot-0f5d358912cbf351,uncertain,human_review,0,0,found,0,1,0
129,ok,disorder,10.1080/02791072.1977.10472055,pilot-26d522910b0a614a,,relevant,human_review,0,0,found,0,1,0
130,ok,disorder,10.1080/02791072.2006.10399853,pilot-0dd7b775de88e066,,relevant,human_review,0,2,found,0,3,0
131,ok,disorder,10.1097/01.ajp.0000194281.74379.01,pilot-2475f67dbdb4fecb,,relevant,secondary_literature,0,17,found,0,18,0
132,ok,disorder,10.1097/mcc.0000000000000480,pilot-0bef6361568c6dfa,,relevant,secondary_literature,0,3,found,0,4,0
133,ok,disorder,10.1097/yct.0000000000000366,pilot-1d61c75a2b69850b,,relevant,human_review,0,1,found,0,2,0
134,ok,disorder,10.1101/2024.01.04.574146,pilot-27b2ac99d64ac6fc,,relevant,secondary_literature,0,10,found,0,11,0
135,ok,disorder,10.1111/1467-9566.13872,pilot-1d1d42369a98b4f6,,relevant,human_review,0,0,found,0,1,0
136,ok,disorder,10.1126/science.adg2989,pilot-0d4b2dacee2ad5f8,,relevant,human_review,0,0,found,0,1,0
137,ok,disorder,10.1177/0269881112473788,pilot-2725f8294941c067,,relevant,secondary_literature,0,4,found,0,5,0
138,ok,disorder,10.1556/2054.2023.00261,pilot-0d2ac92f5bcf04c1,pilot-0d2ac92f5bcf04c1,relevant,primary_evidence,3,0,found,0,4,0
139,ok,disorder,10.1556/2054.2024.00295,pilot-0d3253ee56d528f3,,relevant,primary_evidence,4,0,found,0,5,0
140,ok,disorder,10.33015/dominican.edu/2024.nurs.rp.19,pilot-1f07b24814f3c362,,relevant,human_review,0,2,found,0,3,0
141,ok,mechanistic,10.1002/(sici)1522-2586(199910)10:4<521::aid-jmri4>3.0.co;2-9,pilot-10e388e8d0999622,,uncertain,human_review,0,0,found,0,1,0
142,ok,mechanistic,10.1002/mds.25646,pilot-1ddd7f914a27c3a1,,relevant,primary_evidence,3,0,found,0,4,0
143,ok,mechanistic,10.1007/s002130000616,pilot-12642a24dbcd34e9,,relevant,human_review,0,0,found,0,1,0
144,ok,mechanistic,10.1016/0024-3205(90)90520-2,pilot-0a2e3e19069cbd22,,relevant,primary_evidence,10,0,found,0,11,0
145,ok,mechanistic,10.1016/j.comppsych.2019.152122,pilot-20a43d6b7ebd4f86,,relevant,primary_evidence,3,0,found,0,4,0
146,ok,mechanistic,10.1016/j.cub.2021.12.009,pilot-130063de5d21ed1c,pilot-130063de5d21ed1c,relevant,secondary_literature,0,3,found,0,4,0
147,ok,mechanistic,10.1016/j.drugalcdep.2017.07.041,pilot-18d4e2188b3057cc,,not_relevant,exclude,0,0,found,0,1,0
148,ok,mechanistic,10.1016/j.encep.2021.08.011,pilot-1ab099943f797510,,relevant,context_only,0,3,found,0,4,0
149,ok,mechanistic,10.1016/j.fitote.2023.105622,pilot-092bc83a29dd679f,,relevant,primary_evidence,3,0,found,0,4,0
150,ok,mechanistic,10.1016/j.neuroimage.2018.06.068,pilot-13fa6e736b2caf45,,relevant,primary_evidence,6,0,found,0,7,0
151,ok,mechanistic,10.1016/j.neuropharm.2013.04.051,pilot-2552171c7283fd92,pilot-2552171c7283fd92,relevant,primary_evidence,7,0,found,0,8,0
152,ok,mechanistic,10.1046/j.1471-4159.1996.66051949.x,pilot-1d3bd681356c8e35,,relevant,primary_evidence,3,0,found,0,4,0
153,ok,mechanistic,10.1080/14728222.2016.1238899,pilot-1e2e051eaa08c3d5,,relevant,secondary_literature,0,4,found,0,5,0
154,ok,mechanistic,10.1111/j.1471-4159.1986.tb12926.x,pilot-2564be252b24166d,,relevant,primary_evidence,3,0,found,0,4,0
155,ok,mechanistic,10.1176/appi.ajp.2015.15040465,pilot-0f169ad77deb66a4,,relevant,secondary_literature,0,9,found,0,10,0
156,ok,mechanistic,10.1176/appi.focus.24022012,pilot-0e034407ca052d98,,relevant,context_only,0,3,found,0,4,0
157,ok,mechanistic,10.1556/2054.2020.00128,pilot-1c8fc6ab548c7092,,relevant,secondary_literature,0,2,found,0,3,0
158,ok,mechanistic,10.1615/critrevoncog.2024051197,pilot-22aea3b77eea6592,,relevant,secondary_literature,0,4,found,0,5,0
159,ok,mechanistic,10.2174/1568026623666230705151922,pilot-1eac6c6d318829e7,,relevant,secondary_literature,0,1,found,0,2,0
160,ok,mechanistic,10.70675/a11b9eafz6af0z41b5z8556z200e6bd50b7c,pilot-0acd004a7e4d22b2,,relevant,human_review,0,0,found,0,1,0
161,ok,disorder,10.1002/jlcr.1109,pilot-01f9436b4e466507,,not_relevant,exclude,0,0,found,0,1,0
162,ok,disorder,10.1002/mhw.34009,pilot-02e9ba2c2e07a665,,not_relevant,exclude,0,0,found,0,1,0
163,ok,disorder,10.1007/s00213-003-1640-6,pilot-03dd9006cb8d0b47,,not_relevant,exclude,0,0,found,0,1,0
164,ok,disorder,10.1016/j.addr.2022.114531,pilot-023d42447da06bb6,,not_relevant,exclude,0,0,found,0,1,0
165,ok,disorder,10.1016/j.bpsc.2019.12.007,pilot-043491e7edc96460,,not_relevant,exclude,0,0,found,0,1,0
166,ok,disorder,10.1016/j.ejpain.2009.09.001,pilot-030cf7b5c68018a8,,relevant,primary_evidence,1,0,found,0,2,0
167,ok,disorder,10.1016/j.jclinane.2025.112116,pilot-04123713650937c1,,not_relevant,exclude,0,0,found,0,1,0
168,ok,disorder,10.1038/s41598-024-74810-w,pilot-029455b242ee6234,,not_relevant,exclude,0,0,found,0,1,0
169,ok,disorder,10.1097/aln.0000000000004281,pilot-03a53e16df1aa0b8,,not_relevant,exclude,0,0,found,0,1,0
170,ok,disorder,10.1136/bmjopen-2021-060360,pilot-03d1b90523b28d19,,not_relevant,exclude,0,0,found,0,1,0
171,ok,disorder,10.1177/02698811231211219,pilot-024021ac42a1f285,,relevant,secondary_literature,0,1,found,0,2,0
172,ok,disorder,10.1177/20451253251395232,pilot-03198362d21a4c59,,not_relevant,exclude,0,0,found,0,1,0
173,ok,disorder,10.1177/20494637251371626,pilot-038c08e9ce0deb91,,relevant,primary_evidence,2,0,found,0,3,0
174,ok,disorder,10.1186/1477-7517-10-18,pilot-040718852b80aa19,,not_relevant,exclude,0,0,found,0,1,0
175,ok,disorder,10.1186/s12906-020-03128-7,pilot-03e95eea751af8e8,,not_relevant,exclude,0,0,found,0,1,0
176,ok,disorder,10.31219/osf.io/dy5cu_v1,pilot-034583b7dfa71028,,relevant,secondary_literature,0,1,found,0,2,0
177,ok,disorder,10.31234/osf.io/3j2kc,pilot-03acd8453534e608,,not_relevant,exclude,0,0,found,0,1,0
178,ok,disorder,10.3389/fpsyg.2019.01617,pilot-030415fbe93f0c1f,,not_relevant,exclude,0,0,found,0,1,0
179,ok,disorder,10.3389/fpsyt.2023.1169692,pilot-0255c65fb3cac7e0,,not_relevant,exclude,0,0,found,0,1,0
180,ok,disorder,10.54014/57py-y18d,pilot-03903c9fee1ef17e,,not_relevant,exclude,0,0,found,0,1,0
181,ok,mechanistic,10.1002/wps.21056,pilot-0588e8541d4ba3f6,,relevant,secondary_literature,0,2,found,0,3,0
182,ok,mechanistic,10.1007/s00213-024-06742-2,pilot-06699023ced6b759,,not_relevant,exclude,0,0,found,0,1,0
183,ok,mechanistic,10.1016/0361-9230(95)00059-n,pilot-0358dfaf82a221ea,,relevant,primary_evidence,2,0,found,0,3,0
184,ok,mechanistic,10.1016/j.biopsych.2013.11.005,pilot-034d3e74e0cc1a5c,,not_relevant,exclude,0,0,found,0,1,0
185,ok,mechanistic,10.1016/j.brainresbull.2023.01.002,pilot-05dd56353c3c4db6,,not_relevant,exclude,0,0,found,0,1,0
186,ok,mechanistic,10.1016/j.neuron.2022.12.031,pilot-045a73f8fae2e4c5,,relevant,secondary_literature,0,6,found,0,7,0
187,ok,mechanistic,10.1016/j.pnpbp.2013.08.015,pilot-053b0f0e52b80e7b,,relevant,primary_evidence,1,0,found,0,2,0
188,ok,mechanistic,10.1038/npp.2012.233,pilot-0520f25091a82dfb,,not_relevant,exclude,0,0,found,0,1,0
