seed_id,dataset,family,query,compound,entity,entity_type,template
mechanistic_03305,mechanistic,pair_core,2C-I delta opioid receptor OPRD1 binding affinity Ki,2C-I,delta opioid receptor (OPRD1),target,{compound} {entity} binding affinity Ki
mechanistic_03306,mechanistic,pair_core,2C-I delta opioid receptor OPRD1 receptor pharmacology assay,2C-I,delta opioid receptor (OPRD1),target,{compound} {entity} receptor pharmacology assay
mechanistic_03307,mechanistic,pair_core,2C-I delta opioid receptor OPRD1 functional assay agonist antagonist,2C-I,delta opioid receptor (OPRD1),target,{compound} {entity} functional assay agonist antagonist
mechanistic_03308,mechanistic,pair_core,2C-I NMDA receptor binding affinity Ki,2C-I,NMDA receptor,target,{compound} {entity} binding affinity Ki
mechanistic_03309,mechanistic,pair_core,2C-I NMDA receptor pharmacology assay,2C-I,NMDA receptor,target,{compound} {entity} receptor pharmacology assay
mechanistic_03310,mechanistic,pair_core,2C-I NMDA receptor functional assay agonist antagonist,2C-I,NMDA receptor,target,{compound} {entity} functional assay agonist antagonist
mechanistic_03311,mechanistic,pair_core,2C-I AMPA receptor binding affinity Ki,2C-I,AMPA receptor,target,{compound} {entity} binding affinity Ki
mechanistic_03312,mechanistic,pair_core,2C-I AMPA receptor pharmacology assay,2C-I,AMPA receptor,target,{compound} {entity} receptor pharmacology assay
mechanistic_03313,mechanistic,pair_core,2C-I AMPA receptor functional assay agonist antagonist,2C-I,AMPA receptor,target,{compound} {entity} functional assay agonist antagonist
mechanistic_03314,mechanistic,pair_core,2C-I TrkB NTRK2 binding affinity Ki,2C-I,TrkB (NTRK2),target,{compound} {entity} binding affinity Ki
mechanistic_03315,mechanistic,pair_core,2C-I TrkB NTRK2 receptor pharmacology assay,2C-I,TrkB (NTRK2),target,{compound} {entity} receptor pharmacology assay
mechanistic_03316,mechanistic,pair_core,2C-I TrkB NTRK2 functional assay agonist antagonist,2C-I,TrkB (NTRK2),target,{compound} {entity} functional assay agonist antagonist
mechanistic_03317,mechanistic,pair_core,2C-I CB1 receptor CNR1 binding affinity Ki,2C-I,CB1 receptor (CNR1),target,{compound} {entity} binding affinity Ki
mechanistic_03318,mechanistic,pair_core,2C-I CB1 receptor CNR1 receptor pharmacology assay,2C-I,CB1 receptor (CNR1),target,{compound} {entity} receptor pharmacology assay
mechanistic_03319,mechanistic,pair_core,2C-I CB1 receptor CNR1 functional assay agonist antagonist,2C-I,CB1 receptor (CNR1),target,{compound} {entity} functional assay agonist antagonist
mechanistic_03320,mechanistic,pair_core,2C-I CB2 receptor CNR2 binding affinity Ki,2C-I,CB2 receptor (CNR2),target,{compound} {entity} binding affinity Ki
mechanistic_03321,mechanistic,pair_core,2C-I CB2 receptor CNR2 receptor pharmacology assay,2C-I,CB2 receptor (CNR2),target,{compound} {entity} receptor pharmacology assay
mechanistic_03322,mechanistic,pair_core,2C-I CB2 receptor CNR2 functional assay agonist antagonist,2C-I,CB2 receptor (CNR2),target,{compound} {entity} functional assay agonist antagonist
mechanistic_03323,mechanistic,pair_core,2C-T-2 5-HT2A binding affinity Ki,2C-T-2,5-HT2A,target,{compound} {entity} binding affinity Ki
mechanistic_03324,mechanistic,pair_core,2C-T-2 5-HT2A receptor pharmacology assay,2C-T-2,5-HT2A,target,{compound} {entity} receptor pharmacology assay
mechanistic_03325,mechanistic,pair_core,2C-T-2 5-HT2A functional assay agonist antagonist,2C-T-2,5-HT2A,target,{compound} {entity} functional assay agonist antagonist
mechanistic_03326,mechanistic,pair_core,2C-T-2 5-HT2B binding affinity Ki,2C-T-2,5-HT2B,target,{compound} {entity} binding affinity Ki
mechanistic_03327,mechanistic,pair_core,2C-T-2 5-HT2B receptor pharmacology assay,2C-T-2,5-HT2B,target,{compound} {entity} receptor pharmacology assay
mechanistic_03328,mechanistic,pair_core,2C-T-2 5-HT2B functional assay agonist antagonist,2C-T-2,5-HT2B,target,{compound} {entity} functional assay agonist antagonist
mechanistic_03329,mechanistic,pair_core,2C-T-2 5-HT2C binding affinity Ki,2C-T-2,5-HT2C,target,{compound} {entity} binding affinity Ki
mechanistic_03330,mechanistic,pair_core,2C-T-2 5-HT2C receptor pharmacology assay,2C-T-2,5-HT2C,target,{compound} {entity} receptor pharmacology assay
mechanistic_03331,mechanistic,pair_core,2C-T-2 5-HT2C functional assay agonist antagonist,2C-T-2,5-HT2C,target,{compound} {entity} functional assay agonist antagonist
mechanistic_03332,mechanistic,pair_core,2C-T-2 5-HT1A binding affinity Ki,2C-T-2,5-HT1A,target,{compound} {entity} binding affinity Ki
mechanistic_03333,mechanistic,pair_core,2C-T-2 5-HT1A receptor pharmacology assay,2C-T-2,5-HT1A,target,{compound} {entity} receptor pharmacology assay
mechanistic_03334,mechanistic,pair_core,2C-T-2 5-HT1A functional assay agonist antagonist,2C-T-2,5-HT1A,target,{compound} {entity} functional assay agonist antagonist
mechanistic_03335,mechanistic,pair_core,2C-T-2 5-HT1B binding affinity Ki,2C-T-2,5-HT1B,target,{compound} {entity} binding affinity Ki
mechanistic_03336,mechanistic,pair_core,2C-T-2 5-HT1B receptor pharmacology assay,2C-T-2,5-HT1B,target,{compound} {entity} receptor pharmacology assay
mechanistic_03337,mechanistic,pair_core,2C-T-2 5-HT1B functional assay agonist antagonist,2C-T-2,5-HT1B,target,{compound} {entity} functional assay agonist antagonist
mechanistic_03338,mechanistic,pair_core,2C-T-2 5-HT1D binding affinity Ki,2C-T-2,5-HT1D,target,{compound} {entity} binding affinity Ki
mechanistic_03339,mechanistic,pair_core,2C-T-2 5-HT1D receptor pharmacology assay,2C-T-2,5-HT1D,target,{compound} {entity} receptor pharmacology assay
mechanistic_03340,mechanistic,pair_core,2C-T-2 5-HT1D functional assay agonist antagonist,2C-T-2,5-HT1D,target,{compound} {entity} functional assay agonist antagonist
mechanistic_03341,mechanistic,pair_core,2C-T-2 5-HT1E binding affinity Ki,2C-T-2,5-HT1E,target,{compound} {entity} binding affinity Ki
mechanistic_03342,mechanistic,pair_core,2C-T-2 5-HT1E receptor pharmacology assay,2C-T-2,5-HT1E,target,{compound} {entity} receptor pharmacology assay
mechanistic_03343,mechanistic,pair_core,2C-T-2 5-HT1E functional assay agonist antagonist,2C-T-2,5-HT1E,target,{compound} {entity} functional assay agonist antagonist
mechanistic_03344,mechanistic,pair_core,2C-T-2 5-HT1F binding affinity Ki,2C-T-2,5-HT1F,target,{compound} {entity} binding affinity Ki
mechanistic_03345,mechanistic,pair_core,2C-T-2 5-HT1F receptor pharmacology assay,2C-T-2,5-HT1F,target,{compound} {entity} receptor pharmacology assay
mechanistic_03346,mechanistic,pair_core,2C-T-2 5-HT1F functional assay agonist antagonist,2C-T-2,5-HT1F,target,{compound} {entity} functional assay agonist antagonist
mechanistic_03347,mechanistic,pair_core,2C-T-2 5-HT5A binding affinity Ki,2C-T-2,5-HT5A,target,{compound} {entity} binding affinity Ki
mechanistic_03348,mechanistic,pair_core,2C-T-2 5-HT5A receptor pharmacology assay,2C-T-2,5-HT5A,target,{compound} {entity} receptor pharmacology assay
mechanistic_03349,mechanistic,pair_core,2C-T-2 5-HT5A functional assay agonist antagonist,2C-T-2,5-HT5A,target,{compound} {entity} functional assay agonist antagonist
mechanistic_03350,mechanistic,pair_core,2C-T-2 5-HT6 binding affinity Ki,2C-T-2,5-HT6,target,{compound} {entity} binding affinity Ki
mechanistic_03351,mechanistic,pair_core,2C-T-2 5-HT6 receptor pharmacology assay,2C-T-2,5-HT6,target,{compound} {entity} receptor pharmacology assay
mechanistic_03352,mechanistic,pair_core,2C-T-2 5-HT6 functional assay agonist antagonist,2C-T-2,5-HT6,target,{compound} {entity} functional assay agonist antagonist
mechanistic_03353,mechanistic,pair_core,2C-T-2 5-HT7 binding affinity Ki,2C-T-2,5-HT7,target,{compound} {entity} binding affinity Ki
mechanistic_03354,mechanistic,pair_core,2C-T-2 5-HT7 receptor pharmacology assay,2C-T-2,5-HT7,target,{compound} {entity} receptor pharmacology assay
mechanistic_03355,mechanistic,pair_core,2C-T-2 5-HT7 functional assay agonist antagonist,2C-T-2,5-HT7,target,{compound} {entity} functional assay agonist antagonist
mechanistic_03356,mechanistic,pair_core,2C-T-2 mGluR2 GRM2 binding affinity Ki,2C-T-2,mGluR2 (GRM2),target,{compound} {entity} binding affinity Ki
mechanistic_03357,mechanistic,pair_core,2C-T-2 mGluR2 GRM2 receptor pharmacology assay,2C-T-2,mGluR2 (GRM2),target,{compound} {entity} receptor pharmacology assay
mechanistic_03358,mechanistic,pair_core,2C-T-2 mGluR2 GRM2 functional assay agonist antagonist,2C-T-2,mGluR2 (GRM2),target,{compound} {entity} functional assay agonist antagonist
mechanistic_03359,mechanistic,pair_core,2C-T-2 TAAR1 binding affinity Ki,2C-T-2,TAAR1,target,{compound} {entity} binding affinity Ki
mechanistic_03360,mechanistic,pair_core,2C-T-2 TAAR1 receptor pharmacology assay,2C-T-2,TAAR1,target,{compound} {entity} receptor pharmacology assay
mechanistic_03361,mechanistic,pair_core,2C-T-2 TAAR1 functional assay agonist antagonist,2C-T-2,TAAR1,target,{compound} {entity} functional assay agonist antagonist
mechanistic_03362,mechanistic,pair_core,2C-T-2 SERT SLC6A4 binding affinity Ki,2C-T-2,SERT (SLC6A4),target,{compound} {entity} binding affinity Ki
mechanistic_03363,mechanistic,pair_core,2C-T-2 SERT SLC6A4 receptor pharmacology assay,2C-T-2,SERT (SLC6A4),target,{compound} {entity} receptor pharmacology assay
mechanistic_03364,mechanistic,pair_core,2C-T-2 SERT SLC6A4 functional assay agonist antagonist,2C-T-2,SERT (SLC6A4),target,{compound} {entity} functional assay agonist antagonist
mechanistic_03365,mechanistic,pair_core,2C-T-2 NET SLC6A2 binding affinity Ki,2C-T-2,NET (SLC6A2),target,{compound} {entity} binding affinity Ki
mechanistic_03366,mechanistic,pair_core,2C-T-2 NET SLC6A2 receptor pharmacology assay,2C-T-2,NET (SLC6A2),target,{compound} {entity} receptor pharmacology assay
mechanistic_03367,mechanistic,pair_core,2C-T-2 NET SLC6A2 functional assay agonist antagonist,2C-T-2,NET (SLC6A2),target,{compound} {entity} functional assay agonist antagonist
mechanistic_03368,mechanistic,pair_core,2C-T-2 DAT SLC6A3 binding affinity Ki,2C-T-2,DAT (SLC6A3),target,{compound} {entity} binding affinity Ki
mechanistic_03369,mechanistic,pair_core,2C-T-2 DAT SLC6A3 receptor pharmacology assay,2C-T-2,DAT (SLC6A3),target,{compound} {entity} receptor pharmacology assay
mechanistic_03370,mechanistic,pair_core,2C-T-2 DAT SLC6A3 functional assay agonist antagonist,2C-T-2,DAT (SLC6A3),target,{compound} {entity} functional assay agonist antagonist
mechanistic_03371,mechanistic,pair_core,2C-T-2 VMAT2 SLC18A2 binding affinity Ki,2C-T-2,VMAT2 (SLC18A2),target,{compound} {entity} binding affinity Ki
mechanistic_03372,mechanistic,pair_core,2C-T-2 VMAT2 SLC18A2 receptor pharmacology assay,2C-T-2,VMAT2 (SLC18A2),target,{compound} {entity} receptor pharmacology assay
mechanistic_03373,mechanistic,pair_core,2C-T-2 VMAT2 SLC18A2 functional assay agonist antagonist,2C-T-2,VMAT2 (SLC18A2),target,{compound} {entity} functional assay agonist antagonist
mechanistic_03374,mechanistic,pair_core,2C-T-2 D1 receptor DRD1 binding affinity Ki,2C-T-2,D1 receptor (DRD1),target,{compound} {entity} binding affinity Ki
mechanistic_03375,mechanistic,pair_core,2C-T-2 D1 receptor DRD1 receptor pharmacology assay,2C-T-2,D1 receptor (DRD1),target,{compound} {entity} receptor pharmacology assay
mechanistic_03376,mechanistic,pair_core,2C-T-2 D1 receptor DRD1 functional assay agonist antagonist,2C-T-2,D1 receptor (DRD1),target,{compound} {entity} functional assay agonist antagonist
mechanistic_03377,mechanistic,pair_core,2C-T-2 D2 receptor DRD2 binding affinity Ki,2C-T-2,D2 receptor (DRD2),target,{compound} {entity} binding affinity Ki
mechanistic_03378,mechanistic,pair_core,2C-T-2 D2 receptor DRD2 receptor pharmacology assay,2C-T-2,D2 receptor (DRD2),target,{compound} {entity} receptor pharmacology assay
mechanistic_03379,mechanistic,pair_core,2C-T-2 D2 receptor DRD2 functional assay agonist antagonist,2C-T-2,D2 receptor (DRD2),target,{compound} {entity} functional assay agonist antagonist
mechanistic_03380,mechanistic,pair_core,2C-T-2 D3 receptor DRD3 binding affinity Ki,2C-T-2,D3 receptor (DRD3),target,{compound} {entity} binding affinity Ki
mechanistic_03381,mechanistic,pair_core,2C-T-2 D3 receptor DRD3 receptor pharmacology assay,2C-T-2,D3 receptor (DRD3),target,{compound} {entity} receptor pharmacology assay
mechanistic_03382,mechanistic,pair_core,2C-T-2 D3 receptor DRD3 functional assay agonist antagonist,2C-T-2,D3 receptor (DRD3),target,{compound} {entity} functional assay agonist antagonist
mechanistic_03383,mechanistic,pair_core,2C-T-2 D4 receptor DRD4 binding affinity Ki,2C-T-2,D4 receptor (DRD4),target,{compound} {entity} binding affinity Ki
mechanistic_03384,mechanistic,pair_core,2C-T-2 D4 receptor DRD4 receptor pharmacology assay,2C-T-2,D4 receptor (DRD4),target,{compound} {entity} receptor pharmacology assay
mechanistic_03385,mechanistic,pair_core,2C-T-2 D4 receptor DRD4 functional assay agonist antagonist,2C-T-2,D4 receptor (DRD4),target,{compound} {entity} functional assay agonist antagonist
mechanistic_03386,mechanistic,pair_core,2C-T-2 D5 receptor DRD5 binding affinity Ki,2C-T-2,D5 receptor (DRD5),target,{compound} {entity} binding affinity Ki
mechanistic_03387,mechanistic,pair_core,2C-T-2 D5 receptor DRD5 receptor pharmacology assay,2C-T-2,D5 receptor (DRD5),target,{compound} {entity} receptor pharmacology assay
mechanistic_03388,mechanistic,pair_core,2C-T-2 D5 receptor DRD5 functional assay agonist antagonist,2C-T-2,D5 receptor (DRD5),target,{compound} {entity} functional assay agonist antagonist
mechanistic_03389,mechanistic,pair_core,2C-T-2 Alpha1A adrenergic receptor ADRA1A binding affinity Ki,2C-T-2,Alpha1A adrenergic receptor (ADRA1A),target,{compound} {entity} binding affinity Ki
mechanistic_03390,mechanistic,pair_core,2C-T-2 Alpha1A adrenergic receptor ADRA1A receptor pharmacology assay,2C-T-2,Alpha1A adrenergic receptor (ADRA1A),target,{compound} {entity} receptor pharmacology assay
mechanistic_03391,mechanistic,pair_core,2C-T-2 Alpha1A adrenergic receptor ADRA1A functional assay agonist antagonist,2C-T-2,Alpha1A adrenergic receptor (ADRA1A),target,{compound} {entity} functional assay agonist antagonist
mechanistic_03392,mechanistic,pair_core,2C-T-2 Alpha1B adrenergic receptor ADRA1B binding affinity Ki,2C-T-2,Alpha1B adrenergic receptor (ADRA1B),target,{compound} {entity} binding affinity Ki
mechanistic_03393,mechanistic,pair_core,2C-T-2 Alpha1B adrenergic receptor ADRA1B receptor pharmacology assay,2C-T-2,Alpha1B adrenergic receptor (ADRA1B),target,{compound} {entity} receptor pharmacology assay
mechanistic_03394,mechanistic,pair_core,2C-T-2 Alpha1B adrenergic receptor ADRA1B functional assay agonist antagonist,2C-T-2,Alpha1B adrenergic receptor (ADRA1B),target,{compound} {entity} functional assay agonist antagonist
mechanistic_03395,mechanistic,pair_core,2C-T-2 Alpha2A adrenergic receptor ADRA2A binding affinity Ki,2C-T-2,Alpha2A adrenergic receptor (ADRA2A),target,{compound} {entity} binding affinity Ki
mechanistic_03396,mechanistic,pair_core,2C-T-2 Alpha2A adrenergic receptor ADRA2A receptor pharmacology assay,2C-T-2,Alpha2A adrenergic receptor (ADRA2A),target,{compound} {entity} receptor pharmacology assay
mechanistic_03397,mechanistic,pair_core,2C-T-2 Alpha2A adrenergic receptor ADRA2A functional assay agonist antagonist,2C-T-2,Alpha2A adrenergic receptor (ADRA2A),target,{compound} {entity} functional assay agonist antagonist
mechanistic_03398,mechanistic,pair_core,2C-T-2 Alpha2B adrenergic receptor ADRA2B binding affinity Ki,2C-T-2,Alpha2B adrenergic receptor (ADRA2B),target,{compound} {entity} binding affinity Ki
mechanistic_03399,mechanistic,pair_core,2C-T-2 Alpha2B adrenergic receptor ADRA2B receptor pharmacology assay,2C-T-2,Alpha2B adrenergic receptor (ADRA2B),target,{compound} {entity} receptor pharmacology assay
mechanistic_03400,mechanistic,pair_core,2C-T-2 Alpha2B adrenergic receptor ADRA2B functional assay agonist antagonist,2C-T-2,Alpha2B adrenergic receptor (ADRA2B),target,{compound} {entity} functional assay agonist antagonist
mechanistic_03401,mechanistic,pair_core,2C-T-2 Alpha2C adrenergic receptor ADRA2C binding affinity Ki,2C-T-2,Alpha2C adrenergic receptor (ADRA2C),target,{compound} {entity} binding affinity Ki
mechanistic_03402,mechanistic,pair_core,2C-T-2 Alpha2C adrenergic receptor ADRA2C receptor pharmacology assay,2C-T-2,Alpha2C adrenergic receptor (ADRA2C),target,{compound} {entity} receptor pharmacology assay
mechanistic_03403,mechanistic,pair_core,2C-T-2 Alpha2C adrenergic receptor ADRA2C functional assay agonist antagonist,2C-T-2,Alpha2C adrenergic receptor (ADRA2C),target,{compound} {entity} functional assay agonist antagonist
mechanistic_03404,mechanistic,pair_core,2C-T-2 Beta1 adrenergic receptor ADRB1 binding affinity Ki,2C-T-2,Beta1 adrenergic receptor (ADRB1),target,{compound} {entity} binding affinity Ki
mechanistic_03405,mechanistic,pair_core,2C-T-2 Beta1 adrenergic receptor ADRB1 receptor pharmacology assay,2C-T-2,Beta1 adrenergic receptor (ADRB1),target,{compound} {entity} receptor pharmacology assay
mechanistic_03406,mechanistic,pair_core,2C-T-2 Beta1 adrenergic receptor ADRB1 functional assay agonist antagonist,2C-T-2,Beta1 adrenergic receptor (ADRB1),target,{compound} {entity} functional assay agonist antagonist
mechanistic_03407,mechanistic,pair_core,2C-T-2 Beta2 adrenergic receptor ADRB2 binding affinity Ki,2C-T-2,Beta2 adrenergic receptor (ADRB2),target,{compound} {entity} binding affinity Ki
mechanistic_03408,mechanistic,pair_core,2C-T-2 Beta2 adrenergic receptor ADRB2 receptor pharmacology assay,2C-T-2,Beta2 adrenergic receptor (ADRB2),target,{compound} {entity} receptor pharmacology assay
mechanistic_03409,mechanistic,pair_core,2C-T-2 Beta2 adrenergic receptor ADRB2 functional assay agonist antagonist,2C-T-2,Beta2 adrenergic receptor (ADRB2),target,{compound} {entity} functional assay agonist antagonist
mechanistic_03410,mechanistic,pair_core,2C-T-2 M1 muscarinic receptor CHRM1 binding affinity Ki,2C-T-2,M1 muscarinic receptor (CHRM1),target,{compound} {entity} binding affinity Ki
mechanistic_03411,mechanistic,pair_core,2C-T-2 M1 muscarinic receptor CHRM1 receptor pharmacology assay,2C-T-2,M1 muscarinic receptor (CHRM1),target,{compound} {entity} receptor pharmacology assay
mechanistic_03412,mechanistic,pair_core,2C-T-2 M1 muscarinic receptor CHRM1 functional assay agonist antagonist,2C-T-2,M1 muscarinic receptor (CHRM1),target,{compound} {entity} functional assay agonist antagonist
mechanistic_03413,mechanistic,pair_core,2C-T-2 M2 muscarinic receptor CHRM2 binding affinity Ki,2C-T-2,M2 muscarinic receptor (CHRM2),target,{compound} {entity} binding affinity Ki
mechanistic_03414,mechanistic,pair_core,2C-T-2 M2 muscarinic receptor CHRM2 receptor pharmacology assay,2C-T-2,M2 muscarinic receptor (CHRM2),target,{compound} {entity} receptor pharmacology assay
mechanistic_03415,mechanistic,pair_core,2C-T-2 M2 muscarinic receptor CHRM2 functional assay agonist antagonist,2C-T-2,M2 muscarinic receptor (CHRM2),target,{compound} {entity} functional assay agonist antagonist
mechanistic_03416,mechanistic,pair_core,2C-T-2 M3 muscarinic receptor CHRM3 binding affinity Ki,2C-T-2,M3 muscarinic receptor (CHRM3),target,{compound} {entity} binding affinity Ki
mechanistic_03417,mechanistic,pair_core,2C-T-2 M3 muscarinic receptor CHRM3 receptor pharmacology assay,2C-T-2,M3 muscarinic receptor (CHRM3),target,{compound} {entity} receptor pharmacology assay
mechanistic_03418,mechanistic,pair_core,2C-T-2 M3 muscarinic receptor CHRM3 functional assay agonist antagonist,2C-T-2,M3 muscarinic receptor (CHRM3),target,{compound} {entity} functional assay agonist antagonist
mechanistic_03419,mechanistic,pair_core,2C-T-2 M4 muscarinic receptor CHRM4 binding affinity Ki,2C-T-2,M4 muscarinic receptor (CHRM4),target,{compound} {entity} binding affinity Ki
mechanistic_03420,mechanistic,pair_core,2C-T-2 M4 muscarinic receptor CHRM4 receptor pharmacology assay,2C-T-2,M4 muscarinic receptor (CHRM4),target,{compound} {entity} receptor pharmacology assay
mechanistic_03421,mechanistic,pair_core,2C-T-2 M4 muscarinic receptor CHRM4 functional assay agonist antagonist,2C-T-2,M4 muscarinic receptor (CHRM4),target,{compound} {entity} functional assay agonist antagonist
mechanistic_03422,mechanistic,pair_core,2C-T-2 M5 muscarinic receptor CHRM5 binding affinity Ki,2C-T-2,M5 muscarinic receptor (CHRM5),target,{compound} {entity} binding affinity Ki
mechanistic_03423,mechanistic,pair_core,2C-T-2 M5 muscarinic receptor CHRM5 receptor pharmacology assay,2C-T-2,M5 muscarinic receptor (CHRM5),target,{compound} {entity} receptor pharmacology assay
mechanistic_03424,mechanistic,pair_core,2C-T-2 M5 muscarinic receptor CHRM5 functional assay agonist antagonist,2C-T-2,M5 muscarinic receptor (CHRM5),target,{compound} {entity} functional assay agonist antagonist
mechanistic_03425,mechanistic,pair_core,2C-T-2 H1 receptor HRH1 binding affinity Ki,2C-T-2,H1 receptor (HRH1),target,{compound} {entity} binding affinity Ki
mechanistic_03426,mechanistic,pair_core,2C-T-2 H1 receptor HRH1 receptor pharmacology assay,2C-T-2,H1 receptor (HRH1),target,{compound} {entity} receptor pharmacology assay
mechanistic_03427,mechanistic,pair_core,2C-T-2 H1 receptor HRH1 functional assay agonist antagonist,2C-T-2,H1 receptor (HRH1),target,{compound} {entity} functional assay agonist antagonist
mechanistic_03428,mechanistic,pair_core,2C-T-2 H2 receptor HRH2 binding affinity Ki,2C-T-2,H2 receptor (HRH2),target,{compound} {entity} binding affinity Ki
mechanistic_03429,mechanistic,pair_core,2C-T-2 H2 receptor HRH2 receptor pharmacology assay,2C-T-2,H2 receptor (HRH2),target,{compound} {entity} receptor pharmacology assay
mechanistic_03430,mechanistic,pair_core,2C-T-2 H2 receptor HRH2 functional assay agonist antagonist,2C-T-2,H2 receptor (HRH2),target,{compound} {entity} functional assay agonist antagonist
mechanistic_03431,mechanistic,pair_core,2C-T-2 Sigma-1 receptor SIGMAR1 binding affinity Ki,2C-T-2,Sigma-1 receptor (SIGMAR1),target,{compound} {entity} binding affinity Ki
mechanistic_03432,mechanistic,pair_core,2C-T-2 Sigma-1 receptor SIGMAR1 receptor pharmacology assay,2C-T-2,Sigma-1 receptor (SIGMAR1),target,{compound} {entity} receptor pharmacology assay
mechanistic_03433,mechanistic,pair_core,2C-T-2 Sigma-1 receptor SIGMAR1 functional assay agonist antagonist,2C-T-2,Sigma-1 receptor (SIGMAR1),target,{compound} {entity} functional assay agonist antagonist
mechanistic_03434,mechanistic,pair_core,2C-T-2 Sigma-2 receptor TMEM97 binding affinity Ki,2C-T-2,Sigma-2 receptor (TMEM97),target,{compound} {entity} binding affinity Ki
mechanistic_03435,mechanistic,pair_core,2C-T-2 Sigma-2 receptor TMEM97 receptor pharmacology assay,2C-T-2,Sigma-2 receptor (TMEM97),target,{compound} {entity} receptor pharmacology assay
mechanistic_03436,mechanistic,pair_core,2C-T-2 Sigma-2 receptor TMEM97 functional assay agonist antagonist,2C-T-2,Sigma-2 receptor (TMEM97),target,{compound} {entity} functional assay agonist antagonist
mechanistic_03437,mechanistic,pair_core,2C-T-2 kappa opioid receptor OPRK1 binding affinity Ki,2C-T-2,kappa opioid receptor (OPRK1),target,{compound} {entity} binding affinity Ki
mechanistic_03438,mechanistic,pair_core,2C-T-2 kappa opioid receptor OPRK1 receptor pharmacology assay,2C-T-2,kappa opioid receptor (OPRK1),target,{compound} {entity} receptor pharmacology assay
mechanistic_03439,mechanistic,pair_core,2C-T-2 kappa opioid receptor OPRK1 functional assay agonist antagonist,2C-T-2,kappa opioid receptor (OPRK1),target,{compound} {entity} functional assay agonist antagonist
mechanistic_03440,mechanistic,pair_core,2C-T-2 mu opioid receptor OPRM1 binding affinity Ki,2C-T-2,mu opioid receptor (OPRM1),target,{compound} {entity} binding affinity Ki
mechanistic_03441,mechanistic,pair_core,2C-T-2 mu opioid receptor OPRM1 receptor pharmacology assay,2C-T-2,mu opioid receptor (OPRM1),target,{compound} {entity} receptor pharmacology assay
