# discovered queue (mechanistic) generated at 2026-05-17T02:01:37.042106+00:00
# doi,compound,target,optional_study_title,optional_study_year,optional_authors
10.3389/fnins.2026.1782246,DMT,5-HT6,Partners in plasticity: serotonergic glial interactions in brain circuit remodeling,2026,Vanessa Kay Miller; Kendal Broadie
10.1007/s12012-026-10109-8,DMT,TAAR1,Potential Cardiovascular Risks of Phenethylamine Analogues in Food Supplements: Evidence from Vasocontraction of Rat Artery Segments,2026,Nicole Pinckaers; W. Matthijs Blankesteijn; Peter Leenders; Ellen Weltjens; Antoon Opperhuizen; Frederik-Jan van Schooten; Misha F. Vrolijk
10.7759/cureus.100719,Psilocybin,SERT (SLC6A4),"Safety Concerns, Mechanistic Pathways, and Knowledge Gaps in the Clinical Use of Selective Serotonin Reuptake Inhibitors",2026,Adrian Chin Yan Chan
10.64898/2026.04.16.718915,LSD,5-HT1D,Serotonergic Polypharmacology of 2-Halogenated Tryptamines,2026,Jeanine Yacoub; Elena Bray; Jude Bayyat; Grant C. Glatfelter; Alex Leake; Emilia M Buitrago; Alexander D. Maitland; John Partilla; Natalie G. Cavalco; Serena S. Schalk
10.1038/s41380-026-03447-0,Psilocybin,5-HT1D,Spatiotemporal mapping of brain organisation following the administration of 2C-B and psilocybin,2026,Pablo Mallaroni; S. Parker Singleton; Natasha L. Mason; Theodore D. Satterthwaite; Johannes G. Ramaekers
10.64898/2026.04.04.715307,Psilocin,NMDA receptor,Whole-brain drug distribution profiles of psychedelic drugs provide insights into rapid antidepressant action,2026,Benjamin Hänisch; Tobias Kaufmann; Sofie L. Valk
10.36219/bpi.2025.2,DMT,D4 receptor (DRD4),,2025,Roxana Chiri -Md; Grigore Popa; Vasile Chiri -Md; Alexandra Bolo -Md; Romeo Dobrin -Md; Cristina Dobre -Md; Cristinel tefnescu -Md; Clina Goglniceanu; Laura Pricop -Researcher; Al Cuza
10.1038/s41380-025-03128-4,Psilocybin,SERT (SLC6A4),5-HT2C receptors in the nucleus accumbens constrain the rewarding effects of MDMA,2025,Matthew B. Pomrenze; Sam Vaillancourt; Juliana S. Salgado; Kendall B. Raymond; Pierre Llorach; Hiroaki Sacai; Daniel Ryskamp Rijsketic; Tuuli M. Hietamies; Gavin Touponse; Daniel F. Cardozo Pinto
10.2218/gtopdb/f1/2025.3,LSD,5-HT1E,5-Hydroxytryptamine receptors in GtoPdb v.2025.3,2025,Ricardo Andrade; P.P.A. Humphrey; Klaus Peter Latté; Luc Maroteaux; Graeme R. Martin; Derek N. Middlemiss; Ewan J. Mylecharane; John F. Neumaier; Stephen J. Peroutka; John A. Peters
10.3389/fnins.2025.1587794,Psilocybin,D4 receptor (DRD4),"A review of the neuroscience of religion: an overview of the field, its limitations, and future interventions",2025,Harrison M. Carvour; Anna K. Radke; N French
10.3390/ijms26062815,LSD,mu opioid receptor (OPRM1),Acute Effects of the Psychedelic Phenethylamine 25I-NBOMe in C57BL/6J Male Mice,2025,Sabrine Bilel; Cristina Miliano; Giorgia Corli; M. Bassi; Massimo Trusel; Raffaella Tonini; Maria Antonietta De Luca; Matteo Marti
10.3390/ph18050614,DMT,AMPA receptor,Antidiabetic GLP-1 Receptor Agonists Have Neuroprotective Properties in Experimental Animal Models of Alzheimer’s Disease,2025,Melinda Urkon; Elek Ferencz; József Attila Szász; Monica Iudita Maria Szabó; Károly Orbán-Kis; Szabolcs Szatmári; E Nagy
10.1016/j.neurot.2025.e00624,Psilocin,TAAR1,Applications of artificial intelligence in drug discovery for neurological diseases,2025,Sean Ekins; Thomas R. Lane
10.2174/011570159x340635241022113450,Psilocin,TAAR1,"Aryl Hydrocarbon Receptor Establishes a Delicate Balance between the Level of the Trace Amine Tryptamine and Monoamine Oxidase Activity in the Brain and Periphery in Health and Conditions such as Neurodegenerative, Neurodevelopmental, and Psychiatric Disorders",2025,Marta Kot
10.1176/appi.ajp.20230890,Psilocybin,5-HT1A,"Benefits and Challenges of Ultra-Fast, Short-Acting Psychedelics in the Treatment of Depression",2025,Johannes G. Ramaekers; Johannes T. Reckweg; Natasha L. Mason
10.1038/s41386-025-02219-8,LSD,TrkB (NTRK2),Chronic treatment with fluoxetine regulates mitochondrial features and plasticity-associated transcriptomic pathways in parvalbumin-positive interneurons of prefrontal cortex,2025,Elias Jetsonen; Giuliano Didio; Ilida Suleymanova; Indrek Teino; Eero Ċastrén; Juzoh Umemori
10.1038/s41467-025-56850-6,5-MeO-DMT,NMDA receptor,Classification of psychedelics and psychoactive drugs based on brain-wide imaging of cellular c-Fos expression,2025,Farid Aboharb; Pasha A. Davoudian; Ling-Xiao Shao; Clara Liao; Gillian N. Rzepka; Cassandra Wojtasiewicz; Jonathan Indajang; Mark Dibbs; Jocelyne Rondeau; Alexander M. Sherwood
10.1007/s40262-024-01454-4,Bufotenin,5-HT2A,Clinical Pharmacokinetics of Psilocin After Psilocybin Administration: A Systematic Review and Post-Hoc Analysis,2025,Marije E. Otto; Katelijne V. van der Heijden; Jan W. Schoones; Michiel J. van Esdonk; Laura Borghans; Gabriël E. Jacobs; J. G. Coen van Hasselt
10.1038/s41467-025-62212-z,DMT,D1 receptor (DRD1),Cryo-EM reveals an extrahelical allosteric binding site at the M5 mAChR,2025,Wessel A. C. Burger; Jesse I. Mobbs; Bhavika Rana; Jinan Wang; Keya Joshi; Patrick R. Gentry; Mahmuda Yeasmin; Hariprasad Venugopal; Aaron M. Bender; Craig W. Lindsley
10.1038/s41467-025-63314-4,LSD,D1 receptor (DRD1),Dopaminergic signaling regulates microglial surveillance and adolescent plasticity in the mouse frontal cortex,2025,Rianne Stowell; Kuan Hong Wang
10.12804/revistas.urosario.edu.co/apl/a.13339,Psilocybin,5-HT5A,"Efecto y potencia de los psicodélicos a nivel psicofarmacológico, psicológico y neurobiológico",2025,Guillermo Alonso Castaño Pérez; Sebastián Iguarán; L. A. Murillo; Daniel Espinosa Duque
10.3389/fmars.2025.1578762,LSD,DAT (SLC6A3),Effect of environmentally relevant concentrations of estrogens on the aggressive response of male zebrafish,2025,Yingying Zhang; Hong Tao; Yanjun Shen; Qi–Liang Chen; Zhihao Liu
10.11588/heidok.00037465,Psilocybin,mu opioid receptor (OPRM1),"Effects of Oxytocin and Cannabidiol on Alcohol Craving, Neuronal Cue-Reactivity and Negative Affect in Alcohol Use Disorder",2025,"Vetter, Sina Adeline"
10.1007/s00213-025-06856-1,Psilocybin,5-HT1D,Effects of selected alkaloids on postnatal neurogenesis - in vivo and in vitro studies - literature review,2025,Bartłomiej Kwiatkowski; Natalia Biedroń; Urszula Gawryś; Wiktoria Tochman; Alicja Szklarska; Dorota Luchowska-Kocot
10.1002/ardp.70022,Bufotenin,5-HT1B,Efficient Acyloxymethylation of Psilocin and Other Tryptamines Yielding ACOM Prodrugs for Psychedelic‐Assisted Therapy,2025,Judith Stirn; Christian D. Klein
10.1101/2025.07.05.663289,Psilocin,5-HT7,Electrophysiological Mechanisms of Psychedelic Drugs: A Systematic Review,2025,Javier Hidalgo Jiménez; Kristjan Kaup; Jaan Aru
10.1016/j.tips.2025.08.012,Psilocin,5-HT2B,Emerging mechanisms of psilocybin-induced neuroplasticity,2025,Sonia Sonda; Diana Pendin; Stefano Comai; Sara De Martin; Paolo Manfredi; Andrea Mattarei
10.26686/q3q6-zxay,DMT,kappa opioid receptor (OPRK1),Evaluating the Role of the Kappa Opioid Receptor Nalfurafine in Preclinical Models of Demyelination,2025,Kendra Michelle Boyes
10.1111/bph.70284,LSD,DAT (SLC6A3),Evaluation of preclinical antipsychotic models used to support first‐in‐human clinical trials,2025,Thi Viet Ha Nguyen; D. McKernan; John P. Kelly
10.1111/bph.70109,Psilocin,5-HT2B,Evidence that 5‐HT<sub>2A</sub> receptor signalling efficacy and not biased agonism differentiates serotonergic psychedelic from non‐psychedelic drugs,2025,Aurelija Ippolito; Sridhar R. Vasudevan; Shaun Hurley; Gary Gilmour; Frederick G. Westhorpe; Grant C. Churchill; Trevor Sharp
10.1038/s41573-024-01083-3,LSD,D1 receptor (DRD1),Functional dynamics of G protein-coupled receptors reveal new routes for drug discovery,2025,Paolo Conflitti; Edward Lyman; Mark S.P. Sansom; Peter W. Hildebrand; Hugo Gutiérrez‐de‐Terán; Paolo Carloni; T. Bertie Ansell; Shuguang Yuan; Patrick Barth; Anne S. Robinson
10.1186/s13321-025-01050-z,Mescaline,TAAR1,"GPCR-A17 MAAP: mapping modulators, agonists, and antagonists to predict the next bioactive target",2025,Ana B. Caniceiro; Ana M B Amorim; Nícia Rosário‐Ferreira; Irina S. Moreira
10.12688/f1000research.160416.2,Psilocybin,5-HT6,"Ginkgo Biloba as a niche theme cognitive enhancer agent, 1420 dokumen of Scopus database. A bibliometric study from 1988 to 2024",2025,ARMAN YURISALDI SALEH; Dwi Arwandi Yogi Saputra; Riezky Valentina; Tirta Darmawan Susanto
10.3390/brainsci15090935,Mescaline,TAAR1,"Implications of Indolethylamine N-Methyltransferase (INMT) in Health and Disease: Biological Functions, Disease Associations, Inhibitors, and Analytical Approaches",2025,Seif Abouheif; Ahmed A. Zaki; Christopher R. McCurdy
10.1096/fj.202501763r,Psilocybin,D1 receptor (DRD1),Ketamine Reverses Chronic Stress‐Induced Behavioral Changes via the Expression of Ca <sup>2+</sup> ‐Permeable <scp>AMPA</scp> Receptors in Mice,2025,Joshua C. Flowers; Paige E. Vetter; McKennon J. Wiles; Seung Hyun Roh; Ellison R. Black; Evelina Bouckova; Madison H. Wustrau; Rahmi Lee; Sang‐Hun Lee; Seonil Kim
10.1016/j.neubiorev.2025.106407,LSD,5-HT1D,LSD: Mechanisms and relevance to the treatment of depression,2025,Amel Bouloufa; Sarah Delcourte; Thomas Delannay; Renaud Rovera; Thorsten Lau; Lionel Moulédous; Ouria Dkhissi-Benyahya; Bruno P. Guiard; Nasser Haddjeri
10.1038/s41467-025-67026-7,LSD,Sigma-1 receptor (SIGMAR1),Lithium exposure causes ferroptosis to induce unexplained miscarriage through non-canonical MBOAT1 pathway,2025,Yu Sun; Huang Wen Xin; Qigang Fan; Xiaofeng Yue; Yanbing Lin; Xueyu Chen; Jun Xie; Peize Li; Shaojun Xing; Chen Yang
10.7759/cureus.87356,Psilocin,5-HT2B,Lysergic Acid Diethylamide (LSD) and the Heart: Exploring the Potential Impacts of LSD on Cardiovascular Function,2025,Akshita Suleria; Sakshi Verma; Khanij Arya; Mason Stoltzfus; Ira Gupta; Bhupinder Singh; Tanveer Ahamad Shaik
10.58445/rars.3131,Psilocin,NMDA receptor,Mechanisms of neuroplasticity induced by permeable serotonergics,2025,A. N. Fedorov
10.1186/s10194-025-02097-x,Psilocybin,D2 receptor (DRD2),Mechanistic intersections between migraine and major depressive disorder,2025,M. S. Johnson; Yassine Filali; Anjayooluwa Adegboyo; Maureen Eberle; Abigail Townsend; Yamam Hussien; Catherine A. Marcinkiewcz; Rainbo Hultman
10.1186/s10020-025-01232-3,LSD,D1 receptor (DRD1),Modulating autism spectrum disorder pathophysiology using a trace amine-focused approach: targeting the gut,2025,Lesha Pretorius; J L Coetzee; Andrea Pires dos Santos; Carine Smith
10.20944/preprints202511.0227.v1,Psilocybin,D4 receptor (DRD4),Modulation of Religious and Spiritual Neural Networks for Improving Mental Health,2025,William J. Tyler
10.1038/s41398-025-03532-y,Psilocybin,5-HT2B,Modulation of neuroimmune cytokine networks by antidepressants: implications in mood regulation,2025,Roseane Galdioli Nava; Anny Silva Adri; Igor Salerno Filgueiras; Adriel Leal Nóbile; Pedro Marçal Barcelos; Yohan Lucas Gonçalves Corrêa; Sérgio Ferreira de Oliveira; Gustavo Cabral‐Miranda; Haroldo Dutra Dias; Lena F. Schimke
10.21275/sr25326042052,Bufotenin,5-HT2A,Molecular Insight into the Interaction between Different Classes of Psychoplastogens and Serotonin 5-HT2A Receptor,2025,David Nisenboim
10.1073/pnas.2416106122,LSD,5-HT5A,Molecular design of a therapeutic LSD analogue with reduced hallucinogenic potential,2025,Jeremy R. Tuck; Lee E. Dunlap; Yara A. Khatib; Cassandra J. Hatzipantelis; Sammy Weiser Novak; Rachel M. Rahn; Alexis R. Davis; Adam Mosswood; Anna M. M. Vernier; Ethan M. Fenton
10.1002/2211-5463.70135,LSD,TrkB (NTRK2),Molecular determinants of signal transduction in tropomyosin receptor kinases,2025,Giray Enkavi
10.1371/journal.pcbi.1013000,Psilocin,5-HT7,Molecular dynamics study of differential effects of serotonin-2A-receptor (5-HT2AR) modulators,2025,Jordy Peeters; Dimitri De Bundel; Kenno Vanommeslaeghe
10.14336/ad.2025.1075,LSD,SERT (SLC6A4),"Multi-Omics Advances in Major Depressive Disorder for Molecular Insights, Biomarker Discovery, and Therapeutic Development",2025,Abdelbaset Mohamed Elasbali; Mohd Adnan; Ahmed Ali; Anas Shamsi; Md. Imtaiyaz Hassan
10.1038/s41598-025-87212-3,LSD,M1 muscarinic receptor (CHRM1),Muscarinic acetylcholine receptor 3 localized to primary endothelial cilia regulates blood pressure and cognition,2025,Hannah C. Saternos; Kathleen Forero; Mahmood A. Meqdad; Raghad Buqaileh; Clare Sunderman; Gillian Gallagher; William S. Messer; Ashraf M. Mohieldin; Claudio A. Mucci; Sanjana Kumariya
10.69613/thv1dn30,Psilocybin,5-HT7,Neurobiological and Therapeutic Potential of Psilocybin in Psychiatric Disorders,2025,M Loganathan; A Saravanakumar; P. Parthiban; G Anandharaj; S Gobika; D Dharshana; Mohamed Safir Ali
10.3389/fnsys.2025.1585367,Psilocin,5-HT1B,Neurobiology of psilocybin: a comprehensive overview and comparative analysis of experimental models,2025,Dotun Adeleye Adeyinka; Dayna Forsyth; Suzanne Currie; Nicoletta Faraone
10.1038/s41380-025-03308-2,LSD,TAAR1,"Neuropharmacology of halogenated DMT analogs: psychoplastogenic and antidepressant properties of 5-Br-DMT, a psychedelic derivative with low hallucinogenic potential",2025,Pol Puigseslloses; Núria Nadal‐Gratacós; Berta Fumàs; Carlos P. Modenutti; Eline Pottie; Juan Ortigosa; A. Pablo-Quesada; Clara Riera-Colomer; Miren Ettcheto; Xavier Berzosa
10.1111/bph.70050,Psilocybin,5-HT2B,Neuropsychopharmacology of hallucinogenic and non‐hallucinogenic 5‐HT<sub>2A</sub> receptor agonists,2025,Trevor Sharp; Aurelija Ippolito
10.1101/2025.02.13.638096,Psilocybin,mGluR2 (GRM2),"Nitrous oxide modulates cortical activity, wake–sleep oscillations, and produces antidepressant-like effects in mice",2025,Samuel Kohtala; Puja K. Parekh; Iman Baramaki; Piia Kohtala; Liisa Ilkka; Hanna Antila; Francis S. Lee; Conor Liston
10.3390/biomedicines13061409,DMT,Sigma-1 receptor (SIGMAR1),Pharmacological and Pathological Implications of Sigma-1 Receptor in Neurodegenerative Diseases,2025,Noah Drewes; Xiangwei Fang; Nikhil Gupta; Daotai Nie
10.20944/preprints202504.0955.v1,DMT,Sigma-1 receptor (SIGMAR1),Pharmacological and Pathological Implications of Sigma-1 Receptor in Neurodegenerative Diseases,2025,Noah Drewes; Xiangwei Fang; Nikhil Gupta; Daotai Nie
10.1021/acs.chemrev.4c00582,Psilocybin,D1 receptor (DRD1),Principles and Design of Molecular Tools for Sensing and Perturbing Cell Surface Receptor Activity,2025,Jennifer Sescil; Steven M. Havens; Wenjing Wang
10.1590/scielopreprints.14301,DMT,5-HT6,Progress in Alzheimer’s disease therapy,2025,Nelsón Durán; Wagner José Fávaro; Gerson Nakazato
10.7554/elife.104006,5-MeO-DMT,AMPA receptor,Psilocin fosters neuroplasticity in iPSC-derived human cortical neurons,2025,Malin Schmidt; Anne Hoffrichter; Mahnaz Davoudi; Sandra Horschitz; Thorsten Lau; Marcus W. Meinhardt; Rainer Spanagel; Julia Ladewig; Georg Köhr; Philipp Koch
10.1002/prp2.70079,Psilocin,TAAR1,"Psilocin, A Psychedelic Drug, Exerts Anticonvulsant Effects Against PTZ‐ and MES‐Induced Seizures in Mice via 5‐HT1A and CB1 Receptors: Involvement of Nitrergic, Opioidergic, and Kynurenine Pathways",2025,Mohammad Balabandian; Mohammad Amin Manavi; Ali Lesani; Razieh Mohammad Jafari; Hamed Shafaroodi; Neda Heidari; Javad Mirnajafi‐Zadeh; Alireza Foroumadi; Arya Afrooghe; Ahmad Reza Dehpour
10.1111/fcp.70038,LSD,TrkB (NTRK2),Psilocybin as Transformative Fast‐Acting Antidepressant: Pharmacological Properties and Molecular Mechanisms,2025,Makiath Adebo; Mathilda Bonnet; Ons Laouej; Céline Defaix; Josephine C. McGowan; Florence Butlen‐Ducuing; Denis J. David; Erwan Poupon; Laurent Tritschler; Alain M. Gardier
10.51219/mccrj/andres-david-turizo-smith/233,Psilocybin,5-HT1D,"Psilocybin as a Tool in the Management of Palliative Care: An Historical, Pharmacological and Clinical Approach",2025,Andrés David Turizo Smith; Natalia Jaramillo; Diana Milena Berrío Cuartas
10.20944/preprints202504.0888.v1,Psilocybin,5-HT1D,"Psilocybin as a Tool in the Management of Palliative Care: An Historical, Pharmacological, and Clinical Approach",2025,Andrés David Turizo Smith; Natalia Botero Jsramillo; Diana Milena Berrío Cuartas
10.1101/2025.02.03.636248,LSD,TrkB (NTRK2),Psilocybin as a Treatment for Repetitive Mild Head Injury: Evidence from Neuroradiology and Molecular Biology,2025,Eric Brengel; Bryce Axe; Ashwath Maheswari; Muhammad Abeer; Richard J. Ortiz; Taylor J. Woodward; Reagan Walhof; Rachel Utama; Courtney Sawada; Shreyas Balaji
10.1101/2025.07.06.663398,Psilocybin,5-HT1D,Psilocybin has no immediate or persistent analgesic effect in acute and chronic mouse pain models,2025,Nicholas Gregory; Tyler E. Girard; Akila Ram; Austen B. Casey; Robert C. Malenka; Vivianne L. Tawfik; Boris D. Heifets
10.1038/s41586-025-08880-9,Psilocybin,TrkB (NTRK2),Psychedelic control of neuroimmune interactions governing fear,2025,Elizabeth N Chung; Jinsu Lee; Carolina Manganeli Polonio; Joshua Choi; Camilo Faust Akl; Michael Kilian; Wiebke M. Weiß; Georgia Gunner; Mingyu Ye; Tae Hyun Heo
10.3390/brainsci15020117,LSD,AMPA receptor,Psychedelic-Induced Neural Plasticity: A Comprehensive Review and a Discussion of Clinical Implications,2025,Francesco Weiss; Anna Magnesa; Matteo Gambini; Riccardo Gurrieri; E. Annuzzi; Camilla Elefante; Giulio Perugi; Donatella Marazziti
10.1007/s00213-025-06795-x,Psilocybin,5-HT2C,"Psychedelic-like effects induced by 2,5-dimethoxy-4-iodoamphetamine, lysergic acid diethylamide, and psilocybin in male and female C57BL/6J mice",2025,Shelby A. McGriff; Jacquelin C Hecker; Alexander D. Maitland; John S. Partilla; Michael H. Baumann; Grant C. Glatfelter
10.1101/2025.04.28.650242,Psilocybin,5-HT5A,"Rapid, open-source, and automated quantification of the head twitch response in C57BL/6J mice using DeepLabCut and Simple Behavioral Analysis",2025,Alexander D. Maitland; Nicholas R. Gonzalez; Donna Walther; Francisco Pereira; Michael H. Baumann; Grant C. Glatfelter
10.3389/fphar.2025.1703480,LSD,TAAR1,"Receptor interaction profiles of 4-alkoxy-2,6-dimethoxyphenethylamines (Ψ derivatives) and related amphetamines",2025,Karolina E. Kolaczynska; Daniel Trachsel; Marius C. Hoener; Matthias E. Liechti; Dino Luethi
10.18332/pht/209920,LSD,SERT (SLC6A4),Seizures associated with kratom (Mitragyna speciosa) use: A systematic review of published case reports,2025,Phisitphong Piyapanyamongkhon
10.1038/s41467-025-62980-8,Psilocybin,5-HT1B,Serotonin and psilocybin activate 5-HT1B receptors to suppress cortical signaling through the claustrum,2025,Maxwell B. Madden; Chloe Schaefgen; Binita Vedak; Jian Kwon; Kiara S. Dresp Pedra; Samuel H. Sheats; Adam C. Puché; Steffen B. E. Wolff; Brian N. Mathur
10.1038/s41467-025-68157-7,DMT,Sigma-1 receptor (SIGMAR1),SigmaR1 is an auxiliary translocon factor with lipid-binding activity that regulates protein and lipid droplet homeostasis,2025,Xuewen Hu; Tiantian Zhou; Tiansi Cui; Yuanjiao Du; Chunyu Song; Weiping Chang; Juan Xiong; Jichao Qin; Lin Deng; Wei-Ke Ji
10.1038/s41593-025-02068-0,Psilocybin,5-HT1B,Single-dose psilocybin rapidly and sustainably relieves allodynia and anxiodepressive-like behaviors in mouse models of chronic pain,2025,Ahmad Hammo; Stephen Wisser; Joseph Cichon
10.1016/j.neuroscience.2025.08.046,LSD,CB1 receptor (CNR1),Stress reactivity is modulated by cannabinoid type-1 receptors in norepinephrine and epinephrine neurons in a context-dependent manner,2025,Christopher B. Engborg; M.G. Pujar; Rahul Kanadia; Natale R. Sciolino
10.1038/s41380-025-03325-1,Mescaline,TAAR1,"The 4-alkyl chain length of 2,5-dimethoxyamphetamines differentially affects in vitro serotonin receptor actions versus in vivo psychedelic-like effects",2025,Dino Luethi; Grant C. Glatfelter; Eline Pottie; Francesca Sellitti; Alexander D. Maitland; Nicholas R. Gonzalez; Lindsay A. Kryszak; Shelley N. Jackson; Marius C. Hoener; Christophe P. Stove
10.3390/ijms262211132,Psilocybin,CB1 receptor (CNR1),"The Endocannabinoid System in Human Disease: Molecular Signaling, Receptor Pharmacology, and Therapeutic Innovation",2025,Matei Șerban; Corneliu Toader; Răzvan-Adrian Covache-Busuioc
10.17169/refubium-49285,LSD,5-HT1E,The Regulatory Roles of DNAJC12 and RAP1GAP2 in Serotonin Synthesis and Release,2025,"Cao, Yunqing"
10.1021/acsptsci.5c00208,LSD,5-HT2A,"The Selective Serotonin 5-HT<sub>2A</sub> Receptor Agonist (<i>S</i>)-3-(2,5-Dimethoxy-4-(trifluoromethyl)phenyl)piperidine (LPH-5) Induces Persistent and Robust Antidepressant-Like Effects in Rodents",2025,Anders A. Jensen; Cláudia R. Cecchi; Meghan Hibicke; Astrid H. Bach; Erik Kaadt; Emil Märcher-Rørsted; Charles D. Nichols; Betina Elfving; Jesper L. Kristensen
10.1038/s41422-025-01191-8,LSD,mu opioid receptor (OPRM1),The molecular basis of μ-opioid receptor signaling plasticity,2025,Huibing Zhang; Xueting Wang; Kun Xi; Qingya Shen; Jianheng Xue; Yanqing Zhu; Shao‐Kun Zang; Tian Yu; Dandan Shen; Jia Guo
10.1152/physrev.00038.2024,LSD,TrkB (NTRK2),The physiopathology of brain-derived neurotrophic factor,2025,Yves‐Alain Barde
10.1101/2025.11.20.689572,LSD,5-HT1D,The polypharmacological profiles of xanomeline and N-desmethylxanomeline,2025,Kensuke Sakamoto; Xi‐Ping Huang; Talia L. Albert; Paloma M. Knobloch; Grace K. Foland; Bryan L. Roth
10.1038/s41380-025-03341-1,LSD,TAAR1,"The psychedelic phenethylamine 25C-NBF, a selective 5-HT2A agonist, shows psychoplastogenic properties and rapid antidepressant effects in male rodents",2025,Núria Nadal‐Gratacós; Pol Puigseslloses; Laura Hernández‐Guzmán; Nicola Weiss; Eline Pottie; Clara Riera-Colomer; Virginie Lardeux; Nathalie Thiriet; Fuhua Wang; Liselott Källsten
